condition,baseline,target,descriptor_unit,dataset_id,specimens,standardized_mae,standardized_rmse,standardized_r2,physical_mae,physical_rmse,physical_r2
surface_shuffle,profile_extra_trees,damage_height,mm,w68dtmpfyf,43,0.6314833043880131,0.9388042497437431,-0.054832971202748215,7.332783858373473,10.901394543383606,-0.054832971202748215
surface_shuffle,profile_extra_trees,damage_height,mm,xcmzfsbd9t,59,0.6077994308808493,0.8951140817441073,-0.0826935054881377,7.152122275167854,10.533022963809696,-0.0826935054881377
surface_shuffle,profile_extra_trees,damage_height,mm,yfxyg8jm46,42,0.5104936494592699,0.6202730199687565,-0.2715881372633753,6.15447600031597,7.477968470488875,-0.2715881372633753
surface_shuffle,profile_extra_trees,damage_height,mm,ykhs7s2dck,38,1.437276230612827,1.7790525912815203,-0.15693250252763447,14.693132618110715,18.18707851805729,-0.15693250252763447
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,6zt73pcnxv,14,0.9200914215177386,1.1917300765573007,0.09890223263851139,2.9898776871317847,3.872579486835083,0.09890223263851139
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,74t7kcdgkr,47,1.2095272740662188,1.3583503806981025,-0.04458439320001073,3.7540869373983563,4.215998704556414,-0.04458439320001073
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,cgtnjyggtm,49,0.337015770310992,0.44217918242310505,0.18866813891532497,1.1884217913550645,1.5592604927367844,0.18866813891532497
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,w68dtmpfyf,43,0.5376400077853032,0.85520594541143,-0.15006407720446857,1.8185236545514565,2.8926646431133394,-0.15006407720446857
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,xcmzfsbd9t,59,0.6195837416730196,0.9478682131600293,0.02948678882205591,2.05053879386823,3.137010240634981,0.02948678882205591
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,yfxyg8jm46,42,0.5157067016012169,0.6282532236893485,-0.6392082937219812,1.7907459103065715,2.1815537542278967,-0.6392082937219812
surface_shuffle,profile_extra_trees,damage_radial_spread,mm,ykhs7s2dck,38,1.3211919172306825,1.67822250536903,-0.1244966564599812,3.9420806202209095,5.0073636755974205,-0.1244966564599812
surface_shuffle,profile_extra_trees,damage_width,mm,6zt73pcnxv,14,0.6799967411863745,0.9236806463428697,0.10889121436290661,7.915804112653768,10.75251485226689,0.10889121436290661
surface_shuffle,profile_extra_trees,damage_width,mm,74t7kcdgkr,47,1.4005650628249013,1.6540395210414354,0.00398514916750492,14.393232174821042,16.998121318734857,0.00398514916750492
surface_shuffle,profile_extra_trees,damage_width,mm,cgtnjyggtm,49,0.3362004945108773,0.4356699550748205,0.2077628818324062,4.174929160354257,5.410138382985779,0.2077628818324062
surface_shuffle,profile_extra_trees,damage_width,mm,w68dtmpfyf,43,0.5705137413010941,0.6843786790551715,-0.29158698834412045,6.955153546262974,8.343285099079198,-0.29158698834412045
surface_shuffle,profile_extra_trees,damage_width,mm,xcmzfsbd9t,59,0.630056069760032,0.8714985633436443,0.07202126982674617,7.467886277772706,10.329639653771466,0.07202126982674617
surface_shuffle,profile_extra_trees,damage_width,mm,yfxyg8jm46,42,0.5864723316528961,0.7525317738732875,0.03575433131073369,7.037607819066409,9.030304091209906,0.03575433131073369
surface_shuffle,profile_extra_trees,damage_width,mm,ykhs7s2dck,38,1.1611558284259107,1.492788322294982,-0.21951343301459225,12.711954126548694,16.342558172735558,-0.21951343301459225
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,6zt73pcnxv,14,1.0181261096286411,1.3261775297471978,-0.006130367029227424,7.089326989878737,9.234323789649958,-0.006130367029227424
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,74t7kcdgkr,47,1.0195582196266146,1.2184505449439922,-0.8161370637005063,7.082786537922975,8.4644750547102,-0.8161370637005063
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,cgtnjyggtm,49,0.7915014898377745,0.9350760320126309,-0.08466591213270624,5.582421082267337,6.595045267318554,-0.08466591213270624
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.5424254981955967,0.7693725413084848,0.0989717597214318,3.9432057324281047,5.593015493099886,0.0989717597214318
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,xcmzfsbd9t,59,1.0130168481107513,1.161139100567409,-0.07589727584101325,6.89416944647827,7.902227613659499,-0.07589727584101325
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.7273133954573039,0.8366229940525703,0.026266163586252333,5.25594283227945,6.045870537206288,0.026266163586252333
surface_shuffle,profile_extra_trees,equivalent_damage_diameter,mm,ykhs7s2dck,38,0.7050746219202112,0.8951080608793257,-0.3183232243354832,5.089283765989003,6.4609599912029765,-0.3183232243354832
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,6zt73pcnxv,14,1.0655494271807444,1.7239314997400033,0.024488005559519133,180.2321486686239,291.5940550761142,0.024488005559519133
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,74t7kcdgkr,47,0.8888435415480533,0.9734032963604161,-1.2389246264961113,160.87738908444132,176.18239152856154,-1.2389246264961113
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,cgtnjyggtm,49,0.7856640691424313,0.9979366549323498,-0.08955124304938167,137.5935429022294,174.76889339488045,-0.08955124304938167
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,w68dtmpfyf,43,0.5791884578708977,0.9884973421301777,0.022943788840940615,102.67212412845068,175.22987627363216,0.022943788840940615
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,xcmzfsbd9t,59,1.0260408728356873,1.2231019190548418,-0.13897067176339428,172.89921011238178,206.10617109927378,-0.13897067176339428
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,yfxyg8jm46,42,0.6511080568077872,0.7224472093014644,-0.033015483996824635,119.46882482360401,132.55851803691883,-0.033015483996824635
surface_shuffle,profile_extra_trees,projected_damage_area,mm^2,ykhs7s2dck,38,0.6064399510176519,0.7340984405586561,-0.47771994234018544,111.10309681041032,134.4908262935098,-0.47771994234018544
surface_shuffle,profile_ridge,damage_eccentricity,1,6zt73pcnxv,14,0.8303271591744188,1.1872512632718066,-0.1388943780752372,0.1699184364598913,0.24295950832291088,-0.1388943780752372
surface_shuffle,profile_ridge,damage_eccentricity,1,74t7kcdgkr,47,0.954017477477895,1.1967687149289263,-0.1592505630015557,0.18543052679281508,0.23261361400328542,-0.1592505630015557
surface_shuffle,profile_ridge,damage_eccentricity,1,cgtnjyggtm,49,0.6347565006836267,0.7831865060905419,-0.47496610393549643,0.13617936375507653,0.1680232340844185,-0.47496610393549643
surface_shuffle,profile_ridge,damage_eccentricity,1,w68dtmpfyf,43,0.7702068178185214,0.8864972047594099,-0.20065524218598085,0.16232887888546815,0.18683825442013088,-0.20065524218598085
surface_shuffle,profile_ridge,damage_eccentricity,1,xcmzfsbd9t,59,1.0663672039930736,1.3217466667197066,-1.0091816726426872,0.21390162548873223,0.26512795914670234,-1.0091816726426872
surface_shuffle,profile_ridge,damage_eccentricity,1,yfxyg8jm46,42,0.6460504676827911,0.7799619001096049,-0.09860789123930669,0.13710538425385752,0.1655241832754186,-0.09860789123930669
surface_shuffle,profile_ridge,damage_eccentricity,1,ykhs7s2dck,38,1.0216269241671398,1.2620350695837306,-1.368413085603009,0.2013078102014682,0.24867934687848345,-1.368413085603009
surface_shuffle,profile_ridge,damage_height,mm,6zt73pcnxv,14,0.9824491888606383,1.3808771474729398,0.003029821677794975,11.026004420543945,15.497552143049822,0.003029821677794975
surface_shuffle,profile_ridge,damage_height,mm,74t7kcdgkr,47,1.1937776832771023,1.3525828600074614,-0.3251947383878333,13.11592535165552,14.860703188123393,-0.3251947383878333
surface_shuffle,profile_ridge,damage_height,mm,cgtnjyggtm,49,0.27691489720025636,0.38544638437731227,0.28630717013788676,3.4112268043909633,4.748191777824846,0.28630717013788676
surface_shuffle,profile_ridge,damage_height,mm,w68dtmpfyf,43,0.5630441717249871,0.9243149015791813,-0.022524003610763232,6.538068679388852,10.733144238741872,-0.022524003610763232
surface_shuffle,profile_ridge,damage_height,mm,xcmzfsbd9t,59,0.7861602379940771,1.0811958899847,-0.5796378270841025,9.250936845827608,12.722692414128675,-0.5796378270841025
surface_shuffle,profile_ridge,damage_height,mm,yfxyg8jm46,42,0.4767679378708247,0.576365173801303,-0.09793378200728342,5.747881162584842,6.948618525098969,-0.09793378200728342
surface_shuffle,profile_ridge,damage_height,mm,ykhs7s2dck,38,1.5207335635702504,1.932427876279245,-0.36501378265373385,15.546308670827033,19.75501887274556,-0.36501378265373385
surface_shuffle,profile_ridge,damage_radial_spread,mm,6zt73pcnxv,14,0.911314249223301,1.250254265064416,0.008225807744413283,2.961355878335912,4.062756420651375,0.008225807744413283
surface_shuffle,profile_ridge,damage_radial_spread,mm,74t7kcdgkr,47,1.1887212724636524,1.3288892911439525,0.0002359442412654955,3.6895100233341527,4.12455844204382,0.0002359442412654955
surface_shuffle,profile_ridge,damage_radial_spread,mm,cgtnjyggtm,49,0.32047072055096987,0.4537590260677268,0.14561719283522856,1.1300788311555465,1.6000946012268826,0.14561719283522856
surface_shuffle,profile_ridge,damage_radial_spread,mm,w68dtmpfyf,43,0.47412886758131817,0.8103162269523436,-0.03249911309255471,1.6037023817368743,2.74082881675757,-0.03249911309255471
surface_shuffle,profile_ridge,damage_radial_spread,mm,xcmzfsbd9t,59,0.8078803735225555,1.1648735677147206,-0.46576083873183527,2.6737145203965156,3.85519870825032,-0.46576083873183527
surface_shuffle,profile_ridge,damage_radial_spread,mm,yfxyg8jm46,42,0.44699790507098397,0.5274625767103428,-0.15544158860343793,1.5521606912148391,1.8315671468900372,-0.15544158860343793
surface_shuffle,profile_ridge,damage_radial_spread,mm,ykhs7s2dck,38,1.5119062603769102,1.772850058475761,-0.2548826042045038,4.511120822715305,5.289706791972873,-0.2548826042045038
surface_shuffle,profile_ridge,damage_width,mm,6zt73pcnxv,14,0.7346358523163886,1.0165800556430495,-0.07936966264742362,8.551854955838861,11.833951691094203,-0.07936966264742362
surface_shuffle,profile_ridge,damage_width,mm,74t7kcdgkr,47,1.3987971899860594,1.6562055522320898,0.0013747981979281843,14.375064218972076,17.020381041365745,0.0013747981979281843
surface_shuffle,profile_ridge,damage_width,mm,cgtnjyggtm,49,0.36176054677383884,0.48260893935194343,0.027855801850410478,4.492333237014127,5.993025491766132,0.027855801850410478
surface_shuffle,profile_ridge,damage_width,mm,w68dtmpfyf,43,0.5184434607849422,0.6386263483251938,-0.12466811823400037,6.320362883095248,7.785516789063229,-0.12466811823400037
surface_shuffle,profile_ridge,damage_width,mm,xcmzfsbd9t,59,0.8362975833385244,1.326763338875001,-1.1507582436582577,9.912411841579278,15.725771415883981,-1.1507582436582577
surface_shuffle,profile_ridge,damage_width,mm,yfxyg8jm46,42,0.571648741355863,0.7519921800343363,0.03713663702147929,6.859726256116935,9.023829020494432,0.03713663702147929
surface_shuffle,profile_ridge,damage_width,mm,ykhs7s2dck,38,1.2931345777969234,1.6170656406044632,-0.4310190955419613,14.156814296572485,17.703105595093362,-0.4310190955419613
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,6zt73pcnxv,14,0.9733810028412035,1.335069319232207,-0.01966745524991742,6.7777617621400115,9.29623832321141,-0.01966745524991742
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,74t7kcdgkr,47,1.0125280112703336,1.2153886335384143,-0.8070207910236249,7.033948262534547,8.443204209685105,-0.8070207910236249
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,cgtnjyggtm,49,0.8617790275873769,0.9857594172137675,-0.205435592685705,6.078085099809022,6.952512690564328,-0.205435592685705
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.5892174559974571,0.8276102643151839,-0.042597729408197615,4.283363628488692,6.016379298760746,-0.042597729408197615
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,xcmzfsbd9t,59,0.9471237425980419,1.1054119902313415,0.024896646292061786,6.445728499413562,7.522972182581579,0.024896646292061786
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.7072001703073463,0.8105628369362199,0.08598348174406312,5.110594262844022,5.85754636105436,0.08598348174406312
surface_shuffle,profile_ridge,equivalent_damage_diameter,mm,ykhs7s2dck,38,0.930879069789577,1.0542047457885602,-0.8286092003805181,6.71915793122271,7.609332306073872,-0.8286092003805181
surface_shuffle,profile_ridge,projected_damage_area,mm^2,6zt73pcnxv,14,1.0761441778633458,1.7548483748736738,-0.010815281508369745,182.02419569283919,296.8234838509053,-0.010815281508369745
surface_shuffle,profile_ridge,projected_damage_area,mm^2,74t7kcdgkr,47,0.8910482616200255,0.9773891733866038,-1.2572979962094042,161.27643525203024,176.9038205081409,-1.2572979962094042
surface_shuffle,profile_ridge,projected_damage_area,mm^2,cgtnjyggtm,49,0.8119176921440561,1.027555404095028,-0.15518676895838301,142.19134639699269,179.95603226718967,-0.15518676895838301
surface_shuffle,profile_ridge,projected_damage_area,mm^2,w68dtmpfyf,43,0.6019756428672368,1.0145529951492305,-0.029243214964524755,106.71158426390042,179.84873427169035,-0.029243214964524755
surface_shuffle,profile_ridge,projected_damage_area,mm^2,xcmzfsbd9t,59,0.9602375426194737,1.166316640184384,-0.03566712284412188,161.81062278768405,196.53722494649637,-0.03566712284412188
surface_shuffle,profile_ridge,projected_damage_area,mm^2,yfxyg8jm46,42,0.6350494033495051,0.7108907871883244,-0.00023113184319156765,116.52229630679156,130.43808325718163,-0.00023113184319156765
surface_shuffle,profile_ridge,projected_damage_area,mm^2,ykhs7s2dck,38,0.9642567762371718,1.0194508150563932,-1.8498111817032994,176.65708497699933,186.76893303054388,-1.8498111817032994
surface_shuffle,train_mean,damage_eccentricity,1,6zt73pcnxv,14,0.7976875385081971,1.116394343541492,-0.007009165011337304,0.16323905322044302,0.2284593238114104,-0.007009165011337304
surface_shuffle,train_mean,damage_eccentricity,1,74t7kcdgkr,47,1.1865985160459052,1.361962834952989,-0.5013687557210607,0.23063685217136184,0.26472207472050246,-0.5013687557210607
surface_shuffle,train_mean,damage_eccentricity,1,cgtnjyggtm,49,0.62853025318249,0.7410314103533963,-0.3204588799155841,0.13484359732752005,0.15897936590766695,-0.3204588799155841
surface_shuffle,train_mean,damage_eccentricity,1,w68dtmpfyf,43,0.7253415973137416,0.8321248089789541,-0.05789002178786018,0.15287307977151354,0.17537872193461354,-0.05789002178786018
surface_shuffle,train_mean,damage_eccentricity,1,xcmzfsbd9t,59,0.9640049085474933,1.167142406503168,-0.5666444984682053,0.1933688659453229,0.23411603150679777,-0.5666444984682053
surface_shuffle,train_mean,damage_eccentricity,1,yfxyg8jm46,42,0.6262762431338649,0.7708705451920558,-0.07314607216057145,0.13290888136326018,0.16359480813878333,-0.07314607216057145
surface_shuffle,train_mean,damage_eccentricity,1,ykhs7s2dck,38,1.2669183369984693,1.3621151788430108,-1.75894009306313,0.24964157667747838,0.26839976258320236,-1.75894009306313
surface_shuffle,train_mean,damage_height,mm,6zt73pcnxv,14,1.0657067137599907,1.390516260990021,-0.010937314178777635,11.960401688099756,15.60573169009868,-0.010937314178777635
surface_shuffle,train_mean,damage_height,mm,74t7kcdgkr,47,1.0909205850194053,1.2625595221353016,-0.15466410930569618,11.985843895506619,13.871625074184458,-0.15466410930569618
surface_shuffle,train_mean,damage_height,mm,cgtnjyggtm,49,0.33737460952569404,0.45628965032421,-0.0001487982695118628,4.156010827769638,5.620887505472506,-0.0001487982695118628
surface_shuffle,train_mean,damage_height,mm,w68dtmpfyf,43,0.5847067138946201,0.9145235286886582,-0.0009753190208090512,6.789614109725705,10.619446820957368,-0.0009753190208090512
surface_shuffle,train_mean,damage_height,mm,xcmzfsbd9t,59,0.6079625282466157,0.8704013869667039,-0.023735825542457123,7.154041481148401,10.242222732982333,-0.023735825542457123
surface_shuffle,train_mean,damage_height,mm,yfxyg8jm46,42,0.4706651231729041,0.5903176122235908,-0.151733944840595,5.674306052233298,7.116828154164507,-0.151733944840595
surface_shuffle,train_mean,damage_height,mm,ykhs7s2dck,38,1.4084346976598126,1.7404769093752492,-0.10730428574518469,14.398288481985569,17.792723140844085,-0.10730428574518469
surface_shuffle,train_mean,damage_radial_spread,mm,6zt73pcnxv,14,0.9794376218364637,1.2560612851146853,-0.0010085179421719381,3.182725784613571,4.081626588627061,-0.0010085179421719381
surface_shuffle,train_mean,damage_radial_spread,mm,74t7kcdgkr,47,1.1726129365661415,1.337784585270989,-0.01319325553459838,3.6395135539095533,4.152167333717971,-0.01319325553459838
surface_shuffle,train_mean,damage_radial_spread,mm,cgtnjyggtm,49,0.35693073843370493,0.49144615074059567,-0.0021986698317739695,1.258648125479826,1.7329910534416342,-0.0021986698317739695
surface_shuffle,train_mean,damage_radial_spread,mm,w68dtmpfyf,43,0.48477762664476115,0.8081101742575082,-0.026884892771684044,1.639720944284443,2.7333670227120135,-0.026884892771684044
surface_shuffle,train_mean,damage_radial_spread,mm,xcmzfsbd9t,59,0.6611675381654809,0.9805868954636642,-0.03867027473184281,2.1881621402682945,3.245294113879769,-0.03867027473184281
surface_shuffle,train_mean,damage_radial_spread,mm,yfxyg8jm46,42,0.45502751392098983,0.5617581201034778,-0.31057961588233574,1.5800427977782483,1.95065538809829,-0.31057961588233574
surface_shuffle,train_mean,damage_radial_spread,mm,ykhs7s2dck,38,1.317315136215977,1.6459502419482093,-0.08166428725690378,3.93051335046426,4.911071938914272,-0.08166428725690378
surface_shuffle,train_mean,damage_width,mm,6zt73pcnxv,14,0.7511946874102479,1.0010903844419479,-0.04672745915244669,8.744615430996493,11.653637293140747,-0.04672745915244669
surface_shuffle,train_mean,damage_width,mm,74t7kcdgkr,47,1.3918691517103108,1.6617124248036026,-0.005277086644087214,14.303866624468489,17.076973696418175,-0.005277086644087214
surface_shuffle,train_mean,damage_width,mm,cgtnjyggtm,49,0.4164448722058099,0.5340726353614877,-0.19053074963065653,5.171401794579413,6.632100355360368,-0.19053074963065653
surface_shuffle,train_mean,damage_width,mm,w68dtmpfyf,43,0.5242929738188079,0.6384634317445677,-0.12409437518817179,6.391674506946092,7.783530667167367,-0.12409437518817179
surface_shuffle,train_mean,damage_width,mm,xcmzfsbd9t,59,0.6654991509273918,0.9090154454970644,-0.009595011860610736,7.887983650364511,10.774317235442965,-0.009595011860610736
surface_shuffle,train_mean,damage_width,mm,yfxyg8jm46,42,0.5985015901517107,0.7686367131388793,-0.00595895674585889,7.181957687081889,9.223561710340348,-0.00595895674585889
surface_shuffle,train_mean,damage_width,mm,ykhs7s2dck,38,1.1413759150553993,1.4249535041468127,-0.11119817050683367,12.49541010615316,15.599924776448622,-0.11119817050683367
surface_shuffle,train_mean,equivalent_damage_diameter,mm,6zt73pcnxv,14,1.0284649916086506,1.3252702386015214,-0.00475416981093546,7.161317791777323,9.228006219021042,-0.00475416981093546
surface_shuffle,train_mean,equivalent_damage_diameter,mm,74t7kcdgkr,47,0.9772063167758642,1.1572411811694894,-0.6382514775958346,6.788571375323851,8.039258672368003,-0.6382514775958346
surface_shuffle,train_mean,equivalent_damage_diameter,mm,cgtnjyggtm,49,0.9099458839335663,1.05394483606654,-0.37796409623916527,6.417803568802203,7.433421096415795,-0.37796409623916527
surface_shuffle,train_mean,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.578384991991838,0.8165548163301368,-0.014929153671228157,4.204616161222919,5.936010831544112,-0.014929153671228157
surface_shuffle,train_mean,equivalent_damage_diameter,mm,xcmzfsbd9t,59,1.0557329173313248,1.209001947581798,-0.16642362958779078,7.184877167522937,8.227962154129834,-0.16642362958779078
surface_shuffle,train_mean,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.7372638872177626,0.8598287286622994,-0.028500652607877708,5.32785023309551,6.213567179742478,-0.028500652607877708
surface_shuffle,train_mean,equivalent_damage_diameter,mm,ykhs7s2dck,38,0.6780551930449583,0.8623106052581442,-0.22348435787465926,4.894255415136404,6.2242253913899175,-0.22348435787465926
surface_shuffle,train_mean,projected_damage_area,mm^2,6zt73pcnxv,14,1.1364199306684282,1.7473203189948157,-0.0021613690247395123,192.21952606753806,295.5501523172063,-0.0021613690247395123
surface_shuffle,train_mean,projected_damage_area,mm^2,74t7kcdgkr,47,0.8294525981641561,0.8995378524087481,-0.9120213362637475,150.12784829324374,162.81301974259912,-0.9120213362637475
surface_shuffle,train_mean,projected_damage_area,mm^2,cgtnjyggtm,49,0.8639334076849831,1.092548878671653,-0.30594071516495003,151.3008715349855,191.33835555745412,-0.30594071516495003
surface_shuffle,train_mean,projected_damage_area,mm^2,w68dtmpfyf,43,0.592876102000869,1.0001904138561681,-0.00030839519256509185,105.09851829781054,177.30269470669793,-0.00030839519256509185
surface_shuffle,train_mean,projected_damage_area,mm^2,xcmzfsbd9t,59,1.0567831587855232,1.2579445354081302,-0.2047868864657001,178.0796245563849,211.97753646611636,-0.2047868864657001
surface_shuffle,train_mean,projected_damage_area,mm^2,yfxyg8jm46,42,0.6638538457358673,0.7365992484231975,-0.07388342301562068,121.8074910538346,135.15521065199766,-0.07388342301562068
surface_shuffle,train_mean,projected_damage_area,mm^2,ykhs7s2dck,38,0.6175368937825251,0.7295464711514535,-0.45945078175748955,113.13611706944235,133.65688074477444,-0.45945078175748955
target_shuffle,combined,damage_eccentricity,1,6zt73pcnxv,14,1.6210315476603079,1.9121472085256974,-1.9542062734669572,0.33172845544937524,0.39130246477410724,-1.9542062734669572
target_shuffle,combined,damage_eccentricity,1,74t7kcdgkr,47,1.4090791975896586,1.630644433591842,-1.1521642092295723,0.2738799907446157,0.3169451959434495,-1.1521642092295723
target_shuffle,combined,damage_eccentricity,1,cgtnjyggtm,49,1.1948801651884104,1.4329698809549778,-3.9377121889128723,0.2563471512047104,0.30742643274778864,-3.9377121889128723
target_shuffle,combined,damage_eccentricity,1,w68dtmpfyf,43,0.9510181061453181,1.2253631022929312,-1.2939987557938482,0.20043668713242366,0.25825767056465987,-1.2939987557938482
target_shuffle,combined,damage_eccentricity,1,xcmzfsbd9t,59,1.613532622602781,1.919338484216551,-3.236682344400781,0.32365703808354723,0.3849983571322083,-3.236682344400781
target_shuffle,combined,damage_eccentricity,1,yfxyg8jm46,42,1.2090101641661855,1.4517979671605439,-2.8063463630052867,0.25657717379165,0.3081018095388924,-2.8063463630052867
target_shuffle,combined,damage_eccentricity,1,ykhs7s2dck,38,1.8370215836814519,2.202057493230873,-6.210608443055008,0.36197831474069986,0.4339072918046139,-6.210608443055008
target_shuffle,combined,damage_height,mm,6zt73pcnxv,14,1.6389753236942646,2.410581454277104,-2.0381954216716727,18.394181978177443,27.053899654357465,-2.0381954216716727
target_shuffle,combined,damage_height,mm,74t7kcdgkr,47,1.1723132510158898,1.4343524430232146,-0.4902656742279623,12.880097613210204,15.759098058369663,-0.4902656742279623
target_shuffle,combined,damage_height,mm,cgtnjyggtm,49,0.9784008753394413,1.2801104642854226,-6.871876586856358,12.052610116471527,15.769274865677941,-6.871876586856358
target_shuffle,combined,damage_height,mm,w68dtmpfyf,43,1.0407698043768911,1.2441765054876608,-0.8526679754966207,12.08541851983482,14.447377045461296,-0.8526679754966207
target_shuffle,combined,damage_height,mm,xcmzfsbd9t,59,1.232255380680494,1.4746144631515181,-1.9383649250126331,14.500245819723574,17.35214350876577,-1.9383649250126331
target_shuffle,combined,damage_height,mm,yfxyg8jm46,42,1.3580641632632704,1.5914250637569964,-7.370532226450049,16.3727272778931,19.186110094745068,-7.370532226450049
target_shuffle,combined,damage_height,mm,ykhs7s2dck,38,2.037000942087968,2.240234329253961,-0.8344984326912233,20.824058971985803,22.90169376928886,-0.8344984326912233
target_shuffle,combined,damage_radial_spread,mm,6zt73pcnxv,14,1.230781723009074,1.6923530470642685,-0.8171804206918485,3.999479535722958,5.499375927035952,-0.8171804206918485
target_shuffle,combined,damage_radial_spread,mm,74t7kcdgkr,47,1.3607774872416174,1.702469719971275,-0.6408871269630507,4.223531869922791,5.28406384386376,-0.6408871269630507
target_shuffle,combined,damage_radial_spread,mm,cgtnjyggtm,49,1.1592876838474009,1.441579144329715,-7.623407866394631,4.088006756070953,5.0834537134671995,-7.623407866394631
target_shuffle,combined,damage_radial_spread,mm,w68dtmpfyf,43,1.0585806916476246,1.2566652631076964,-1.4832465241167672,3.580563202397286,4.250568175214854,-1.4832465241167672
target_shuffle,combined,damage_radial_spread,mm,xcmzfsbd9t,59,1.3034624415675353,1.6734115126306828,-2.0249001106272786,4.313864491613759,5.538226706029065,-2.0249001106272786
target_shuffle,combined,damage_radial_spread,mm,yfxyg8jm46,42,1.2638986239538081,1.5270262050763785,-8.684064453533875,4.388776187821492,5.302463441295399,-8.684064453533875
target_shuffle,combined,damage_radial_spread,mm,ykhs7s2dck,38,2.0152305755473163,2.3110672298935087,-1.1324764602143347,6.012904933443241,6.895601782129377,-1.1324764602143347
target_shuffle,combined,damage_width,mm,6zt73pcnxv,14,1.5102256843996185,1.7982625706188136,-2.3774835864886317,17.580452904448986,20.93347422121581,-2.3774835864886317
target_shuffle,combined,damage_width,mm,74t7kcdgkr,47,1.6624044058737806,1.9396107112133811,-0.3696298010661907,17.08408500061105,19.93285998363805,-0.3696298010661907
target_shuffle,combined,damage_width,mm,cgtnjyggtm,49,1.0987218555168707,1.3761250281619555,-6.904160524571778,13.6438999603182,17.088685478363537,-6.904160524571778
target_shuffle,combined,damage_width,mm,w68dtmpfyf,43,0.9970382197379343,1.161434537304864,-2.71980515238479,12.154928808472363,14.159090230615503,-2.71980515238479
target_shuffle,combined,damage_width,mm,xcmzfsbd9t,59,1.3937779368360341,1.7597080330144284,-2.7834317510040805,16.52007754282004,20.857349215983163,-2.7834317510040805
target_shuffle,combined,damage_width,mm,yfxyg8jm46,42,1.1513065635963962,1.456256062013318,-2.6108837411458388,13.81556066127244,17.474923360328955,-2.6108837411458388
target_shuffle,combined,damage_width,mm,ykhs7s2dck,38,2.3135854189775467,2.6603910567602194,-2.8732995807332107,25.32837625572067,29.125090917436804,-2.8732995807332107
target_shuffle,combined,equivalent_damage_diameter,mm,6zt73pcnxv,14,1.3870303894247151,1.7457287032593483,-0.743429668016268,9.658049118411522,12.155705954281673,-0.743429668016268
target_shuffle,combined,equivalent_damage_diameter,mm,74t7kcdgkr,47,1.387857255591154,1.628298698113641,-2.243403341618451,9.641329447630449,11.311656241602774,-2.243403341618451
target_shuffle,combined,equivalent_damage_diameter,mm,cgtnjyggtm,49,1.4483717685160182,1.9076792567910181,-3.5145332511296985,10.215294853307007,13.454767979649626,-3.5145332511296985
target_shuffle,combined,equivalent_damage_diameter,mm,w68dtmpfyf,43,0.9458972948093977,1.3508072087216694,-1.7774853533208002,6.876276368991185,9.81980151478014,-1.7774853533208002
target_shuffle,combined,equivalent_damage_diameter,mm,xcmzfsbd9t,59,1.7457912043266726,2.112373044908273,-2.5607668831420223,11.881125573820267,14.375928428960083,-2.5607668831420223
target_shuffle,combined,equivalent_damage_diameter,mm,yfxyg8jm46,42,0.9012520733194488,1.1024842701973216,-0.6909293869642108,6.512913696388022,7.967121647747267,-0.6909293869642108
target_shuffle,combined,equivalent_damage_diameter,mm,ykhs7s2dck,38,1.559040355567845,1.7717822168895212,-4.16525353281561,11.253275221429035,12.788862615316566,-4.16525353281561
target_shuffle,combined,projected_damage_area,mm^2,6zt73pcnxv,14,1.9792561373268072,2.4260488577015393,-0.9319313450779176,334.7808907746345,410.35355774673025,-0.9319313450779176
target_shuffle,combined,projected_damage_area,mm^2,74t7kcdgkr,47,1.2674816714485921,1.4683946378645205,-4.0949441522521814,229.40948826594942,265.77399108262114,-4.0949441522521814
