method,outer_domain,inner_domain,pca_dimension,mae,fit_sample_count,query_sample_count,fit_domains,pca_state_sha256,ridge_state_sha256,state_sha256
sparse_only_0.5,w68dtmpfyf,74t7kcdgkr,32,0.06223385336606162,188,45,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",093bd8c87ee017cef0c18111086e9f105142028bf50d571115ab166b3417c945,0d63bd8d64692ab55eb38dd6a7fbdd1f1cb00b4b32b6a3365bd93cb9b8061af3,23ab3692640f069f7d0064343840f377450f38cf3c18122a5a62521261c7dae4
sparse_only_0.5,w68dtmpfyf,cgtnjyggtm,8,0.13388929038369304,184,49,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",ed50ef2cca842d8808179d17bb43e1f11d5b473c8d0ed9b040eeea7acb33ecf0,54eda52d8c151ae0e4642b323679fe8d8b91f7c99f10be96041573be676e6906,050e64e0288a695a1a01074fa69bee491b76fb82cd60f0b531bb2b70f87a182f
sparse_only_0.5,w68dtmpfyf,cgtnjyggtm,16,0.1325935116435005,184,49,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",ad699c054d89bb9102fe7514e951ebbfc280ea6dcaa2a72d329e6b9199e5ebe3,293fc7e545705e99a3a8c6d77dfc6473dbeaa878c272ef72a31039860d0a7c74,d8aa5aa7f9a820d88382f3630bba1a0ec0cf3c0bb901fe03243276fc46063a92
sparse_only_0.5,w68dtmpfyf,cgtnjyggtm,32,0.13701646432945422,184,49,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",730434e33c3a6ad701ef4dab59050f70f7b1a0225634e201c2214b506aadbf90,34dc35fea9a536f77c6a734fd73396d5c0a5caa75f6b2847fe0218b14b97db91,25704d0af131b3f48127395ec4e7e5e26b231ee0c24c932e619f2c370c244922
sparse_only_0.5,w68dtmpfyf,xcmzfsbd9t,8,0.06448958283960213,174,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",81306a95614a0e037a3f5944ee17a4c39b860c44ca8cea5694011d5ab12a5b96,78a414215e94b81e34d1ef1d069433f136aed0c80620a67ee3eb8952aaa3a783,fa760c364ae76678bcd03b24e3bc849f91d44a508fbaa9d51ba8f2acefc471cf
sparse_only_0.5,w68dtmpfyf,xcmzfsbd9t,16,0.06515656576827152,174,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",474e6194802ca24bcba9ad0a8b073ab31d7404389526a50b0239172e4e2c777c,8b87d20cf10e376c0e83f8616cfee351dc5dbe91ba5edf4579dc4890d3e25346,d850009319062e5b314a8bef7cf75e59707ee26a61ad0a95d8b762353760fcb6
sparse_only_0.5,w68dtmpfyf,xcmzfsbd9t,32,0.07442224736168351,174,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",ce43001648f1e66b944ade7f60a8b6d7a148d68363834bdf07ccb355b935fc1b,c8dbcd48f1b43bb41b464dbc2d858ede91c2893b29363bb755643e6da564f51e,d1d6f3b157b79e4811383be3116441715494113f161b1e272cc214a4cfe9b932
sparse_only_0.5,w68dtmpfyf,yfxyg8jm46,8,0.11549344128014839,191,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",35518648faa32313b8db4c3607ef83cd917481414f2ed2f7771b9fc7b7c7ce6d,42f32fe1e8ed64b1bde1b5fc71fc5a2d808d50fd79a256f44ffb6f09eafb3ba0,294410ab665e8d1d7b287ef92d6e14374e0a319c5a6365dd47021afd2ad40744
sparse_only_0.5,w68dtmpfyf,yfxyg8jm46,16,0.1228935342126028,191,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",9f11e499f1dc8036c0f8cb735c41094683097212df474113ce6e9de1b81fd40a,0d8740d2e75c13bd146492eaba2116d5db23ad9ee8f969780776b0349a8cc28e,95163fb7391499fa8e7c03ff6d38c0959db7ea3c8bc7aa55e9b724109b272797
sparse_only_0.5,w68dtmpfyf,yfxyg8jm46,32,0.1219968526731604,191,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",05a77008ad586571839e0a74b791acbf8216e9e9fbce98c2dd84e17d9a1842db,5a1cb2e75e1bd6e05f8c1f4b793e07f0c3a6b450cd10fb945ad65e18f13f7816,b27d5f3fd88d36bf0e918ffe9d7b90de1a577f88c43d40c99912a66f625b7bf6
sparse_only_0.5,w68dtmpfyf,ykhs7s2dck,8,0.08087014761772825,195,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",4f8e82aa4a23078c51be268072dbaedc16fb443be9513fc87458d683ffcc77ba,0c29737be305f7dea215ce6631a501056cbc778c4227ff35ad783cd53fa6003d,c678c8cc5b02cda6b0cadf828f0742fccc7449c84016a083baf61798b481bd63
sparse_only_0.5,w68dtmpfyf,ykhs7s2dck,16,0.08545352248018004,195,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",ddbbaecbcccbffcbd6d49ac26cc55f3c3cf744812d8d36190546474cef17de18,8b80ad0540d16dd5937522f6c0f9a49029a2ce6f7c0d372bbe04ca4ebf7d3694,00a126418a261d9a21d0e617e45cfe4ec347343e409cc2d46492883d5aefca02
sparse_only_0.5,w68dtmpfyf,ykhs7s2dck,32,0.11412281365740629,195,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",9e5e698eab19ee1a1189440291e60623c540e5466aa71bd953176fd9041091b1,eb686cdeee3f56beb095f437c8553d88cde2282475865ea5a1809ef62d049402,3931564576e020d0637d27e8da4f4e9efa3c7c0d1d922c5f72c683c8647ca3c4
sparse_only_0.5,xcmzfsbd9t,74t7kcdgkr,8,0.06360949102364252,172,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",1f2d053b901424bbecbe80be18f8d0cf70b81c693d893eced119b7e2193734d9,b58151f6f2e3da28ad76a46559cc69bf800f7c6bf140de38534b7a3742858688,0d8b64f41e385f65e638a1ab437e88f8b8f1542e937d41c21d2fc15ea5fdc085
sparse_only_0.5,xcmzfsbd9t,74t7kcdgkr,16,0.06631014097873263,172,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",32e47f4277d529cc4ab4c9d466e8a3c5ecf43ea521b62fe4338bb41f8333dfa6,1f30a7d674e20b7e5020fa1f16e741cc870a6349710ac0922aaf8d49a3757ad4,f0929c46e8da6ce4e7e15678fd38fa98be6097d4539901dfd679727e17443a76
sparse_only_0.5,xcmzfsbd9t,74t7kcdgkr,32,0.0752498866110042,172,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",2895e54353f40cb6207a055b78c133e3b0e98859277989815d2acd48bdaf31d3,96a90946bd86ad39bb2682ab998f402ba08bc9b8a53d4667a6d89968565f6acc,ffca115e305f3e85dcd77de8fc715cec6ff4a8fe3d12891979b2a2769a70a744
sparse_only_0.5,xcmzfsbd9t,cgtnjyggtm,8,0.13811290555811784,168,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",63b0ca88979acd9c960f3bcc1e5f44c8ad2f8d6122b681e01eb0a50653f13a66,5e64dfeb40e1864168eb3ec30e3a7746793a48ae88e8073171c741f69014afb3,1784ee4f78a0fb04cd931fbca7fceabfb9b379cbc094896ecf3595452816fb6e
sparse_only_0.5,xcmzfsbd9t,cgtnjyggtm,16,0.13701865747893494,168,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",b97d62c8e7e31e28519582036409a1d8bef6700e80304d3a097d676aff7c202c,8ae48a42f7f86f0531d5ae5485f6ed28b7b25b82295034fafa41806cb91e5cc6,9aefe41981e15253ab9c6001a09ae3835ae89f4c90381015e12d919c2f2e1ea5
sparse_only_0.5,xcmzfsbd9t,cgtnjyggtm,32,0.1458503494876724,168,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",048c55c9d7133e57fcdbd3d811a93db67ae82124f2a3649137c48fd91d714dd6,8d5efa78a50c37d2bbabe5c59ef3354899611052ba987bf884e5347f40a1afd0,a59d36db636a73e4ae2891d57c8cc5237ea5a30444aaa7428a7b9aeb5454ca06
sparse_only_0.5,xcmzfsbd9t,w68dtmpfyf,8,0.10175957100848286,174,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",467943b3cd9f302665b4341457ea6a42ea587599ac69a320894a354bce066d36,78a414215e94b81e34d1ef1d069433f136aed0c80620a67ee3eb8952aaa3a783,a417d0e215e914ea6250514a26d4889b4e4b74b8719997af6bf24dd8b9033b00
sparse_only_0.5,xcmzfsbd9t,w68dtmpfyf,16,0.1016405384044088,174,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",06dcee2ccd209a56eb4d772100b5755ebc5aa5fb95ab81b2bed595a19a374748,8b87d20cf10e376c0e83f8616cfee351dc5dbe91ba5edf4579dc4890d3e25346,286d0f8353a4a92ae54270af01b2cbb97d8d57881c5d5d42084a7fe0622bdf6f
sparse_only_0.5,xcmzfsbd9t,w68dtmpfyf,32,0.10859045063994623,174,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",dd2d029fb556906e470bc12fe6346c2232d72a633dc8949c77338608c236220a,c8dbcd48f1b43bb41b464dbc2d858ede91c2893b29363bb755643e6da564f51e,535f73253dee4247f5762ededa90af75b873a9c8658f9a0f3d74434e577f2955
sparse_only_0.5,xcmzfsbd9t,yfxyg8jm46,8,0.1362326405258098,175,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",1bc1dcd811df9c878085d3c048f2022c89efdb37fe61749e53e8009961f8f615,d2e923d48e32474c9569ffe240a8d60b07fe969cf90a28bc31d846830fa5cb98,568f657222678e818f2eedba1d6fe308d5625fb2fcad1408840a448e41f89e15
sparse_only_0.5,xcmzfsbd9t,yfxyg8jm46,16,0.15581839215575913,175,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",e5272816c6a86ed38ae20de22bf3797ced67341a861760cb61a0a1ec6c9fdf64,2a417e47082ea6e49a1a6c2c3d5c31ffcadf107c62b1048e488cd61a105da8d7,40d93405c55d3d42b3b9a78f3d0da77ed4c1c8530b6d00e7410939140be64ff8
sparse_only_0.5,xcmzfsbd9t,yfxyg8jm46,32,0.15521874245487066,175,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",2eda82e4a8b7f98cb0a1a09890144b947b7eee8834c2a7289825736e76e8f0b2,0a02e25643b2b2dcd483a23fc79610ec351ae3beb548e83f8f6cf67dd5c7ed75,7daba10cae1af2b80457cbcfad571c35bc529713d5340145a59e1bf2da72f2a9
sparse_only_0.5,xcmzfsbd9t,ykhs7s2dck,8,0.06443601969283853,179,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",4743566459159092dfdae2c0b06563defe9fe5535e4570bba1bacd81f5c172ee,ef0ce6f094b92cf77f3cf36115063fb00117556cb0f45836a2413369af66d65f,88ec7e1900eb1ba212485a24df1ef59a44be48190ea8a2f0379a4a79d365119f
sparse_only_0.5,xcmzfsbd9t,ykhs7s2dck,16,0.07527514915644166,179,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",c86c08a8777ca2fc3d5d8a8720ab3d1909e9e23ef23d1a1a537cac6de54de256,f628012565d278ae52d1990a916fd0d6b8083575708af4da38f532129c6c7e7b,94d2d483732d02a1f256b68839631a513789248a89186b108298167781c11cb4
sparse_only_0.5,xcmzfsbd9t,ykhs7s2dck,32,0.12629927049128803,179,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",0f569fe6152b6195237771b1f89e936ea92a2a842bf1897be3d6596e9b38fbbb,9671e344b16f82b17ba8fc211330492ed38aa70bbe1b73289645fbd108603038,f407b860652121bc3e45a2d04071dd1f2ca8b02e9cc93e5afb1bce4550c7f019
sparse_only_0.5,yfxyg8jm46,74t7kcdgkr,8,0.06471814735310602,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",7d3f481824cfe3d492a65fbd727d659327e09d32d2feb8e7f7f663ceb8deef8f,24ee36310ec9f3d28c29fd8da3c66b42e5eeebe605dd5d08c7133da9e4cb0d35,adefe2950f37bfe50903a52546cb2f347cd4ef941651bd22428674496e9be39f
sparse_only_0.5,yfxyg8jm46,74t7kcdgkr,16,0.07152380662914679,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",cefe998149e95cefdf40ec226e2323956ad5de68004e36fb53f492dc57810cba,b4793a8ae8406774baf5b754a5b8f5cfb7b2db5de9e31c5197396ebca2a6a419,cc3dab6528459438bfe18f3af18411fdfa2d41489fc27a325725e02167ecdc9d
sparse_only_0.5,yfxyg8jm46,74t7kcdgkr,32,0.06639698714571561,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",0e24f40dbed0b8145951b0952134d76845bfca160603125d3b54211014838ff5,829454feb3615884cc0a8e689ec52a61e320aaf441331d79c3a65689c2341e71,40116b28624cad47a7d415489b4c7595f1b624f5a77d496be158a57b4876d779
sparse_only_0.5,yfxyg8jm46,cgtnjyggtm,8,0.13370527572561325,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",6340920b61aa218fe19b46231fa237211476a28da140c882804894b63e034d16,d988bd50089033cdfb43adef3589d9a3ab25257bf5c78b5671a62fe518ea13dd,80e2f1896be7ff105fac8004613b0e30661272f43aa72f477a7f9c749da3b3a9
sparse_only_0.5,yfxyg8jm46,cgtnjyggtm,16,0.13308212233260294,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",d2416e6dab64ce5861135b620623340c13895e38a9779cadf3fe9634386acb0e,2b746caf0a9e3fb5a93073e4c14926777686887d941660f1cd150fc6d621f7ab,863997e7ce3b9a0700b76101f3034db6d6935f7e5c84763d9ea49ce882f346a6
sparse_only_0.5,yfxyg8jm46,cgtnjyggtm,32,0.13530399792945993,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",cdfd28db2f74e7f4d4ba0b7b2d195993d0983b572c7ee7f060b1f32572eec6f9,78ba506966935d81457e6e2f924f030e93bd6438257607813dbb66deea131106,7833ed88baa10506c774a0175b89ec37ffff2a299412ab14326921b02ca4e445
sparse_only_0.5,yfxyg8jm46,w68dtmpfyf,8,0.09816733974598565,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",b214d72795b2cddf4c6bacc1aceedf5cf3db1e16c3ec0b5b3b850ebb1c4f0276,42f32fe1e8ed64b1bde1b5fc71fc5a2d808d50fd79a256f44ffb6f09eafb3ba0,7d7feff202b2f225e9c8cd0fb3ec2c68fde83883a23dcfc10e9694eb1c53c0f6
sparse_only_0.5,yfxyg8jm46,w68dtmpfyf,16,0.09738365271736171,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",9fa659db450f0786f1fb146f8f3094128ce77670879534d579474bed8114c114,0d8740d2e75c13bd146492eaba2116d5db23ad9ee8f969780776b0349a8cc28e,57e86ddc2317310ed321fecb2f0f04a72afde0b0b10bd4d36edfead1edf4ad8f
sparse_only_0.5,yfxyg8jm46,w68dtmpfyf,32,0.10155415575284713,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",6b8bef6a172078c5da1818cd29fe9ab6229a3b0462b95e4dae0a730b4b2ed675,5a1cb2e75e1bd6e05f8c1f4b793e07f0c3a6b450cd10fb945ad65e18f13f7816,0dcdc5b7fe7c060a798b55c2f605ff1ee998a2cdd1287fec2c8b634bd6c843ea
sparse_only_0.5,yfxyg8jm46,xcmzfsbd9t,8,0.07547254885617839,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",ce4bae595c553d3c9e1896d8abbbe47465391f30d2ea20b219511ad86601bad6,d2e923d48e32474c9569ffe240a8d60b07fe969cf90a28bc31d846830fa5cb98,e1f3783ce359ded6bd1c96f2bd78a69c24d72785d0a4e95777c08060859883ab
sparse_only_0.5,yfxyg8jm46,xcmzfsbd9t,16,0.08009379461869616,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",5c249cf46fe6d76ba19d4e98b785422512dc42d783317ea21107264bd9a249b5,2a417e47082ea6e49a1a6c2c3d5c31ffcadf107c62b1048e488cd61a105da8d7,aee4c306a5e4c007c3c5c8708a74b197e2314d0ee16e6cd05d75ea38fccde69b
sparse_only_0.5,yfxyg8jm46,xcmzfsbd9t,32,0.08467072329658973,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",a4193f6e3e3117003a64ede4153f01fd54c8ba7df1b876f1d1a37e6f6352357f,0a02e25643b2b2dcd483a23fc79610ec351ae3beb548e83f8f6cf67dd5c7ed75,a93b942f294dbd1411a92801c73e8e2f643fbeef6407433d7e249667e317c6c0
sparse_only_0.5,yfxyg8jm46,ykhs7s2dck,8,0.06630256828275304,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",b1ec1cb6aefd0e7aea8d29c0953d21f561a8cc654eafbfd333e499d57a7b9fc0,65b8d6921e3e48e70dd0ba84c30cb6702094a667d215afa096634e2013f7796c,c959f9cda7a27ac9f18f5551f405481e7527d0b0efed59fe5efba09674209493
sparse_only_0.5,yfxyg8jm46,ykhs7s2dck,16,0.062016921797280834,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",8fdd24c1d9c17db3e5f3c34c8b2f5165c617eeefffac4739ae9a25cf587b4dc2,7d9e022e96d02ebe8a4d83595e037ecf54747ce5788a79e6b9b8c9d5a0e7c079,0c045eaa91d7e0fefdc6f8162c1e8b432204279bc98631892c5d82cde19769bd
sparse_only_0.5,yfxyg8jm46,ykhs7s2dck,32,0.09046018929452697,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",102a8aeea968453ba9a118929dcf7d4d7d611513f740c33507c85573a8ce1939,96236c3167e9c6f6277cfdb0737140f3bcea67193e51f53274de538ce5599658,7ff890d7cfd6ce139aa71e325752a2ef3fb79a3cdd6084f8f61c0677c7ca8a27
sparse_only_0.5,ykhs7s2dck,74t7kcdgkr,8,0.06452853324054955,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",79d232a89a13e2208f47c371a10581a73a8efb005794883a0b1798493230d2bf,bbd4d3d77e394ec000723937b3cedbb9aae68335821a4e8bf34c88d4fa8e55ec,e8ce310c589b035371bed9fe8c1b7593f58e12fd5047af48df6d39abab767fdf
sparse_only_0.5,ykhs7s2dck,74t7kcdgkr,16,0.07366650870056796,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",913e9c378ce354c1387bea4af31d9c53dec0bd79385d2b95ace424a6b75c097c,41e713890231606308280f595a6602dbe61fb14b41ac89be13df24f670c45b55,f0841203cebcb47064520416f21458e10062f7ace30192650d4f3f99d9fc6275
sparse_only_0.5,ykhs7s2dck,74t7kcdgkr,32,0.06422469853538496,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",424cadf2a59f241dd8fd261b0eff856abe40745310c88bfafe781b934a21f40f,2d5b8a92cc3cde3239dc80a4514e1009c89dc69297d00e778e09de172d3c5f80,7fe2a72d4c6d3585ee62064f283454bc6df91b370fb15df331cb62bc739484eb
sparse_only_0.5,ykhs7s2dck,cgtnjyggtm,8,0.13389812005830917,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",f9f64487c2adff157fca8b5b38f45e98566222fde0d743c5ff865677a987c7c0,8e7dbc4344468deaa4c235772c4c32e771d8b06b238d14241ef71459030a7b7c,7edf3c1673f0364114797308cae33f5ea6f83a57c6ee2894da4494139bda2224
sparse_only_0.5,ykhs7s2dck,cgtnjyggtm,16,0.13277740138490288,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",af8ceb41c7c5abdd4c0aaa1143cc9b021399ff756fa7910d187b6848a14eb2a9,7822b8eb2172d1cfd568f76b70fae7874ae2026991a5fa559cc9b0f9af76b7c4,9c20b174d5db6e8d55bd9f56a63eb389ad6db9674c07bb38ca1acd0f3cf87d3d
sparse_only_0.5,ykhs7s2dck,cgtnjyggtm,32,0.13870596701854365,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",709412610e3847843160e02bdfee3a72b8e46ba0a7af4f726844f1a78e755030,5d20418bb065a3fa7596c0fd2404209e30349d935d8c562533fb1a427a8f2058,62333c6d19ffa88938c9397a2ab7fe1749e823cbe843fe77676869aa942481c2
sparse_only_0.5,ykhs7s2dck,w68dtmpfyf,8,0.11277702694592388,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",776aef53cdefeefa047f232e954f813968ae76a9d1af3614aa1c0155e461a45b,0c29737be305f7dea215ce6631a501056cbc778c4227ff35ad783cd53fa6003d,3de86fae30f46f548700c5ebdf727bda0d4ac1ea3875fafb85ecefe06d4a45a9
sparse_only_0.5,ykhs7s2dck,w68dtmpfyf,16,0.11707859040679983,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",352891f9fb138a9c6c181ea2a9a13748d4cccd5b4dbc0e120b41984b2a8c5c22,8b80ad0540d16dd5937522f6c0f9a49029a2ce6f7c0d372bbe04ca4ebf7d3694,6b1d2794a62b43835685c47432f409f2fd949ff9a7b567e611ee7cdd44297647
sparse_only_0.5,ykhs7s2dck,w68dtmpfyf,32,0.11289587974108978,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",aebe5df11746f467a552fab34ab14818800d393aaa49ebcdd1f93664a3e5075e,eb686cdeee3f56beb095f437c8553d88cde2282475865ea5a1809ef62d049402,370204cfd1b7639de8a836ed4684e8b10bb6cf1ad6b59468205f9919c209fef4
sparse_only_0.5,ykhs7s2dck,xcmzfsbd9t,8,0.06565736617434213,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",b530191b5c33c095e2d40c5c7c4d140f0e3054e49d38a7e9c5d8bc5c9503fda1,ef0ce6f094b92cf77f3cf36115063fb00117556cb0f45836a2413369af66d65f,15b7142cfef356c2657a4c8523945d0d86010a82e15d6a695a636429fcfed206
sparse_only_0.5,ykhs7s2dck,xcmzfsbd9t,16,0.07268445401833383,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",2f99eb3469006913757b2fc78dc399ae5c4fcfefd59fa525ac906f91cda803c7,f628012565d278ae52d1990a916fd0d6b8083575708af4da38f532129c6c7e7b,3cc1f2412bc5ab98881957ea4db72e2b4443afa76b1b8a94ea60fa1b38c0eb1d
sparse_only_0.5,ykhs7s2dck,xcmzfsbd9t,32,0.07886768811491057,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",336c20be5c35337e771b5216c080626ec41f69c0356ad14f6e9e91837489e225,9671e344b16f82b17ba8fc211330492ed38aa70bbe1b73289645fbd108603038,93696ad204f3018302e9f0ede5c06e151203570fdbe1ebd70b4006232841cb45
sparse_only_0.5,ykhs7s2dck,yfxyg8jm46,8,0.11391311933474502,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",8c2f4b1a7c39631448e8f82b1168c11331aae22d6891950154b7bb1d06fce652,65b8d6921e3e48e70dd0ba84c30cb6702094a667d215afa096634e2013f7796c,cfd6d6f4ce7903eb7a259b4832f897fcc70fbc61ba38c9014c145baff662d886
sparse_only_0.5,ykhs7s2dck,yfxyg8jm46,16,0.12342550462395324,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",ccb01981757fa9770218e01801346f5ba31761598ae60239cd03b7eaeb6ddd70,7d9e022e96d02ebe8a4d83595e037ecf54747ce5788a79e6b9b8c9d5a0e7c079,c077bca94289ec1c6d62f650446467aeffe74ba0968c8cf7b1bbfe2433c504cd
sparse_only_0.5,ykhs7s2dck,yfxyg8jm46,32,0.12642126332648496,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",bb8cb2b5c5c521a717cd931ed6f59d7b696d3b4098321666fcdc6f72167bb868,96236c3167e9c6f6277cfdb0737140f3bcea67193e51f53274de538ce5599658,8e4854b56a62c8a88ccbb84c6edb99b3ce294554638bd9241355fd7d9ea5b9e0
