authorization_status,cscan_decoded_sha256,cscan_source_sha256,dataset_id,initial_nominal_budget,mavis_authority_sha256,native_height,native_width,roster_index,specimen_id,surface_authority_sha256,surface_hypothesis_sha256,surface_path,surface_sha256,surface_top_cells,surface_transform_sha256
AUTHORIZED,c9822530d113874c867f5579429e5716759fd598baa48a30c21edb718aac2ec5,64b4e82a60948c242f6b3a14780755bebec469e9df4acf900426644c634736da,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,35,c8-34,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,cddd2965653840e7f21eef9b3448bf16f920dcd7a8161310eb34e9a2472c062e,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-34.png,b56fe29ff98b91801ed5c1455008a9ec40699aa50e66496c4dbac3f199bc7f73,27;28;48;50;10;54;51;49,12969dab213fc9d91b35071996c661717def6674bbcd14b5c1f07fe0e41bc198
AUTHORIZED,801505ba697972edd5f26d1f0377fe602293457c0dda250c3d822b5ab12ff0ef,d39af242aee2534dd7316a5f03497bd4287977d173ddff3cb36934e59ef1200d,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,36,c8-35,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,2d24ef05d86b5857bfc1b0f3339529b19c019f74313d52861982218f0152b6d2,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-35.png,4297ed114af786ac2025ac76cc4a52f163ab77a56d3c1e56abc36476a712c2b3,28;27;54;50;48;51;26;10,f41d1ce99106391be1723c6f9a85ef4ed687be4ad6f1206ee04be16a3f912511
AUTHORIZED,bc82f670c842694326879f7a18d6710baed8a2748f5537372d04137631012c22,3b389d7edf5262c7ca9a0c1d090b9ede28a84642d80a952412b8a997a0389467,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,37,c8-36,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8ecdeb7ec573cad358b33f79edf5ba44fb35b7dbd7765edf83675cfa64bb214b,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-36.png,ddd582c5d6690b5ee05e92f9fe5af2ad2f875d38f759cb8eea5a431bf77eaa41,27;48;54;28;56;51;39;53,1ee231d59de76a063e99a98d45a30d0c155ca47fb1d4e8557f2613923644a3c2
AUTHORIZED,d3f048730c5a940d7c701f18d37e66fe7dc8af4f0b36e3b1a2ffc6473d4472a6,46cc27870ed7489db2ddb687107dad7499476317895d750b87dc036f8e5f0bc2,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,38,c8-37,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,b8721d677d36289789ec98c78e7444d23a1a79adaa0b5ba3f542d0cbedcb504a,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-37.png,e00d366abf1e961dcf87b4f9b7a30b6b95b300b74388bad16b3d5e0a9e5bdf91,28;27;56;57;48;34;35;53,dd3b52f8e757a538547b3e91f9ecaef1f8ce5c28bc9b7faa45269c95bcaf9776
AUTHORIZED,9e8739855635b96706b608ca50e519fe1a29d3ef7751da4cfd9cf9cee59096fa,81c8fde016b08bf60dd3a95cd6a28b1424be94e099e89f32dc474775dda064bc,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,39,c8-38,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,c08edfe9ea1069c1abcf7b5c37fdae0e83fb77ce8c1254ed80281b251765e84a,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-38.png,cbe87ecd7e78a2b930e028eac75cf23e70299a88d630c44d867ea836a1df366b,27;14;51;50;54;28;48;26,81805e265c61b85f618e031a62916fe652b58df6976c7e2d95239d0de8484ceb
AUTHORIZED,70fc5542395c62b5285d52ca6838e5f4ba9e8dcf5cd5d3ffb6c879f6f6fe9605,a2708a02d12434e3f8221f3ba15200f39a94571616157892cc76ce37f8cc912d,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,40,c8-39,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ba54e466152d75ead71469fe1c6ddb653c9f99f7062a5510dc1be10ad1a57503,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-39.png,10b9fe62ebd5840c5a592b4f2fb96692ad6d80e90f51c3d47acfe5ece07f2200,27;35;36;43;28;51;30;46,405bfc28f8ceb98fa80d03fe5433302156bbab43eed93b6a27fce33317b409e2
AUTHORIZED,1e3a4277d17f94e4851cb203b1bfd12560ba948f4443574c2e97bd06be07e301,269311a4880e08b174ecc3e3e5f33d2e193a8831b608a42eaacf254ccc65cbf1,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,41,c8-40,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,fda00d8fd5a3a6fb87461634d4ca2494e100df9e9238570156c00d9859c713fc,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-40.png,8b16881f313d080d9fad5df285e71615f7d959ad158262c64b8e84692689eec6,11;10;19;54;26;27;12;14,2ab0de74535c2d2d253c5dcb91251a0e3ef867517d5f38f199d90bfdee9fd8fd
AUTHORIZED,69444b3619a4691e38c8f1744d7de6c420024da73eee137963ccd3f1f05b9018,8786699e0853a3b9909a55ad3eefcaf8c19824d9ec541629a8d22255f20553d7,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,42,c8-41,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,7063d76bcbed91ef0b4ffa71d3a0caebe142d0a7860a1577d269c8030935bc23,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-41.png,8ddc47d37fcec3ae63e237fbb7bbe9646522a0295a968958fb3003f2d207cb4f,50;48;51;49;54;35;43;42,b0fc57bbb7985211b8c8ecc1d3fc2e6478ed6cc424459d9f71394cdbce8af6ed
AUTHORIZED,86a4bf38670fee0b78fa2a3b72732b66b833e39f6a70844d13ce7e64f55b0aad,bcfc130e19afa16db105b66d67bab4a34d0f0b9cb71f5e9e5f9fc07a86b00516,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,43,c8-42,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,d83357a88b5649dc9791c07d6d0968572c18757c924479bce87ab8aceffb7ffc,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-42.png,e347ffb6de8a6cdb77194ed826d809cae9a67d9354eacd801e127e27d506da06,27;28;26;51;50;34;53;30,5edac2022705f5d7aaf0f69696e46d1968df897d11c9228666b6a6e6f0a1d617
AUTHORIZED,5d80af369c530594bfb0c5105db750b1a51c462d2450a29b1e3fbd3ce8561173,7ec3f87981b0381039588f1cc3ca95086589634bad49e9de41d56edd143cbec7,74t7kcdgkr,0.03125,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,44,c8-43,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,97cb618577d704afb92059716a93fb71f2e84fcba2cb13dcc360a8142c658f04,data/public/hasebe/raw/74t7kcdgkr/v1/impacted surface image/c8-43.png,de357818c7ff1e55535daa270e23a813b71856db386aff0177481877ac3954f6,27;28;54;50;10;30;14;35,3b60a22b279d9aff4c466c48018bcbb911d59ff649a438a9ef3de2123a6fcb27
AUTHORIZED,c5e908ffcae41b035a46d84f7dd3de873347bf36a2ed30014eae70f7b4d91e51,d46c389da763f00cad60b823ebf46e9424dec93fbf65f08b3b981c41bbc28bce,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,45,q24-1,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,c21e8d805b81dc056c79cc12052515d61ea6045cbc93326c50e7a4cbcfd71d9a,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-1.png,a433e3b68499a37b6a5d9fbe4a32fe55cfbaf1515893d60d4312879b23672676,27;28;35;22;38;19;30;29,4f85b9ade93dc24a816df1d6aeec5e53e7fe06c1bffa64daa29bb70cc31b692d
AUTHORIZED,7bee380485b2eb29f36ed30320b3525829e595c649d0d99296d7cb9418285f69,781f2d8ef11e970e55a88d43264c967f23f757e4111f5723966075326aef62f3,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,46,q24-2,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,fa75969a63608e0d8f49e9b2cb28defa6c24319362e5e13ecc3b5ce49377f3cd,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-2.png,5899c8c22aa7101c345457b3c1872f16e14eb112b667bf1949902665f2849365,27;35;43;28;22;38;54;30,0a8f79e3d2c2c6f08aecad03fea341a3f27e1eaef41f1e24e2167c602e21cb11
AUTHORIZED,1c54679720ef67c5adacab817e134def3ecec551f395318196c277c8a89c78c2,50e6a22e1de63ff6cbf2fa1283b78ab7e41c0675971d2f4cbe63ed122c161a85,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,47,q24-3,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,2864872b73e8b3fe51de008ed836e470a2a1178608276bca2128b71deb5bb0e2,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-3.png,43537fbf608ae10fd244abc6fc0bdf318f9b1a262365f7a3c29d332be771c9be,35;21;20;29;30;13;28;12,a5e89e21695de41491306e342f67de716337712fbbe524ed0446d135883fb451
AUTHORIZED,3179b35abd5c199e26b8e9cac5d79f0b1311a9d683bc74d8035abbdfbc8e0a22,444a22e7e0edf3f7bd02b06bcdd3f090785d6af74108543191b9e12c18c56745,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,48,q24-4,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,87e3fa8a1d9b2dbe79c8a83a03ef0a79f2115181d0e3716989d9bded200db283,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-4.png,d13c607fa0a032b74f8e3f6e0ebe7bf60c17a6129376805ea55ed71c82e09083,27;43;11;48;14;13;35;19,b8afbd6ff3b90f7574c742ded5e3d62491d88a111d011fe558d3443c4b9d91cc
AUTHORIZED,ca5e466c99eafc2372044392e5fc532017332a1c8dd42aee6995bca155f847ff,f137e82b1552dd614a6cd94af5d7d4ea3cdded58107a730c12f471495b0556ad,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,49,q24-5,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,89a656f16c3d288251482999cea6482e87c26b4955c2e1114278ed21afcb0639,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-5.png,3d3121674475634415cade47f53b5e5e3f565d5b5f083d452f94579fccfefac0,35;11;27;14;51;50;36;34,df8ac5be1c71e4ea72be9d02be4ccb3b4d870853dbbc2d2dbe02b2baed51b7a1
AUTHORIZED,0fd4f7dbfdd3e705d39abb4b15d5387d03174b1a64260f032c61cdabffa4a611,33621f71b2ecf995ae7d5d95367bcf3330a78618d7226db030b9e030f9f51e9f,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,50,q24-6,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,01de0d092dd2de4c393516df6ec8d54e31e9745a0387ac947f0ea331f99e67e9,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-6.png,2fc77c77f50026053edefb416c8f7ce1e0f5359efb2563805bdb7ad04d4f709c,35;28;36;11;13;38;14;30,2baf7a83cf1a068152837e10c851600523636f726245eddf912b5d813d245c16
AUTHORIZED,b33fa93c2c35a3216fa83a8681bf1a8d313b0f1fcda64c2dbc1b63cb06053760,2a6738e12bfaa3ea27acf47d8efc41813771142711c14d6ea60c96e875ab94bc,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,51,q24-7,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,c5f41600a91089fa9513dd4c91ec0c28644951976d6252b8d99abe1ae279b331,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-7.png,6ec3c0505d1799ab4355b36dff3a0b5642b1120763add2ec35d9b1b775482089,27;28;36;19;18;10;51;22,d560d69b45e3f7847cfbe3fb79309219ae15b5cd0fac79564b9655a9ae935199
AUTHORIZED,0f53e9ce7ccfafc22422311e5a0886a081466e13ab60d9594368e8235729e493,54cccad86e57fcda126bb3f2fe6e7cd81dc67f22218454d743aaee2474e8e57a,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,52,q24-8,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,579b8c8bd8e78ec9d6b0a711f49410fc1d6e04750801f9c68ce582fd5c240d5b,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-8.png,6f9ae8718a5dc38a50245f2f376afc6608e3ac652cfe20eef13adfb7d37a1270,27;36;28;35;26;19;8;54,95c47b3a2f5fc4c9dff7b06409ac20db1323352a6a9d389fd2120c50c7e02c20
AUTHORIZED,936576fd6b7b84785095db52b19d9aefea5791b8d8a678d42393c2fa7112993d,0c6370c485be65a51ed887d754714b341dfca7f0fce3281383a4729c4b2ce01f,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,53,q24-9,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,ae609a0efd443f867ceea8e412440eba58a12c8119fb5daa5389bb4675962047,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-9.png,58a3c70e4e2c47663ceb113eaee1709396ff77e157816b944f5240f26a727bb4,27;36;35;28;51;43;50;11,461b5135263d26785e8c5dfae706467a35f708526d8650bcc3b8e5120c374690
AUTHORIZED,82097ab1ff95e98ed31636df4bce3293bedd57d5defdcc57e907570a858402c4,15647859126bfffc598040519d2ffe56e5456d5b7027754c811043406c8c037a,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,54,q24-10,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,e759257a2fd05e9fd8e4231b195671491428ad553ad432cb36122dfe61d0fad7,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-10.png,76d0d58ac073c197ff418aa1366caf731a1d06bbea4d482393de442280b3fde1,36;27;28;35;22;19;30;14,9273aa109d65032eca79fd0695bbbeda589c2871b9f9c5e268f6edab9c7a69d1
AUTHORIZED,8644dc9154e7158021c812b496596ba8ce5e5ec46b0fc334ba6624dceae34e3f,172741aa4fb3cff0f2d90f2afbea2b67f0656c2fc168e0a26725713e37eac78e,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,55,q24-11,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,e72c4724ea5dc63ce1e3728aa86a1c62301332925d62737661399e150f834e99,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-11.png,d5a0acbcd698a0c962e91ccf960ae01d5061a99482a1c2578e56c31f76efa21f,27;36;35;28;30;34;19;46,e0d9a6f4951c5c8446a564720fbcade83644ae644838da60206d65a9dd2a4f90
AUTHORIZED,2e4465e104f01a95ae4215ec0ec4844122c9434136f800abc8d57bd9893f06e2,b18c13cc24b4be8b978fda888dd72b16c38d0965de8703621d73109fde8d304f,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,56,q24-12,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,00b9ecb8751c9465b442d495cadf7c8ea88fe5c95f5bb2972f33166aa12fc65c,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-12.png,dc8c6ad23acc59950fa13595180567e2bcbe220dc0042f03fbd5d4cddefdff23,28;11;27;19;20;36;12;51,5ea9f7de19626d6de7e777adf3d61c5d3b885820f0e002bfaee655799ab05b46
AUTHORIZED,64d585f565ec31db9400165b2b56da00890bf81b5d0531409261ba5359450216,f9ab7da2adf7041b04d9e31d2d8695113c8983fefe62639f6365807256fc62fa,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,57,q24-13,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8cb7ece1053755469afb037f8569c35f50762bd94d6dad1ac4545933aaa63c4c,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-13.png,a22fbe228686892471d2bc2c77cdf1f3137437d78facf28edbb97a724ae3386e,35;27;36;28;43;19;51;50,94e9f01080efbf6b6bc8641019b6c3f47e99bb814bb890c2196244ab66d2ade4
AUTHORIZED,5709a4873f9927d06e778615f3c427fa6013e630e6618d620bbe852b8efece50,6ad3eaee2a688b73892f29f52bb42a9ad0f22e3ae29d972aea263a1edd169b58,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,58,q24-14,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,0322d0d78f77e6c96eae22739fe131367df9b9ea604863524c1cd374a2a43c82,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-14.png,03dff5972c5cf0238fd751b56bd78b3bc09f0f4e13cd10dbb66db4cc16514248,36;27;35;28;19;37;34;43,821d2c9a826abea17b6a6bfd2420e02899ed43e2222b11e44025503c72adfb27
AUTHORIZED,00fe1471249f7c252ba8b82364a20051e216c2fd13049997fc7c08864d8fd102,10b657ee2eee2439f6913d062297c9723e0c2caf7b6575f2f5a794e967c54e62,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,59,q24-15,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,381f616144dc560a3278c760e062fab5cc7d3d70823301ba7edc1067f33ab654,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-15.png,952b6a1b33616ba8523c32b1bde00d5e06ff41c5efa288a1f0e6fc3be36b0938,27;35;36;28;11;54;26;10,a7c592fb5cf578f1ff95e8244fae8d0c4f857cf931796b4680c693faeec9fe36
AUTHORIZED,d7aa952c2056d30521359164261a78c2e7dd838a54757223688996e0af4d3b2f,74e64a32c9a4bbcdd4d2f71f106e40e618325151050c9d718d994568b8427931,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,60,q24-16,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,2c5a33daff6f66bb8ccc491d13e25091c3b98bb5c27b263ea47649393ff6bbce,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-16.png,2938082a1f78a84a38b31dd5f14fa8ec9e09d5e1f10634dd18be8cf14cd3501e,27;35;19;28;36;43;10;11,31112470e25350041600b57eed7f74d07ff1b941a564172f303871c8e45e0aca
AUTHORIZED,e42ce448de60399b45a0baa075cefe136cdb41736b793a98570e4a00dd477d6b,c5db5bf7c0787e846e3fc9a324470d4bbf7e117532eb9b58ff6d552640b504e8,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,61,q24-18,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,bc991eda57e773652b559f07786476dee7fd5614ab1ca451d3e9626ff404f855,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-18.png,51226c7953af1df9300b50902754d06b12efd72b028ad98b5b134ade21d31a84,27;28;35;36;51;38;30;54,1baba47009a3afca7e0d63d07b6f0fc98aebfc76d1a359232fff356a705e1654
AUTHORIZED,a42ead9e5b1b8ded9cd917c384faea51123d1a58207e3fd2871fae4be715b622,2bdbb22a359dc86d73ef7e5f8ee42f2aa92e45084237afe4cae213418503755a,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,62,q24-19,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,f933fcb73d9cb2c09a691b3a9a12b899d44f28ef064db1cf13d7045a13d973c7,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-19.png,ce750da878792f74a15df612545c3946b95017a01e0eccdf598b5dc85c6b4d0e,27;35;38;28;19;20;29;22,c849fc7a3f4bd9cd9256232244434eb1163780925e08cf6974fe5a2da9a03baa
AUTHORIZED,deba2ac7a4740efe75fecc078a8b0115ea79d79c8306cdddfede206acc552a96,6184c495b2f98a2a27f48ecd47a8522c5e74b75256a96dbd23bdc34b208a685e,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,63,q24-20,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,d4bbbed0a6b2d3c1ea763f1de9bd9cfea3f6b09d0ea3a4235653c05090e98e8b,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-20.png,fbf8f8cd97674c0749384323a43dffa5f0e5a120fe651a80f1885258bf307b53,28;35;27;38;43;36;19;18,41af2652b575ae388e5a05ac11f3d7ae34bdb35c29a74d77e2f1cd41292b25e4
AUTHORIZED,a1240f011ff7c494562421a2452b831c5493667702c6641776edda50eeb67dd6,02ec16ba0bdb8a9f3cb7f1d305699cbf69dcb92ff6222c284f6ffbb2c73c8b7d,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,64,q24-21,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,8769dd6701c295466d9f61fa88f67a368cf11861b55d90c95260c41e11f2051e,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-21.png,abaa97554d11c12108ac4b252a77480261a6374255f1b814222c353fde37b060,35;27;14;51;22;38;54;34,c7b1e0101a00cdc15fdc37fb88d20d6130df085648d0cbb848eabca6d8847049
AUTHORIZED,fe38c07b6caaa63e083f65d1ca9dabdd90eac752f535018636a3af658a08f027,a9b218f122c59f9d7f606a59de8f23e1906fafb7a85ff36dada72148bc85e22c,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,65,q24-22,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,a3aed0f620bec835564eed2530a8f774c5bcd93e5141b65efacb74c80566bd53,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-22.png,f9b68fa0afaccc50af654d8209a5ffd8653bc2b1de801ba95edc060f86433496,27;54;51;35;13;19;11;14,8bc8270d8214c57b5dbc95f95215295ae638a529cfe322d234bf009b579a501f
AUTHORIZED,3e0bbcfe54e733db5c49b8ed743c3eb73207cc344b7c82a63f2df055cb212325,7b898cf8dc25e687657de047e3d044c74eb18376b308c992c5be33d5770ad1c8,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,66,q24-23,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,3fa7b424dea6b86429a79f528fcba2b0c3e4fa7fd0c9882b9e1158072304a947,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-23.png,1663c4723b7328f4269482673d3f1004424a36cb01c02aec5762b2a4316d5a31,27;35;51;34;38;43;53;50,17438b347820905482206e067a7bc0524594744c79809b8465cce29c092cad17
AUTHORIZED,9abafc2fc427757bf141dd68a80310449885b9024be70d67cb66a13528ffa0b1,62f6f8c9ce49a993507c06f8b37cac1b1989669ca5edd30314882874e1b9c614,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,67,q24-24,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,0252745a003ac498bc10a51b3f115df1cd7e865b8ca650f5d9893768b846a69a,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-24.png,0350ff1303042b0161a6fc964a7d97698100d310f6deb9b391f6fe0d34fb9191,51;35;27;38;50;28;43;42,b13aee2cb53c56420222137fcd4d89a8c8188e3caa3f30da1457614f8323a4bd
AUTHORIZED,d6d6e18f5d7f82afee3945897c4ef70ce7bae18082b644ca0e31f8e27bdf37b6,15d565c6c97b81bc13e1d422b5cf5d210f4ac91b52bf99318db3712b5c076720,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,68,q24-25,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,77f77493929ab27af85343eec4381cdaee4a8d4d9cba2168f44f04f6918f8b41,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-25.png,27c94f8ef0c925784ca7fa296135c927dad9d539bdc20288780ec9cca2a84329,27;28;54;43;35;62;34;26,5f39041ad6c813f54ae2dd5ad3307d21f3accd160343e3abf556e2835fccbcc5
AUTHORIZED,0eee15817534f3b94b52db0b1415315825daf8adaf97edc0928af3a7951cfd14,f563c0b4baf39fb719fbf44d4615000c42a586dac3a9255d5a72af4445d6c79e,cgtnjyggtm,0.015625,f28abdaa76a4ccc5c8a6422ff1f86a242d400ce4fd15bb5ef1834b5840f01b82,674,675,69,q24-26,8bfada2b4dcf55b6791caf788278d8ee07da9a09147e8b6f3e017b998fccd823,1f27ca782df3cef3980dbef0000a4cbe6d7e3ba04726034200c2610d198c610f,data/public/hasebe/raw/cgtnjyggtm/v1/impacted surface image/q24-26.png,c8ccd838695d6661b86cdee8f44440b3b07c5f4011a2d9549e1a5a26428d298c,27;28;36;35;54;19;38;11,756e5f64fef7126e88a53167f31c13d2e290cc548f979fbf5b33a236ce854a3c
