condition_id,nominal_density,interpolation,outer_domain,inner_domain,pca_dimension,mae,fit_domains_json,fit_sample_count,query_sample_count,pca_state_sha256,ridge_state_sha256,source_p3_state_sha256,state_sha256
bilinear_0.125,0.125,bilinear,74t7kcdgkr,ykhs7s2dck,16,0.39011675042944943,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,6a69c93b72a19398e685134261853fe47453d9e35544d195e2c4e5cae85d2f6c,1fe356f27bfb9696a483846d8657e7c21742afbc15d8e6138e1d271011520fba,de5d9c9a486ab0806f7142cef01d9740ea39f8e0b542731e6db88929797fd82a,ecb4ec8c220b45d5f3b36047fcd136697b9f4ec9947e4278b5907e3e126054ca
bilinear_0.125,0.125,bilinear,74t7kcdgkr,cgtnjyggtm,32,0.13921610982878707,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,c93ac0e9fb31e6806059f602cbb2385d8e676000392e252808f82bea272f401e,7309ce6ed79ecd74530ec6d84ed122d929ff0e174d4b1c1cbbe2eb0c2deca3d0,af1f512cd8ae9864ff0e608d2049e5d5fed8779e15080209d4ade069d8eb3ca9,9574741e17dd03827523cd1bf4dc33bf89a87a303b0de35fc2aff85c6ce0fde0
bilinear_0.125,0.125,bilinear,74t7kcdgkr,w68dtmpfyf,32,0.11474295230418995,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,0fd135b2b9c0fff2f3f15e7b60f688c9440c88073473755b3ce97351e6063e34,1a9ce870a6eae1b58c9b4b0b46262436de61dea69f1abaacc9197dcd74b16d3a,e7c15c04076105b6e4db55a8e6e6336d607daa3c4a6726c9b60d41db96b3f2c1,5325f71a4bfc0f74fc3c20bbc98ff1a61feb4692722180cc293216290cd8591b
bilinear_0.125,0.125,bilinear,74t7kcdgkr,xcmzfsbd9t,32,0.19133567657830694,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,058fb33efbf738e7f64ed7f2084512f2a0a803afbbd06e6d1d5aaf3b7a0b8313,c5b6f9262640a750852ef21fe4a63ddb6fb5b82434bc2cba6c84cf1a3ea00d32,50ad3cd470539f5b25c441df00f0baa05c309f839d0c1294b6dc0224d6f88f3f,4461fc9d05c0b263ed88ddd65f94fcd4188ff5a68847bb23a62125b5b6bcd87e
bilinear_0.125,0.125,bilinear,74t7kcdgkr,yfxyg8jm46,32,0.1530778916679423,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,3a210d4fdc9c48b4a33cafdc7e04e18e73639721681e50954f9d96369e564a5d,93e6b568ff5ff41866a3ecdc3cc7d0e8fd770fb287168486380295417e303858,a23ef9dcf51579d1e345e59dc14981829858843380b6f2e3c4ec0e04cbc4c847,db5cd0e5e3a568e76acfea0fd7a36edf45ceddc25d9c341a11e0db86ac187f7f
bilinear_0.125,0.125,bilinear,74t7kcdgkr,ykhs7s2dck,32,0.4140440269377037,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,b0bf110cecfd2bc70c271bfbc62bc530c4dfb66b52c3735ec005e8e652892bb6,f2e08fa95be53c9ad0b94af72b077c6f44256982734e949bd9a2b0b2775a251b,71c9d33c570faf33316ddbd3c16b45dd3b5db1a38b03073db34b62e9a1337622,c0cfbed3610952e4a9b3b539dfc9ac889a365a17123598ae7cf5b4a610530f97
bilinear_0.125,0.125,bilinear,cgtnjyggtm,74t7kcdgkr,8,0.12203625017591573,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,c6637a905f4e395b3ae75254f77a30ad432bc17760ec2b276ff1564628f70cdb,df833323e7c62842b2c9519676bebee0a91cf6d8031a7bb94101bae89a5ae6d1,2262f8034cac21538742f58087e9db83969ca3b2a13688897874744371bdcf53,7c456ee8a6ca04af94fd7dbc6d1d0a3db5a55c171c0a294939e8a83d004604f9
bilinear_0.125,0.125,bilinear,cgtnjyggtm,w68dtmpfyf,8,0.11678565027880775,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,ed13663a9914fb1fd41261a30f4417dc964a104266398b3aaa332d2453c7d071,ab5b44234e40b4b2d460fd98cb374800b208c270a1f02e1fc39a0d5dd0196ef5,152b0570acb2535b3e06fb39f06a6e9266ae4c5ac121303eb535fcd851ed2839,74f9e67bd9d7ab1c0d3e3bedc4398ed7f1ecd3fd05ab62dba24628d06d3552d8
bilinear_0.125,0.125,bilinear,cgtnjyggtm,xcmzfsbd9t,8,0.09967478905054712,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,1f3f943b36ca9d850da4d38e2066c4b2c28dc5ab6f8b522156132ac42401ca52,43e1ffff44c552b776802dbdea9330cb2b9885bc3989562023384164f0b51b6c,f83d0282b22d742db3244f563f7c70e4e04de565571f211afa4a33b782fb9bab,1ce9ad8cf3db3c98af7158b0e8262ed945b95edad7356e5b14a7efd0fdd2c0f5
bilinear_0.125,0.125,bilinear,cgtnjyggtm,yfxyg8jm46,8,0.13909925708565749,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,5151efcf60bada766bf5e702f8a0c1b9fb51aca71adb463b09da9deb546975fc,dd584cf2949a7905d144c9724146d80fb9cf66e2bdaa378b3e1962679e8b1783,186b15f233f7e70768fdebdc537559fc868502b6da3184fbb2b5c5a3cabbb4a1,1e0ad5d3ae961f1a98ca4ca63b9f46606282f136b10ab985cb6488b91ca8d0b5
bilinear_0.125,0.125,bilinear,cgtnjyggtm,ykhs7s2dck,8,0.33832120623585904,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,c9786c6a5489cd2b1f6c3955202e5229719b73f0f87380d4e02e5e196aaa35e1,51b41a03d2ad9b8642c33af237bacc3edf5e99fca12ff5a72a9713cb17fcea36,aacb89fc5aed57849a94ce06d82c5a3abd12c83a6039f3a5cc4108af134fe67e,989746481820e5b1b2c20ef60991a4aa528cbd2b0cc59cbcbc9ffabad33ff5d1
bilinear_0.125,0.125,bilinear,cgtnjyggtm,74t7kcdgkr,16,0.11172362893675047,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,591879704c8930d746ba44ccaaec1a8b0386b277081c5fd8dd05f4409a7c7957,933fcc98b2f307b22280df797aa8effb8484c5b56c7c8be894673cf78159f0d8,831bd320cdbc3a6d9d2d677cfd236443501c3414d438da9392689ddead4ac446,947ce3759272fd0ca661b80e4d1ac838e14a6ca4fa156d02d50f7048fcb6d796
bilinear_0.125,0.125,bilinear,cgtnjyggtm,w68dtmpfyf,16,0.12329580805119406,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,cabee5844c319ede5bf50a545feab5206d45ccbb7144dd472e6426f3d4b213da,20aa6b0067c82528c077bd068c2eebcefce7c76d5a5097c9c471e9cb4d754062,b2325e56ab1e5dda7e4e3f91bf0b26c18de872362ef3e49b58409f6de069983f,ecb3e8a5a444e804bac9937304dd8ec10603a04dccd8080e7ac3039b79e3e0f7
bilinear_0.125,0.125,bilinear,cgtnjyggtm,xcmzfsbd9t,16,0.09685506533404317,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,8a3fc05445d2189c4ecac65e0c6a7a07fef890668f3361b896701d4a17ad08a3,eeddf708638c91e64398c64d047803272dfe09e19ecbae186fe38638f4782fa1,cea7e77c5bb67975575e1f3ce3a23803443d766ef7a429233d011060a21335a3,fc8f188a10c3037b698d4da3a90eca739f5c84b0da59e679e48ebbcaa2bfbddd
bilinear_0.125,0.125,bilinear,cgtnjyggtm,yfxyg8jm46,16,0.14245127624963733,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,530f0c0a1c662ad385c5675d632fdeff488f4903406350d25af514d0c9cc1508,1cb38dd3643e3e544d1a8e82911082d18b02313f9a88aad7fad09da3542f1b2a,d0289878e26a9c8fc1f612651f9388dcab476fc036666a5d4d69eea2c7ffea7d,3fb3063a2270d913615a7f4805050ef5ed9809af752fd1d21c077b9c3bc72250
bilinear_0.125,0.125,bilinear,cgtnjyggtm,ykhs7s2dck,16,0.3300406688778256,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,3b3b43543fdcab3b91b3272a3b0f47662cbe54ebb8274275af261e4b14f0e257,18af29d7d0c96e47731eaad04f80b6b4a09b73833a68abde3cb4d8c0ee1e5448,b9b3d18263e5b494ab15c13cc6a1f08461b67405b8a6ca91e2e3373745b49e08,2a8a05ec2df3905c060b478b080bcc9a1b0132d817f2a251346bb9974622d007
bilinear_0.125,0.125,bilinear,cgtnjyggtm,74t7kcdgkr,32,0.08175957386560452,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,d3cd9c11904b6922dbbd4e72f2de6a2193b01465f555575fc267438d59ad7015,7309ce6ed79ecd74530ec6d84ed122d929ff0e174d4b1c1cbbe2eb0c2deca3d0,f5d0434878fb13868ef8a9207cdadfc309e34dbebd895d979b235aa6d3356fbd,246d190f9112c71acea4156367707763de482ca8178caebbaa1d17f3bd861f8b
bilinear_0.125,0.125,bilinear,cgtnjyggtm,w68dtmpfyf,32,0.1267421300680107,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,bfd2a724afa913cdcdad626e88556f04278e4db0c7a204877f37f7b443e387e1,8c730e44b101e86f966f1f822845bb5f135c6c4dcd6935414b123966bf58d8e6,a4dc1301446ef50fe685ff5d4ecc2b142303de78be8033154ea1345cb3964903,9c3d3376c45b0eb7caeb0f03652942daeac720e6252a3a73d9557f81b69c46b5
bilinear_0.125,0.125,bilinear,cgtnjyggtm,xcmzfsbd9t,32,0.10026756476979305,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,652c42a53f41a620f96043185f2e0684680dcdf5cdd8d25ad3eaab1352e6f8c7,f49895b05e085efe70fd1ede9fa8ab1a4d9810be436b1c31f3735119826ddb23,d7162514f9b1355f38b07afb2e2b3f1def05175062515d3deadd4034ede1aec4,d5967248937fe63f8a8d54ec54f285625695e8b9e7efac470fcc1c698d57ee5b
bilinear_0.125,0.125,bilinear,cgtnjyggtm,yfxyg8jm46,32,0.13717627556281398,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,4bda912fcb5ab6aa112b3b1251cc1a9c2c572e499dbb63689349519949e20c97,2324ed1b980468ab03413a69e3b9bff29c07ba258b999bb128c6916bff0fe9f6,7b68b438fc40e1b5cb95cf6688e37bce329cf3f134cb74e3872eb26f300e661d,c949baa50b18f0d19291131f26759ce1f272de841e7a7a1dc2c93f3360d4ee50
bilinear_0.125,0.125,bilinear,cgtnjyggtm,ykhs7s2dck,32,0.29779233714698083,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,9c777a3c93f3c9ef412799dcc9687172d3310794a8fe6e83eef4ea76cccb3072,52dd3a0131d931c96bee4f31034425d44687d3c54edfbc466fb96f465e0f8c98,8831559fdb70db3d742ab160996bdad24532642fef84094c3ff3310f98e881ca,37905e060512c525b06356126ab7895f055dbf2b17f8107f3f9146413d539659
bilinear_0.125,0.125,bilinear,w68dtmpfyf,74t7kcdgkr,8,0.08266509039368423,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,1eee45d3ec4fd13a201e6818bb175ebc8a2a2776c5b8d6907198ac5282ec020b,e6893a8eb8b403dcba3347fa25c733478468f347f5ec88114b11106ae6a25cd0,9c1c3865ec683e174b2a4bec294364f58da934b4a64503704b87d6938c374ae3,1d96a4c830c3b8ad86588544cdd27017c1c60d0587e4050c446ac02e335cf20e
bilinear_0.125,0.125,bilinear,w68dtmpfyf,cgtnjyggtm,8,0.13213807542958,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,61622e3c16e72cd93c432c13ad79882fd94488347658174a472e97c00b7aab93,ab5b44234e40b4b2d460fd98cb374800b208c270a1f02e1fc39a0d5dd0196ef5,1803c56ca45f65b12f4eeeb085c605ae9cd18f914dcb17029132d90c1c7553ed,969ca172201a07298bbc04fe11e4c966a060c1369f3acef63bbb1c33aebdf45e
bilinear_0.125,0.125,bilinear,w68dtmpfyf,xcmzfsbd9t,8,0.06338329653686711,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,3d084e4235cdb93d11d702f98c128d3a3d86f1cda6a9503dfcfc382b5dea250f,2731825d0639901a665ccbd9c805c5f5d9847091fae4537223fe827709221090,b5f4b60a28201a0cca5cda69e3568bfe2dabbb71f5355e2913091cfa247510f8,cb250c39baf6dbf16bbd5a0e6071393f128cb46c9cee48ab1de3eff365608ca2
bilinear_0.125,0.125,bilinear,w68dtmpfyf,yfxyg8jm46,8,0.12123089362183433,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,483a9648474622ca8781781e10c014db408228fe70a362fd670d66d958ebb0c0,56f390171bfae9c2a8ab0f12f98d5f30f971127c0776cdbe79b63a10054a292e,f3352d7654ae02dffc835108c56524b1d176010726c7999ade98a9035a8d5558,acaba46b4b29a3952af7eb05a259f224d51eaf6f5a025ee8f6d252e450e8c051
bilinear_0.125,0.125,bilinear,w68dtmpfyf,ykhs7s2dck,8,0.19946058733187227,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,cfa80468b4323637893b64086493f602a566fe65d4a361c9994da60b7db6e47b,cd56e5ca8022d1659a21208407ef1d214d592de561a9a5cce77e0ebd6b3d9b0e,6e9d15015c3889b3129fb78d72186b0c9ea5b63325cef0dcc1698c1d08325879,fa8d9eea7fc167f30eccf9ac8851455ae24dfabbcb32bd9f75ece97935deba68
bilinear_0.125,0.125,bilinear,w68dtmpfyf,74t7kcdgkr,16,0.08044958855175427,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,0d7b600b1291b0d51893ffd0d2f45d4ca9ff307f500bb8d241f8eef743c03e1e,fc8e2771c384735be7c1cfde0cac49f9a9dbd4be74fe7e1e27c341d4907d90c1,ed3e44c634ee6025771ced1593fdd3c29e4243ce03396131078574b6433b9bc0,3ddaca645e044f175a0fb158fec21570ce899cc31437192f650b1e2024d909f4
bilinear_0.125,0.125,bilinear,w68dtmpfyf,cgtnjyggtm,16,0.13393429449470226,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,12c98dbc091bf99558a9147da3c6247b0035152f06bc56fdd97dfbde209f95d3,20aa6b0067c82528c077bd068c2eebcefce7c76d5a5097c9c471e9cb4d754062,bd26f8ddf6df5ab04c6a4b08722e7be24b50142b3c4fcb569e17e7a1ee69a0f6,3376fc84b38230d2a44b8b1bf58c52a7d46812c5d156d7beeb09e7236dd5f1a7
bilinear_0.125,0.125,bilinear,w68dtmpfyf,xcmzfsbd9t,16,0.07282529292632381,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,bd2399565ad947bc3a4cddd9dc6edb90e648a73f54153f4cb6446a728d3f488d,03ce018103488778f4c9a19a569756ed701d02b23ba68f74741565e5f673f009,a325e23963e175d3bb715a4e7ee03005468140d52e916a143aadd9fedd5cc52b,bedbc929d9664c61bc62fc3d6c320a1774518b4fd3713bbd7ecb7527b36b8f0f
bilinear_0.125,0.125,bilinear,w68dtmpfyf,yfxyg8jm46,16,0.13128887527456828,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,3a5d3833433b767e1f8cbf315acd6a23da63634743b436596b4165a5bec2f1b2,1b055020a4eb4c46e47b59c9717c5df90212e854ed471b644de8b263588f7385,218dd9c97debcf9ae1ed8208ce04e4b6c25606ba387e9ff0e8772928a45d8b8c,7e78b872e3cba3e42f2b3b433aa924272ab310e1476f0308533c7d8396e2e505
bilinear_0.125,0.125,bilinear,w68dtmpfyf,ykhs7s2dck,16,0.21689543891381516,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,562f88ca328fd3b177438124ace76f19d422d85884574c1d0328d65f71b1dd44,767b58125d4b78f324453a05234846f7948a806f9a4fc8007e7447da320155a4,933da20c73e1b41ce0cc7009016a4c55ef810ffebd9ff42c9d30ae88cac82f3c,9b004260c7e6115b5946915d66cd2f536c4cebb1910abdfb3a56a5e789c22ddd
bilinear_0.125,0.125,bilinear,w68dtmpfyf,74t7kcdgkr,32,0.09459940501611355,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,e8b72af01b67b468abe510513dcc7f92864e55b816071216b0f11ec81c316bf2,1a9ce870a6eae1b58c9b4b0b46262436de61dea69f1abaacc9197dcd74b16d3a,9e6a1267f578ac25d36dd84e215ed826fd0cb4bc505ead8090570dde76afb50a,3e9babb6b95c758b3235ea31847da8be70efc0168d4589d4d59477796b7432f1
bilinear_0.125,0.125,bilinear,w68dtmpfyf,cgtnjyggtm,32,0.14719247317798698,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,91021847aa0f18205f6f8f3108c5e748ee53e3e125a43ce9dd406ccbb25768b9,8c730e44b101e86f966f1f822845bb5f135c6c4dcd6935414b123966bf58d8e6,15eefed4a244213830efd039e69ced8a33730336bde23c07e1d5f9da62ad54c0,cfe1aed6876d4359a167da92698e55b5f6a977957cf007927107b8b5fd5df08f
bilinear_0.125,0.125,bilinear,w68dtmpfyf,xcmzfsbd9t,32,0.0797639897084742,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,8227a6ef0ca6c86d656f292d825d820454d6287e03e48cf53c1cbeeec3cd2601,cfe6b6ba1b5cbd036adbae5e2d8ecb47ca40430fb1d5148a3ff280d6e60b7e92,1c7ab424cfa8e1c22b7920078061df0d4788516de778ecc04a85d354e1cb3cd8,7663813cafe04f78aaf91a0f1bf4c57281aafe2a9e84cce2e73f3a3e1b7e4a3b
bilinear_0.125,0.125,bilinear,w68dtmpfyf,yfxyg8jm46,32,0.12693125108619388,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,d009e40375b7182c9658cbd641d416696c5cf6859d2a0a3c30a0ac3bdd0e0e33,bd01a8ef81cdfa333f1dcabfce9fe19584af43989433f54a69c4b30f125873df,260f27ea6633705ec3b2bdf452b32d558fedc4584f49f4397ab86f736e2079d0,3f6dd98d34aab427f10dae29e27e87dd267be10ff12458a1784404a1de4a9816
bilinear_0.125,0.125,bilinear,w68dtmpfyf,ykhs7s2dck,32,0.20537992614398778,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,d9165e0021ae63a3680eaf9903b7872b36959d25605fad830820175bca35325e,da582e8e5971fb40d4ddbd888722c32840497058f79f00bf4e42a03569432800,040b29bdd6be58cb94f5b2e7ed2a362d61ac35d3d1253459b8fff9e83f8576af,92646f10b67ca19ceff5fa140641d6e07973e5c5e8b57ae75044e9553da4fa84
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,74t7kcdgkr,8,0.10289768687314536,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,542c358872ec8f50fde1137025560e3a06106b7adca817cc21335f1a71eb3448,f4c7d8fa3f3188ac8fbfb48c4b657c467744a6b4647348454bd5e6f99cc40ac2,ad57a79f273dfd91eeb936c219c2fe8fa8482cd851cd278f2407f0df3ab44d28,cb282ee9b6a9601cf7f032704e4e7a20093b2abcf3b7f2cd3ff390252bdb9436
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,cgtnjyggtm,8,0.12989500872831503,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,c26c0c05fea772ee2dfe484bd6b158dec63356b11c0ee30a9565450604622c83,43e1ffff44c552b776802dbdea9330cb2b9885bc3989562023384164f0b51b6c,fe05cb5428eb2b3a3f21b703228d9ed3558be84dc1bcef161314afa1b6e47410,ca5d19822209783c4cad8234563837faf9e554006209a7d0ba011ba08fe14da7
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,w68dtmpfyf,8,0.11214478092443853,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,dc2d8cd5390fa187efdbc164971227fd30f11af75343f0833ae891e99ad89627,2731825d0639901a665ccbd9c805c5f5d9847091fae4537223fe827709221090,3731eb1f8ce53b21398d9c554664eaf41bd03c9f497f75c819699f7dd3f4af3d,4c2a94f40ccb03a66e443ae350ee0d28cec109918738dab72dafddc06c294081
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,yfxyg8jm46,8,0.14378546276128853,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,0fda087570aef0a4ebd7de208ea845ece88ddd7fc95147b530fc63f637596a45,eb529e0747f0254f0ff1a72f8e320098a3afe288f669e03bfa6d6ad3caeab704,5422b5d780b95c232b98ada7ed71329d42f17f5027383747744a98d701f59132,f6d012ade8877e4cdf0d70e3949c3e0795467c87e5562f1f1279da66f5add523
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,ykhs7s2dck,8,0.27463951007891935,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,dd27091898e3f9d655fd70dc666948512acf8cee6ab24c8ca0b41b8ff1339505,c4ba4c50b141b30918230b28a6530a4e8b7d2e7bac4dfe499ce71fea6120d083,11306562d593ef450604e9e35921b8ba7851c0b9ee667248992ed7552b357698,380871e2d38699bbce8600858703e9a4f678dd704e7d97f0953349ba5c8f8705
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,74t7kcdgkr,16,0.11603073488986827,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,e02b304171e60ad4e6d5b50d61d31cd1809f084e5c41f2300b4d18206cda2fa1,16aa967211a2bf1ab3e465900dd539ddbbb98e59f989f90323047f9e51ca46b7,03f296c205daf66b43282b98697f6de2be1302d9626434b19c268470114efad1,9d2e84d963b43c613ecf17984e0ad00d4cbdd895b118d8ebfb31ef1918a99c55
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,cgtnjyggtm,16,0.12943927049813145,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,75672d1fd333340500a382b0d55ccfa19b78963c4b0c2d9a0ac7c1b0741ebbf5,eeddf708638c91e64398c64d047803272dfe09e19ecbae186fe38638f4782fa1,16cde9ad57a39c5a73cbfc0b4caefb22cf87b8b3d60c1bbd76957574fa49fa3f,bc247ac042d6ce2db25c776addc5e1a63924b9b47fa9a1c4609a0657fdd0fbb7
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,w68dtmpfyf,16,0.10523638160421515,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,44a14a3a1b27e8264b2631f20b987beda47be7c9c3fcd79c678ad20d6dc15f71,03ce018103488778f4c9a19a569756ed701d02b23ba68f74741565e5f673f009,0206344a9bd6bc2556357a183cb1d2c9693055b018cc27ec12e3800bc043427f,73f1e460a14005fb12fa4056822a230f8fced4dc68d56fec076e62a7194bb3c3
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,yfxyg8jm46,16,0.1572271597148049,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,aa7a842e7ba360074a59e4417bbc08b39bc5a520dd89735219481c2112d9bf32,a4d0527959b423e950985a8748f6387545d2b558bab0c9ef1c60f13bedeefdb5,e27b8ce20b95646ca862f78e4c4308128fb5b01f9d678f98c0d69d76512d2844,c64248cd6dfbd851e744faa7145af3676552f367fbcdd0bbc1b22fa2a59fa447
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,ykhs7s2dck,16,0.2695432279882713,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,3474b67f30811d20741d54a941dea6ac5f5e62cf5de817864e5946858d0517d8,0bc94c8edf36c27222230ca8e28332ac2c0b51f99ff70ac34915095284b8a102,23c4f044f1a8aebd4e07e8c2c40ce5bfe3af659bcfa0c7824989b45231f7bfa1,db81b06df31849e19c149af87969dc129031a59da1f4b4df22688a827aff0832
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,74t7kcdgkr,32,0.08729240339102799,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,22688bf3a0cdcd76b50e4175040a638943ef130461ec6630a7d21bab6f6cd964,c5b6f9262640a750852ef21fe4a63ddb6fb5b82434bc2cba6c84cf1a3ea00d32,3f9a1498b94729ddcf10774c43b961790e5f1ffc35530f4138948d5f24470a43,cd270d07d4a90b9c768787e4c2e7a41d46326b6a6603f4ad3ccf46833c710797
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,cgtnjyggtm,32,0.167400581865349,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,31865978ec13b2fa232c4823e44038241d63ae7ef8a385c5fa12581782bb70fd,f49895b05e085efe70fd1ede9fa8ab1a4d9810be436b1c31f3735119826ddb23,d568256f16b3928bfdbcfba93d94180208f2ceea52fc7fcf6c1ac897eadef46a,9f35f28d22428652278415a728be4742d1ce0c0f5de4eab5f6840cb0b883ead4
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,w68dtmpfyf,32,0.10628852093563772,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,726855fec2af219263314cf6d059c999101fe2399dcee2420c81ebd9b5a0f877,cfe6b6ba1b5cbd036adbae5e2d8ecb47ca40430fb1d5148a3ff280d6e60b7e92,dc02db1ad64f9de9989d71e934ab013fd8849f21528ed89568e0231e93c9d2ca,8e7f9490b17a3b9264f1942d4f6aeb8b30f53ac9d04b758001ebb107685c8f2b
bilinear_0.125,0.125,bilinear,xcmzfsbd9t,yfxyg8jm46,32,0.16455763802876644,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,c830661ee3f681b6e3fe6f12b9fb7c8c8209f4fa3e066c96d10c46595a13ccbb,ac74b80b060dd0d9eab2bd82f282ff6f1062f37a59ad509741861ffeff0e6da8,0a87ceb6eb0c7f5943d131850b8ef9bc7d8ff7d08364fdbaa121a18725d57429,1a73089bc1b2eff7fc86730426ee69e3ad357e94b5f9e0c09e01787ee8c73197
