annotation_status,channels,dataset_id,exif_orientation,format,height_px,image_frame_physical_extent_status,metadata_keys,metadata_status,mode,orientation_status,physical_extent_status,published_specimen_height_mm,published_specimen_width_mm,sha256,specimen_boundary_status,specimen_boundary_visibility,specimen_id,visible_annotations,width_px
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,7b4ca2519113178ec8bc0558c4b7a5a6bd738314a03390ba824e577b5f5f9581,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-32,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,7c5d30d5149fbcadeff3f00ccc977d27b9d0c262f98e24fcd8de0b4ac21e1040,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-51,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,7ce526b37d8a194c3dd0058d820c561a1cabd9ec74596c2422a143af09c70c0c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-34,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,8da115a13a35b8f6c46f1291dd6856f780325a38e11cb9cddcad867021d477c5,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-28,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9190829c0bd902367ae138190f804ce83fb66dfe8c77359c751e700eb7bddc78,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-52,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,99cb0c65afadb1def75ee02bfc74d8609eddd13f4ced272e6ebe69f9e534f358,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-41,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,9bb561f6679f34d4ea07f43a41b8e18fc9c4113255cc4b639cd6d1baab83e098,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-29,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,a62812dce1b0769c32720bf3df2f78c4a56a1891edbb30cd4266cb4f4c0be81a,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-35,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,a80df91dafc228b9856a336a1970bf01f4e5a338b1000a1282ca6d9c92c5f339,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-46,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,badecd2699870cf322b5195a721f5675c5b046a30548ba637791893e7bfeac19,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-40,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,bbea240ae0ca95a4a0f0b81e40bbe1999eaf75531f3d0cf60e45b13047e3ee85,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-58,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c67c6f2952d8388f434349604b62dbdc49aabce68f98f64de36049c8530de2ef,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-37,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,cb7f9b6cc5f9b7de07a032b39630a6d9b2a5e668f03f4a25a80babfc360e21b6,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-33,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d7145feb0c9c8eae0c2b3fd03b50275d20a7a5c1f3dbf80b98fbc65ab962a2e5,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-30,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,ebdc0403f649c45ef5aff9b96f3de8707a41213718f409c371d9eb5a53bf8841,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-50,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f2523f08205521f0d6d6a207e6f910c572523d71565801df113f45e6c60c61b8,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-53,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,f9e395d81ee5aedda75c7652db77578533d9203045b3ec7fae659c57d18908aa,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-43,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,xcmzfsbd9t,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,fcc5aee61651980930a910bae1ab42f97e42a9d2d3309fa4e49a9d4c155f378e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c24-57,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,049334be25a0344ac0b4eec1d6fe7f722ab489d40c6c36ea9081ef646b414e6d,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-33,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,0710bdbcac3881f5eb595602e42a29bdb863fcadedcfcc3ce45e8d4687261de1,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-29,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,08977956c7a49678c15ac99835f33c823bfc10398846cb17789a43a3a5dad9ab,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-17,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,16f30b5a7397f68cfcd966d7c784ecf5838e28dbb4f3943f7065fe690c14ee5c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-40,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,1786d6705cc45c5a8c6a8f5b542fa72104f5926f74c611a6dcf47f12b61039e9,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-35,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,1c1e1f45c6c1631f87aff4334386d4703c9afbed08bc9eb5d4d15da1a5443d63,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-22,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,2279061c6e4dcc90a31b1fed4eb21d04870fe34929c27244facbdee656297cf0,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-28,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,26ebc0ef70cdca42762065b7befd66530f36bbea032a4f1aa6e213525a04895b,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-20,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,2fbcebc0ce24eb938b49f258b64eda79fc944aaf75404138ccbfb83c210c80a6,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-11,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,32847e762fe566b76c4473fc3e8b51d75633851de024caa56edb2ec5c842e315,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-3,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,3329818ad7e991939ea1a504e7c952668cf028c90c9ac2031c1840e7b9a277b2,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-30,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,47e67af061a3e2487695f38348e656ba5785f7b5ec27e73cef6b7904f34618bd,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-23,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,4adc03f95935ad77a22281d2c69c64b46eec87d27e7aa3142852dff7407defb1,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-25,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,683eee960206d25d767c6886612efeb75d9269c68b7d7ff3c6d3a0661daed336,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-16,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,70b3a8a1e9fae5dc36e84dff56f38d0cd76e588a63a98f5765ccb2c682898286,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-41,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,729ccf79220afea93eaabe908d9ffff9e59f91cd9c533076c71423c0c5eaa3bd,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-39,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,791583c6f4dddcc5220820126df4f9d726e63982cdc298c76b05862d7bea642e,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-13,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,7f7bf6dc7dacefe4c776a0a48606e23dd41911b93a91983bf03a75997acdbe48,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-43,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,84c40a1adbf48f7a82f344dbef02b6a8b4ff42fe044c7224495ad8a870b51fe5,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-36,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,865a26486e21ec23175f4e1d2c484bbb55a1fcf378a30fdc5d59cd9e45f2c65f,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-18,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,882d6b8792b9c7f1311b9b9d4c92dea0b4ce329c2f2f6583bb11704bf9b37f8c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-12,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,8a82f917604f83d349beb5408db0897ad5e3dd1705cdb4e1502e7aeb4af26530,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-9,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,90ffd3e3ea68b9f6e9d7e2bc5babbab2602745116970f418102a523ee1fc68fc,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-37,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,97a073036a10b87a3e871f49fbaf125124df06d58062583b15baa2eebbf1a484,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-8,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,a3f2a1f2144ef30c64c2f42da36130b3ced24ef79bae9f9466b5d800c90699d4,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-34,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,a8c583a85821118482854b7f618000f11d8b306eae4d6ff98274ab13e2f361bf,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-14,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,abf9cfc0ffa04e3db55aa056943d051f05d2d00582e5b866161252fa328d2810,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-6,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,ac470382d645218d81c9ad82b5bef9dd4061baf1bf3c994e4f1f6d3746952483,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-10,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,bee05b174ada604f517b1839e234d1acac628323012c01acd6fe884d621d2742,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-26,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c1313f21c143394436b36cfb109436a792eb41d97e773547ab4380a197de8ef7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-7,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c2a5657f7be74a691061e4fbaec874866a0e1f705aab88f3b6f96f5e2f51dccd,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-1,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,c88f1c8265cd9295c636d77a55d108d561b4e73e7733bb1c9a815bb6a53b49e7,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-42,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,cc2da79bbb8f1847ef637fa17b14aa3105d63eedd317919d3248f109a449c023,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-19,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d0655d09fac4977cfdeb34cdd3b625260796260854931dc420bfa4c61bef9f36,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-38,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d0f9ee3fb29ffcd62f0f31aec5ec3ae9ed367305514b9e440e4a5a5f8ebf299b,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-21,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d1019b40797b6f735605addd02216864f4483465ae5686d0f0adaa219a5c49d4,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-4,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d2c262d072da1fa9ad522b9e81537faf67694cc5174daa3cb980c5d3058152f5,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-32,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,d3d0c600f5bbb9936653b14a648441e15f69164e2dfdf95e90a9fbcc11f0497c,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-5,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,dd734eb44c1006512bc70964bc5714f0803897178387a6e74333e09de0b80f24,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-2,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,e0956152babf44f04a5a2715b4ec73696f4cfd29417c013c300cb82c04d75362,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-24,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,eaea294a3e67b85bd111e88d6e14f6da8445e16d747b44a9b450b860e7c2bd1b,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-15,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,yfxyg8jm46,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,ec0e767e00c57a453aad175d225b74bbe8d1a93c7e034244a4da49ab3a60c9a0,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,c16-27,UNKNOWN_NOT_MACHINE_VERIFIED,3357
UNKNOWN,3,ykhs7s2dck,,PNG,3357,UNRESOLVED_NO_EXPORT_TRANSFORM,dpi;gamma;srgb,OBSERVED,RGB,UNKNOWN_NO_SOURCE_TRANSFORM,UNKNOWN,80.0,80.0,0376b587cea46743ac5dccc1c170f177561452ee9189d701635d30798c35201f,UNKNOWN,UNKNOWN_NOT_MACHINE_VERIFIED,q8-33,UNKNOWN_NOT_MACHINE_VERIFIED,3357
