cscan_frame,dataset_id,evidence_class,offset_x,offset_y,orientation,reason,scale_x,scale_y,source_frame,specimen_id,status,transform_sha256
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-49,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-5,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-50,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-6,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-7,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-8,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,cgtnjyggtm,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q24-9,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-1,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-10,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-11,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-12,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-13,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-14,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-15,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-16,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-17,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-18,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-19,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-2,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-20,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-21,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-22,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-23,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-24,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-25,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-26,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-27,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-28,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-29,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-3,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-30,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-31,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-32,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-33,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-34,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-35,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-36,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-37,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-38,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-39,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-4,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-40,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-41,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-42,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-43,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-5,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-6,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-7,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-8,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,w68dtmpfyf,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,q16-9,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-10,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-10t,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-11,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-11t,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-12,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-12t,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-13,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-14,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-15,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-16,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-17,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-18,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-2,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-20,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-21,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-24,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-25,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-26,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-27,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-28,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-29,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-3,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-30,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-31,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-32,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-33,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-34,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-35,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-36,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-37,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-39,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-40,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-41,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-42,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-43,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-44,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-45,UNRESOLVED,
REGISTERED_CSCAN_CROP_NATIVE_RASTER,xcmzfsbd9t,NONE_AUTHORIZED,,,UNRESOLVED_8_WAY_AMBIGUITY,NO_SOURCE_SUPPORTED_CROSS_INSTRUMENT_TRANSFORM,,,IMPACTED_SURFACE_NATIVE_RASTER,c24-46,UNRESOLVED,
