artifact,specimen_id,dataset_id,method,protocol,cell_index,cell_row,cell_column,step,nominal_checkpoint,effective_budget,value,value_percentile,mae,q05,q95,native_row,native_column,red,green,blue
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,243,110,113,146
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,249,119,122,141
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,255,123,123,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,259,126,128,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,265,119,118,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,275,134,131,138
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,285,164,163,81
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,291,148,146,105
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,297,155,157,84
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,307,173,174,72
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,317,179,181,82
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,327,147,151,100
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,333,152,152,98
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,283,339,147,145,106
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,0,213,208,205
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,4,134,132,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,10,122,120,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,14,120,120,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,20,119,119,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,24,125,126,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,30,119,118,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,36,121,120,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,42,119,118,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,46,119,117,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,52,112,112,140
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,56,120,119,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,62,133,133,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,66,126,128,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,72,126,126,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,78,128,127,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,84,120,119,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,88,120,120,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,94,126,127,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,98,122,122,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,104,128,130,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,108,126,128,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,114,117,114,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,120,127,127,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,126,129,129,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,130,120,121,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,136,120,120,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,140,124,126,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,146,121,121,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,150,123,123,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,156,120,119,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,162,123,122,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,168,123,122,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,173,125,124,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,179,122,122,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,185,118,116,140
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,191,112,109,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,195,121,119,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,201,123,122,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,207,125,125,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,213,122,120,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,217,121,120,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,223,129,130,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,227,131,128,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,233,120,119,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,237,118,116,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,243,117,114,145
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,249,126,127,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,255,126,127,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,259,129,129,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,265,126,126,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,275,136,136,138
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,285,176,176,66
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,291,153,153,99
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,297,168,166,91
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,307,186,184,84
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,317,169,168,86
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,327,155,153,96
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,333,162,161,94
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,289,339,155,152,101
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,0,216,211,208
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,4,138,137,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,10,124,122,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,14,119,118,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,20,119,118,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,24,124,124,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,30,120,118,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,36,119,118,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,42,126,127,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,46,121,121,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,52,117,118,138
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,56,122,122,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,62,139,139,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,66,126,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,72,124,122,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,78,125,122,139
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,84,118,116,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,88,123,123,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,94,120,120,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,98,115,114,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,104,120,119,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,108,119,118,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,114,116,112,137
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,120,125,124,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,126,125,125,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,130,122,122,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,136,120,119,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,140,122,124,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,146,122,122,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,150,126,126,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,156,120,119,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,162,125,125,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,168,128,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,173,127,127,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,179,119,119,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,185,117,116,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,191,117,116,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,195,125,124,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,201,120,119,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,207,125,123,136
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,213,122,120,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,217,124,122,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,223,129,129,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,227,131,127,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,233,122,121,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,237,121,121,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,243,121,120,134
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,249,124,125,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,255,120,119,133
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,259,125,125,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,265,126,124,135
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,275,140,139,111
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,285,200,201,45
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,291,172,173,69
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,297,185,188,57
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,307,189,188,61
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,317,178,181,68
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,327,174,174,76
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,333,168,170,71
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,295,339,166,165,85
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,0,217,212,209
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,4,132,133,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,10,126,125,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,14,127,127,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,20,129,130,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,24,133,133,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,30,124,124,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,36,127,126,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,42,137,138,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,46,135,136,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,52,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,56,134,134,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,62,138,136,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,66,143,143,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,72,143,143,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,78,140,138,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,84,133,131,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,88,133,134,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,94,133,133,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,98,129,130,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,104,127,127,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,108,124,123,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,114,123,121,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,120,133,135,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,126,136,138,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,130,130,130,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,136,127,127,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,140,132,132,132
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,146,132,132,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,150,135,135,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,156,129,127,128
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,162,133,133,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,168,130,128,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,173,130,130,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,179,129,130,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,185,124,123,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,191,126,125,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,195,128,130,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,201,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,207,133,135,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,213,129,131,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,217,133,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,223,138,137,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,227,133,136,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,233,132,134,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,237,128,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,243,127,126,131
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,249,130,132,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,255,127,127,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,259,130,131,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,265,128,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,275,144,145,113
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,285,188,186,65
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,291,188,186,75
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,297,179,176,69
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,307,174,175,73
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,317,173,177,83
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,327,175,173,86
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,333,176,176,78
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,305,339,165,161,87
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,0,224,219,216
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,4,136,138,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,10,129,129,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,14,127,127,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,20,128,129,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,24,132,134,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,30,131,133,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,36,130,130,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,42,136,137,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,46,133,133,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,52,130,131,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,56,134,135,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,62,142,142,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,66,146,147,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,72,145,146,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,78,140,139,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,84,133,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,88,134,135,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,94,136,138,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,98,133,137,114
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,104,129,131,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,108,124,126,115
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,114,125,124,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,120,132,134,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,126,129,131,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,130,128,128,130
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,136,123,124,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,140,129,131,118
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,146,134,136,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,150,133,134,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,156,128,128,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,162,138,141,112
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,168,132,132,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,173,134,135,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,179,127,127,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,185,123,123,125
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,191,129,130,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,195,134,137,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,201,128,130,119
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,207,127,128,123
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,213,122,121,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,217,128,127,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,223,137,136,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,227,130,131,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,233,121,121,121
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,237,124,123,129
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,243,127,127,127
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,249,130,133,116
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,255,129,130,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,259,128,128,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,265,127,128,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,275,168,166,91
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,285,233,234,32
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,291,213,215,44
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,297,205,202,63
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,307,206,212,44
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,317,189,190,71
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,327,172,171,78
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,333,183,186,69
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,315,339,177,177,81
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,0,216,211,208
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,4,148,147,126
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,10,130,129,124
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,14,127,128,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,20,131,133,122
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,24,132,134,120
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,30,129,131,117
O1,c8-2,74t7kcdgkr,,,,,,,0.03125,0.03132613992342499,,,,,,325,36,125,126,120
