scope,specimen_id,dataset_id,target,prediction,absolute_error,draw_count,mean_normalized_std,p99_normalized_std,high_uncertainty_fraction,cai_prediction_std,draw_minimum,draw_maximum,target_in_draw_range,registered_endpoint
posthoc_descriptive,c8-16,74t7kcdgkr,0.952242703476376,0.981679803521406,0.029437100045030085,8,0.018010188501228368,0.05780694972763648,0.0003255208333333333,0.009289864560737056,0.9662740361140159,0.9994935728610209,False,False
posthoc_descriptive,c8-17,74t7kcdgkr,0.989488865383908,0.9559480797942059,0.03354078558970208,8,0.019087841371697913,0.02963108402014336,0.0,0.00631305458525873,0.9476940960266393,0.9663602220591443,False,False
posthoc_descriptive,c8-18,74t7kcdgkr,0.974513082598494,0.9362870546543951,0.038226027944098906,8,0.014166169690496958,0.03547999861684142,8.138020833333333e-05,0.0023399962086334434,0.9336544979301168,0.9400310435884798,False,False
posthoc_descriptive,c8-19,74t7kcdgkr,0.917949482403481,0.9243608031096338,0.006411320706152801,8,0.019398994337380692,0.035174464239208864,0.000244140625,0.007480542968125209,0.9135549708665247,0.9368284781484313,True,False
posthoc_descriptive,c8-20,74t7kcdgkr,0.754016233369131,0.9085433288868638,0.1545270955177328,8,0.021104635119338466,0.031094757769350865,0.0,0.003917336173554835,0.902033584882391,0.9121544004424058,False,False
posthoc_descriptive,c8-21,74t7kcdgkr,0.948423649006481,0.8773895337035652,0.07103411530291581,8,0.02868602002414257,0.05105618376015737,0.00016276041666666666,0.006491630278007436,0.8664665353107627,0.8890648636546936,False,False
posthoc_descriptive,c8-22,74t7kcdgkr,0.9832514723755,1.0025013740991064,0.01924990172360641,8,0.024959411852218952,0.04620339212833983,0.0003255208333333333,0.01680495569722933,0.9798061753481719,1.0284044865212745,True,False
posthoc_descriptive,c8-23,74t7kcdgkr,0.94590069878723,0.8725125384962713,0.07338816029095874,8,0.023256122707945914,0.03955870540279859,0.00016276041666666666,0.011589171123331101,0.8464325676010214,0.8867306414088889,False,False
posthoc_descriptive,c8-24,74t7kcdgkr,0.936694628896937,0.855374276378367,0.08132035251856995,8,0.02799769371537793,0.04342719311722945,0.0,0.010040498264237306,0.8395063818500204,0.8717239337755562,False,False
posthoc_descriptive,c8-25,74t7kcdgkr,0.971541408691292,0.9948888464157273,0.02334743772443526,8,0.020368653942155944,0.03668062962810074,0.0003255208333333333,0.013025314366922967,0.9696691923491485,1.0086535389481968,True,False
