outer_domain,specimen_id,mode,nominal_checkpoint,mean_exact_acquired_cost,mean_effective_budget,mae,trajectory_count,state_count
ykhs7s2dck,q8-3,shuffled,0.1875,84286.2,0.18526475436861195,0.05526788076032922,5,5
ykhs7s2dck,q8-3,shuffled,0.25,112679.0,0.24767337070007694,0.056826101422514874,5,5
ykhs7s2dck,q8-3,static,0.03125,8434.0,0.018538300912188152,0.04830755992103142,5,5
ykhs7s2dck,q8-3,static,0.0625,27689.0,0.060861633146499616,0.04830755992103142,5,5
ykhs7s2dck,q8-3,static,0.09375,41636.8,0.091519507638202,0.04830755992103142,5,5
ykhs7s2dck,q8-3,static,0.125,55969.2,0.12302274975272007,0.04830755992103142,5,5
ykhs7s2dck,q8-3,static,0.1875,84286.2,0.18526475436861195,0.04830755992103142,5,5
ykhs7s2dck,q8-3,static,0.25,112679.0,0.24767337070007694,0.04830755992103142,5,5
ykhs7s2dck,q8-30,positions_only,0.03125,8431.8,0.0185334652159578,0.08211054941872269,5,5
ykhs7s2dck,q8-30,positions_only,0.0625,27835.8,0.06118430596768876,0.08265808807843315,5,5
ykhs7s2dck,q8-30,positions_only,0.09375,42062.4,0.09245499505440158,0.08283760327346439,5,5
ykhs7s2dck,q8-30,positions_only,0.125,56090.0,0.1232882734366414,0.08297274979230569,5,5
ykhs7s2dck,q8-30,positions_only,0.1875,84359.0,0.18542477195296186,0.0832494573215988,5,5
ykhs7s2dck,q8-30,positions_only,0.25,112819.4,0.2479819760413232,0.08353687342907903,5,5
ykhs7s2dck,q8-30,real,0.03125,8431.8,0.0185334652159578,0.21633603996586198,5,5
ykhs7s2dck,q8-30,real,0.0625,27835.8,0.06118430596768876,0.21620348801297942,5,5
ykhs7s2dck,q8-30,real,0.09375,42062.4,0.09245499505440158,0.21604936972949923,5,5
ykhs7s2dck,q8-30,real,0.125,56090.0,0.1232882734366414,0.21596986519602393,5,5
ykhs7s2dck,q8-30,real,0.1875,84359.0,0.18542477195296186,0.21487055772183647,5,5
ykhs7s2dck,q8-30,real,0.25,112819.4,0.2479819760413232,0.21375117565928653,5,5
ykhs7s2dck,q8-30,reconstruction,0.03125,8431.8,0.0185334652159578,0.07857110206286899,5,5
ykhs7s2dck,q8-30,reconstruction,0.0625,27835.8,0.06118430596768876,0.07450739800595996,5,5
ykhs7s2dck,q8-30,reconstruction,0.09375,42062.4,0.09245499505440158,0.06967139096582542,5,5
ykhs7s2dck,q8-30,reconstruction,0.125,56090.0,0.1232882734366414,0.06656225061508021,5,5
ykhs7s2dck,q8-30,reconstruction,0.1875,84359.0,0.18542477195296186,0.05985393132128121,5,5
ykhs7s2dck,q8-30,reconstruction,0.25,112819.4,0.2479819760413232,0.05548507929736357,5,5
ykhs7s2dck,q8-30,shuffled,0.03125,8431.8,0.0185334652159578,0.184661983642859,5,5
ykhs7s2dck,q8-30,shuffled,0.0625,27835.8,0.06118430596768876,0.18699011378313787,5,5
ykhs7s2dck,q8-30,shuffled,0.09375,42062.4,0.09245499505440158,0.18809057202990664,5,5
ykhs7s2dck,q8-30,shuffled,0.125,56090.0,0.1232882734366414,0.18899438135654476,5,5
ykhs7s2dck,q8-30,shuffled,0.1875,84359.0,0.18542477195296186,0.1906660490157031,5,5
ykhs7s2dck,q8-30,shuffled,0.25,112819.4,0.2479819760413232,0.19219465859452378,5,5
ykhs7s2dck,q8-30,static,0.03125,8431.8,0.0185334652159578,0.19621027418930304,5,5
ykhs7s2dck,q8-30,static,0.0625,27835.8,0.06118430596768876,0.19621027418930304,5,5
ykhs7s2dck,q8-30,static,0.09375,42062.4,0.09245499505440158,0.19621027418930304,5,5
ykhs7s2dck,q8-30,static,0.125,56090.0,0.1232882734366414,0.19621027418930304,5,5
ykhs7s2dck,q8-30,static,0.1875,84359.0,0.18542477195296186,0.19621027418930304,5,5
ykhs7s2dck,q8-30,static,0.25,112819.4,0.2479819760413232,0.19621027418930304,5,5
ykhs7s2dck,q8-31,positions_only,0.03125,8432.0,0.01853390482470601,0.12551024743966793,5,5
ykhs7s2dck,q8-31,positions_only,0.0625,27806.4,0.061119683481701284,0.125619767957972,5,5
ykhs7s2dck,q8-31,positions_only,0.09375,41663.0,0.09157709638421804,0.12572890488541572,5,5
ykhs7s2dck,q8-31,positions_only,0.125,56089.8,0.12328783382789317,0.12585088145138218,5,5
ykhs7s2dck,q8-31,positions_only,0.1875,84304.2,0.1853043191559512,0.12610643820684317,5,5
ykhs7s2dck,q8-31,positions_only,0.25,112726.4,0.24777755797340367,0.12636588414741684,5,5
ykhs7s2dck,q8-31,real,0.03125,8432.0,0.01853390482470601,0.17681435293923353,5,5
ykhs7s2dck,q8-31,real,0.0625,27806.4,0.061119683481701284,0.17687481644860897,5,5
ykhs7s2dck,q8-31,real,0.09375,41663.0,0.09157709638421804,0.17677580205776006,5,5
ykhs7s2dck,q8-31,real,0.125,56089.8,0.12328783382789317,0.1766688920883672,5,5
ykhs7s2dck,q8-31,real,0.1875,84304.2,0.1853043191559512,0.1764285777419576,5,5
ykhs7s2dck,q8-31,real,0.25,112726.4,0.24777755797340367,0.17606696876888878,5,5
ykhs7s2dck,q8-31,reconstruction,0.03125,8432.0,0.01853390482470601,0.03725310488136335,5,5
ykhs7s2dck,q8-31,reconstruction,0.0625,27806.4,0.061119683481701284,0.019275469704260216,5,5
ykhs7s2dck,q8-31,reconstruction,0.09375,41663.0,0.09157709638421804,0.03608952448411107,5,5
ykhs7s2dck,q8-31,reconstruction,0.125,56089.8,0.12328783382789317,0.042788691958908866,5,5
ykhs7s2dck,q8-31,reconstruction,0.1875,84304.2,0.1853043191559512,0.022899278159276327,5,5
ykhs7s2dck,q8-31,reconstruction,0.25,112726.4,0.24777755797340367,0.014154814700241491,5,5
ykhs7s2dck,q8-31,shuffled,0.03125,8432.0,0.01853390482470601,0.19273885579986577,5,5
ykhs7s2dck,q8-31,shuffled,0.0625,27806.4,0.061119683481701284,0.19485899977902815,5,5
ykhs7s2dck,q8-31,shuffled,0.09375,41663.0,0.09157709638421804,0.19582941006880877,5,5
ykhs7s2dck,q8-31,shuffled,0.125,56089.8,0.12328783382789317,0.19666153052575291,5,5
ykhs7s2dck,q8-31,shuffled,0.1875,84304.2,0.1853043191559512,0.19811806764401918,5,5
ykhs7s2dck,q8-31,shuffled,0.25,112726.4,0.24777755797340367,0.19950900006984987,5,5
ykhs7s2dck,q8-31,static,0.03125,8432.0,0.01853390482470601,0.19564903712199244,5,5
ykhs7s2dck,q8-31,static,0.0625,27806.4,0.061119683481701284,0.19564903712199244,5,5
ykhs7s2dck,q8-31,static,0.09375,41663.0,0.09157709638421804,0.19564903712199244,5,5
ykhs7s2dck,q8-31,static,0.125,56089.8,0.12328783382789317,0.19564903712199244,5,5
ykhs7s2dck,q8-31,static,0.1875,84304.2,0.1853043191559512,0.19564903712199244,5,5
ykhs7s2dck,q8-31,static,0.25,112726.4,0.24777755797340367,0.19564903712199244,5,5
ykhs7s2dck,q8-32,positions_only,0.03125,8436.2,0.01854313660841851,0.1410111799109024,5,5
ykhs7s2dck,q8-32,positions_only,0.0625,27796.0,0.061096823826794155,0.14111190447767077,5,5
ykhs7s2dck,q8-32,positions_only,0.09375,41616.0,0.09147378832838773,0.14118731737530146,5,5
ykhs7s2dck,q8-32,positions_only,0.125,56052.8,0.12320650620947357,0.141300636508654,5,5
ykhs7s2dck,q8-32,positions_only,0.1875,84442.8,0.18560896801846355,0.14153326838255337,5,5
ykhs7s2dck,q8-32,positions_only,0.25,112776.2,0.24788702055170897,0.1417855006838906,5,5
ykhs7s2dck,q8-32,real,0.03125,8436.2,0.01854313660841851,0.19586238206278556,5,5
ykhs7s2dck,q8-32,real,0.0625,27796.0,0.061096823826794155,0.19592691056975153,5,5
ykhs7s2dck,q8-32,real,0.09375,41616.0,0.09147378832838773,0.1959311140862638,5,5
ykhs7s2dck,q8-32,real,0.125,56052.8,0.12320650620947357,0.1958471449813851,5,5
ykhs7s2dck,q8-32,real,0.1875,84442.8,0.18560896801846355,0.19563781092460608,5,5
ykhs7s2dck,q8-32,real,0.25,112776.2,0.24788702055170897,0.19543530691620317,5,5
ykhs7s2dck,q8-32,reconstruction,0.03125,8436.2,0.01854313660841851,0.12186937382682858,5,5
ykhs7s2dck,q8-32,reconstruction,0.0625,27796.0,0.061096823826794155,0.07030912595046804,5,5
ykhs7s2dck,q8-32,reconstruction,0.09375,41616.0,0.09147378832838773,0.06956785564274237,5,5
ykhs7s2dck,q8-32,reconstruction,0.125,56052.8,0.12320650620947357,0.06760096150801875,5,5
ykhs7s2dck,q8-32,reconstruction,0.1875,84442.8,0.18560896801846355,0.062257579555894574,5,5
ykhs7s2dck,q8-32,reconstruction,0.25,112776.2,0.24788702055170897,0.0666086442383222,5,5
ykhs7s2dck,q8-32,shuffled,0.03125,8436.2,0.01854313660841851,0.20267407668166548,5,5
ykhs7s2dck,q8-32,shuffled,0.0625,27796.0,0.061096823826794155,0.20485443909826467,5,5
ykhs7s2dck,q8-32,shuffled,0.09375,41616.0,0.09147378832838773,0.2057958563121777,5,5
ykhs7s2dck,q8-32,shuffled,0.125,56052.8,0.12320650620947357,0.20664937261489263,5,5
ykhs7s2dck,q8-32,shuffled,0.1875,84442.8,0.18560896801846355,0.2081448761713977,5,5
ykhs7s2dck,q8-32,shuffled,0.25,112776.2,0.24788702055170897,0.20952151451002637,5,5
ykhs7s2dck,q8-32,static,0.03125,8436.2,0.01854313660841851,0.22158112634577512,5,5
ykhs7s2dck,q8-32,static,0.0625,27796.0,0.061096823826794155,0.22158112634577512,5,5
ykhs7s2dck,q8-32,static,0.09375,41616.0,0.09147378832838773,0.22158112634577512,5,5
ykhs7s2dck,q8-32,static,0.125,56052.8,0.12320650620947357,0.22158112634577512,5,5
ykhs7s2dck,q8-32,static,0.1875,84442.8,0.18560896801846355,0.22158112634577512,5,5
ykhs7s2dck,q8-32,static,0.25,112776.2,0.24788702055170897,0.22158112634577512,5,5
ykhs7s2dck,q8-33,positions_only,0.03125,8442.4,0.018556764479613144,0.14841310629713203,5,5
ykhs7s2dck,q8-33,positions_only,0.0625,27688.0,0.06085943510275854,0.14852024535551095,5,5
ykhs7s2dck,q8-33,positions_only,0.09375,41554.6,0.09133882844268601,0.1486076774334352,5,5
ykhs7s2dck,q8-33,positions_only,0.125,56016.2,0.12312605780855039,0.1487170860710717,5,5
ykhs7s2dck,q8-33,positions_only,0.1875,84431.6,0.1855843499285636,0.14895792252726361,5,5
ykhs7s2dck,q8-33,positions_only,0.25,112423.6,0.24711199032860756,0.14919570623952458,5,5
ykhs7s2dck,q8-33,real,0.03125,8442.4,0.018556764479613144,0.21647604076172167,5,5
ykhs7s2dck,q8-33,real,0.0625,27688.0,0.06085943510275854,0.2165892213761523,5,5
ykhs7s2dck,q8-33,real,0.09375,41554.6,0.09133882844268601,0.21645723948190962,5,5
ykhs7s2dck,q8-33,real,0.125,56016.2,0.12312605780855039,0.2163489816168544,5,5
ykhs7s2dck,q8-33,real,0.1875,84431.6,0.1855843499285636,0.21603842219412814,5,5
ykhs7s2dck,q8-33,real,0.25,112423.6,0.24711199032860756,0.21565766031629202,5,5
ykhs7s2dck,q8-33,reconstruction,0.03125,8442.4,0.018556764479613144,0.07807402941519573,5,5
ykhs7s2dck,q8-33,reconstruction,0.0625,27688.0,0.06085943510275854,0.06640243663762446,5,5
ykhs7s2dck,q8-33,reconstruction,0.09375,41554.6,0.09133882844268601,0.07122787179381844,5,5
ykhs7s2dck,q8-33,reconstruction,0.125,56016.2,0.12312605780855039,0.06898075834387726,5,5
ykhs7s2dck,q8-33,reconstruction,0.1875,84431.6,0.1855843499285636,0.07641862727038447,5,5
ykhs7s2dck,q8-33,reconstruction,0.25,112423.6,0.24711199032860756,0.0851747387507528,5,5
ykhs7s2dck,q8-33,shuffled,0.03125,8442.4,0.018556764479613144,0.233967341802391,5,5
ykhs7s2dck,q8-33,shuffled,0.0625,27688.0,0.06085943510275854,0.23603906809072545,5,5
ykhs7s2dck,q8-33,shuffled,0.09375,41554.6,0.09133882844268601,0.23696986196886477,5,5
ykhs7s2dck,q8-33,shuffled,0.125,56016.2,0.12312605780855039,0.23775916942366418,5,5
ykhs7s2dck,q8-33,shuffled,0.1875,84431.6,0.1855843499285636,0.23914760850890202,5,5
ykhs7s2dck,q8-33,shuffled,0.25,112423.6,0.24711199032860756,0.24039801348854364,5,5
ykhs7s2dck,q8-33,static,0.03125,8442.4,0.018556764479613144,0.24132008600225907,5,5
ykhs7s2dck,q8-33,static,0.0625,27688.0,0.06085943510275854,0.24132008600225907,5,5
ykhs7s2dck,q8-33,static,0.09375,41554.6,0.09133882844268601,0.24132008600225907,5,5
ykhs7s2dck,q8-33,static,0.125,56016.2,0.12312605780855039,0.24132008600225907,5,5
ykhs7s2dck,q8-33,static,0.1875,84431.6,0.1855843499285636,0.24132008600225907,5,5
ykhs7s2dck,q8-33,static,0.25,112423.6,0.24711199032860756,0.24132008600225907,5,5
ykhs7s2dck,q8-34,positions_only,0.03125,8421.4,0.018510605561050664,0.19310641208683732,5,5
ykhs7s2dck,q8-34,positions_only,0.0625,27741.8,0.06097768985602814,0.19375295980974597,5,5
ykhs7s2dck,q8-34,positions_only,0.09375,41637.6,0.09152126607319486,0.19410410527656619,5,5
ykhs7s2dck,q8-34,positions_only,0.125,56030.4,0.12315727002967358,0.19447394547018165,5,5
ykhs7s2dck,q8-34,positions_only,0.1875,84763.8,0.18631454005934717,0.195206017972014,5,5
ykhs7s2dck,q8-34,positions_only,0.25,112761.8,0.24785536872183758,0.1959269876494973,5,5
ykhs7s2dck,q8-34,real,0.03125,8421.4,0.018510605561050664,0.27407265050174273,5,5
ykhs7s2dck,q8-34,real,0.0625,27741.8,0.06097768985602814,0.2737736307707346,5,5
ykhs7s2dck,q8-34,real,0.09375,41637.6,0.09152126607319486,0.273562922180039,5,5
ykhs7s2dck,q8-34,real,0.125,56030.4,0.12315727002967358,0.2733802370327584,5,5
ykhs7s2dck,q8-34,real,0.1875,84763.8,0.18631454005934717,0.2728183190434325,5,5
ykhs7s2dck,q8-34,real,0.25,112761.8,0.24785536872183758,0.2722269604555686,5,5
ykhs7s2dck,q8-34,reconstruction,0.03125,8421.4,0.018510605561050664,0.021686324217715748,5,5
ykhs7s2dck,q8-34,reconstruction,0.0625,27741.8,0.06097768985602814,0.0366165923778484,5,5
ykhs7s2dck,q8-34,reconstruction,0.09375,41637.6,0.09152126607319486,0.04025087049573008,5,5
ykhs7s2dck,q8-34,reconstruction,0.125,56030.4,0.12315727002967358,0.03134774038503574,5,5
ykhs7s2dck,q8-34,reconstruction,0.1875,84763.8,0.18631454005934717,0.03479291971934066,5,5
ykhs7s2dck,q8-34,reconstruction,0.25,112761.8,0.24785536872183758,0.026438276916323788,5,5
ykhs7s2dck,q8-34,shuffled,0.03125,8421.4,0.018510605561050664,0.2837862579286466,5,5
ykhs7s2dck,q8-34,shuffled,0.0625,27741.8,0.06097768985602814,0.28601665764192885,5,5
ykhs7s2dck,q8-34,shuffled,0.09375,41637.6,0.09152126607319486,0.28700668434209997,5,5
ykhs7s2dck,q8-34,shuffled,0.125,56030.4,0.12315727002967358,0.2878576060788561,5,5
ykhs7s2dck,q8-34,shuffled,0.1875,84763.8,0.18631454005934717,0.2894060877953074,5,5
ykhs7s2dck,q8-34,shuffled,0.25,112761.8,0.24785536872183758,0.29076881563759466,5,5
ykhs7s2dck,q8-34,static,0.03125,8421.4,0.018510605561050664,0.18778439257444424,5,5
ykhs7s2dck,q8-34,static,0.0625,27741.8,0.06097768985602814,0.18778439257444424,5,5
ykhs7s2dck,q8-34,static,0.09375,41637.6,0.09152126607319486,0.18778439257444424,5,5
ykhs7s2dck,q8-34,static,0.125,56030.4,0.12315727002967358,0.18778439257444424,5,5
ykhs7s2dck,q8-34,static,0.1875,84763.8,0.18631454005934717,0.18778439257444424,5,5
ykhs7s2dck,q8-34,static,0.25,112761.8,0.24785536872183758,0.18778439257444424,5,5
ykhs7s2dck,q8-35,positions_only,0.03125,8427.6,0.018524233432245303,0.03580128335175388,5,5
ykhs7s2dck,q8-35,positions_only,0.0625,27768.2,0.061035718210792386,0.03624543894692713,5,5
ykhs7s2dck,q8-35,positions_only,0.09375,41681.8,0.09161841960655018,0.036619285533973776,5,5
ykhs7s2dck,q8-35,positions_only,0.125,55932.6,0.12294230135179689,0.03712807086147896,5,5
ykhs7s2dck,q8-35,positions_only,0.1875,84630.4,0.1860213210242884,0.03817168307379197,5,5
ykhs7s2dck,q8-35,positions_only,0.25,112366.8,0.24698714144411477,0.0391941285293204,5,5
ykhs7s2dck,q8-35,real,0.03125,8427.6,0.018524233432245303,0.03463404832936494,5,5
ykhs7s2dck,q8-35,real,0.0625,27768.2,0.061035718210792386,0.035200942344574736,5,5
ykhs7s2dck,q8-35,real,0.09375,41681.8,0.09161841960655018,0.035293217257111945,5,5
ykhs7s2dck,q8-35,real,0.125,55932.6,0.12294230135179689,0.03534825189028221,5,5
ykhs7s2dck,q8-35,real,0.1875,84630.4,0.1860213210242884,0.03522914160046733,5,5
ykhs7s2dck,q8-35,real,0.25,112366.8,0.24698714144411477,0.035046147449438014,5,5
ykhs7s2dck,q8-35,reconstruction,0.03125,8427.6,0.018524233432245303,0.02179555949566676,5,5
ykhs7s2dck,q8-35,reconstruction,0.0625,27768.2,0.061035718210792386,0.024513356498111705,5,5
ykhs7s2dck,q8-35,reconstruction,0.09375,41681.8,0.09161841960655018,0.02334249792172407,5,5
ykhs7s2dck,q8-35,reconstruction,0.125,55932.6,0.12294230135179689,0.028898113293510753,5,5
ykhs7s2dck,q8-35,reconstruction,0.1875,84630.4,0.1860213210242884,0.030826277984182426,5,5
ykhs7s2dck,q8-35,reconstruction,0.25,112366.8,0.24698714144411477,0.021319313675331887,5,5
ykhs7s2dck,q8-35,shuffled,0.03125,8427.6,0.018524233432245303,0.05935579201723475,5,5
ykhs7s2dck,q8-35,shuffled,0.0625,27768.2,0.061035718210792386,0.06135970796568622,5,5
ykhs7s2dck,q8-35,shuffled,0.09375,41681.8,0.09161841960655018,0.06223814701902748,5,5
ykhs7s2dck,q8-35,shuffled,0.125,55932.6,0.12294230135179689,0.06297865319213851,5,5
ykhs7s2dck,q8-35,shuffled,0.1875,84630.4,0.1860213210242884,0.06432263303112215,5,5
ykhs7s2dck,q8-35,shuffled,0.25,112366.8,0.24698714144411477,0.065498754575111,5,5
ykhs7s2dck,q8-35,static,0.03125,8427.6,0.018524233432245303,0.021226988353936216,5,5
ykhs7s2dck,q8-35,static,0.0625,27768.2,0.061035718210792386,0.021226988353936216,5,5
ykhs7s2dck,q8-35,static,0.09375,41681.8,0.09161841960655018,0.021226988353936216,5,5
ykhs7s2dck,q8-35,static,0.125,55932.6,0.12294230135179689,0.021226988353936216,5,5
ykhs7s2dck,q8-35,static,0.1875,84630.4,0.1860213210242884,0.021226988353936216,5,5
ykhs7s2dck,q8-35,static,0.25,112366.8,0.24698714144411477,0.021226988353936216,5,5
ykhs7s2dck,q8-36,positions_only,0.03125,8438.4,0.018547972304648865,0.09325114195725544,5,5
ykhs7s2dck,q8-36,positions_only,0.0625,27767.0,0.06103308055830311,0.09385117928833671,5,5
ykhs7s2dck,q8-36,positions_only,0.09375,41595.0,0.09142762940982525,0.09421724750515796,5,5
ykhs7s2dck,q8-36,positions_only,0.125,56209.4,0.1235507198593252,0.09459862206284053,5,5
ykhs7s2dck,q8-36,positions_only,0.1875,84411.2,0.18553950983624573,0.09537462104584322,5,5
ykhs7s2dck,q8-36,positions_only,0.25,112430.4,0.2471269370260468,0.0962147010131413,5,5
ykhs7s2dck,q8-36,real,0.03125,8438.4,0.018547972304648865,0.11694949719539834,5,5
ykhs7s2dck,q8-36,real,0.0625,27767.0,0.06103308055830311,0.11709024307527174,5,5
ykhs7s2dck,q8-36,real,0.09375,41595.0,0.09142762940982525,0.11708735016086602,5,5
ykhs7s2dck,q8-36,real,0.125,56209.4,0.1235507198593252,0.11698943326608999,5,5
ykhs7s2dck,q8-36,real,0.1875,84411.2,0.18553950983624573,0.11661728619966101,5,5
ykhs7s2dck,q8-36,real,0.25,112430.4,0.2471269370260468,0.11626437728041292,5,5
ykhs7s2dck,q8-36,reconstruction,0.03125,8438.4,0.018547972304648865,0.01639258399667387,5,5
ykhs7s2dck,q8-36,reconstruction,0.0625,27767.0,0.06103308055830311,0.020162822909847878,5,5
ykhs7s2dck,q8-36,reconstruction,0.09375,41595.0,0.09142762940982525,0.020204458774267596,5,5
ykhs7s2dck,q8-36,reconstruction,0.125,56209.4,0.1235507198593252,0.018562879713435843,5,5
ykhs7s2dck,q8-36,reconstruction,0.1875,84411.2,0.18553950983624573,0.01653079900200094,5,5
ykhs7s2dck,q8-36,reconstruction,0.25,112430.4,0.2471269370260468,0.01025868660061673,5,5
ykhs7s2dck,q8-36,shuffled,0.03125,8438.4,0.018547972304648865,0.1454828181062026,5,5
ykhs7s2dck,q8-36,shuffled,0.0625,27767.0,0.06103308055830311,0.14722687255731493,5,5
ykhs7s2dck,q8-36,shuffled,0.09375,41595.0,0.09142762940982525,0.1479388385048796,5,5
ykhs7s2dck,q8-36,shuffled,0.125,56209.4,0.1235507198593252,0.1485956685939081,5,5
ykhs7s2dck,q8-36,shuffled,0.1875,84411.2,0.18553950983624573,0.1497192275347162,5,5
ykhs7s2dck,q8-36,shuffled,0.25,112430.4,0.2471269370260468,0.1507020565786033,5,5
ykhs7s2dck,q8-36,static,0.03125,8438.4,0.018547972304648865,0.19113371067894813,5,5
ykhs7s2dck,q8-36,static,0.0625,27767.0,0.06103308055830311,0.19113371067894813,5,5
ykhs7s2dck,q8-36,static,0.09375,41595.0,0.09142762940982525,0.19113371067894813,5,5
ykhs7s2dck,q8-36,static,0.125,56209.4,0.1235507198593252,0.19113371067894813,5,5
ykhs7s2dck,q8-36,static,0.1875,84411.2,0.18553950983624573,0.19113371067894813,5,5
ykhs7s2dck,q8-36,static,0.25,112430.4,0.2471269370260468,0.19113371067894813,5,5
ykhs7s2dck,q8-37,positions_only,0.03125,8434.0,0.018538300912188152,0.11440762290863156,5,5
ykhs7s2dck,q8-37,positions_only,0.0625,27696.6,0.06087833827893176,0.11547376042869331,5,5
ykhs7s2dck,q8-37,positions_only,0.09375,41515.6,0.09125310473678426,0.11592503909303875,5,5
ykhs7s2dck,q8-37,positions_only,0.125,56106.2,0.12332388174524674,0.11633460225131238,5,5
ykhs7s2dck,q8-37,positions_only,0.1875,84633.6,0.1860283547642598,0.11706249254723577,5,5
ykhs7s2dck,q8-37,positions_only,0.25,112639.2,0.24758588855918232,0.11773695716054251,5,5
ykhs7s2dck,q8-37,real,0.03125,8434.0,0.018538300912188152,0.17583833532816578,5,5
ykhs7s2dck,q8-37,real,0.0625,27696.6,0.06087833827893176,0.17617252821001533,5,5
ykhs7s2dck,q8-37,real,0.09375,41515.6,0.09125310473678426,0.17613496294394723,5,5
ykhs7s2dck,q8-37,real,0.125,56106.2,0.12332388174524674,0.1760140678911012,5,5
ykhs7s2dck,q8-37,real,0.1875,84633.6,0.1860283547642598,0.17566558092204973,5,5
ykhs7s2dck,q8-37,real,0.25,112639.2,0.24758588855918232,0.17538257610946448,5,5
ykhs7s2dck,q8-37,reconstruction,0.03125,8434.0,0.018538300912188152,0.05321290360164865,5,5
ykhs7s2dck,q8-37,reconstruction,0.0625,27696.6,0.06087833827893176,0.048122673095582894,5,5
ykhs7s2dck,q8-37,reconstruction,0.09375,41515.6,0.09125310473678426,0.052553972486700885,5,5
ykhs7s2dck,q8-37,reconstruction,0.125,56106.2,0.12332388174524674,0.05888582398090227,5,5
ykhs7s2dck,q8-37,reconstruction,0.1875,84633.6,0.1860283547642598,0.06318335442982148,5,5
ykhs7s2dck,q8-37,reconstruction,0.25,112639.2,0.24758588855918232,0.06738564812836542,5,5
ykhs7s2dck,q8-37,shuffled,0.03125,8434.0,0.018538300912188152,0.16801976264951007,5,5
ykhs7s2dck,q8-37,shuffled,0.0625,27696.6,0.06087833827893176,0.16917152617386158,5,5
ykhs7s2dck,q8-37,shuffled,0.09375,41515.6,0.09125310473678426,0.1696000824073773,5,5
ykhs7s2dck,q8-37,shuffled,0.125,56106.2,0.12332388174524674,0.16994534082002002,5,5
ykhs7s2dck,q8-37,shuffled,0.1875,84633.6,0.1860283547642598,0.17049047138155118,5,5
ykhs7s2dck,q8-37,shuffled,0.25,112639.2,0.24758588855918232,0.17090644370378436,5,5
ykhs7s2dck,q8-37,static,0.03125,8434.0,0.018538300912188152,0.26992411638565394,5,5
ykhs7s2dck,q8-37,static,0.0625,27696.6,0.06087833827893176,0.26992411638565394,5,5
ykhs7s2dck,q8-37,static,0.09375,41515.6,0.09125310473678426,0.26992411638565394,5,5
ykhs7s2dck,q8-37,static,0.125,56106.2,0.12332388174524674,0.26992411638565394,5,5
ykhs7s2dck,q8-37,static,0.1875,84633.6,0.1860283547642598,0.26992411638565394,5,5
ykhs7s2dck,q8-37,static,0.25,112639.2,0.24758588855918232,0.26992411638565394,5,5
ykhs7s2dck,q8-38,positions_only,0.03125,8438.4,0.018547972304648865,0.186870778326588,5,5
ykhs7s2dck,q8-38,positions_only,0.0625,27838.4,0.06119002088141554,0.1869212151970839,5,5
ykhs7s2dck,q8-38,positions_only,0.09375,41660.2,0.09157094186174305,0.18696992590870792,5,5
ykhs7s2dck,q8-38,positions_only,0.125,56044.0,0.12318716342455213,0.1870730266077506,5,5
ykhs7s2dck,q8-38,positions_only,0.1875,84726.2,0.18623189361468293,0.18739574905734302,5,5
ykhs7s2dck,q8-38,positions_only,0.25,112706.0,0.24773271788108583,0.18773694780004627,5,5
ykhs7s2dck,q8-38,real,0.03125,8438.4,0.018547972304648865,0.3014346453744653,5,5
ykhs7s2dck,q8-38,real,0.0625,27838.4,0.06119002088141554,0.30067453344626555,5,5
ykhs7s2dck,q8-38,real,0.09375,41660.2,0.09157094186174305,0.3002629457806731,5,5
ykhs7s2dck,q8-38,real,0.125,56044.0,0.12318716342455213,0.29986513542015114,5,5
ykhs7s2dck,q8-38,real,0.1875,84726.2,0.18623189361468293,0.2989945812900521,5,5
ykhs7s2dck,q8-38,real,0.25,112706.0,0.24773271788108583,0.29826247149466384,5,5
ykhs7s2dck,q8-38,reconstruction,0.03125,8438.4,0.018547972304648865,0.038234883965700114,5,5
ykhs7s2dck,q8-38,reconstruction,0.0625,27838.4,0.06119002088141554,0.04246897263869069,5,5
ykhs7s2dck,q8-38,reconstruction,0.09375,41660.2,0.09157094186174305,0.03890615878821879,5,5
ykhs7s2dck,q8-38,reconstruction,0.125,56044.0,0.12318716342455213,0.04591486722587166,5,5
ykhs7s2dck,q8-38,reconstruction,0.1875,84726.2,0.18623189361468293,0.04779293680144599,5,5
ykhs7s2dck,q8-38,reconstruction,0.25,112706.0,0.24773271788108583,0.043128503778813235,5,5
ykhs7s2dck,q8-38,shuffled,0.03125,8438.4,0.018547972304648865,0.236998567822909,5,5
ykhs7s2dck,q8-38,shuffled,0.0625,27838.4,0.06119002088141554,0.23871024613987074,5,5
ykhs7s2dck,q8-38,shuffled,0.09375,41660.2,0.09157094186174305,0.23945815241999754,5,5
ykhs7s2dck,q8-38,shuffled,0.125,56044.0,0.12318716342455213,0.24021821639933974,5,5
ykhs7s2dck,q8-38,shuffled,0.1875,84726.2,0.18623189361468293,0.24157635713425432,5,5
ykhs7s2dck,q8-38,shuffled,0.25,112706.0,0.24773271788108583,0.2427970284945617,5,5
ykhs7s2dck,q8-38,static,0.03125,8438.4,0.018547972304648865,0.3761517784438225,5,5
ykhs7s2dck,q8-38,static,0.0625,27838.4,0.06119002088141554,0.3761517784438225,5,5
ykhs7s2dck,q8-38,static,0.09375,41660.2,0.09157094186174305,0.3761517784438225,5,5
