dataset_id,method,model_state_sha256,ndcg_10,next_action_regret,one_step_cai_utility,outer_domain,recall_5,spearman,specimen_id,top_10_percent_overlap,top_1_oracle_match,cai_auebc,p_a_cai_auebc
74t7kcdgkr,c2_global_context,4a12060f4523454c79e4ee047c97a9257b0bb4b33a4b898ba8753efaa0b7d202,0.6568135016795026,0.002131896922641374,-0.0007614232060241255,74t7kcdgkr,0.0,-0.33809523809523806,c8-15,0.0,0.0,0.03610850106850764,0.047789691738425816
74t7kcdgkr,c3_shuffled_global,269a557c696ddd0d8ea53958392012be46f551c5f322942856fc1a4447b518b7,0.6568135016795026,0.002131896922641374,-0.0007614232060241255,74t7kcdgkr,0.0,-0.33809523809523806,c8-15,0.0,0.0,0.03610850106850764,0.047789691738425816
74t7kcdgkr,c3_shuffled_surface,301523816c6246c3a7a28de6c929d9cbc9dcc32459c353fe142bbd4d8dc684dc,0.7303432723458457,0.0022732645071662505,-0.0009027907905490018,74t7kcdgkr,0.0,-0.33548534798534796,c8-15,0.0,0.0,0.032072224620562396,0.04528818679619747
74t7kcdgkr,c4_wrong_orientation,94787ce1628d4d8314bdfb5dfa10bb84c55daeedc20d673be61abe7dd25685a6,0.7303432723458457,0.0022732645071662505,-0.0009027907905490018,74t7kcdgkr,0.0,-0.33548534798534796,c8-15,0.0,0.0,0.032072224620562396,0.04528818679619747
74t7kcdgkr,c5_spatial_derangement,8aa6232c48f925ecd4fb3fd48293277d9a51d7e23344cc27766e5d277d7eea1f,0.7303432723458457,0.0022732645071662505,-0.0009027907905490018,74t7kcdgkr,0.0,-0.33548534798534796,c8-15,0.0,0.0,0.03207222525366326,0.045288181164283244
74t7kcdgkr,mechanical_oracle_diagnostic,bed84aecc69db248258ddf78030b2959034f6e13a693ca01cafd931e9bb029e5,1.0,0.0,0.0013704737166172487,74t7kcdgkr,1.0,0.9999999999999998,c8-15,1.0,1.0,0.027260428143289883,0.03717576677233365
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.6568135016795026,0.002131896922641374,-0.0007614232060241255,74t7kcdgkr,0.0,-0.33809523809523806,c8-15,0.0,0.0,0.03610848694013613,0.047789676248283564
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.7303432723458457,0.0022732645071662505,-0.0009027907905490018,74t7kcdgkr,0.0,-0.33548534798534796,c8-15,0.0,0.0,0.032072215829194915,0.04528817457037688
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.8084475340643662,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.0810043234543263,c8-16,0.42857142857142855,1.0,0.08335497641176604,0.054437007428237504
74t7kcdgkr,c1_center_prior,4a3dcc731fce138708ea3f9ca14556d94d634537a1f5e169cec51b4497c25e2f,0.5930793145162043,0.015139410948914689,0.0004247244013648732,74t7kcdgkr,0.0,0.06746349898070043,c8-16,0.0,0.0,0.09544168799641871,0.06071242978141347
74t7kcdgkr,c2_global_context,4a12060f4523454c79e4ee047c97a9257b0bb4b33a4b898ba8753efaa0b7d202,0.7966444484774938,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.10258409514379897,c8-16,0.42857142857142855,1.0,0.0824154690233549,0.05462336199099053
74t7kcdgkr,c3_shuffled_global,269a557c696ddd0d8ea53958392012be46f551c5f322942856fc1a4447b518b7,0.7966444484774938,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.10258409514379897,c8-16,0.42857142857142855,1.0,0.0824154690233549,0.05462336199099053
74t7kcdgkr,c3_shuffled_surface,301523816c6246c3a7a28de6c929d9cbc9dcc32459c353fe142bbd4d8dc684dc,0.8084475340643662,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.0810043234543263,c8-16,0.42857142857142855,1.0,0.08335497641176604,0.054437007428237504
74t7kcdgkr,c4_wrong_orientation,94787ce1628d4d8314bdfb5dfa10bb84c55daeedc20d673be61abe7dd25685a6,0.8084475340643662,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.0810043234543263,c8-16,0.42857142857142855,1.0,0.08335497641176604,0.054437007428237504
74t7kcdgkr,c5_spatial_derangement,8aa6232c48f925ecd4fb3fd48293277d9a51d7e23344cc27766e5d277d7eea1f,0.8084475340643662,0.0,0.015564135350279562,74t7kcdgkr,0.6,0.0810043234543263,c8-16,0.42857142857142855,1.0,0.08335498605238745,0.0544370171479552
