alpha,candidate_id,family,feature_control,fit_domains,lambda,method,model_state_sha256,ndcg_10,next_action_regret,outer_domain,parameter_count,representation,role,selected,stage,validation_domain,validation_specimen_count
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,03866ab0a200af9f6a57cb40e21939c8ca30a8a34d683d1cc9f309e71cd472fc,0.6854964362219347,0.021825472479843025,74t7kcdgkr,33633,GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,1e7fc1e26945655dc23e34eb6fbd0b4eae4a516503c5dc62276f3c1eea46d0d5,0.6979389089752501,0.01623486686670684,74t7kcdgkr,33633,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,e653ab032548b2f0982dafa4283709e7344ca769d4d9a09aba8f2ce8993bbef2,0.6820615218331011,0.01135042899200255,74t7kcdgkr,33633,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
0.1,ridge_alpha_0.1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,5e16cdd50fa8240a0c08cbe1e7ddcbf9a8dbc3576ad4f910d019df8d473a5780,0.7557800944483485,0.01840522408463228,74t7kcdgkr,1034,GLOBAL,source_validation,true,HEAD_INNER,cgtnjyggtm,49
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,e23b66d8f3b58475785d7e5f6cf6cb1cde996331bfcda2bc40113e2a0895dadc,0.7097855115472032,0.014516516713385929,74t7kcdgkr,1034,GLOBAL,source_validation,true,HEAD_INNER,w68dtmpfyf,43
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,890f915a0dd6af95e3ac28f7b284ebc107ce7688e98751cffbe116558a2e5c99,0.7172809986764915,0.021918430250180213,74t7kcdgkr,1034,GLOBAL,source_validation,true,HEAD_INNER,xcmzfsbd9t,59
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,8af999d7984be19d844cabb3ed0985cf4c4e01db8a5ff63ee2675ef1e28f33f3,0.747631562452017,0.015194800366847908,74t7kcdgkr,1034,GLOBAL,source_validation,true,HEAD_INNER,yfxyg8jm46,42
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,0d75c787885f33de28a1d414cde7beff6460f510da7c611087f508af636f0f3a,0.6679223966157279,0.012450395907385819,74t7kcdgkr,1034,GLOBAL,source_validation,true,HEAD_INNER,ykhs7s2dck,38
1.0,ridge_alpha_1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,39366b2418cef563b6b5200e9b66b5c5dc68f4be181c87d7b4f4f13410c8620d,0.7557800944483485,0.01840522408463228,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,3223944a652e80baf890448c73a8170fd6fb1b8b4d1404bb2b75c5e5aabac3e3,0.7097561881985502,0.014516516713385929,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,6b09724882ba0ecd14723e29fe85bf19efe79fc1904e430beab8d73ea871907e,0.7172809986764915,0.021918430250180213,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,bf2e801b23349eca79c140b526ac039d6d30456e9e8dd6302dbc856accc5670c,0.7475433384843675,0.015194800366847908,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,802d14d47998d789a0303f8009d81907a9e04ce02fccff2e51d63436c32ec581,0.6679223966157279,0.012450395907385819,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,862e3d0fb45da6ae8202964283bb137048a940c8cb93ee199775582e626300bb,0.7554147813600215,0.01840522408463228,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,6fde4c8a34467b23aa3a8afd7f7f6137ff1f5f92b140323cebe38f18b2edc703,0.7097000734606042,0.014516516713385929,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,a611dd03de67d1f9b06c2be3ab9f5232c25e430110ac55ce799084ba136bd167,0.7166001837556041,0.021918430250180213,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,9697994a2b40e5c9b5d81c7b51f00f90434911bbaf985260c86447b0aa60aba0,0.7461333512813372,0.015282558699817702,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,45f87a685116f085e7e66ea2c24de18f0a52b5497508596f3cb7212fb990e613,0.6678463096210672,0.012450395907385819,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,b4ea959d94693b6a0af0e4b05cb17fde74c5938025a9605c2e6888833fa6041e,0.7547312077126843,0.01849805270752527,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,415ee536cf885dee41c214b53fba95e49341d8ffe2f9b99d5c03532de1865304,0.7093458226018569,0.014516516713385929,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,ee2133e6c3444fc273edff74a1fcaf45d35f7682197d060eb47fd6644bf4dfba,0.7161872148658551,0.022582567641805624,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,5a1c2556588cbb5d390a684af126ee839726b2af28bf37a977fefa409460d46f,0.7455585123165513,0.015282558699817702,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,b7b59894fc2c6ed9f6a38e82c35ca5f0ed69eed3989489c1981c6831367f8d4e,0.670676687889447,0.012029405706599395,74t7kcdgkr,1034,GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,da190418baa85f9669e4898f3f039590f27bc832bfa2c6f4241b915e67597c1f,0.5712275662432476,0.01759722454209663,74t7kcdgkr,33633,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,801150542a52a143e61130bf2e51c0f6aa1f3c8c4068cd5315fbd592981f5ead,0.6604227258380511,0.01662168321202146,74t7kcdgkr,33633,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,40f1207582d157cb23aafa0ae726f9d69516accb19bb3e5da4458cf18ab51230,0.5902433989841949,0.025243172717351995,74t7kcdgkr,33633,LOCAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,8f0cc274c7ef9c0ac65ba9a2b86f0f1f89ecbfab95c7c0b9b769465fec7f956e,0.6159773683194893,0.017926072690139273,74t7kcdgkr,33633,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,2302dffd6605e0c780823da5ca92c1ee1dc062b500aa3bf56c5708c485f1ef6d,0.6489166812610725,0.012552703067659501,74t7kcdgkr,33633,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
0.1,ridge_alpha_0.1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,d10a530174bb5bc40827e1d8e9c93497ec6750315eaafea55199d1ef4405f216,0.6157232360822819,0.019894071521255264,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,e002f29da2530f12336fe67792017a00a77874e7f906aaad1ce93e602f023d8d,0.7020249746500351,0.01653513883183943,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,7d6fd36552ae555d6b67bf4d4a3c7b99ce125ca9625d38176fbcff2ccec2b8d6,0.635170625618091,0.024037342221560967,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,8b7644c042e34ac4a820f80efa5b6005abc3aadf72c052600bffa891c185a81d,0.6111646731027895,0.0202860231283492,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,824d1a958d96b53a56fd3f737077242355cf34a4d4a637da60375b696aed4d1b,0.6764241918615348,0.010685829378733214,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
1.0,ridge_alpha_1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,00934745bd47b872c939d58124426c64fcf26b055a7ade6afec103cb00d52d8b,0.6156397749661182,0.019894071521255264,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,0d584807198d30a077264f1d251443ee61dedb43a2d42fd4ef87f040fb55eb29,0.7020368143464776,0.01653513883183943,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,b03276603c561ba69e1b4ab9290096097bd80269fe91addb6422643909530871,0.634731726810477,0.024037342221560967,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,ed71e9461d0f0ad2c83dea3675ccdf2c58ff2cbd35797b12802657589cde3bb7,0.6111687045613949,0.0202860231283492,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,2a612b5e9bff7f94a2b0ee5540696972b02c7478aaa9899b1873e9da5ae4e32f,0.6766196645186777,0.010685829378733214,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,24a5c37e51b1d8d436f08af16e77c99e82b89e4d027ec174abc8381eae00df85,0.6164030891302229,0.01928518490944076,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,90565acdf184631b78bfd70ba1547c34d37ac874b7327f99931aa1b7ca003c1d,0.7014502944694667,0.01653513883183943,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,cfbd0b2a20d0c5b848ff84ead45494a4dc31ebc1f48844ae042c0229c4e14bee,0.6338780716903416,0.0240580968754399,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,3ec99e3d5e6ce6bf7076aca5550af891caf471e67daf66cc49df8fa608ad8f8d,0.6112101016389997,0.020169485209929183,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,665f1eac42f0bade2a3ee7dc71345a468fb964c75b9a45097d99da46bb65e731,0.6765784803115286,0.010685829378733214,74t7kcdgkr,1034,LOCAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,70408a0a7ee1cbb805409fc8006a62ded6961e58f0fca5f57d9faf6871dfa637,0.6198671616875353,0.019139726276654334,74t7kcdgkr,1034,LOCAL,source_validation,true,HEAD_INNER,cgtnjyggtm,49
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,30bfb4121d494f0862b9a4e429572a539b83f496c3afd1dc5e29fc9db80b1904,0.7107492486682238,0.015034953077231149,74t7kcdgkr,1034,LOCAL,source_validation,true,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,2eb5ef9f04151feed05f6eca292f081d2588d1497118d9e512031ae01f83159d,0.6318284447991785,0.024654669079545825,74t7kcdgkr,1034,LOCAL,source_validation,true,HEAD_INNER,xcmzfsbd9t,59
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,76619352746cc162ab77ebcebb39942aea4dc22581bcae4c1aba281b48da1e1e,0.619266790355381,0.019454205658247996,74t7kcdgkr,1034,LOCAL,source_validation,true,HEAD_INNER,yfxyg8jm46,42
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,44a3edfad21db83235bcb1c525aa1fd3fcfbbcb59d32ff9aa93adc4311c47c8b,0.6788711893874039,0.00956012066162105,74t7kcdgkr,1034,LOCAL,source_validation,true,HEAD_INNER,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,e93ac468a4944e66457b7c246320cefbfbbb99193cb9519f15b1ef8dec383651,0.5503490293186426,0.022753959853164793,74t7kcdgkr,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,ae977b27e1196a8e707324dc4462e2551d0fa2c09e6e71a7787c9a7c77dad1e9,0.695869811073025,0.01254253207174698,74t7kcdgkr,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,5c55415d0fe17d0afaa11ada206af4ab81e3a5765c38e53f08c64ea08d349f83,0.6117079861117494,0.023535786119493068,74t7kcdgkr,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,2dd5a20ef30de3bebbf229ff693a90279c89cc7d074250a3959f39d1a536c2b9,0.5685499041883366,0.02142778311593317,74t7kcdgkr,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,dfc3054aba143b6ee62b87d045210484ca9afa0d88e75c1ec501f62c4ce437d4,0.6585912412010771,0.012547355238290776,74t7kcdgkr,50017,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
0.1,ridge_alpha_0.1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,bef1f8b9b2db52b1a0d7f83db40b5763b83fa5d82d49d65caf0aa50552b13519,0.6157232360822819,0.019894071521255264,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,68fed85ef0de86890fd80751b5c86dbfb8e1755f5b4b56bb0a87b1071cb38732,0.7020249746500351,0.01653513883183943,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,74524ee8ff8f7c5970cecd6f45895d248eebc83194d726c06fe777d3c5fe84c4,0.635170625618091,0.024037342221560967,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,ee85f0b9f979072f0d16be632cc322d00f56abbe6363afeb2afaa9a46c0733e1,0.6111646731027895,0.0202860231283492,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
0.1,ridge_alpha_0.1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,34915214507d6bf919d73231c9cabb71a8dfd524e091432db29796f5d9a14a11,0.6764241918615348,0.010685829378733214,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
1.0,ridge_alpha_1,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,80cd72187566f91aa7f18e377a8a4c7a53998aeb0229ef388f677f046590733d,0.6156397749661182,0.019894071521255264,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,4626f31ed7568e07cd5a0e5c12ac1f845ba7617e4568cead910b0628ecba9452,0.7020368143464776,0.01653513883183943,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,325239e30364c5ac5a4dacfd60524d4768f11088edb90d9794c1c4ac3fa549bd,0.634731726810477,0.024037342221560967,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,fef2ed5a043742ee3c0d4c02c7e374aca84f91ac314b038db1f8489a1d4087e0,0.6111687045613949,0.0202860231283492,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
1.0,ridge_alpha_1,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,5599c76f6a0e4b7f4c0f33a1aeb3b459db3f8c0c4f35cdf91243bd9438e17645,0.6766981757499906,0.010685829378733214,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
10.0,ridge_alpha_10,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,dbcff4d9d4d21ec128157aee0986ddfb17e31e0010dcc2f63a605c7759fefc4b,0.6164529453489686,0.01928518490944076,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,cgtnjyggtm,49
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,d5dbc7a2bbda79e1fb6127bf2a4adbad35e281cfe36b1fa2cce821e36c8958e1,0.7014973597743445,0.01653513883183943,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,w68dtmpfyf,43
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,aa9b99140af022dd0dd8c9b1f598091f8d472aad3e6cf2a023bf7a598cce9dc6,0.6338978786026531,0.0240580968754399,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,89424462c01d6d951dc0e36981eea226aed273cc70e89c20af69d16139317a94,0.6109615833692553,0.020169485209929183,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,yfxyg8jm46,42
10.0,ridge_alpha_10,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,0da2ec5076af322cbe3b350fbd00354ad34ed480f143bab78436c8f00400082b,0.6754828190336006,0.010685829378733214,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,false,HEAD_INNER,ykhs7s2dck,38
100.0,ridge_alpha_100,ridge,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,a1f8810d1f3672216169b6932ce4561bc34a1b4b0bc5272da1cec4dc32d3bb9e,0.6215289490582858,0.019139726276654334,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,true,HEAD_INNER,cgtnjyggtm,49
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,e7b1a7d4b0f17d507a5a09c8e642cd7eb49fc680b85459b70fd33c1b97b864a7,0.7104033748654972,0.01559730415515551,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,true,HEAD_INNER,w68dtmpfyf,43
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,037de8831b4cac1fc640813ab9fcf51aaf8205636339c76f7ad321f686be7b43,0.6318147267480764,0.024654669079545825,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,true,HEAD_INNER,xcmzfsbd9t,59
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,57d49f48208b40137d901ae56a6acc1cfb5d0cf63e1a63a42bac6660d4a5343e,0.6181208773714546,0.01951932045911281,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,true,HEAD_INNER,yfxyg8jm46,42
100.0,ridge_alpha_100,ridge,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,,,58bf28f0874930ee31cc47ad6a65abf7ab42ddc9d97aea2f2fcc066ba9695bf4,0.680525034949857,0.009385344653328161,74t7kcdgkr,1546,LOCAL_GLOBAL,source_validation,true,HEAD_INNER,ykhs7s2dck,38
,mlp_smooth_l1_32_16,mlp,correct_registration,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,b64acc299289e7a38ca2cb7566b5c5f9bab58c36383b7efa8b85ab79a1cdfc32,0.6885544750406378,0.018695954439291434,74t7kcdgkr,17249,OLD,source_validation,false,HEAD_INNER,cgtnjyggtm,49
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,,,ec2a70945024c0e3623e0a7cdc62177cd63e1282be43a7e821a5d7f1a14dc9a3,0.6880829886610633,0.015815312238926883,74t7kcdgkr,17249,OLD,source_validation,false,HEAD_INNER,w68dtmpfyf,43
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,,,f63d0f78fb26b0f2c7915a50b9b9635aedfe4f0797a93e7aaea5db93b687b92d,0.678658456805858,0.023286882400045863,74t7kcdgkr,17249,OLD,source_validation,false,HEAD_INNER,xcmzfsbd9t,59
,mlp_smooth_l1_32_16,mlp,correct_registration,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,,,c72a314c3bffcf6573008a5e6d29a88a0893ba76d32336ef98757ad0f3adc85b,0.7262212874577096,0.013889329933396456,74t7kcdgkr,17249,OLD,source_validation,false,HEAD_INNER,yfxyg8jm46,42
