dataset_id,decode_mode,decoded_pixel_equal,interpolation,operation,panel_count,panel_index,panel_x0,panel_x1,panel_y0,panel_y1,processing_status,raw_cscan_path,raw_decoded_rgb_sha256,raw_file_sha256,recovered_height_px,recovered_panel_rgb_sha256,recovered_width_px,reflection,registered_crop_file_sha256,registered_crop_rgb_sha256,registered_cscan_crop_path,registered_height_px,registered_width_px,resize,rotation,schema_version,screenshot_height_px,screenshot_width_px,specimen_id,surface_path
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/C24-10t.jpg,6f37ccf5cf1fc46a83d108a339899280025b606e6fb5f430fad5139c3ef4bddb,2072c33455d43d568190386770390e817c0ba770af8b4bb568b33e56b0e085d2,674,66ea55275fb528b4dd6c61cde380e9609689047366426b2c5088604a8b994b9b,675,NONE,33f2fa44f5c0f3ba53d0f3aa587fb59070b9f318007bf7873d3160d044967418,66ea55275fb528b4dd6c61cde380e9609689047366426b2c5088604a8b994b9b,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-10t.png,674,675,NONE,IDENTITY,1,891,891,c24-10t,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-10t.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-11and12.jpg,ab9129b5134af0cca275c8388bfc8f8c60d81790e064cd93049c28a012e40229,3bdf0e9f3bd40ce436356c9f265c42e12d95fb70ea2ade1671d240ae1d21c928,338,31fd71e2c107000e3db41971ad0b7df8bc8304ef167e0570ae39148838a0a124,340,NONE,8b2890b08602ce1699c2c2b615c7029a496ab5440f838ee45d371cd0d22b1832,31fd71e2c107000e3db41971ad0b7df8bc8304ef167e0570ae39148838a0a124,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-11.png,338,340,NONE,IDENTITY,1,581,996,c24-11,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-11.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/C24-11t.jpg,835ac3916fb1af4974c73adac20a8434b21b905c3d0728815c99aa384d87df49,5c0229e15a7448cd5d32fca350ff116457b7b17b8df35958b90955900f4d9d03,674,53a4e2d7376d8a12bf55a819d8f08a4d435fc487bb379910af4c15254ff8081b,675,NONE,da2f286f15fc6112799a945a07be3a3c705e6715ee540e9ecf730af3a5918305,53a4e2d7376d8a12bf55a819d8f08a4d435fc487bb379910af4c15254ff8081b,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-11t.png,674,675,NONE,IDENTITY,1,891,891,c24-11t,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-11t.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-11and12.jpg,ab9129b5134af0cca275c8388bfc8f8c60d81790e064cd93049c28a012e40229,3bdf0e9f3bd40ce436356c9f265c42e12d95fb70ea2ade1671d240ae1d21c928,338,df5dd4b0b2747b8d42bb99e1cb9be7250ac95a740d38052536b9c6ebe873e948,352,NONE,ec409643cde7cf03691b66a25498592842b45210640e7ea52f7d8cc49674c3e5,df5dd4b0b2747b8d42bb99e1cb9be7250ac95a740d38052536b9c6ebe873e948,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-12.png,338,352,NONE,IDENTITY,1,581,996,c24-12,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-12.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-12t.jpg,b289734cf94f326f2628a37b61f731cde845702e55f60f5eaae45925f02fc4b0,67c33187c79432b58fac59cce52eb129b1ccfe46cd74898a07e96e61990b6cf6,674,3d70d701d952790c4b5587ccae62e428699fbf588eba07e3164f68c3659b50e7,675,NONE,31d6ee277eca66c71e45ecba87f7647b14be3d3be4c4b704eec137bbb09a9ca0,3d70d701d952790c4b5587ccae62e428699fbf588eba07e3164f68c3659b50e7,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-12t.png,674,675,NONE,IDENTITY,1,891,891,c24-12t,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-12t.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-13and16.jpg,d6865ad47ed19a81b4a4ee8326e6154ab9641a8e11b769ddd3828942dc189bc6,6f1907ecbac570a2b8ba4cd1c8c4593c83a26fbdb98bf76833f7a4fd5d58ced6,338,7f8ea0fb83b3ff0ecd88b43da5c240872e702b1289c6af681f5439f5088dc50f,340,NONE,4ff73184f4d59f6c8ea9cc72edf340e30b7861c00cbe8f19fafdb39db44d38c4,7f8ea0fb83b3ff0ecd88b43da5c240872e702b1289c6af681f5439f5088dc50f,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-13.png,338,340,NONE,IDENTITY,1,581,996,c24-13,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-13.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-14and15.jpg,2320f16b054fb9ba8459495d2a3aa08abad25575358ecdcb12e9d74995f72d31,037903a1c7bebe0fe14fbceddee997d0b982e8c86d76d02fca12576e9a360922,338,88172be722326b22bdec9155d2751462989d29926bad068495c94fcaf907e1dc,340,NONE,0f5ed28e63e9e38ebcb6e018e6fc609ae9fdeb49284bf3d48f37125e9d5ac141,88172be722326b22bdec9155d2751462989d29926bad068495c94fcaf907e1dc,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-14.png,338,340,NONE,IDENTITY,1,581,996,c24-14,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-14.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-14and15.jpg,2320f16b054fb9ba8459495d2a3aa08abad25575358ecdcb12e9d74995f72d31,037903a1c7bebe0fe14fbceddee997d0b982e8c86d76d02fca12576e9a360922,338,4ac4a8faf62c5a76cc190a7e1bcfc4e8bb5433b100675b91a968177e42f503dc,352,NONE,714fc1a8fd8f61afc16b0ac0429ee6be6fffa1d4ba8d06e1944d22e6e5dd5d4a,4ac4a8faf62c5a76cc190a7e1bcfc4e8bb5433b100675b91a968177e42f503dc,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-15.png,338,352,NONE,IDENTITY,1,581,996,c24-15,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-15.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-13and16.jpg,d6865ad47ed19a81b4a4ee8326e6154ab9641a8e11b769ddd3828942dc189bc6,6f1907ecbac570a2b8ba4cd1c8c4593c83a26fbdb98bf76833f7a4fd5d58ced6,338,68298473cd13c008c1f7c2d5e04352a29acb1036404926b5b79f71f9c847fe01,352,NONE,e2c68273ac67adfab8ca9cc9a100f518e65889743f183773736bcdea52b55013,68298473cd13c008c1f7c2d5e04352a29acb1036404926b5b79f71f9c847fe01,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-16.png,338,352,NONE,IDENTITY,1,581,996,c24-16,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-16.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-17and18.jpg,d98cc33821ea810adefc40216d14e6a1a73c419dddbf5f347de6e2db801d53fd,539607b088f7907e1903bd72f46a88b49baea43a9f0a8bf904e899fc6f7041db,338,db43c692b0c145c9eb92313c586282874f203d2e539515eee0fb2dda774e9a51,340,NONE,42e7ab74f21ac710735b58de0e98d6eaada8ced1e1f683f3e8679daee1d2341a,db43c692b0c145c9eb92313c586282874f203d2e539515eee0fb2dda774e9a51,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-17.png,338,340,NONE,IDENTITY,1,581,996,c24-17,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-17.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-17and18.jpg,d98cc33821ea810adefc40216d14e6a1a73c419dddbf5f347de6e2db801d53fd,539607b088f7907e1903bd72f46a88b49baea43a9f0a8bf904e899fc6f7041db,338,150f3c5d6d20638abbb374155234e379f94801200d0c75d3950cdc75b7d7f569,352,NONE,ca968ff823645e6d0dcecd57c3e4c9b888bd573ae12664bb10edc6c5711b57d7,150f3c5d6d20638abbb374155234e379f94801200d0c75d3950cdc75b7d7f569,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-18.png,338,352,NONE,IDENTITY,1,581,996,c24-18,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-18.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-2and3.jpg,cf2934ac29b8a051924d59671d931c4d719376293bcf758e80fe4aa61b34b1b5,1f4b6d738d22b41cf9bc58c4d32cad213dccbfc29ae00bb5c597cf39f2eb7c14,338,4f35d1be65f17ab7aca9bd8dd3f295f05e3c26cbaf02a43986df7d45404aacbe,340,NONE,4cb4b508acf7b4f22115507fb2580a5d84e4b3c55fed2ecf9ada5ed5c87c3cfc,4f35d1be65f17ab7aca9bd8dd3f295f05e3c26cbaf02a43986df7d45404aacbe,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-2.png,338,340,NONE,IDENTITY,1,581,996,c24-2,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-2.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-20and21.jpg,d607b68907fc4552b43570a56d999bdf533c4340b5a9d19bf402e0c82a5e4259,aafd146537846d4c079812072085f83d8723257d5d65fb4ba95ffb0bca224974,338,fd655a73f169ec6296730abaa6097e7a0bc2e4fce88ae94c189acfaa24b079c2,340,NONE,9c021666e58c65b242b6b3da2d78a8cf4561e66f9c5485f2ea0e50505acda0e2,fd655a73f169ec6296730abaa6097e7a0bc2e4fce88ae94c189acfaa24b079c2,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-20.png,338,340,NONE,IDENTITY,1,581,996,c24-20,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-20.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-20and21.jpg,d607b68907fc4552b43570a56d999bdf533c4340b5a9d19bf402e0c82a5e4259,aafd146537846d4c079812072085f83d8723257d5d65fb4ba95ffb0bca224974,338,44566b374e40603af921d00c04d9d9ea776458944b5516bcc44e72fddb8f83b0,352,NONE,8a4fc492e78241ed4d52eb92151bf036104adc536968f0c566062cdbd312c014,44566b374e40603af921d00c04d9d9ea776458944b5516bcc44e72fddb8f83b0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-21.png,338,352,NONE,IDENTITY,1,581,996,c24-21,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-21.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,0,30,370,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-24and25-2.jpg,743ec5e96ec71fe892631171c452313694ceacb3dc9a0d4c25a3e6942c173f20,66c1b680cb6e136cae8eda3e958d23267433e8f7193b7d8093226f9f34b120bb,338,0fef8b143eec358ddf67a4c1b7390db9d78a44e04c58082576ec30b2b0af3949,340,NONE,15b0a1a29a107fab0f25598c3c6ca81a5f105ef1dd9642e8ffa2773695587c20,0fef8b143eec358ddf67a4c1b7390db9d78a44e04c58082576ec30b2b0af3949,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-24.png,338,340,NONE,IDENTITY,1,581,996,c24-24,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-24.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-24and25-2.jpg,743ec5e96ec71fe892631171c452313694ceacb3dc9a0d4c25a3e6942c173f20,66c1b680cb6e136cae8eda3e958d23267433e8f7193b7d8093226f9f34b120bb,338,a2397ee7e22e2db17dcef7f8b03ebbddd965d159151d57088f2e77fe33e24481,352,NONE,5c72f91924287f5d1eb654f45ad0edad59f7cb0dcefc0542bdc6b3c914232142,a2397ee7e22e2db17dcef7f8b03ebbddd965d159151d57088f2e77fe33e24481,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-25.png,338,352,NONE,IDENTITY,1,581,996,c24-25,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-25.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-26.jpg,cdaaac618ad9682932bb1e5f19d89b2f5246709126d132de574dd094008447b9,d383016ef0f89009c5dfb2fce9775cc36273ab37ef3ef1bf136d71a08c557a40,674,c8d635ab35788024e0aac0111fdd4b5a6e6775efe910cd07b7e1e88c730f86be,675,NONE,2a66320a6700430f7e8aa6487012d13e88bacca9ec83a8df7f80ca88ec18c6bc,c8d635ab35788024e0aac0111fdd4b5a6e6775efe910cd07b7e1e88c730f86be,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-26.png,674,675,NONE,IDENTITY,1,891,891,c24-26,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-26.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-27.jpg,8b7b9baeaa3b02caadd8195bcbbba2b022e52aea4ce065ee1c813b27348e4bbe,12b294b0c966016b54e118deb617a04253b4211d4af9e9b99c19c603d55cbeb9,674,858a975a782db0c2912dabd5ab027caaa34ac73025ac77c1a26e1b7ee771aacc,675,NONE,03737e34b2c530e9c861fd54b06a39ec73e8eb5523b79354c2fc4d745950f051,858a975a782db0c2912dabd5ab027caaa34ac73025ac77c1a26e1b7ee771aacc,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-27.png,674,675,NONE,IDENTITY,1,891,891,c24-27,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-27.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-28.jpg,4656926cbff173f60fa8fc63a9dbf1d79dc0e94a483b3bb2b9d0476fcef6dd91,44c7780a43e711778556d325de99c4150d089b48785d4056fc70f624367b63bb,674,de4dca0e20ef3349d752e3f0a204758aed649f0607afbfadf76c42f17829c3f4,675,NONE,5be43672ef1727e76e3c6d8fc69d6176759c836dd758ff4423437afa91be3192,de4dca0e20ef3349d752e3f0a204758aed649f0607afbfadf76c42f17829c3f4,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-28.png,674,675,NONE,IDENTITY,1,891,891,c24-28,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-28.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-29.jpg,a666e86ac1ab6323773ff2f1ee2be9fcea87efcdee1acbc1fb171c97638eee78,03926a66c2bdff1a446fdd2f7f56883accb5e2c3402205d179fc95b1d3a28193,674,d1e61636797965fe951b4259638033eb7be44a2ce40a551523e4dc48dac286aa,675,NONE,d17ff341416843fd2eefcf0ef07a64e0a2323793cfb848b22c9cbfdd14637f99,d1e61636797965fe951b4259638033eb7be44a2ce40a551523e4dc48dac286aa,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-29.png,674,675,NONE,IDENTITY,1,891,891,c24-29,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-29.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,2,1,464,816,33,371,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-2and3.jpg,cf2934ac29b8a051924d59671d931c4d719376293bcf758e80fe4aa61b34b1b5,1f4b6d738d22b41cf9bc58c4d32cad213dccbfc29ae00bb5c597cf39f2eb7c14,338,45a461408162bdc023ca2bdbd400ebb83404c31130580dd71b4d37dfd7792a7d,352,NONE,c91130c780021d44be436d16f42f0876fb9a3e05e53980dbcf97a0cacb3dee08,45a461408162bdc023ca2bdbd400ebb83404c31130580dd71b4d37dfd7792a7d,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-3.png,338,352,NONE,IDENTITY,1,581,996,c24-3,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-3.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-30.jpg,f0d15601ef83c5259eab8f6d7f5b85bec006ebb7a45471fe468892342342a20e,3824cdcbd5ceecc427f5c68b9768e81cd1ba75fa0b639882699c4aeca1e202d9,674,da9f2adf1509191bbf872fc21e72ec0586ca551763d5323835abbf561caf82d5,675,NONE,131bcbf2d0770709bdbd0c178551b61c3a606982b31cfa87152dfc159b960379,da9f2adf1509191bbf872fc21e72ec0586ca551763d5323835abbf561caf82d5,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-30.png,674,675,NONE,IDENTITY,1,891,891,c24-30,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-30.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-31.jpg,b7ca779f003eb8491ea119e31245813a5f4e46fd0ee14da99ea4cd403a29a581,22e476c95fdf85dc7c39a9514398b36cb6bda617d907422cebfdcdcf870db147,674,b2890430ff80ee0f813307a1a71433aa09c610060891def7b912618b9b53de7f,675,NONE,8634f22b41c3efecb6a0913083a1f7f4d721688e824212dabc22545b5ecd05bb,b2890430ff80ee0f813307a1a71433aa09c610060891def7b912618b9b53de7f,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-31.png,674,675,NONE,IDENTITY,1,891,891,c24-31,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-31.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-32.jpg,7019f30397e632f9b2a43c1eaed6e76650153c56fc17d5bfd0cf1da8fa998516,1c607c4e9386068139d4f43bd0658401b73e2f910a3ee681495033591757e03b,674,078d681b3b759391e359e1b2570bd3fa1405db78fb9253e80157f8d5c0c8b2e9,675,NONE,c474a9d225c01d372fa63c8409e86372ce73ca1700702557b5bb2888c5e3fe4c,078d681b3b759391e359e1b2570bd3fa1405db78fb9253e80157f8d5c0c8b2e9,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-32.png,674,675,NONE,IDENTITY,1,891,891,c24-32,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-32.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-33.jpg,fa1d29fffc23f741d5103062b45de68bb2f908513aabf9ba70e23ffcca41705c,4e775476a27f9c01c6223ef60630431f266793c91a43d0fb299bbb3b3ea8c6cf,674,c003b20fabab76777bff932f1cbc481a9e01f560bbdba404d2e2d24655d4bf26,675,NONE,b66d551db8dbb948ad696f0f86b0d19a5e16b39f62cc8ab422ee5d4eb8052cc6,c003b20fabab76777bff932f1cbc481a9e01f560bbdba404d2e2d24655d4bf26,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-33.png,674,675,NONE,IDENTITY,1,891,891,c24-33,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-33.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-34.jpg,203085c0a5a493569a99f452795b6c0595b8cd48d39fefd8761c6679be793433,a3fe5fe94dc1d9547bf213c584a4ccd5a9768dd25865cacc892c6cc704c300fc,674,d60e638ed70a213ebc41a79bb9ab4623fa4f177b31563e542401193fd0be7f6e,675,NONE,b7073f2614ae4cd18ad7152ebf58b4120a3ff0148cc6a3cce4c1a757c296873d,d60e638ed70a213ebc41a79bb9ab4623fa4f177b31563e542401193fd0be7f6e,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-34.png,674,675,NONE,IDENTITY,1,891,891,c24-34,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-34.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-35.jpg,066a517f3ac0d7de9c6b794e9e9f0d1395f53805e42610412fd62ec69dcfa399,4331902f24f5c405ea65fc01c2a860c80f628424383cce9f4135e0f564f14278,674,b4c7fec06899e9d67e5fd356c8d2b015719f9f73f7f60d2b5dc86da16a1d1748,675,NONE,c3e089e66880fd473c81b5d32c6ea2e9aab50781ded2d63c9880dd3aebe3bfd3,b4c7fec06899e9d67e5fd356c8d2b015719f9f73f7f60d2b5dc86da16a1d1748,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-35.png,674,675,NONE,IDENTITY,1,891,891,c24-35,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-35.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-36.jpg,fa771f207f70769bb0e89d74d9a759fcb2cbefa62b25fbb42a42e1ae6ec95ced,b8f3b0d8af2dbacc9032c207e68fe7417a80f8da5c79b800cc1618b739ac2ade,674,0a7aea815db502e3d9755648c517350b392df5126254ef61944c64b142a7633d,675,NONE,76bb1278394c563ce5f0092d5ab0cf65ab4bd12c4db1affdf93976447f3ec397,0a7aea815db502e3d9755648c517350b392df5126254ef61944c64b142a7633d,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-36.png,674,675,NONE,IDENTITY,1,891,891,c24-36,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-36.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-37.jpg,e449baccde1743a8cda5ea442ddaef38ca98da41e82ae95dc50d01ee3189f958,756c710b528c50e28532bfa2b09bdd2ce6ae8622dc1ab91f6d0d203e7ff83b07,674,6a648869f5f1d7ea5f0f66a9d7d92a961dfd14caf539718d677bb5799fcd76be,675,NONE,4b3d2ed2de86d80b1e865c9216375ca77682f50b6b7becec049e14d0c5afbc5e,6a648869f5f1d7ea5f0f66a9d7d92a961dfd14caf539718d677bb5799fcd76be,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-37.png,674,675,NONE,IDENTITY,1,891,891,c24-37,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-37.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-39.jpg,4e3ab4741d9c5a68a06ee5f0cfeb9c9016caed8e3327d9d9610705877dbc0efe,ce0cb280f1f2d1067a15ad71c9d316ff598c60900d1f8636ed8a1c38718d4d90,674,6ad16b6b614f92c38f729ee01dc52a100da11130725793d529df8f0a87b7f612,675,NONE,5bdfc9567c043ba84e34d7c8099106c7ba8424399f539b96ea3dea2690c37499,6ad16b6b614f92c38f729ee01dc52a100da11130725793d529df8f0a87b7f612,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-39.png,674,675,NONE,IDENTITY,1,891,891,c24-39,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-39.png
xcmzfsbd9t,RGB,True,NONE,AXIS_ALIGNED_CROP,1,0,31,706,33,707,PASS_EXACT_DECODED_RGB_REPLAY,data/public/hasebe/raw/xcmzfsbd9t/v1/internal damage/c24-40.jpg,170e6c2119a1be298f4edb305670d33d022ed52a5ddcd298d16c5f47ac3e0d50,8dfc8e38f7f132c78e6b714963b617d3a0e9b145cd2e37ba17793033d947f1c2,674,9faf1e4be0ee82c8d9161c181714afb6fca5254d63b9f087e31cb9af23390964,675,NONE,bd6b713024ffd7e96bb313167f486268d4cd4a10b5e8e969f71da9be75cf13b4,9faf1e4be0ee82c8d9161c181714afb6fca5254d63b9f087e31cb9af23390964,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-40.png,674,675,NONE,IDENTITY,1,891,891,c24-40,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-40.png
