cell_id,column,cscan_x0,cscan_x1,cscan_y0,cscan_y1,dataset_id,round_trip_max_abs_error_px,round_trip_status,row,specimen_id,surface_x0,surface_x1,surface_y0,surface_y1,transform_sha256
22,6,505.500000000000,589.750000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-27,839.000000000000,1258.500000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
23,7,589.750000000000,674.000000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-27,839.000000000000,1258.500000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
24,0,0.000000000000,84.250000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,2936.500000000000,3356.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
25,1,84.250000000000,168.500000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,2517.000000000000,2936.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
26,2,168.500000000000,252.750000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,2097.500000000000,2517.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
27,3,252.750000000000,337.000000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,1678.000000000000,2097.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
28,4,337.000000000000,421.250000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,1258.500000000000,1678.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
29,5,421.250000000000,505.500000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,839.000000000000,1258.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
3,3,252.750000000000,337.000000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-27,0.000000000000,419.500000000000,1678.000000000000,2097.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
30,6,505.500000000000,589.750000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
31,7,589.750000000000,674.000000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-27,1258.500000000000,1678.000000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
32,0,0.000000000000,84.250000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,2936.500000000000,3356.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
33,1,84.250000000000,168.500000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,2517.000000000000,2936.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
34,2,168.500000000000,252.750000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,2097.500000000000,2517.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
35,3,252.750000000000,337.000000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,1678.000000000000,2097.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
36,4,337.000000000000,421.250000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,1258.500000000000,1678.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
37,5,421.250000000000,505.500000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,839.000000000000,1258.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
38,6,505.500000000000,589.750000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
39,7,589.750000000000,674.000000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-27,1678.000000000000,2097.500000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
4,4,337.000000000000,421.250000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-27,0.000000000000,419.500000000000,1258.500000000000,1678.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
40,0,0.000000000000,84.250000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,2936.500000000000,3356.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
41,1,84.250000000000,168.500000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,2517.000000000000,2936.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
42,2,168.500000000000,252.750000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,2097.500000000000,2517.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
43,3,252.750000000000,337.000000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,1678.000000000000,2097.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
44,4,337.000000000000,421.250000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,1258.500000000000,1678.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
45,5,421.250000000000,505.500000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,839.000000000000,1258.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
46,6,505.500000000000,589.750000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
47,7,589.750000000000,674.000000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-27,2097.500000000000,2517.000000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
48,0,0.000000000000,84.250000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,2936.500000000000,3356.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
49,1,84.250000000000,168.500000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,2517.000000000000,2936.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
5,5,421.250000000000,505.500000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-27,0.000000000000,419.500000000000,839.000000000000,1258.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
50,2,168.500000000000,252.750000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,2097.500000000000,2517.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
51,3,252.750000000000,337.000000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,1678.000000000000,2097.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
52,4,337.000000000000,421.250000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,1258.500000000000,1678.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
53,5,421.250000000000,505.500000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,839.000000000000,1258.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
54,6,505.500000000000,589.750000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
55,7,589.750000000000,674.000000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-27,2517.000000000000,2936.500000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
56,0,0.000000000000,84.250000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,2936.500000000000,3356.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
57,1,84.250000000000,168.500000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,2517.000000000000,2936.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
58,2,168.500000000000,252.750000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,2097.500000000000,2517.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
59,3,252.750000000000,337.000000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,1678.000000000000,2097.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
6,6,505.500000000000,589.750000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-27,0.000000000000,419.500000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
60,4,337.000000000000,421.250000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,1258.500000000000,1678.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
61,5,421.250000000000,505.500000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,839.000000000000,1258.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
62,6,505.500000000000,589.750000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,419.500000000000,839.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
63,7,589.750000000000,674.000000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-27,2936.500000000000,3356.000000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
7,7,589.750000000000,674.000000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-27,0.000000000000,419.500000000000,0.000000000000,419.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
8,0,0.000000000000,84.250000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-27,419.500000000000,839.000000000000,2936.500000000000,3356.000000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
9,1,84.250000000000,168.500000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-27,419.500000000000,839.000000000000,2517.000000000000,2936.500000000000,47617c7defb529bf589f0ab00a304d57f5100618b707220461a974165f18eb9e
0,0,0.000000000000,84.250000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
1,1,84.250000000000,168.500000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
10,2,168.500000000000,252.750000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-28,419.500000000000,839.000000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
11,3,252.750000000000,337.000000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-28,419.500000000000,839.000000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
12,4,337.000000000000,421.250000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-28,419.500000000000,839.000000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
13,5,421.250000000000,505.500000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-28,419.500000000000,839.000000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
14,6,505.500000000000,589.750000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-28,419.500000000000,839.000000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
15,7,589.750000000000,674.000000000000,84.125000000000,168.250000000000,74t7kcdgkr,0,PASS,1,c8-28,419.500000000000,839.000000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
16,0,0.000000000000,84.250000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
17,1,84.250000000000,168.500000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
18,2,168.500000000000,252.750000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
19,3,252.750000000000,337.000000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
2,2,168.500000000000,252.750000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
20,4,337.000000000000,421.250000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
21,5,421.250000000000,505.500000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
22,6,505.500000000000,589.750000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
23,7,589.750000000000,674.000000000000,168.250000000000,252.375000000000,74t7kcdgkr,0,PASS,2,c8-28,839.000000000000,1258.500000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
24,0,0.000000000000,84.250000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
25,1,84.250000000000,168.500000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
26,2,168.500000000000,252.750000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
27,3,252.750000000000,337.000000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
28,4,337.000000000000,421.250000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
29,5,421.250000000000,505.500000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
3,3,252.750000000000,337.000000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
30,6,505.500000000000,589.750000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
31,7,589.750000000000,674.000000000000,252.375000000000,336.500000000000,74t7kcdgkr,0,PASS,3,c8-28,1258.500000000000,1678.000000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
32,0,0.000000000000,84.250000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
33,1,84.250000000000,168.500000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
34,2,168.500000000000,252.750000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
35,3,252.750000000000,337.000000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
36,4,337.000000000000,421.250000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
37,5,421.250000000000,505.500000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
38,6,505.500000000000,589.750000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
39,7,589.750000000000,674.000000000000,336.500000000000,420.625000000000,74t7kcdgkr,0,PASS,4,c8-28,1678.000000000000,2097.500000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
4,4,337.000000000000,421.250000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
40,0,0.000000000000,84.250000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
41,1,84.250000000000,168.500000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
42,2,168.500000000000,252.750000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
43,3,252.750000000000,337.000000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
44,4,337.000000000000,421.250000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
45,5,421.250000000000,505.500000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
46,6,505.500000000000,589.750000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
47,7,589.750000000000,674.000000000000,420.625000000000,504.750000000000,74t7kcdgkr,0,PASS,5,c8-28,2097.500000000000,2517.000000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
48,0,0.000000000000,84.250000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
49,1,84.250000000000,168.500000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
5,5,421.250000000000,505.500000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
50,2,168.500000000000,252.750000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
51,3,252.750000000000,337.000000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
52,4,337.000000000000,421.250000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
53,5,421.250000000000,505.500000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
54,6,505.500000000000,589.750000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
55,7,589.750000000000,674.000000000000,504.750000000000,588.875000000000,74t7kcdgkr,0,PASS,6,c8-28,2517.000000000000,2936.500000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
56,0,0.000000000000,84.250000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,2936.500000000000,3356.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
57,1,84.250000000000,168.500000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,2517.000000000000,2936.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
58,2,168.500000000000,252.750000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,2097.500000000000,2517.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
59,3,252.750000000000,337.000000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,1678.000000000000,2097.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
6,6,505.500000000000,589.750000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
60,4,337.000000000000,421.250000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,1258.500000000000,1678.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
61,5,421.250000000000,505.500000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,839.000000000000,1258.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
62,6,505.500000000000,589.750000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,419.500000000000,839.000000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
63,7,589.750000000000,674.000000000000,588.875000000000,673.000000000000,74t7kcdgkr,0,PASS,7,c8-28,2936.500000000000,3356.000000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
7,7,589.750000000000,674.000000000000,0.000000000000,84.125000000000,74t7kcdgkr,0,PASS,0,c8-28,0.000000000000,419.500000000000,0.000000000000,419.500000000000,2824e3596206b61706d270cb1f35a027b5b61fe8dac9b68584b7808cda03e837
