coordinate_basis,dataset_id,destination_height_px,destination_width_px,evidence_class,evidence_hashes,evidence_roles,mapping_basis,offset_x,offset_y,orientation,orientation_selection_inputs,outer_frame_crop,physical_mm_used_for_cross_modal_mapping,scale_x,scale_y,source_height_px,source_width_px,specimen_id,status,transform_sha256
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;ec0e767e00c57a453aad175d225b74bbe8d1a93c7e034244a4da49ab3a60c9a0;0c69366d3594ac320cec9deeaba49f507373f973a38228246b4bf3e2a17a3e4d;537b16e18abd2b18fbfbed561e9fdbc7ebd4919300c25e2daf2195f1879535c4,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-27,AUTHORIZED,c4924a95b06512b605623464c40275828c4fa1134851fbecdbfcfaae711e284a
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;2279061c6e4dcc90a31b1fed4eb21d04870fe34929c27244facbdee656297cf0;a76eda01f535aaefb30ce300221d7d5577518de394b4bdc70fdb13ebc19e3835;a67890418c3d9a8069bed002e1cf0a23d6dc5dfc61d1c63adbc2e5c859256927,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-28,AUTHORIZED,25680a26a1a2d5e930a9178b350adb2dc71461d7aad2847719b01cb98e1dea5a
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;0710bdbcac3881f5eb595602e42a29bdb863fcadedcfcc3ce45e8d4687261de1;bfe27d7bcfa77dcbad6e586d0f457a1bb8fcacbf8266c2f12ac1b290a4122bf3;14c8178460979970b8a0d499642d24bacbe3e4d14bfc43780ad61005da706264,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-29,AUTHORIZED,3322c54eaa6ee25281d471f59bfa0b05a8ed4b7e789f7e1d4edd8d43bbef0a6f
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;32847e762fe566b76c4473fc3e8b51d75633851de024caa56edb2ec5c842e315;89bc206e80937775015efda06aa7d45538eecbe88f0c775d41888dc98af7ad76;c2c0c3fdd79f8ca3bacebfbdf54f766d13405ad4d14a26263103d333b1a19733,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-3,AUTHORIZED,45b2023473f8d55b23d6247d8c5b796d5d6063f9ca85c7f293abeafd0fd7fd88
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;3329818ad7e991939ea1a504e7c952668cf028c90c9ac2031c1840e7b9a277b2;28c6238db2dfa1ca7575fcabf13b11999f354e8da1d432ad1887c750cf18d27e;e5712cc7ed915061d9777a86ca5516cf7b22e650941e4df635f5decd1575b258,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-30,AUTHORIZED,af64f1727f8c8a76483925374137798ccc62c19c5b28986cf87748432db0bd7d
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;d2c262d072da1fa9ad522b9e81537faf67694cc5174daa3cb980c5d3058152f5;db100289690bbefa97bc62032d28fbfbff7ab185f3af3943b27669c547e3a678;b7f39ced102ba0f3f9455a377afa609743448820daac6301a12b6f8dc4104cc5,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-32,AUTHORIZED,8fe0c1caf6dc8d7ee53b2151b8afb421d181c8ce4c66be938160afae8116abbf
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;049334be25a0344ac0b4eec1d6fe7f722ab489d40c6c36ea9081ef646b414e6d;c41404bb33a1ae227fc41a0e264c4f942939195040bccac889591ed42c2a994b;04fda979180503f84bcff6f621bddbeafb37c2bbc36592beea87e20d415bc0b3,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-33,AUTHORIZED,9c2792e14bc268dfd610bbf07113c67eebcdb85ef99215a631096d49017d0989
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;a3f2a1f2144ef30c64c2f42da36130b3ced24ef79bae9f9466b5d800c90699d4;68ed3fc24fa01fae8a8b1acd5695ef7608a896a3029ff81670a5e20bb9bf4a67;4e99988b7f6cb0edcb75e297d1e02881d3703e0790f641e186635458af8c1626,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-34,AUTHORIZED,1a0a671810a026da4a8601f645a7463d2c5fb3512b434ea9efb5b31b921bb14e
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;1786d6705cc45c5a8c6a8f5b542fa72104f5926f74c611a6dcf47f12b61039e9;f99043e887a6042298972da9e4df22d3c19daa05fbd198d0f831ac4e6c17f636;84cb4b644cc50d5792220749e8e9c21d1aff6720dba4862b3b0d27f314c9feaa,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-35,AUTHORIZED,334e2eeb484a73f527c866c1b66722fb59912a813af8a72050bf02be6dcbe2fd
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;84c40a1adbf48f7a82f344dbef02b6a8b4ff42fe044c7224495ad8a870b51fe5;dfedd1ce0b96b595ddf93b9ad07194440645ecb8ee2317b036c44c6054a7aca1;231f8f740eaab04d43449eb82e2bb4469d8b0cb3be30d716b340d6bcac70c7ec,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-36,AUTHORIZED,f5349ba868b71d142c615f76bc7b03be08c56ba5ebf52b5afe7bbc60ee84bea8
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;90ffd3e3ea68b9f6e9d7e2bc5babbab2602745116970f418102a523ee1fc68fc;a93bcdfc30c9d7e76547aab2cd0f1f73d9f367d661fb024c66042ca05270d9a5;46e87c0a1acc3a3f4ce96d84a1be257eaad3eaa9a1cab199494436dcd8e64947,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-37,AUTHORIZED,644a2ca8f1d43ae8d55623bf041250dbb05a44a549c042f3e1cfb6e6fb42797c
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;d0655d09fac4977cfdeb34cdd3b625260796260854931dc420bfa4c61bef9f36;bc728abb6ecda70a09840464e98c1ce9d22d54bc2ee080d1d9bdef29a562ce49;2d8b5fc2f185c91555dd8dda33c9fed0b89b12463ec07f9101343470466ef45d,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-38,AUTHORIZED,f71ae90d73ab867102dacbeb9f3bec9f36988d1abd14d7840fb0459953d3edca
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;729ccf79220afea93eaabe908d9ffff9e59f91cd9c533076c71423c0c5eaa3bd;533d270ace0d05d096e7c604e88089084743f18447b398108bf79e9937006d7f;ee54cfb3f95cf265353d179ae1d200123aa847b08dea9cf40377b5f215046c51,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-39,AUTHORIZED,83dc79ab7a1f92e7acb0a6b04457c821e7d384a6b70d53088718b590af6910e8
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;d1019b40797b6f735605addd02216864f4483465ae5686d0f0adaa219a5c49d4;28dc458f5aab5f34490edaf1b3037fbd520663aef3a73fef959fd23a46aebe0d;b549de38a94eaf9c48cecbacfea09a1ff6972566103af3bd81800f8a144ede67,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-4,AUTHORIZED,a1ada261710345ad1f30b003372c21e096252ccd158ed017932fcac6264bfe41
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;16f30b5a7397f68cfcd966d7c784ecf5838e28dbb4f3943f7065fe690c14ee5c;bf57aa63e115fb75e0454196c4bb60ebe06c3c0ebef51089ec81029d30602d43;5690d754952c7f754f4908a4bb35db94b8205abc66406acfae69e998197de1ef,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-40,AUTHORIZED,83dd452327452c4d5952839bc67443002654cbfc95b9f1bc2023fb6567efb43d
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;70b3a8a1e9fae5dc36e84dff56f38d0cd76e588a63a98f5765ccb2c682898286;8c1609013b3b5b741ec93afab25a7ed9ef2e3174388a60397404009d28f580a1;830df6c4ec123e80ec9912768e4de28acce5d5a95ee8cbd7201ec4d54a8a0281,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-41,AUTHORIZED,b488cc1af1bf720bd9b45fd85d0da9254a6f70c627002adf3f4887dffba43295
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;c88f1c8265cd9295c636d77a55d108d561b4e73e7733bb1c9a815bb6a53b49e7;4aea6ff6a2436eabbfb7ab6d07b1293873ee87aa5b176a53b0c6ec7023fc16df;55a664176a681566cd6ee3cc7d098476fc292d9a1c00d8b514f0c266a1587156,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-42,AUTHORIZED,75f258179263856881a9e171c49c990f545baaf2e4526c18062473f88f00385b
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;7f7bf6dc7dacefe4c776a0a48606e23dd41911b93a91983bf03a75997acdbe48;9ced6b52bf31d72bf734dc3142f33c337b9fef271232c5318a8f095e7f7c27a1;ab4b436f092e45b7f7008460a41ca1fb5d1f8b9be072c5f5d065eaf9b1b1942f,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-43,AUTHORIZED,4fda83530326e477ad900c7d18542bf93011a5c7b2f3bbd62b0688847a9516cd
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;d3d0c600f5bbb9936653b14a648441e15f69164e2dfdf95e90a9fbcc11f0497c;9f341b3fbee3eae6295bcf063fb3987590fca3280bb5688525c83573c0111b1b;ea20aebf2966b8722dddce6f6291a7dc95de1392fb0cfdeed7770f40e08db42a,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-5,AUTHORIZED,619fe851adabe0f786c2828b7a6365f037699790a2230c3b185de47d57a58aeb
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;abf9cfc0ffa04e3db55aa056943d051f05d2d00582e5b866161252fa328d2810;a58c531ba80f9aefdb5e369352a5d0dd4361d6f298a1de667a73ddc675c79047;bcd4696ecaf38bf038fd6ec3e73f4850d7c9e89133245bd9d0cbc354b8b98900,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-6,AUTHORIZED,f7a1fe9643dcd874cee060c761840d873744a395e75a0550c3ba070806614ee4
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;c1313f21c143394436b36cfb109436a792eb41d97e773547ab4380a197de8ef7;84da5c1b9dfba2939a3942d7876ee7b745d1e9f9786e544a14492a144fff8d9d;3ca6fe9b9f3c7c904ec797e192a864f78a5f3ab30cce1dca8d8afa3ed6908209,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-7,AUTHORIZED,c4e8f637b11a79d48d60159b149060859686f4e16632e60e7b08b864a53a3616
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;97a073036a10b87a3e871f49fbaf125124df06d58062583b15baa2eebbf1a484;3d04c95ab8fce042373ca318c2005079ed579d6de47a75452278fed08fc9667f;9504d58f1f110029ba63d925d294afbaf813a62ac2a8a62d5cc14634a58c4f4a,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-8,AUTHORIZED,8d59d21594ae538b2188c312ef490ba683fb9539e8e05f84390468c149276306
NORMALIZED_EDGE_TO_EDGE_PIXEL_FRAME,yfxyg8jm46,674,675,A_DIRECT_METADATA,3560662d4509ea3e059d597cedca15950cce02f706a992330b161381acfba6ba;60a3aeb39256d1b88692439677a20f03f3b987fde3faa1c69224aea1c1f76bf8;f81002981bf2f6aed84818b48da87cd57e6336f5f3da8d78df1a58d26dd8026f;3bd0c56adb78b65cc09cec340b06c40c7ec6e73988e187067a76f1128ddf83f0;31aaf123d6f7b684566ef19387d11a5ef2756e5bc51e666f8b1cdcc3b9ed5fe1;8a82f917604f83d349beb5408db0897ad5e3dd1705cdb4e1502e7aeb4af26530;524fab7b22bcecc1a50005e59453887d6c33adb3148ed3229395125daea39110;698d0a9645a6855533fe90ce03b0bfba014f04f5c427cf6d4c35750d8e4940f2,AUTHOR_CORRESPONDENCE;DATASET_METADATA;SURFACE_METADATA,AUTHOR_FULL_FRAME_PIXEL_CORRESPONDENCE,0.0,0.0,ROT90,AUTHOR_STATEMENT_ONLY,NONE_AT_SPECIMEN_FRAME,false,674.0,673.0,3357,3357,c16-9,AUTHORIZED,1f9b9bb3b0a090ef4d87f442bfc5211d5b14b7e09a973e29db62d922b37a55e6
