specimen_id,dataset_id,learner,initial_budget,current_absolute_error,mechanical_oracle_cell,mechanical_oracle_added_measurements,mechanical_oracle_error_after,mechanical_oracle_improvement,reconstruction_oracle_cell,reconstruction_oracle_added_measurements,reconstruction_action_error_after,mechanical_headroom_over_reconstruction,candidate_bank_state_sha256,predictor_state_sha256
c8-34,74t7kcdgkr,huber,0.03125,0.029101584534418,27,1560,0.015348524809633,0.013753059724785,35,1560,0.033235450003089,0.017886925193456,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-34,74t7kcdgkr,ridge,0.03125,0.030995234007782,27,1560,0.017019743714922,0.01397549029286,35,1560,0.036941760130733,0.019922016415811,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-34,74t7kcdgkr,shallow_mlp,0.03125,0.195559388796604,27,1560,0.141540865762157,0.054018523034447,35,1560,0.238919848580597,0.09737898281844,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-35,74t7kcdgkr,huber,0.03125,0.125743622900403,27,1560,0.101061327931823,0.02468229496858,27,1560,0.101061327931823,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-35,74t7kcdgkr,ridge,0.03125,0.121343583348983,27,1560,0.094189381388892,0.027154201960091,27,1560,0.094189381388892,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-35,74t7kcdgkr,shallow_mlp,0.03125,0.250546886936809,36,1603,0.21526793400378,0.035278952933028,27,1560,0.28213212435835,0.06686419035457,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-36,74t7kcdgkr,huber,0.03125,0.10603959244754,34,1560,0.098991912263667,0.007047680183873,27,1560,0.11421643022084,0.015224517957173,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-36,74t7kcdgkr,ridge,0.03125,0.107190014732723,34,1560,0.100944939928669,0.006245074804054,27,1560,0.115850635181869,0.0149056952532,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-36,74t7kcdgkr,shallow_mlp,0.03125,0.087552014660897,36,1603,0.072201448305916,0.01535056635498,27,1560,0.09729606658611,0.025094618280194,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-37,74t7kcdgkr,huber,0.03125,0.04158608798336,28,1603,0.028542641252775,0.013043446730586,27,1560,0.037634681711832,0.009092040459058,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-37,74t7kcdgkr,ridge,0.03125,0.056028419627643,28,1603,0.041775081101491,0.014253338526152,27,1560,0.059240464014356,0.017465382912865,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-37,74t7kcdgkr,shallow_mlp,0.03125,0.075945177669314,12,1603,0.062651711210216,0.013293466459098,27,1560,0.106644255326206,0.04399254411599,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-38,74t7kcdgkr,huber,0.03125,0.099176137958413,27,1560,0.080758263477833,0.01841787448058,63,1728,0.099491789282398,0.018733525804565,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-38,74t7kcdgkr,ridge,0.03125,0.119405784976869,27,1560,0.104952330330255,0.014453454646613,63,1728,0.11986858575491,0.014916255424655,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-38,74t7kcdgkr,shallow_mlp,0.03125,0.380441850774565,27,1560,0.327811439140073,0.052630411634492,63,1728,0.384449354074629,0.056637914934556,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-39,74t7kcdgkr,huber,0.03125,0.12485395482009,20,1603,0.113064464019191,0.011789490800899,28,1603,0.136175524306313,0.023111060287122,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-39,74t7kcdgkr,ridge,0.03125,0.129251951536702,20,1603,0.117396397027714,0.011855554508988,28,1603,0.146486382108894,0.02908998508118,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-39,74t7kcdgkr,shallow_mlp,0.03125,0.17786012780122,20,1603,0.108735194169141,0.069124933632078,28,1603,0.263106267944778,0.154371073775636,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-4,74t7kcdgkr,huber,0.03125,0.202494956056485,36,403,0.174546314560698,0.027948641495787,7,443,0.205705802935548,0.03115948837485,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-4,74t7kcdgkr,ridge,0.03125,0.22522766569436,36,403,0.199109676520739,0.026117989173621,7,443,0.226720045867621,0.027610369346882,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-4,74t7kcdgkr,shallow_mlp,0.03125,0.179890733194162,35,425,0.028179120315994,0.151711612878169,7,443,0.186890534493002,0.158711414177008,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-40,74t7kcdgkr,huber,0.03125,0.220534988907216,14,1628,0.217452116347581,0.003082872559635,63,1728,0.219440167912114,0.001988051564533,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-40,74t7kcdgkr,ridge,0.03125,0.219722581932796,14,1628,0.216801751929208,0.002920830003588,63,1728,0.218964021837269,0.002162269908061,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-40,74t7kcdgkr,shallow_mlp,0.03125,0.538070455672496,56,1662,0.520708897444554,0.017361558227942,63,1728,0.532928979916483,0.012220082471929,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-41,74t7kcdgkr,huber,0.03125,0.014368350802097,36,1603,0.0075094671875,0.006858883614597,63,1728,0.013204158179025,0.005694690991526,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-41,74t7kcdgkr,ridge,0.03125,0.000964585840597,56,1662,0.000037155860659,0.000927429979938,63,1728,0.000918534129754,0.000881378269096,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-41,74t7kcdgkr,shallow_mlp,0.03125,0.10712627295208,5,1560,0.10300034855256,0.00412592439952,63,1728,0.103250381993318,0.000250033440758,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-42,74t7kcdgkr,huber,0.03125,0.066284449576891,27,1560,0.053388721363352,0.012895728213538,35,1560,0.070658460982483,0.017269739619131,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-42,74t7kcdgkr,ridge,0.03125,0.089023609639104,27,1560,0.070872979244834,0.01815063039427,35,1560,0.096577967521232,0.025704988276397,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-42,74t7kcdgkr,shallow_mlp,0.03125,0.423717166481807,36,1603,0.380410057016952,0.043307109464855,35,1560,0.437182589039544,0.056772532022592,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-43,74t7kcdgkr,huber,0.03125,0.089045542959825,27,1560,0.077357909519535,0.011687633440289,35,1560,0.080960018058276,0.00360210853874,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-43,74t7kcdgkr,ridge,0.03125,0.091680944639377,27,1560,0.081814465171678,0.009866479467699,35,1560,0.084830970884931,0.003016505713253,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-43,74t7kcdgkr,shallow_mlp,0.03125,0.232295721485761,27,1560,0.215006878569942,0.017288842915819,35,1560,0.217762413046395,0.002755534476453,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-5,74t7kcdgkr,huber,0.03125,0.089528610488637,44,425,0.071899564790897,0.01762904569774,36,425,0.107856308125129,0.035956743334232,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-5,74t7kcdgkr,ridge,0.03125,0.098467593318196,44,425,0.081472734357332,0.016994858960864,36,425,0.114520579380004,0.033047845022672,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-5,74t7kcdgkr,shallow_mlp,0.03125,0.139647933667097,44,425,0.103789988420679,0.035857945246417,36,425,0.185497564427337,0.081707576006658,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-6,74t7kcdgkr,huber,0.03125,0.211064758815067,35,425,0.141607729246421,0.069457029568646,35,425,0.141607729246421,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-6,74t7kcdgkr,ridge,0.03125,0.218611755304461,35,425,0.147725248027643,0.070886507276818,35,425,0.147725248027643,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-6,74t7kcdgkr,shallow_mlp,0.03125,0.37742659026081,35,425,0.107192133062001,0.270234457198809,35,425,0.107192133062001,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-6t,74t7kcdgkr,huber,0.03125,0.012823985633369,57,1662,0.007189318706699,0.00563466692667,27,1560,0.009157986600131,0.001968667893432,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-6t,74t7kcdgkr,ridge,0.03125,0.005102782612998,19,1560,0.001302888890452,0.003799893722546,27,1560,0.010308329409434,0.009005440518982,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-6t,74t7kcdgkr,shallow_mlp,0.03125,0.138787234944279,28,1603,0.102624707522499,0.03616252742178,27,1560,0.129122514096868,0.026497806574368,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-7,74t7kcdgkr,huber,0.03125,0.230090445216926,36,425,0.202041773204477,0.028048672012448,52,443,0.229108875012467,0.027067101807989,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-7,74t7kcdgkr,ridge,0.03125,0.234229518476571,36,425,0.198950093816834,0.035279424659737,52,443,0.234884323518044,0.035934229701211,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-7,74t7kcdgkr,shallow_mlp,0.03125,0.082658391748759,36,425,0.011624669284032,0.071033722464727,52,443,0.035467412167318,0.023842742883286,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-8,74t7kcdgkr,huber,0.03125,0.171089171248904,37,403,0.147740874513961,0.023348296734943,36,425,0.15112019293071,0.003379318416749,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-8,74t7kcdgkr,ridge,0.03125,0.169211124671568,37,403,0.140569358774782,0.028641765896785,36,425,0.150292131466134,0.009722772691352,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-8,74t7kcdgkr,shallow_mlp,0.03125,0.139696262243562,36,425,0.024196931655375,0.115499330588187,36,425,0.024196931655375,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-8t,74t7kcdgkr,huber,0.03125,0.067314069581001,36,1603,0.039497422139683,0.027816647441318,35,1560,0.056475847147467,0.016978425007784,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-8t,74t7kcdgkr,ridge,0.03125,0.097287123659876,36,1603,0.06581773590401,0.031469387755866,35,1560,0.08702895090927,0.02121121500526,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-8t,74t7kcdgkr,shallow_mlp,0.03125,0.141717898642549,35,1560,0.104422924183762,0.037294974458787,35,1560,0.104422924183762,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-9,74t7kcdgkr,huber,0.03125,0.048551155689217,27,425,0.014648998741461,0.033902156947757,35,425,0.066256607248312,0.051607608506851,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-9,74t7kcdgkr,ridge,0.03125,0.060398354907922,27,425,0.023671752229373,0.036726602678549,35,425,0.090150010902716,0.066478258673343,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-9,74t7kcdgkr,shallow_mlp,0.03125,0.399415237585718,35,425,0.277706902425989,0.121708335159729,35,425,0.277706902425989,0,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
c8-9t,74t7kcdgkr,huber,0.03125,0.06203390358068,11,1560,0.052526834382436,0.009507069198244,27,1560,0.057374358565942,0.004847524183506,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,af745a12b0d492c72f93a172fb93fd9fccc1981c1ebe784e7819e71a56ab037b
c8-9t,74t7kcdgkr,ridge,0.03125,0.052735870688919,11,1560,0.046308434128893,0.006427436560026,27,1560,0.048112677657056,0.001804243528162,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,0f675551a2d8f62e14bc4b63bc38a8f2e33eb32237cd3bb2a6fe3a43eeb3e63e
c8-9t,74t7kcdgkr,shallow_mlp,0.03125,0.058089878639549,11,1560,0.016234807219937,0.041855071419612,27,1560,0.086685780840444,0.070450973620507,e44d7b8e1ef1b1f715eeddc3ab9af485d1a993e0acfd792d86086a282b2fa0c0,c37a42dc23634d63c56066dc90c5723ddb293554a333566c8f8bce262c83eee4
q24-1,cgtnjyggtm,huber,0.015625,0.07932927990204,36,1760,0.040172976102032,0.039156303800008,35,1728,0.045292672697061,0.005119696595029,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-1,cgtnjyggtm,ridge,0.015625,0.034953591253873,36,1760,0.001333171670425,0.033620419583448,35,1728,0.006237629532648,0.004904457862223,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-1,cgtnjyggtm,shallow_mlp,0.015625,0.059853613019068,36,1760,0.003054326320655,0.056799286698412,35,1728,0.014521455545294,0.011467129224639,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-10,cgtnjyggtm,huber,0.015625,0.04155690137029,36,1760,0.029689029022731,0.011867872347558,35,1728,0.030721117245912,0.001032088223181,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-10,cgtnjyggtm,ridge,0.015625,0.007041089208162,42,1728,0.001631202706824,0.005409886501338,35,1728,0.002236946045475,0.000605743338651,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-10,cgtnjyggtm,shallow_mlp,0.015625,0.006856277426517,29,1717,0.000696404676809,0.006159872749709,35,1728,0.046455437907186,0.045759033230378,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-11,cgtnjyggtm,huber,0.015625,0.001559533001522,5,1706,0.000314670993654,0.001244862007867,35,1728,0.006404943702869,0.006090272709214,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-11,cgtnjyggtm,ridge,0.015625,0.000770403992906,17,1728,0.000048760282075,0.000721643710831,35,1728,0.010335971225322,0.010287210943247,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-11,cgtnjyggtm,shallow_mlp,0.015625,0.017912211673187,34,1728,0.00021751644863,0.017694695224557,35,1728,0.012253266171903,0.012035749723273,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-12,cgtnjyggtm,huber,0.015625,0.072210989236131,28,1748,0.023952100825061,0.048258888411069,28,1748,0.023952100825061,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-12,cgtnjyggtm,ridge,0.015625,0.054506535166764,28,1748,0.018525211048337,0.035981324118426,28,1748,0.018525211048337,0,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-12,cgtnjyggtm,shallow_mlp,0.015625,0.023199023547694,27,1717,0.009693350919266,0.013505672628428,28,1748,0.018084280447076,0.008390929527811,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-13,cgtnjyggtm,huber,0.015625,0.009279532436604,28,1748,0.001134061147854,0.00814547128875,56,1706,0.008119698999854,0.006985637852001,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-13,cgtnjyggtm,ridge,0.015625,0.036499156928174,35,1728,0.008134648505668,0.028364508422506,56,1706,0.035991908979654,0.027857260473986,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-13,cgtnjyggtm,shallow_mlp,0.015625,0.006642683716398,32,1706,0.000114208969992,0.006528474746406,56,1706,0.008910767844287,0.008796558874296,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-14,cgtnjyggtm,huber,0.015625,0.109799530876292,43,1728,0.087756807642682,0.02204272323361,4,1736,0.102741039136818,0.014984231494136,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-14,cgtnjyggtm,ridge,0.015625,0.138829213941239,43,1728,0.116700318033835,0.022128895907404,4,1736,0.132856782582024,0.016156464548189,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-14,cgtnjyggtm,shallow_mlp,0.015625,0.09506551822104,3,1706,0.073997430462743,0.021068087758297,4,1736,0.084698169213105,0.010700738750362,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-15,cgtnjyggtm,huber,0.015625,0.047135084266412,35,1728,0.015591078510434,0.031544005755977,63,1728,0.0474312170323,0.031840138521866,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-15,cgtnjyggtm,ridge,0.015625,0.094193710669532,35,1728,0.060226433640511,0.033967277029021,63,1728,0.094759071675419,0.034532638034908,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-15,cgtnjyggtm,shallow_mlp,0.015625,0.005244773108618,3,1706,0.000077815009413,0.005166958099205,63,1728,0.006429183184718,0.006351368175305,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-16,cgtnjyggtm,huber,0.015625,0.082909246835801,35,1728,0.041545484229632,0.041363762606169,63,1728,0.086781086545053,0.045235602315421,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-16,cgtnjyggtm,ridge,0.015625,0.103544293482105,35,1728,0.06297079099683,0.040573502485275,63,1728,0.106856365358827,0.043885574361997,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
q24-16,cgtnjyggtm,shallow_mlp,0.015625,0.009114082793916,10,1728,0.000002233236061,0.009111849557856,63,1728,0.00102746163784,0.001025228401779,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,33a151a1a2c0a04a961a406a7db043d625fe8721a94dc0253cfa1a5b3ec14bf5
q24-18,cgtnjyggtm,huber,0.015625,0.028658815127618,35,1728,0.003422839318886,0.025235975808732,63,1728,0.031827776341,0.028404937022114,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,02d6d176fb79a9c32c95fb929de64a202c3d96e22c5a272a3a58e5a9de943660
q24-18,cgtnjyggtm,ridge,0.015625,0.035426658644081,35,1728,0.007681280306145,0.027745378337935,63,1728,0.038048386024263,0.030367105718118,2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,456345a50a851ea61ceeb4375b71c6afdf800ff620ea8baa33bec4fcd1eddf28
