method,budget,mae_mpa,rmse_mpa,r2,actual_cost_mean
CENTER_FIRST,0.15601714474118036,49.113905334472655,66.32512364455987,0.5624136293836233,0.1411185408126344
CENTER_FIRST,0.1560193427849214,49.124508666992185,66.34573131109195,0.5621416650229367,0.15507699778592787
CENTER_FIRST,0.15601934278492144,49.124508666992185,66.34573131109195,0.5621416650229367,0.15507699778592787
CENTER_FIRST,0.15606508875739644,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15606508875739647,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15620178041543026,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15620178041543029,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15620397845917133,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15620397845917136,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.1562061765029124,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15638861413342126,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15639081217716233,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15643056038983638,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15643491124260356,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15643926209537068,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15657324980767115,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15657544785141222,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15657544785141225,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15657764589515333,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15676008352566215,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15676228156940322,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15680473372781067,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15694471919991207,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.1569447191999121,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.15694691724365314,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.16957883745214059,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
CENTER_FIRST,0.17030978071702052,49.16281799316406,66.35724097122224,0.5619897324824021,0.15600895044864976
