outer_domain,specimen_id,nominal_checkpoint,feedback_exact_cost,feedback_effective_budget,feedback_cai_error,feedback_trajectory_count,no_feedback_exact_cost,no_feedback_effective_budget,no_feedback_cai_error,no_feedback_trajectory_count,feedback_benefit,exact_cost_difference
yfxyg8jm46,c16-21,0.09375,42065,0.092460709968128,0.157632872371325,1,42381,0.093155291790307,0.157604372806221,1,-0.000028499565104,316
yfxyg8jm46,c16-21,0.125,56031,0.123158588855918,0.157058155010704,1,56329,0.123813605890757,0.1570382482793,1,-0.000019906731404,298
yfxyg8jm46,c16-21,0.1875,84151,0.184967578854819,0.156048664133857,1,84335,0.185372018903176,0.156042840102128,1,-0.000005824031729,184
yfxyg8jm46,c16-21,0.25,113618,0.249737333772942,0.155124182638182,1,112391,0.247040334102649,0.155144005828148,1,0.000019823189966,-1227
yfxyg8jm46,c16-22,0.03125,14138,0.031075942411254,0.196387917624302,1,14138,0.031075942411254,0.196387917624302,1,0,0
yfxyg8jm46,c16-22,0.0625,28224,0.062037586547972,0.197619533252288,1,28224,0.062037586547972,0.197619533252288,1,0,0
yfxyg8jm46,c16-22,0.09375,42316,0.093012418947137,0.198565735522038,1,42338,0.093060775909441,0.198674995789429,1,0.000109260267391,22
yfxyg8jm46,c16-22,0.125,56493,0.124174085064293,0.199366909854121,1,56398,0.123965270908891,0.199404789929348,1,0.000037880075227,-95
yfxyg8jm46,c16-22,0.1875,84501,0.185736894164194,0.200838468428683,1,84687,0.186145730300033,0.20074972355175,1,-0.000088744876933,186
yfxyg8jm46,c16-22,0.25,112706,0.247732717881086,0.202277004265956,1,112780,0.247895373117925,0.202092127062007,1,-0.000184877203949,74
yfxyg8jm46,c16-23,0.03125,14138,0.031075942411254,0.185281025957518,1,14138,0.031075942411254,0.185281025957518,1,0,0
yfxyg8jm46,c16-23,0.0625,28224,0.062037586547972,0.186359331110911,1,28224,0.062037586547972,0.186359331110911,1,0,0
yfxyg8jm46,c16-23,0.09375,42316,0.093012418947137,0.187273250581831,1,42338,0.093060775909441,0.187089459416585,1,-0.000183791165246,22
yfxyg8jm46,c16-23,0.125,56493,0.124174085064293,0.188092768226965,1,56398,0.123965270908891,0.187685969158228,1,-0.000406799068737,-95
yfxyg8jm46,c16-23,0.1875,84501,0.185736894164194,0.189242226817188,1,84687,0.186145730300033,0.189032060426281,1,-0.000210166390907,186
yfxyg8jm46,c16-23,0.25,112706,0.247732717881086,0.190269285265155,1,112780,0.247895373117925,0.190110795221359,1,-0.000158490043796,74
yfxyg8jm46,c16-24,0.03125,14138,0.031075942411254,0.232235134382792,1,14138,0.031075942411254,0.232235134382792,1,0,0
yfxyg8jm46,c16-24,0.0625,28224,0.062037586547972,0.233321101479567,1,28224,0.062037586547972,0.233321101479567,1,0,0
yfxyg8jm46,c16-24,0.09375,42316,0.093012418947137,0.234301448328782,1,42338,0.093060775909441,0.234079347446625,1,-0.000222100882157,22
yfxyg8jm46,c16-24,0.125,56493,0.124174085064293,0.235191463013728,1,56398,0.123965270908891,0.234797994771717,1,-0.000393468242011,-95
yfxyg8jm46,c16-24,0.1875,84501,0.185736894164194,0.236572510406652,1,84687,0.186145730300033,0.236505044727618,1,-0.000067465679034,186
yfxyg8jm46,c16-24,0.25,112706,0.247732717881086,0.237868787108229,1,112780,0.247895373117925,0.237920905031517,1,0.000052117923288,74
yfxyg8jm46,c16-25,0.03125,13824,0.030385756676558,0.25539711839718,1,14138,0.031075942411254,0.255279515920406,1,-0.000117602476774,314
yfxyg8jm46,c16-25,0.0625,27886,0.06129464776349,0.254932711539181,1,28361,0.062338718540499,0.254834765169494,1,-0.000097946369687,475
yfxyg8jm46,c16-25,0.09375,42065,0.092460709968128,0.254604799457604,1,42381,0.093155291790307,0.254536020984532,1,-0.000068778473072,316
yfxyg8jm46,c16-25,0.125,56031,0.123158588855918,0.254447228369634,1,56329,0.123813605890757,0.254348553995982,1,-0.000098674373652,298
yfxyg8jm46,c16-25,0.1875,84151,0.184967578854819,0.253922779086157,1,84335,0.185372018903176,0.253932959207193,1,0.000010180121036,184
yfxyg8jm46,c16-25,0.25,113630,0.249763710297835,0.253587169257725,1,112391,0.247040334102649,0.253570878677169,1,-0.000016290580556,-1239
yfxyg8jm46,c16-26,0.03125,13824,0.030385756676558,0.217702059164105,1,14138,0.031075942411254,0.217701223749718,1,-0.000000835414387,314
yfxyg8jm46,c16-26,0.0625,27886,0.06129464776349,0.2166691886189,1,28361,0.062338718540499,0.216725579090055,1,0.000056390471155,475
yfxyg8jm46,c16-26,0.09375,42065,0.092460709968128,0.215700835933391,1,42381,0.093155291790307,0.215672360237269,1,-0.000028475696122,316
yfxyg8jm46,c16-26,0.125,56031,0.123158588855918,0.214745849878081,1,56329,0.123813605890757,0.214644490243898,1,-0.000101359634183,298
yfxyg8jm46,c16-26,0.1875,84151,0.184967578854819,0.212877409797011,1,84335,0.185372018903176,0.212823979079686,1,-0.000053430717325,184
yfxyg8jm46,c16-26,0.25,113618,0.249737333772942,0.21130395453616,1,112391,0.247040334102649,0.211280980640504,1,-0.000022973895656,-1227
yfxyg8jm46,c16-27,0.03125,14112,0.031018793273986,0.232264843634289,1,14112,0.031018793273986,0.232264843634289,1,0,0
yfxyg8jm46,c16-27,0.0625,27886,0.06129464776349,0.231355626352922,1,28361,0.062338718540499,0.231476576454492,1,0.00012095010157,475
yfxyg8jm46,c16-27,0.09375,42065,0.092460709968128,0.230798166266649,1,42381,0.093155291790307,0.230806723296875,1,0.000008557030226,316
yfxyg8jm46,c16-27,0.125,56031,0.123158588855918,0.230248022023511,1,56329,0.123813605890757,0.230287692272425,1,0.000039670248914,298
yfxyg8jm46,c16-27,0.1875,84151,0.184967578854819,0.22961933689346,1,84335,0.185372018903176,0.229690251640466,1,0.000070914747006,184
yfxyg8jm46,c16-27,0.25,113630,0.249763710297835,0.229065075250841,1,112391,0.247040334102649,0.229336734107913,1,0.000271658857072,-1239
yfxyg8jm46,c16-28,0.03125,14138,0.031075942411254,0.135663490039708,1,14138,0.031075942411254,0.135663490039708,1,0,0
yfxyg8jm46,c16-28,0.0625,28224,0.062037586547972,0.135853725830228,1,28224,0.062037586547972,0.135853725830228,1,0,0
yfxyg8jm46,c16-28,0.09375,42316,0.093012418947137,0.136048950238091,1,42338,0.093060775909441,0.135944618915586,1,-0.000104331322505,22
yfxyg8jm46,c16-28,0.125,56493,0.124174085064293,0.136219374773137,1,56398,0.123965270908891,0.135919723566839,1,-0.000299651206298,-95
yfxyg8jm46,c16-28,0.1875,84501,0.185736894164194,0.136121738700223,1,84687,0.186145730300033,0.135997715467156,1,-0.000124023233067,186
yfxyg8jm46,c16-28,0.25,112760,0.247851412243104,0.135873537085703,1,112780,0.247895373117925,0.135839977296309,1,-0.000033559789394,20
yfxyg8jm46,c16-29,0.03125,14138,0.031075942411254,0.146114321173152,1,14138,0.031075942411254,0.146114321173152,1,0,0
yfxyg8jm46,c16-29,0.0625,28224,0.062037586547972,0.145993937959917,1,28224,0.062037586547972,0.145993937959917,1,0,0
yfxyg8jm46,c16-29,0.09375,42316,0.093012418947137,0.146166116865176,1,42338,0.093060775909441,0.146049397540754,1,-0.000116719324422,22
yfxyg8jm46,c16-29,0.125,56493,0.124174085064293,0.14635132823488,1,56398,0.123965270908891,0.146038883253963,1,-0.000312444980917,-95
yfxyg8jm46,c16-29,0.1875,84501,0.185736894164194,0.146378944647632,1,84687,0.186145730300033,0.146297241120537,1,-0.000081703527095,186
yfxyg8jm46,c16-29,0.25,112706,0.247732717881086,0.146546660053164,1,112780,0.247895373117925,0.146487011465898,1,-0.000059648587266,74
yfxyg8jm46,c16-3,0.03125,13824,0.030385756676558,0.241998516799019,1,14138,0.031075942411254,0.241867129984851,1,-0.000131386814168,314
yfxyg8jm46,c16-3,0.0625,27886,0.06129464776349,0.240915354307688,1,28361,0.062338718540499,0.240838651332426,1,-0.000076702975262,475
yfxyg8jm46,c16-3,0.09375,42065,0.092460709968128,0.24048610646091,1,42381,0.093155291790307,0.240406813701047,1,-0.000079292759863,316
yfxyg8jm46,c16-3,0.125,56031,0.123158588855918,0.240257775774321,1,56329,0.123813605890757,0.240204213777592,1,-0.000053561996729,298
yfxyg8jm46,c16-3,0.1875,84151,0.184967578854819,0.240018847259502,1,84335,0.185372018903176,0.240004108162808,1,-0.000014739096694,184
yfxyg8jm46,c16-3,0.25,113618,0.249737333772942,0.240174854929118,1,112391,0.247040334102649,0.240032118413771,1,-0.000142736515347,-1227
yfxyg8jm46,c16-30,0.03125,14138,0.031075942411254,0.151293452875783,1,14138,0.031075942411254,0.151293452875783,1,0,0
yfxyg8jm46,c16-30,0.0625,28224,0.062037586547972,0.150927219142804,1,28224,0.062037586547972,0.150927219142804,1,0,0
yfxyg8jm46,c16-30,0.09375,42316,0.093012418947137,0.150846136209253,1,42338,0.093060775909441,0.15058510501664,1,-0.000261031192613,22
yfxyg8jm46,c16-30,0.125,56513,0.124218045939114,0.15058023574421,1,56398,0.123965270908891,0.150218787742222,1,-0.000361448001988,-115
yfxyg8jm46,c16-30,0.1875,84595,0.185943510275854,0.14979637835893,1,84707,0.186189691174854,0.149694911314325,1,-0.000101467044605,112
yfxyg8jm46,c16-30,0.25,112760,0.247851412243104,0.149035530672779,1,112780,0.247895373117925,0.149081132363844,1,0.000045601691065,20
yfxyg8jm46,c16-32,0.03125,13824,0.030385756676558,0.102815517487213,1,14138,0.031075942411254,0.102788688750884,1,-0.000026828736329,314
yfxyg8jm46,c16-32,0.0625,28055,0.061666117155731,0.102641345521915,1,28361,0.062338718540499,0.102643326647462,1,0.000001981125547,306
yfxyg8jm46,c16-32,0.09375,42065,0.092460709968128,0.102643827896095,1,42381,0.093155291790307,0.102674618883519,1,0.000030790987424,316
yfxyg8jm46,c16-32,0.125,56031,0.123158588855918,0.102529925111608,1,56329,0.123813605890757,0.102523146320578,1,-0.00000677879103,298
yfxyg8jm46,c16-32,0.1875,84151,0.184967578854819,0.102430128895778,1,84335,0.185372018903176,0.102436215486315,1,0.000006086590537,184
yfxyg8jm46,c16-32,0.25,113618,0.249737333772942,0.10236062241874,1,112391,0.247040334102649,0.102391294061251,1,0.000030671642511,-1227
yfxyg8jm46,c16-33,0.03125,13824,0.030385756676558,0.164667559980255,1,14138,0.031075942411254,0.164640755112909,1,-0.000026804867346,314
yfxyg8jm46,c16-33,0.0625,28055,0.061666117155731,0.164331699527506,1,28361,0.062338718540499,0.164334229639651,1,0.000002530112145,306
yfxyg8jm46,c16-33,0.09375,42065,0.092460709968128,0.164292339575365,1,42381,0.093155291790307,0.16430613584725,1,0.000013796271885,316
yfxyg8jm46,c16-33,0.125,56031,0.123158588855918,0.164260211924921,1,56329,0.123813605890757,0.164253934382523,1,-0.000006277542398,298
yfxyg8jm46,c16-33,0.1875,84151,0.184967578854819,0.164294941294457,1,84335,0.185372018903176,0.164271836119398,1,-0.000023105175059,184
yfxyg8jm46,c16-33,0.25,113618,0.249737333772942,0.164329264891291,1,112391,0.247040334102649,0.164334468329476,1,0.000005203438185,-1227
yfxyg8jm46,c16-34,0.03125,13824,0.030385756676558,0.143781853239146,1,14138,0.031075942411254,0.143766314531539,1,-0.000015538707607,314
yfxyg8jm46,c16-34,0.0625,28055,0.061666117155731,0.143688764207399,1,28361,0.062338718540499,0.143702417265388,1,0.000013653057989,306
yfxyg8jm46,c16-34,0.09375,42065,0.092460709968128,0.143788679768141,1,42381,0.093155291790307,0.14382362395852,1,0.000034944190379,316
yfxyg8jm46,c16-34,0.125,56031,0.123158588855918,0.143921439048803,1,56329,0.123813605890757,0.143917763225498,1,-0.000003675823305,298
yfxyg8jm46,c16-34,0.1875,84151,0.184967578854819,0.144075012082204,1,84335,0.185372018903176,0.144060523609827,1,-0.000014488472377,184
yfxyg8jm46,c16-34,0.25,113618,0.249737333772942,0.144340864809282,1,112391,0.247040334102649,0.144334754349762,1,-0.00000611045952,-1227
yfxyg8jm46,c16-35,0.03125,13824,0.030385756676558,0.122399017939446,1,14138,0.031075942411254,0.122331802884727,1,-0.000067215054719,314
yfxyg8jm46,c16-35,0.0625,27886,0.06129464776349,0.121365407455783,1,28361,0.062338718540499,0.121403752976168,1,0.000038345520385,475
yfxyg8jm46,c16-35,0.09375,42065,0.092460709968128,0.120965590064427,1,42381,0.093155291790307,0.120906430791302,1,-0.000059159273125,316
yfxyg8jm46,c16-35,0.125,56031,0.123158588855918,0.120555139041367,1,56329,0.123813605890757,0.120521459907061,1,-0.000033679134306,298
yfxyg8jm46,c16-35,0.1875,84151,0.184967578854819,0.119971327598415,1,84335,0.185372018903176,0.119954404489822,1,-0.000016923108593,184
yfxyg8jm46,c16-35,0.25,113618,0.249737333772942,0.119762569477475,1,112391,0.247040334102649,0.119681164312661,1,-0.000081405164814,-1227
yfxyg8jm46,c16-36,0.03125,13824,0.030385756676558,0.063895148607257,1,14138,0.031075942411254,0.063805914416183,1,-0.000089234191074,314
yfxyg8jm46,c16-36,0.0625,27886,0.06129464776349,0.063694505940367,1,28361,0.062338718540499,0.063691737138397,1,-0.00000276880197,475
yfxyg8jm46,c16-36,0.09375,42065,0.092460709968128,0.063920712287514,1,42381,0.093155291790307,0.063933864096871,1,0.000013151809357,316
yfxyg8jm46,c16-36,0.125,56031,0.123158588855918,0.064238826151774,1,56329,0.123813605890757,0.064205302165854,1,-0.00003352398592,298
yfxyg8jm46,c16-36,0.1875,84151,0.184967578854819,0.064945837347898,1,84335,0.185372018903176,0.064907790189794,1,-0.000038047158104,184
yfxyg8jm46,c16-36,0.25,113618,0.249737333772942,0.065776501807859,1,112391,0.247040334102649,0.065690024484264,1,-0.000086477323595,-1227
yfxyg8jm46,c16-37,0.03125,13824,0.030385756676558,0.009688323812288,1,14138,0.031075942411254,0.009592107943833,1,-0.000096215868455,314
yfxyg8jm46,c16-37,0.0625,27886,0.06129464776349,0.008368667442352,1,28361,0.062338718540499,0.008354286380397,1,-0.000014381061955,475
yfxyg8jm46,c16-37,0.09375,42065,0.092460709968128,0.007738884339106,1,42381,0.093155291790307,0.007696039515519,1,-0.000042844823587,316
yfxyg8jm46,c16-37,0.125,56031,0.123158588855918,0.007595825592496,1,56329,0.123813605890757,0.007560654646783,1,-0.000035170945713,298
yfxyg8jm46,c16-37,0.1875,84151,0.184967578854819,0.007592281048595,1,84335,0.185372018903176,0.007567493110269,1,-0.000024787938326,184
yfxyg8jm46,c16-37,0.25,113618,0.249737333772942,0.007927687990676,1,112391,0.247040334102649,0.007881298623189,1,-0.000046389367487,-1227
yfxyg8jm46,c16-38,0.03125,14112,0.031018793273986,0.004871760682031,1,14112,0.031018793273986,0.004871760682031,1,0,0
yfxyg8jm46,c16-38,0.0625,27916,0.061360589075723,0.005052620437863,1,28204,0.061993625673151,0.005095599524476,1,0.000042979086613,288
yfxyg8jm46,c16-38,0.09375,42117,0.092575008242664,0.005351543640194,1,42453,0.093313550939664,0.005390203932786,1,0.000038660292592,336
yfxyg8jm46,c16-38,0.125,56157,0.123435542367293,0.005797590775217,1,56401,0.123971865040114,0.005864755108348,1,0.000067164333131,244
yfxyg8jm46,c16-38,0.1875,84481,0.185692933289372,0.006856581446333,1,84555,0.185855588526212,0.006825050520452,1,-0.000031530925881,74
yfxyg8jm46,c16-38,0.25,112433,0.247132651939774,0.007644960511986,1,112834,0.248014067479943,0.007491799218533,1,-0.000153161293453,401
yfxyg8jm46,c16-39,0.03125,13824,0.030385756676558,0.163105127346377,1,14138,0.031075942411254,0.162960803543695,1,-0.000144323802682,314
yfxyg8jm46,c16-39,0.0625,27886,0.06129464776349,0.161678227638072,1,28361,0.062338718540499,0.161606429738714,1,-0.000071797899358,475
yfxyg8jm46,c16-39,0.09375,42065,0.092460709968128,0.160676088407835,1,42381,0.093155291790307,0.160600710161102,1,-0.000075378246733,316
yfxyg8jm46,c16-39,0.125,56031,0.123158588855918,0.159769114810823,1,56329,0.123813605890757,0.159713428474652,1,-0.000055686336171,298
yfxyg8jm46,c16-39,0.1875,84151,0.184967578854819,0.158088714573883,1,84335,0.185372018903176,0.158016152867085,1,-0.000072561706798,184
yfxyg8jm46,c16-39,0.25,113618,0.249737333772942,0.156389601054664,1,112391,0.247040334102649,0.156412491408881,1,0.000022890354217,-1227
yfxyg8jm46,c16-4,0.03125,13824,0.030385756676558,0.198741423956309,1,14138,0.031075942411254,0.198784292648878,1,0.000042868692569,314
yfxyg8jm46,c16-4,0.0625,27886,0.06129464776349,0.198211866710577,1,28361,0.062338718540499,0.198222440669824,1,0.000010573959247,475
yfxyg8jm46,c16-4,0.09375,42065,0.092460709968128,0.197874084804737,1,42381,0.093155291790307,0.197869967405256,1,-0.000004117399481,316
yfxyg8jm46,c16-4,0.125,56031,0.123158588855918,0.197583348663403,1,56329,0.123813605890757,0.197554133028824,1,-0.000029215634579,298
yfxyg8jm46,c16-4,0.1875,84151,0.184967578854819,0.196999787844767,1,84335,0.185372018903176,0.196972075956085,1,-0.000027711888682,184
yfxyg8jm46,c16-4,0.25,113618,0.249737333772942,0.196394577859003,1,112391,0.247040334102649,0.19640667943313,1,0.000012101574127,-1227
yfxyg8jm46,c16-40,0.03125,14138,0.031075942411254,0.159649612348998,1,14138,0.031075942411254,0.159649612348998,1,0,0
yfxyg8jm46,c16-40,0.0625,28224,0.062037586547972,0.159059618839578,1,28224,0.062037586547972,0.159059618839578,1,0,0
yfxyg8jm46,c16-40,0.09375,42316,0.093012418947137,0.158467966435875,1,42338,0.093060775909441,0.158191396535654,1,-0.000276569900221,22
yfxyg8jm46,c16-40,0.125,56493,0.124174085064293,0.157912427802692,1,56398,0.123965270908891,0.157611881509551,1,-0.000300546293141,-95
yfxyg8jm46,c16-40,0.1875,84501,0.185736894164194,0.156623813044498,1,84687,0.186145730300033,0.156593785864513,1,-0.000030027179985,186
yfxyg8jm46,c16-40,0.25,112706,0.247732717881086,0.155104981950096,1,112780,0.247895373117925,0.155349603217241,1,0.000244621267145,74
yfxyg8jm46,c16-41,0.03125,14112,0.031018793273986,0.207122485009347,1,14112,0.031018793273986,0.207122485009347,1,0,0
yfxyg8jm46,c16-41,0.0625,27958,0.061452906912848,0.205964230699073,1,28276,0.062151884822508,0.205860287247534,1,-0.000103943451539,318
yfxyg8jm46,c16-41,0.09375,42117,0.092575008242664,0.20513168655674,1,42453,0.093313550939664,0.205052199861394,1,-0.000079486695346,336
yfxyg8jm46,c16-41,0.125,56157,0.123435542367293,0.204685270944299,1,56493,0.124174085064293,0.204628054009625,1,-0.000057216934674,336
yfxyg8jm46,c16-41,0.1875,84481,0.185692933289372,0.203907118245836,1,84595,0.185943510275854,0.204039394179602,1,0.000132275933766,114
yfxyg8jm46,c16-41,0.25,112433,0.247132651939774,0.203697278561627,1,112834,0.248014067479943,0.203807894885586,1,0.000110616323959,401
yfxyg8jm46,c16-42,0.03125,14112,0.031018793273986,0.049616200974133,1,14112,0.031018793273986,0.049616200974133,1,0,0
yfxyg8jm46,c16-42,0.0625,27886,0.06129464776349,0.049874472315645,1,28361,0.062338718540499,0.04987096655884,1,-0.000003505756805,475
yfxyg8jm46,c16-42,0.09375,42045,0.092416749093307,0.049982431723489,1,42381,0.093155291790307,0.049991776430138,1,0.000009344706649,336
yfxyg8jm46,c16-42,0.125,56031,0.123158588855918,0.050098327568015,1,56329,0.123813605890757,0.050076887254485,1,-0.00002144031353,298
yfxyg8jm46,c16-42,0.1875,84025,0.184690625343444,0.050241768218345,1,84335,0.185372018903176,0.050214611283507,1,-0.000027156934838,310
yfxyg8jm46,c16-42,0.25,113630,0.249763710297835,0.050363282224627,1,112517,0.247317287614024,0.050357765506047,1,-0.00000551671858,-1113
yfxyg8jm46,c16-43,0.03125,13824,0.030385756676558,0.134261261820009,1,14138,0.031075942411254,0.134155975738204,1,-0.000105286081805,314
yfxyg8jm46,c16-43,0.0625,27886,0.06129464776349,0.133045781624192,1,28361,0.062338718540499,0.132998425562913,1,-0.000047356061279,475
yfxyg8jm46,c16-43,0.09375,42065,0.092460709968128,0.132398096784071,1,42381,0.093155291790307,0.132355729340135,1,-0.000042367443936,316
yfxyg8jm46,c16-43,0.125,56031,0.123158588855918,0.131919237257168,1,56329,0.123813605890757,0.131874482914982,1,-0.000044754342186,298
yfxyg8jm46,c16-43,0.1875,84151,0.184967578854819,0.131116511441222,1,84335,0.185372018903176,0.131045381873374,1,-0.000071129567848,184
yfxyg8jm46,c16-43,0.25,113618,0.249737333772942,0.13050233865253,1,112391,0.247040334102649,0.130465771371341,1,-0.000036567281189,-1227
yfxyg8jm46,c16-5,0.03125,14112,0.031018793273986,0.163071573163922,1,14112,0.031018793273986,0.163071573163922,1,0,0
yfxyg8jm46,c16-5,0.0625,27886,0.06129464776349,0.162133205887677,1,28361,0.062338718540499,0.162053519289603,1,-0.000079686598074,475
yfxyg8jm46,c16-5,0.09375,42045,0.092416749093307,0.161441560349038,1,42381,0.093155291790307,0.161389746755277,1,-0.000051813593761,336
yfxyg8jm46,c16-5,0.125,56031,0.123158588855918,0.160916102601051,1,56329,0.123813605890757,0.160836788955828,1,-0.000079313645223,298
yfxyg8jm46,c16-5,0.1875,84025,0.184690625343444,0.160008099654168,1,84407,0.185530278052533,0.160010411961848,1,0.00000231230768,382
yfxyg8jm46,c16-5,0.25,113714,0.249948345972085,0.159375225517688,1,112517,0.247317287614024,0.159405428731418,1,0.00003020321373,-1197
yfxyg8jm46,c16-6,0.03125,14112,0.031018793273986,0.228307565528532,1,14112,0.031018793273986,0.228307565528532,1,0,0
yfxyg8jm46,c16-6,0.0625,27886,0.06129464776349,0.227913655710344,1,28361,0.062338718540499,0.227875584683258,1,-0.000038071027086,475
yfxyg8jm46,c16-6,0.09375,42065,0.092460709968128,0.22773579598725,1,42381,0.093155291790307,0.227696913414758,1,-0.000038882572492,316
yfxyg8jm46,c16-6,0.125,56031,0.123158588855918,0.227636142985315,1,56329,0.123813605890757,0.227601198794936,1,-0.000034944190379,298
yfxyg8jm46,c16-6,0.1875,84151,0.184967578854819,0.227489420349891,1,84335,0.185372018903176,0.227450096201223,1,-0.000039324148668,184
yfxyg8jm46,c16-6,0.25,113630,0.249763710297835,0.227462233578824,1,112391,0.247040334102649,0.227381102907309,1,-0.000081130671515,-1239
yfxyg8jm46,c16-7,0.03125,13824,0.030385756676558,0.129986670478902,1,14138,0.031075942411254,0.130010467854454,1,0.000023797375552,314
yfxyg8jm46,c16-7,0.0625,28055,0.061666117155731,0.129040587554065,1,28361,0.062338718540499,0.129047676641867,1,0.000007089087802,306
yfxyg8jm46,c16-7,0.09375,42065,0.092460709968128,0.12858138413425,1,42381,0.093155291790307,0.128595180406135,1,0.000013796271885,316
yfxyg8jm46,c16-7,0.125,56031,0.123158588855918,0.128264929164273,1,56329,0.123813605890757,0.128245786240309,1,-0.000019142923964,298
yfxyg8jm46,c16-7,0.1875,84151,0.184967578854819,0.12787477871083,1,84335,0.185372018903176,0.127845109565583,1,-0.000029669145247,184
yfxyg8jm46,c16-7,0.25,113618,0.249737333772942,0.127607505779293,1,112391,0.247040334102649,0.127607816076065,1,0.000000310296772,-1227
yfxyg8jm46,c16-8,0.03125,13824,0.030385756676558,0.098829058795899,1,14138,0.031075942411254,0.098775472930188,1,-0.000053585865711,314
yfxyg8jm46,c16-8,0.0625,28055,0.061666117155731,0.097652341827661,1,28361,0.062338718540499,0.097644966312069,1,-0.000007375515592,306
yfxyg8jm46,c16-8,0.09375,42065,0.092460709968128,0.096985537932558,1,42381,0.093155291790307,0.097000241225778,1,0.00001470329322,316
yfxyg8jm46,c16-8,0.125,56031,0.123158588855918,0.096456386459529,1,56329,0.123813605890757,0.096443902981682,1,-0.000012483477847,298
yfxyg8jm46,c16-8,0.1875,84151,0.184967578854819,0.095674271509972,1,84335,0.185372018903176,0.095665774152202,1,-0.00000849735777,184
yfxyg8jm46,c16-8,0.25,113618,0.249737333772942,0.095003266673949,1,112391,0.247040334102649,0.095043915551145,1,0.000040648877196,-1227
yfxyg8jm46,c16-9,0.03125,13824,0.030385756676558,0.194320604359657,1,14138,0.031075942411254,0.194318587430636,1,-0.000002016929021,314
yfxyg8jm46,c16-9,0.0625,28055,0.061666117155731,0.193709677752585,1,28361,0.062338718540499,0.193719917546077,1,0.000010239793492,306
yfxyg8jm46,c16-9,0.09375,42065,0.092460709968128,0.19342694965488,1,42381,0.093155291790307,0.193456236896407,1,0.000029287241527,316
yfxyg8jm46,c16-9,0.125,56031,0.123158588855918,0.19320654347048,1,56329,0.123813605890757,0.193191959522173,1,-0.000014583948307,298
yfxyg8jm46,c16-9,0.1875,84151,0.184967578854819,0.192611537474735,1,84335,0.185372018903176,0.192589697355748,1,-0.000021840118987,184
yfxyg8jm46,c16-9,0.25,113618,0.249737333772942,0.191996242843866,1,112391,0.247040334102649,0.191986170133251,1,-0.000010072710615,-1227
ykhs7s2dck,q8-1,0.03125,14138,0.031075942411254,0.200995036157454,1,14138,0.031075942411254,0.200995036157454,1,0,0
ykhs7s2dck,q8-1,0.0625,27964,0.061466095175294,0.201095009525454,1,28178,0.061936476535883,0.20105747622529,1,-0.000037533300164,214
ykhs7s2dck,q8-1,0.09375,42024,0.092370590174744,0.201039388850691,1,42312,0.093003626772173,0.200965334504024,1,-0.000074054346667,288
ykhs7s2dck,q8-1,0.125,56126,0.12336740301132,0.200925483675746,1,56372,0.123908121771623,0.200859420805338,1,-0.000066062870408,246
ykhs7s2dck,q8-1,0.1875,84503,0.185741290251676,0.20049692744223,1,84583,0.185917133750962,0.200471141612168,1,-0.000025785830062,80
ykhs7s2dck,q8-1,0.25,112627,0.247559072425541,0.199816053664964,1,112589,0.247475546763381,0.199828973218249,1,0.000012919553285,-38
ykhs7s2dck,q8-10,0.03125,14138,0.031075942411254,0.097728076067076,1,14138,0.031075942411254,0.097728076067076,1,0,0
ykhs7s2dck,q8-10,0.0625,27964,0.061466095175294,0.097093313107824,1,28272,0.062143092647544,0.097006792058193,1,-0.000086521049631,308
ykhs7s2dck,q8-10,0.09375,42024,0.092370590174744,0.096457964106979,1,42312,0.093003626772173,0.096348107946672,1,-0.000109856160307,288
ykhs7s2dck,q8-10,0.125,56126,0.12336740301132,0.095873707277684,1,56372,0.123908121771623,0.095763717926106,1,-0.000109989351578,246
ykhs7s2dck,q8-10,0.1875,84629,0.186018243763051,0.094725998095622,1,84557,0.185859984613694,0.094748960270739,1,0.000022962175117,-72
ykhs7s2dck,q8-10,0.25,112701,0.24772172766238,0.093829194629837,1,112715,0.247752500274755,0.093809056109664,1,-0.000020138520173,14
ykhs7s2dck,q8-11,0.03125,14138,0.031075942411254,0.072961032484699,1,14138,0.031075942411254,0.072961032484699,1,0,0
ykhs7s2dck,q8-11,0.0625,27964,0.061466095175294,0.072751922189256,1,28272,0.062143092647544,0.072677721332191,1,-0.000074200857065,308
ykhs7s2dck,q8-11,0.09375,42024,0.092370590174744,0.07242242030397,1,42312,0.093003626772173,0.07230270798961,1,-0.00011971231436,288
ykhs7s2dck,q8-11,0.125,56126,0.12336740301132,0.072041173609908,1,56372,0.123908121771623,0.071957502853476,1,-0.000083670756432,246
ykhs7s2dck,q8-11,0.1875,84629,0.186018243763051,0.071076322723778,1,84583,0.185917133750962,0.071117891719452,1,0.000041568995674,-46
ykhs7s2dck,q8-11,0.25,112701,0.24772172766238,0.070097340243797,1,112589,0.247475546763381,0.07018063806467,1,0.000083297820873,-112
ykhs7s2dck,q8-12,0.03125,14138,0.031075942411254,0.111201550311225,1,14138,0.031075942411254,0.111201550311225,1,0,0
ykhs7s2dck,q8-12,0.0625,27964,0.061466095175294,0.110129507090208,1,28272,0.062143092647544,0.110025511345824,1,-0.000103995744384,308
ykhs7s2dck,q8-12,0.09375,42024,0.092370590174744,0.108987751557958,1,42312,0.093003626772173,0.108872141534745,1,-0.000115610023213,288
