record_id,dataset_id,dataset_version,source_dataset_id,source_dataset_version,specimen_id_raw,specimen_key,measurement_stage,measurement_name_raw,measurement_semantics,value_raw,value_numeric,unit_raw,unit_normalized,source_kind,source_path_or_url,source_sheet,source_cell,source_sha256,extraction_method,derivation,provenance_status,notes
hasebe-302575c4e39ea9763225,74t7kcdgkr,1,74t7kcdgkr,1,c8-20,74t7kcdgkr:c8-20,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B27,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e9ad277a879e3f8a133d,74t7kcdgkr,1,74t7kcdgkr,1,c8-20,74t7kcdgkr:c8-20,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.452998478,3.452998478,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E27,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-4799d8b7b9bf2ae05681,74t7kcdgkr,1,74t7kcdgkr,1,c8-21,74t7kcdgkr:c8-21,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B28,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-46306392a8b063a01bd3,74t7kcdgkr,1,74t7kcdgkr,1,c8-21,74t7kcdgkr:c8-21,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.452998478,3.452998478,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E28,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-6d80ac2e61f13d570d74,74t7kcdgkr,1,74t7kcdgkr,1,c8-22,74t7kcdgkr:c8-22,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B29,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-d62c2ae41635b7ce84c6,74t7kcdgkr,1,74t7kcdgkr,1,c8-22,74t7kcdgkr:c8-22,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.267640791,2.267640791,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E29,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e177d18762af946c730c,74t7kcdgkr,1,74t7kcdgkr,1,c8-23,74t7kcdgkr:c8-23,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B30,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-385baf56bc4079c0902b,74t7kcdgkr,1,74t7kcdgkr,1,c8-23,74t7kcdgkr:c8-23,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.267640791,2.267640791,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E30,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-650b67fb3086732967b6,74t7kcdgkr,1,74t7kcdgkr,1,c8-24,74t7kcdgkr:c8-24,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B31,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-14802d3bc7e2dbdb2bab,74t7kcdgkr,1,74t7kcdgkr,1,c8-24,74t7kcdgkr:c8-24,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.267640791,2.267640791,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E31,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-c4e15bfc236f244ef670,74t7kcdgkr,1,74t7kcdgkr,1,c8-25,74t7kcdgkr:c8-25,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B32,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-75d02ba729be080f1144,74t7kcdgkr,1,74t7kcdgkr,1,c8-25,74t7kcdgkr:c8-25,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E32,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-42b6845deff3b684839c,74t7kcdgkr,1,74t7kcdgkr,1,c8-26,74t7kcdgkr:c8-26,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B33,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ca0b0d1066b1696937e9,74t7kcdgkr,1,74t7kcdgkr,1,c8-26,74t7kcdgkr:c8-26,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E33,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-5019e569283603f8e44b,74t7kcdgkr,1,74t7kcdgkr,1,c8-27,74t7kcdgkr:c8-27,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B34,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-44b85dd3d86d01838da6,74t7kcdgkr,1,74t7kcdgkr,1,c8-27,74t7kcdgkr:c8-27,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E34,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-242e1db628e4969cadde,74t7kcdgkr,1,74t7kcdgkr,1,c8-28,74t7kcdgkr:c8-28,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B35,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ad1959035ca649b588f4,74t7kcdgkr,1,74t7kcdgkr,1,c8-28,74t7kcdgkr:c8-28,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E35,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-d8cf45feb46a27fd5f9b,74t7kcdgkr,1,74t7kcdgkr,1,c8-29,74t7kcdgkr:c8-29,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B36,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-8f0c98fdf8f218aebe06,74t7kcdgkr,1,74t7kcdgkr,1,c8-29,74t7kcdgkr:c8-29,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E36,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b5b546c0e31d686689f1,74t7kcdgkr,1,74t7kcdgkr,1,c8-30,74t7kcdgkr:c8-30,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B37,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-43536c18e4cc4ecc27e8,74t7kcdgkr,1,74t7kcdgkr,1,c8-30,74t7kcdgkr:c8-30,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E37,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-ae10a9e67829c1eaba20,74t7kcdgkr,1,74t7kcdgkr,1,c8-32,74t7kcdgkr:c8-32,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B38,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-cb4d35da6347efc03b1d,74t7kcdgkr,1,74t7kcdgkr,1,c8-32,74t7kcdgkr:c8-32,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E38,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-3656b164983b2baf568f,74t7kcdgkr,1,74t7kcdgkr,1,c8-33,74t7kcdgkr:c8-33,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B39,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-bb4c9c4273cf36d19e5c,74t7kcdgkr,1,74t7kcdgkr,1,c8-33,74t7kcdgkr:c8-33,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E39,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-a567f9ab1a26f2fd6dc9,74t7kcdgkr,1,74t7kcdgkr,1,c8-34,74t7kcdgkr:c8-34,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B40,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-cb45b61e5519f4144494,74t7kcdgkr,1,74t7kcdgkr,1,c8-34,74t7kcdgkr:c8-34,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E40,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-49a52c1108c6d1af0781,74t7kcdgkr,1,74t7kcdgkr,1,c8-35,74t7kcdgkr:c8-35,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B41,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-08b6a431381501c49766,74t7kcdgkr,1,74t7kcdgkr,1,c8-35,74t7kcdgkr:c8-35,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E41,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b76a5010507f5695ac6a,74t7kcdgkr,1,74t7kcdgkr,1,c8-36,74t7kcdgkr:c8-36,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B42,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-677b62a7bc1567c771b2,74t7kcdgkr,1,74t7kcdgkr,1,c8-36,74t7kcdgkr:c8-36,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E42,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-e6402c8ec1b5366e2940,74t7kcdgkr,1,74t7kcdgkr,1,c8-37,74t7kcdgkr:c8-37,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B43,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-0983051b5a3c63f5ee04,74t7kcdgkr,1,74t7kcdgkr,1,c8-37,74t7kcdgkr:c8-37,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.2,2.2,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E43,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-9bb9693449da09efb3e5,74t7kcdgkr,1,74t7kcdgkr,1,c8-38,74t7kcdgkr:c8-38,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B44,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-1349069bf2f75163266f,74t7kcdgkr,1,74t7kcdgkr,1,c8-38,74t7kcdgkr:c8-38,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,1.6,1.6,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E44,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-9adcbb0de3ab3839bcfd,74t7kcdgkr,1,74t7kcdgkr,1,c8-39,74t7kcdgkr:c8-39,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B45,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-d4b4a8f387d3f76ce8eb,74t7kcdgkr,1,74t7kcdgkr,1,c8-39,74t7kcdgkr:c8-39,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.7,2.7,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E45,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-abdab461b7309ef94e6b,74t7kcdgkr,1,74t7kcdgkr,1,c8-40,74t7kcdgkr:c8-40,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B46,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-73c5d4d7ae9a13b3ea52,74t7kcdgkr,1,74t7kcdgkr,1,c8-40,74t7kcdgkr:c8-40,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,1.66751269,1.66751269,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E46,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-bf8036e619c08cf8bc8f,74t7kcdgkr,1,74t7kcdgkr,1,c8-41,74t7kcdgkr:c8-41,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B47,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-55dc59c22dcfac4cba8d,74t7kcdgkr,1,74t7kcdgkr,1,c8-41,74t7kcdgkr:c8-41,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.813927665,2.813927665,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E47,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-66c63ee27f6183bc4cd8,74t7kcdgkr,1,74t7kcdgkr,1,c8-42,74t7kcdgkr:c8-42,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B48,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-1c282295bdddb003c8d5,74t7kcdgkr,1,74t7kcdgkr,1,c8-42,74t7kcdgkr:c8-42,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,1.6,1.6,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E48,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-792fea6e988dc5dd602f,74t7kcdgkr,1,74t7kcdgkr,1,c8-43,74t7kcdgkr:c8-43,PRE_IMPACT,ply,PLY_COUNT,8,8,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,B49,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-6f593d6eaf1429853e52,74t7kcdgkr,1,74t7kcdgkr,1,c8-43,74t7kcdgkr:c8-43,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,2.7,2.7,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/74t7kcdgkr/v1/root/impact condition_c8.xlsx,condition,E49,c875c09c136ce8d97f2b1699a9247bbc513386eb0fc83c637c2901eaa8a296ea,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-5ec372c6feccbbee8ae5,yfxyg8jm46,1,yfxyg8jm46,1,c16-1,yfxyg8jm46:c16-1,PRE_IMPACT,ply,PLY_COUNT,16,16,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,B2,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-4089ad0526453aef9449,yfxyg8jm46,1,yfxyg8jm46,1,c16-1,yfxyg8jm46:c16-1,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,E2,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-b32491f6e38aa6c0b92d,yfxyg8jm46,1,yfxyg8jm46,1,c16-2,yfxyg8jm46:c16-2,PRE_IMPACT,ply,PLY_COUNT,16,16,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,B3,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-822d1558ead5aff53e3e,yfxyg8jm46,1,yfxyg8jm46,1,c16-2,yfxyg8jm46:c16-2,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,E3,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-8f7199ab87af291188d0,yfxyg8jm46,1,yfxyg8jm46,1,c16-3,yfxyg8jm46:c16-3,PRE_IMPACT,ply,PLY_COUNT,16,16,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,B4,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-f512e464bb005d9c2496,yfxyg8jm46,1,yfxyg8jm46,1,c16-3,yfxyg8jm46:c16-3,PRE_IMPACT,J/mm,IMPACT_ENERGY_PER_THICKNESS,3.35,3.35,J/mm,J/mm,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,E4,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
hasebe-1f4f238960eaeac4e4af,yfxyg8jm46,1,yfxyg8jm46,1,c16-4,yfxyg8jm46:c16-4,PRE_IMPACT,ply,PLY_COUNT,16,16,,1,AUTHOR_WORKBOOK,data/public/hasebe/raw/yfxyg8jm46/v1/root/impact condition_c16.xlsx,condition,B5,8a10058c529bbb97314d982093d1d87353ea832c0e4ef5c3659f07327f0612f1,DIRECT_CELL_READ,DIRECT_CELL_READ,AUTHOR_SCALAR_MEASUREMENT,
