study_name,trial_id,outer_fold,state,failure_reason,inner_mae__74t7kcdgkr,inner_mae__cgtnjyggtm,inner_mae__w68dtmpfyf,inner_mae__xcmzfsbd9t,inner_mae__yfxyg8jm46,inner_mae__ykhs7s2dck,mean_mae,worst_mae,domain_sd,objective,accepted_proposals,proposed_variants,acceptance_rate,acceptance_by_domain,control_id,decomposition_family,band,decomposition_parameters,alpha,K_train,K_test,marginalization_stage,feature_layer,feature_aggregation,prediction_aggregation,morphology_beta,consistency,consistency_weight,pca_dimension,regressor,regressor_parameters,seed,runtime_seconds,config_sha256,search_view_sha256,candidate_sha256,evidence_sha256
d8::74t7kcdgkr,21,74t7kcdgkr,COMPLETE,,,0.1887496932783319,0.17606840999260429,0.19627884691667288,0.2561604417114593,0.14865947213421804,0.1931833728066573,0.2561604417114593,0.035413698945977116,0.2607648531291198,924,927,0.9967637540453075,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":0.9828571428571429,""accepted_proposals"":172,""proposed_variants"":175},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":236,""proposed_variants"":236},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B3,fourier,high,"{""cutoff"":0.4968148939445304,""transition"":0.09656397944119469}",-0.13820447464440785,4,1,feature,global,mean,mean,,none,0.0,16,svr,"{""C"":716.0087616953215,""epsilon"":0.2498461274894178,""gamma"":87.71255254223811}",20260841,82.62341652391478,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,feb410c1df3216c0e3a0ced1a1b38993175df8a17c6646d207e63b23f9ed211a,37c26496a3853cab41728d732ff3a4e380472d62100ce745da87a71f71191081
d8::74t7kcdgkr,22,74t7kcdgkr,COMPLETE,,,0.20801344829304952,0.1903493186029721,0.2428533476274651,0.14810294705317795,0.19943464290441854,0.19775074089621664,0.2428533476274651,0.03053551476063144,0.261517629279146,920,1069,0.8606173994387278,"{""cgtnjyggtm"":{""acceptance_rate"":0.9849246231155779,""accepted_proposals"":196,""proposed_variants"":199},""w68dtmpfyf"":{""acceptance_rate"":0.7226890756302521,""accepted_proposals"":172,""proposed_variants"":238},""xcmzfsbd9t"":{""acceptance_rate"":0.8256227758007118,""accepted_proposals"":232,""proposed_variants"":281},""yfxyg8jm46"":{""acceptance_rate"":0.9281767955801105,""accepted_proposals"":168,""proposed_variants"":181},""ykhs7s2dck"":{""acceptance_rate"":0.8941176470588236,""accepted_proposals"":152,""proposed_variants"":170}}",B3,fourier,high,"{""cutoff"":0.06928598173533587,""transition"":0.010046592534578506}",0.33458959413214584,4,2,feature,global,median,mean,,none,0.0,8,shallow_mlp,"{""alpha"":1.989145137663645e-05,""hidden_layer_size"":64}",20260842,94.70000076200813,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,6636662c453b69898a1490fd3ea75720ca2e7c34789fed3e4af1fa1b91c2d4ed,73f56521b2beab7d4ed1100555a4953051798a428e56974bd691dfe19e0fab4c
d8::74t7kcdgkr,23,74t7kcdgkr,PRUNED,invalid_combination:consistency_stage_mismatch,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,{},,0.12427260912954807,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,,
d8::74t7kcdgkr,24,74t7kcdgkr,PRUNED,"morphology_acceptance:cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46,ykhs7s2dck",,0.13949491871858213,0.09276846390089802,0.07891534861610693,0.14030872764324082,0.06604929407899758,0.10350735059156509,0.14030872764324082,0.03089544516206531,,16,231,0.06926406926406926,"{""cgtnjyggtm"":{""acceptance_rate"":0.08163265306122448,""accepted_proposals"":4,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.11627906976744186,""accepted_proposals"":5,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":0.0847457627118644,""accepted_proposals"":5,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":0.023809523809523808,""accepted_proposals"":1,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":0.02631578947368421,""accepted_proposals"":1,""proposed_variants"":38}}",B1,gaussian,low,"{""sigma"":6.002456322060926}",1.0,1,1,feature,global,mean,mean,,none,0.0,8,huber,"{""alpha"":1.2261822827330328e-05,""epsilon"":1.1640952940175762}",20260844,19.33310534711927,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,b88ee36cab9bf0717678f7a49d107a87d0942fae065907404332ceb196eff2c2,c80d9af360278a0dfdef9ba5ad1d3cc0f8b2233015d56352a49b79e5e0af063f
d8::74t7kcdgkr,25,74t7kcdgkr,COMPLETE,,,0.1756091530955037,0.09786176997153564,0.1255759433474495,0.19929835390886552,0.12294434309917694,0.14425791268450627,0.19929835390886552,0.037331586440712765,0.19781565980579394,1781,1848,0.9637445887445888,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":392,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.8953488372093024,""accepted_proposals"":308,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.9576271186440678,""accepted_proposals"":452,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":0.9821428571428571,""accepted_proposals"":330,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":0.9835526315789473,""accepted_proposals"":299,""proposed_variants"":304}}",B5,fourier,mid+high,"{""cutoff"":0.31754035473899633,""transition"":0.015815656869629213}",-0.26217071846909856,8,1,feature,layer3,mean,mean,,none,0.0,8,elastic_net,"{""alpha"":0.00010240807440894098,""l1_ratio"":0.0845580894804151}",20260845,97.77635327307507,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,ac1b3ef044bfbfa0f30a15f58bb016b2d54e3daff81c9cfead62ea55d7116db1,60e2767ce4d7e43f0d7fd0a025b404453feb089197e10cc5b18472a293cb4651
d8::74t7kcdgkr,26,74t7kcdgkr,COMPLETE,,,0.6924234112495032,0.8482159154964518,0.6516175467127765,0.6647953312342535,0.864576564315081,0.7443257538016133,0.864576564315081,0.0925928464449513,0.9697291795248786,3696,3705,0.9975708502024292,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":784,""proposed_variants"":784},""w68dtmpfyf"":{""acceptance_rate"":0.9899280575539569,""accepted_proposals"":688,""proposed_variants"":695},""xcmzfsbd9t"":{""acceptance_rate"":0.9978858350951374,""accepted_proposals"":944,""proposed_variants"":946},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":672,""proposed_variants"":672},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":608,""proposed_variants"":608}}",B3,fourier,high,"{""cutoff"":0.054235564171712075,""transition"":0.043272408629633656}",-0.029788629785918702,4,16,feature,global,mean,mean,,none,0.0,4,kernel_ridge,"{""alpha"":0.00018393849668849868,""gamma"":71.60564738117569}",20260846,190.70367648405954,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,104fce491642cf03507b7c7849a174cc73018b8a41d8513e87aed003616a06fa,efc716b115aefaca01e883830eca7b1d16f1435a2807c4c695f9d11ae5d3a00a
d8::74t7kcdgkr,27,74t7kcdgkr,COMPLETE,,,0.14985824221280603,0.08531137941699118,0.09731321948844247,0.13694615515523073,0.06932178660302628,0.10775015657529934,0.14985824221280603,0.030707214800356188,0.14828543860853646,912,963,0.9470404984423676,"{""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":196,""proposed_variants"":197},""w68dtmpfyf"":{""acceptance_rate"":0.8638743455497382,""accepted_proposals"":165,""proposed_variants"":191},""xcmzfsbd9t"":{""acceptance_rate"":0.9471544715447154,""accepted_proposals"":233,""proposed_variants"":246},""yfxyg8jm46"":{""acceptance_rate"":0.9710982658959537,""accepted_proposals"":168,""proposed_variants"":173},""ykhs7s2dck"":{""acceptance_rate"":0.9615384615384616,""accepted_proposals"":150,""proposed_variants"":156}}",B6,wavelet,high,"{""level"":1,""wavelet"":""sym4""}",0.2482256329049226,4,1,feature,global,median,mean,,feature_variance,0.04018347855330761,32,pls,"{""n_components"":1}",20260847,54.705549489706755,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,cf8bc1cb299e2e4e341dc14d7f997d3cb31fe81eb30fce63c375ff0dbab6a5f4,c3dbb651d8c0c48805e70531fc35d418d65f9a06a558722c3309bf7eea83215c
d8::74t7kcdgkr,28,74t7kcdgkr,PRUNED,morphology_acceptance:,,0.15078605190165714,0.09952409812674269,0.10252197529701466,0.11567731111065427,0.08702476032705918,0.1111068393526256,0.15078605190165714,0.02183179074631705,,913,1200,0.7608333333333334,"{""cgtnjyggtm"":{""acceptance_rate"":0.9702970297029703,""accepted_proposals"":196,""proposed_variants"":202},""w68dtmpfyf"":{""acceptance_rate"":0.6353383458646616,""accepted_proposals"":169,""proposed_variants"":266},""xcmzfsbd9t"":{""acceptance_rate"":0.6745562130177515,""accepted_proposals"":228,""proposed_variants"":338},""yfxyg8jm46"":{""acceptance_rate"":0.8275862068965517,""accepted_proposals"":168,""proposed_variants"":203},""ykhs7s2dck"":{""acceptance_rate"":0.7958115183246073,""accepted_proposals"":152,""proposed_variants"":191}}",B3,gaussian,high,"{""sigma"":1.587734515875375}",0.5332859027071375,4,4,feature,global,trimmed,mean,,none,0.0,8,hist_gradient_boosting,"{""l2_regularization"":0.08417081430800355,""learning_rate"":0.2643826549425424,""max_leaf_nodes"":31}",20260848,89.00484127504751,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,cb948b4e94f20028bcd66136da591d71caacb76156d0eabc074e3f43d7675d6b,5ebd7f820acb8c3924a25b2e9086f68bee12e9f2b896f0661bc8711cdd956864
d8::74t7kcdgkr,29,74t7kcdgkr,COMPLETE,,,0.13539991994696507,0.10132258525073962,0.07223249180657344,0.12767445108216538,0.07826830869710483,0.10297955135670966,0.13539991994696507,0.02537593778923712,0.13936712512237465,231,231,1.0,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":49,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":59,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":42,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":38,""proposed_variants"":38}}",B0,gaussian,low,"{""sigma"":2.0}",0.0,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":10.0}",20260849,17.573189709801227,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,c024adb729542301099001b038f951d17ca6023e841b8ad6c91630e2f0ca70a2,2cbf202497527e79f4ac972d07db0e572e936104462cc36208bb5e1cb08e1a5e
d8::74t7kcdgkr,30,74t7kcdgkr,COMPLETE,,,0.13506261053827268,0.09281362294446857,0.07330411980224759,0.13323662166126832,0.07661094777740704,0.10220558454473283,0.13506261053827268,0.02691133017850012,0.138662370197151,924,924,1.0,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":172,""proposed_variants"":172},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":236,""proposed_variants"":236},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,fourier,high,"{""cutoff"":0.30683649256045586,""transition"":0.07116690410343846}",-0.026212169051007705,4,1,feature,global,mean_variance,mean,,none,0.0,16,ridge,"{""alpha"":0.020792546220919687}",20260850,50.908274949062616,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,e194ff1caedce0052c22d365cea4f47e25ee9805d725a66faec504abf44d6534,01bdf5b0a0e6c298a88a44124af65a88be4875c340561573c45322c6d8f748fc
d8::74t7kcdgkr,31,74t7kcdgkr,COMPLETE,,,0.13583369364240871,0.08978273937851773,0.07528687368386272,0.13903353494082563,0.07290965997293794,0.10256930032371055,0.13903353494082563,0.029064347503338354,0.1402341188092508,924,924,1.0,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":172,""proposed_variants"":172},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":236,""proposed_variants"":236},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,fourier,high,"{""cutoff"":0.2623549291259611,""transition"":0.07237218683238364}",-0.03325300742451576,4,1,feature,global,mean_variance,mean,,none,0.0,16,ridge,"{""alpha"":0.030691926321074158}",20260851,50.708272031042725,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,753b0ee1d86c2e5ffb5b9849de13f49900c930f1b9fc5fc26fc980e9cf58f1df,713900bc312c8f47ddd92938a19bd53d1efa8e936743107a868af4f95642706e
d8::74t7kcdgkr,32,74t7kcdgkr,COMPLETE,,,0.13893791929993954,0.1022956327325278,0.06908094712198674,0.15820178720431036,0.08718632552926557,0.11114052237760601,0.15820178720431036,0.03288921225238669,0.15397989040392226,920,952,0.9663865546218487,"{""cgtnjyggtm"":{""acceptance_rate"":0.9949238578680203,""accepted_proposals"":196,""proposed_variants"":197},""w68dtmpfyf"":{""acceptance_rate"":0.8900523560209425,""accepted_proposals"":170,""proposed_variants"":191},""xcmzfsbd9t"":{""acceptance_rate"":0.9590163934426229,""accepted_proposals"":234,""proposed_variants"":244},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B5,fourier,high,"{""cutoff"":0.3536561611484194,""transition"":0.06578929131969018}",0.2069377494521806,4,1,feature,global,mean_variance,mean,,none,0.0,16,ridge,"{""alpha"":684.1053574416038}",20260852,51.42546201637015,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,6cb048a56fccd089947135f36bde1fe03cebee0d246ae9332aa64cb89ed86f54,55f940cda8c5cb80e06a370e6284d41be28856d989cda472371094d8356d3689
d8::74t7kcdgkr,33,74t7kcdgkr,COMPLETE,,,0.14127778835940283,0.09292083329965828,0.07169925458915613,0.15935687136141524,0.07290558019615688,0.10763206556115787,0.15935687136141524,0.03611372659390803,0.15108265606090246,876,1028,0.8521400778210116,"{""cgtnjyggtm"":{""acceptance_rate"":0.9326923076923077,""accepted_proposals"":194,""proposed_variants"":208},""w68dtmpfyf"":{""acceptance_rate"":0.6742081447963801,""accepted_proposals"":149,""proposed_variants"":221},""xcmzfsbd9t"":{""acceptance_rate"":0.8270676691729323,""accepted_proposals"":220,""proposed_variants"":266},""yfxyg8jm46"":{""acceptance_rate"":0.9044943820224719,""accepted_proposals"":161,""proposed_variants"":178},""ykhs7s2dck"":{""acceptance_rate"":0.9806451612903225,""accepted_proposals"":152,""proposed_variants"":155}}",B5,fourier,high,"{""cutoff"":0.14843446166035096,""transition"":0.03738746094365369}",-0.28178349884203513,4,1,feature,global,mean_variance,mean,,none,0.0,16,ridge,"{""alpha"":0.0016556586231215374}",20260853,56.31313224276528,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,2267aea98a0e49fabd4b2331bf6af0f80a846fe72a24510eb15771a101b6cf56,6228da63534dcbd0a6b2756dd6f82d8d335529222eba27ee8d7e5c2bab1f897f
d8::74t7kcdgkr,34,74t7kcdgkr,PRUNED,"morphology_acceptance:cgtnjyggtm,w68dtmpfyf,xcmzfsbd9t,yfxyg8jm46,ykhs7s2dck",,0.15231770097973688,0.11483692025301402,0.11269864399669544,0.14090101885450468,0.07420302763775707,0.11899146234434162,0.15231770097973688,0.027031576033470235,,20,231,0.08658008658008658,"{""cgtnjyggtm"":{""acceptance_rate"":0.24489795918367346,""accepted_proposals"":12,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":0.046511627906976744,""accepted_proposals"":2,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":0.05084745762711865,""accepted_proposals"":3,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":0.047619047619047616,""accepted_proposals"":2,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":0.02631578947368421,""accepted_proposals"":1,""proposed_variants"":38}}",B1,gaussian,low,"{""sigma"":2.661464401168206}",1.0,1,1,feature,global,mean,mean,,none,0.0,64,ridge,"{""alpha"":0.23914583716617288}",20260854,18.114617427345365,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,88d4ef56c4629d4eab1766fde5f1ff8d75338ddd09f169fbf188fb72437b7a89,b0264e5ea3e46eb0e8e0e1142e93df2242952e1c4cb98f464c7929f5fafe1d36
d8::74t7kcdgkr,35,74t7kcdgkr,COMPLETE,,,0.13531784163907468,0.38103001635421274,0.06901174208491025,0.13141125152081856,0.07407372691288887,0.15816891570238104,0.38103001635421274,0.11482701489374528,0.26490912128030875,3696,3696,1.0,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":784,""proposed_variants"":784},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":688,""proposed_variants"":688},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":944,""proposed_variants"":944},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":672,""proposed_variants"":672},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":608,""proposed_variants"":608}}",B2,fourier,high,"{""cutoff"":0.3198052938030431,""transition"":0.08884831280870403}",-0.027937387087742935,4,16,feature,global,mean_variance,mean,,none,0.0,16,ridge,"{""alpha"":191.83727636663593}",20260855,188.5865819239989,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,d0a1b891e9ed2aeff8798c54559d916bd220d34d0f77019f907790063a13b39d,84c8064189387c791888a1da7b1c0ed83424f4112a0fce9a14df751fdc3d3084
d8::74t7kcdgkr,36,74t7kcdgkr,COMPLETE,,,0.13542956103751375,0.10135154091855093,0.07232146267152803,0.12751719457040953,0.07835043716549049,0.10299403927269854,0.13542956103751375,0.025315055200128996,0.13938293505208987,924,924,1.0,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":196,""proposed_variants"":196},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":172,""proposed_variants"":172},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":236,""proposed_variants"":236},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":168,""proposed_variants"":168},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":152,""proposed_variants"":152}}",B4,gaussian,high,"{""sigma"":0.6464856428399935}",0.18962354900058892,4,1,prediction,global,mean,median,,none,0.0,8,ridge,"{""alpha"":0.5431721239269139}",20260856,284.0083279442042,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,696b187c0d80c9a4668f352768c6c9288ce6faaa44acf3d938af0cd613c1bcce,b6341aead5f0c1bea1eeac9bec66e5fa105e3995740e7c99ee4081b533f8a53a
d8::74t7kcdgkr,37,74t7kcdgkr,COMPLETE,,,0.13542903212376264,0.1013509440007691,0.07231956811158376,0.12752040331439765,0.07834856885413881,0.10299370328093041,0.13542903212376264,0.025316371971626898,0.13938259850903376,231,231,1.0,"{""cgtnjyggtm"":{""acceptance_rate"":1.0,""accepted_proposals"":49,""proposed_variants"":49},""w68dtmpfyf"":{""acceptance_rate"":1.0,""accepted_proposals"":43,""proposed_variants"":43},""xcmzfsbd9t"":{""acceptance_rate"":1.0,""accepted_proposals"":59,""proposed_variants"":59},""yfxyg8jm46"":{""acceptance_rate"":1.0,""accepted_proposals"":42,""proposed_variants"":42},""ykhs7s2dck"":{""acceptance_rate"":1.0,""accepted_proposals"":38,""proposed_variants"":38}}",B5,fourier,mid,"{""cutoff"":0.24255732479018816,""transition"":0.06070837949935158}",-0.00090415397239774,1,1,feature,global,mean,mean,,none,0.0,8,ridge,"{""alpha"":0.7223128479139935}",20260857,19.28895944915712,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,914a8d3fa09b5421217dd9eda6c8a104abe7e6dae5d7fef14c94049872f4c24c,78b9cf5fbcc4a143ecc2782df0ced4098c6dd51e950139cff7008f541318d7d0
d8::74t7kcdgkr,38,74t7kcdgkr,COMPLETE,,,0.1755261808341777,0.10110855151961208,0.12652033955392786,0.20138680696306127,0.12116382716060473,0.14514114120627672,0.20138680696306127,0.037275569337430925,0.19921539988078513,1605,1848,0.8685064935064936,"{""cgtnjyggtm"":{""acceptance_rate"":0.9209183673469388,""accepted_proposals"":361,""proposed_variants"":392},""w68dtmpfyf"":{""acceptance_rate"":0.6686046511627907,""accepted_proposals"":230,""proposed_variants"":344},""xcmzfsbd9t"":{""acceptance_rate"":0.885593220338983,""accepted_proposals"":418,""proposed_variants"":472},""yfxyg8jm46"":{""acceptance_rate"":0.9375,""accepted_proposals"":315,""proposed_variants"":336},""ykhs7s2dck"":{""acceptance_rate"":0.9243421052631579,""accepted_proposals"":281,""proposed_variants"":304}}",B7,wavelet,low,"{""level"":3,""wavelet"":""db4""}",-0.22342713729110766,8,4,prediction,layer3,mean,morphology_weighted,93.77453366393263,none,0.0,8,ridge,"{""alpha"":75.77257309596426}",20260858,106.63700535474345,a040eb25a95b166ca674a1744b53088b7c1b5ec14c11a88fbada953846ff119b,293f9d917791d6515d44097bdbcbaf071893afca089246b8efaae5c283a89da0,5193f1bf8cada4a27e792bcf3c4a7b55a93e4b4191805cd853b2ef632dbd5509,6c6c5e3e3918a12c7a8f41c2bb3473796cfa80f8493ed3514827ca8931904925
