specimen_id,domain_id,held_out_domain,endpoint,model,truth,prediction,residual,fold_state_sha256
c8-14,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.51788631769641491,0.51368323006389971,0.0042030876325152011,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-15,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.51037288128195524,0.51677870223933586,-0.0064058209573806257,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-16,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.54155270587476623,0.51011261625566562,0.031440089619100609,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-17,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.5303012931398976,0.51288277549968364,0.01741851764021396,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-18,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.49221017561983466,0.5093145978135234,-0.01710442219368874,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-19,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.54199787276341971,0.47534621991679021,0.066651652846629494,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-2,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.47046472772277226,0.41350031341567262,0.056964414307099642,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-20,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.40981706429156428,0.44171519622985006,-0.031898131938285779,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-21,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.50713534427093632,0.48276078440109854,0.024374559869837775,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-22,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.53879597148791536,0.48686650891360855,0.051929462574306806,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-23,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.52865533103448292,0.48414711829644047,0.044508212738042452,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-24,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.51315174051021761,0.47932399687387378,0.033827743636343832,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-25,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.52866775973188962,0.50638397382802247,0.022283785903867148,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-26,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.55346578236493371,0.50496208446754032,0.048503697897393394,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-27,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.55707640216823395,0.50140064906601056,0.055675753102223391,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-28,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.54204865973477989,0.50946017536085697,0.032588484373922921,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-29,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.50234245928136267,0.50534312257827918,-0.0030006632969165059,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-3,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.47733772625340376,0.46482541698837687,0.012512309265026889,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-30,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.54474354698430705,0.50633852516963074,0.03840502181467631,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-32,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.49167385967207383,0.4444072733453962,0.047266586326677629,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-33,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.43928497031604685,0.44362811908586541,-0.0043431487698185611,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-34,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.45975646399618503,0.46486094241048315,-0.0051044784142981192,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-35,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.43308098808177858,0.4342953567577007,-0.0012143686759221173,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-36,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.38762788584740832,0.42079444024297563,-0.033166554395567316,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-37,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.47058471097347943,0.46664005247470497,0.003944658498774456,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-38,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.48610739932628999,0.47461521786637217,0.011492181459917816,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-39,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.42324876702724351,0.41080335515152033,0.012445411875723178,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-4,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.4559618585740306,0.43644301232769067,0.019518846246339927,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-40,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.45045454397526652,0.46706265806136787,-0.016608114086101355,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-41,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.53964768651099593,0.50115104112317721,0.038496645387818718,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-42,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.46124412743091092,0.44623835284827906,0.015005774582631859,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-43,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.47758733062330622,0.4524816042094687,0.025105726413837515,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-5,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.45857695627409745,0.45300929025386616,0.0055676660202312878,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-6,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.46912860256765487,0.43273502212031423,0.036393580447340645,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-6t,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.4445571347891567,0.45360018533107815,-0.0090430505419214491,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-7,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.45558348240906371,0.40755106491022886,0.048032417498834856,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-8,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.49829806175595243,0.42653948441583556,0.071758577340116869,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-8t,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.46947192191844306,0.46954076142647627,-6.8839508033213814e-05,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-9,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.47498747793618468,0.45164779894465956,0.023339678991525115,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
c8-9t,74t7kcdgkr,74t7kcdgkr,normalized_prepeak_auc,strength_plus_design,0.4096453310639685,0.43453008920859582,-0.024884758144627317,836c029cc8d84d3f38bfe32a5b62c6a8e70fec400142d48c5e86718841fcef30
q24-1,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.46501855205291048,0.46678202897432397,-0.0017634769214134871,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-10,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48628860097425869,0.46688420807394571,0.019404392900312983,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-11,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.4853036491507165,0.45935666403573527,0.025946985114981225,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-12,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49469681494667483,0.46485428528393297,0.029842529662741868,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-13,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50437112098602699,0.46936074753574525,0.03501037345028174,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-14,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.51600201299614046,0.46905226152445051,0.046949751471689949,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-15,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50168078036136776,0.47290962162013089,0.028771158741236869,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-16,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50710719631445222,0.46507306405724974,0.042034132257202483,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-18,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50753676843863016,0.4673400701680745,0.040196698270555664,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-19,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.47630322672125203,0.48015390280726405,-0.0038506760860120282,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-2,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49668803169964315,0.46222588336123083,0.034462148338412324,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-20,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.46369191283399769,0.48551845501378094,-0.021826542179783248,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-21,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49968695425782272,0.47234266341879988,0.027344290839022845,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-22,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48757926981546418,0.46552801996941445,0.022051249846049725,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-23,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48927442549694916,0.47423637883934072,0.015038046657608439,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-24,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50396635179285409,0.46216338209937441,0.041802969693479686,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-25,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49757669748596417,0.46145237607250644,0.036124321413457727,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-26,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.4983711204674699,0.47439322195322897,0.023977898514240925,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-27,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48258907695231695,0.48072154593101674,0.0018675310213002172,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-28,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50075033057004714,0.46913423879228494,0.031616091777762201,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-29,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49652025438254604,0.46587465845587572,0.030645595926670322,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-3,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48607944880505616,0.46184533962351876,0.0242341091815374,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-30,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48511294434983121,0.45886337665470178,0.026249567695129428,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-31,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48603935820045796,0.46259794117813458,0.023441417022323385,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-32,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49679902024516798,0.45610370971336445,0.04069531053180353,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-33,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.4958641476954912,0.46602691916279726,0.029837228532693938,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-34,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49270913295279284,0.46146534325735478,0.031243789695438062,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-35,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49248197826866685,0.46570183620350003,0.026780142065166823,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-36,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49785379679908598,0.45976742099672774,0.038086375802358241,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-37,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49322228158395198,0.45883410076331049,0.03438818082064149,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-38,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48653537231097171,0.47625273711211669,0.010282635198855028,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-39,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50449002234013218,0.46174925302916775,0.042740769310964433,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-4,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.50201082387433549,0.45468151620983571,0.047329307664499776,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-40,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.26919445375423467,0.32591915830240065,-0.056724704548165972,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-41,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.26627191845708276,0.36578818826823362,-0.099516269811150859,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-42,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.30513339156272612,0.30908724440984386,-0.0039538528471177448,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-43,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.27699102965450739,0.31369474535254355,-0.036703715698036155,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-44,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.24420759429260699,0.30434740887870809,-0.060139814586101098,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-45,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.27865096287133256,0.31476957352637475,-0.036118610655042183,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-46,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.24495179610069057,0.32923768831072725,-0.084285892210036684,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-47,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.25594329365812007,0.3232894399047504,-0.067346146246630323,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-48,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.23922417564252607,0.36518584863378745,-0.12596167299126138,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-49,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.24613930305069387,0.37957672677942844,-0.13343742372873457,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-5,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.47260545589700204,0.4597334485872297,0.012872007309772338,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-50,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.2989137986257987,0.38709751200076714,-0.088183713374968442,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-6,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.49593503441108372,0.45838202126522654,0.037553013145857184,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-7,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.46623194594425882,0.45434740231154991,0.01188454363270891,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-8,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48984960133901906,0.45824393753135173,0.031605663807667328,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q24-9,cgtnjyggtm,cgtnjyggtm,normalized_prepeak_auc,strength_plus_design,0.48696306413410201,0.46013889557454918,0.02682416855955283,dc298e71f7863c76539c06e26a2bedd173302276ab4088a28d221cd7f9338ef4
q16-1,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.4724365241957183,0.51437646927216996,-0.041939945076451657,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-10,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.46458339098888635,0.50078926237007093,-0.036205871381184584,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-11,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47341593925172049,0.50784792796867073,-0.034431988716950246,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-12,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.46608233666666665,0.505775545749232,-0.039693209082565351,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-13,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48670006824650069,0.51829255428628151,-0.03159248603978082,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-14,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48847473506468309,0.52302343115858796,-0.034548696093904874,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-15,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47385944822658521,0.52120806313500534,-0.047348614908420128,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-16,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.4846845414572386,0.52182993131585431,-0.037145389858615707,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-17,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47591524911925859,0.52412398444920005,-0.048208735329941466,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-18,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.49616755117305877,0.52112257282368546,-0.024955021650626685,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-19,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.49844599046526783,0.50380100774247472,-0.005355017277206886,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-2,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47872199066196447,0.51483760606768381,-0.036115615405719337,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-20,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.45319404857308665,0.51642913171497939,-0.063235083141892745,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-21,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48689003556802241,0.5053959424485851,-0.018505906880562695,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-22,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.49331098949794566,0.50877692101264604,-0.015465931514700382,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-23,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47088851650823188,0.50533474799982181,-0.034446231491589929,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-24,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.4853484013791376,0.50668436377267723,-0.021335962393539631,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-25,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.4768382162787822,0.50750871331692182,-0.030670497038139621,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-26,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47593510602432432,0.50582562583774626,-0.029890519813421945,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-27,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48094627478066193,0.5060332967543304,-0.025087021973668466,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-28,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.45053058757520004,0.46200762008164359,-0.011477032506443552,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-29,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.4603878617908157,0.50468112195733927,-0.044293260166523574,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-3,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48619297334948347,0.51855390187061179,-0.032360928521128318,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-30,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48883858061093849,0.50926615233212769,-0.020427571721189197,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-31,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.49300109987219476,0.50574549592374574,-0.012744396051550977,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-32,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47690228366247933,0.48289527087539313,-0.0059929872129138029,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-33,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48061480097360998,0.4861852192617428,-0.0055704182881328168,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-34,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.45665965779601181,0.48521778451747755,-0.028558126721465737,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-35,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.46510908268610096,0.50413225905796955,-0.039023176371868584,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-36,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.47772239758353069,0.49693064811691373,-0.019208250533383042,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-37,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.45633236416167844,0.49730381687991554,-0.0409714527182371,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-38,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.49739585185052115,0.50615509572752149,-0.0087592438770003334,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
q16-39,w68dtmpfyf,w68dtmpfyf,normalized_prepeak_auc,strength_plus_design,0.48809298869845696,0.50421375058215578,-0.01612076188369882,a9b8f9bc32a856f219598e97e914b072eab662a8da747846ad1203f8826afa3b
