specimen_id,domain_id,primary,raw_relative_path,raw_sha256,raw_size,parse_status,parse_error,internal_title,title_matches_canonical,canonical_workbook_crosscheck_count,n_rows,sampling_hz,columns,units,peak_row,extension_finite_fraction,extension_min,extension_max,load_finite_fraction,load_min,load_max,strain_fl_finite_fraction,strain_fl_min,strain_fl_max,strain_fr_finite_fraction,strain_fr_min,strain_fr_max,strain_bl_finite_fraction,strain_bl_min,strain_bl_max,strain_br_finite_fraction,strain_br_min,strain_br_max
q8-28,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-28 0000.CSV,bbba2de741a8acbec35f8245f00005299af06c0f788c1922f4d00a733a479fe1,163463,PASS,,q8-28,true,3,2619,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1990,1,-0.73187500000000005,0.00062500000000000001,1,-0.65468749999999998,0.0018749999999999999,1,-5454.6880000000001,23.4375,1,-5590.625,17.1875,1,-3917.1880000000001,448.4375,1,-3439.0630000000001,21.875
q8-29,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-29 0000.CSV,9dd4765497037a9e8e152f3a3a04f5d0476555125d6852d00bd87b5c30999ee6,157001,PASS,,q8-29,true,3,2523,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1860,1,-0.70999999999999996,0.0015625000000000001,1,-0.64781250000000001,0.0031250000000000002,1,-4696.875,14.0625,1,-6046.875,17.1875,1,-4267.1880000000001,137.5,1,-3564.0630000000001,20.3125
q8-3,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-3 0000.CSV,a629fb541bd4a64a7208255df979639d41fce8b8569b0e504065e152fc5cd2f6,219527,PASS,,q8-3,true,3,3516,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2467,1,-0.97312500000000002,0.0037499999999999999,1,-0.74968749999999995,0.0040625000000000001,1,-12309.379999999999,37.5,1,-12309.379999999999,20.3125,1,-3864.0630000000001,3759.375,1,-6428.125,7321.875
q8-30,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-30 0000.CSV,45757bbd2bfd0f7de88308fe38218b7155015bb0bc1ad28b6f14ea8dc927be77,171866,PASS,,q8-30,true,3,2751,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2078,1,-0.76000000000000001,0.00125,1,-0.68406250000000002,0.0037499999999999999,1,-4471.875,15.625,1,-6017.1880000000001,18.75,1,-5975,279.6875,1,-4085.9380000000001,20.3125
q8-31,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-31 0000.CSV,00b27dc68fa8adeb23b102ceec7eb7a0d654e376f3c9c89b10225ca38c9ce6be,178161,PASS,,q8-31,true,3,2835,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2032,1,-0.77562500000000001,0.00125,1,-0.66343750000000001,0.0031250000000000002,1,-4165.625,51198.440000000002,1,-5375,7156.25,1,-11692.190000000001,17.1875,1,-11645.309999999999,4.6875
q8-32,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-32 0000.CSV,b75a1e48aa67f0ed41e83bba69ed626f0227756547261be19d151daa19ff27eb,167969,PASS,,q8-32,true,3,2667,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1878,1,-0.75156250000000002,0.00093749999999999997,1,-0.65968749999999998,0.0025000000000000001,1,-6210.9380000000001,12.5,1,-5646.875,4.6875,1,-3956.25,26.5625,1,-3746.875,28.125
q8-33,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-33 0000.CSV,a84fa0ab20af2a4b5a904a97f21c4b1c0a7f753cee883657a8e2b0b7584e24aa,163326,PASS,,q8-33,true,3,2592,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1842,1,-0.73750000000000004,0.00093749999999999997,1,-0.66874999999999996,0.0021875000000000002,1,-5757.8130000000001,31.25,1,-6184.375,34.375,1,-4300,14.0625,1,-3504.6880000000001,23.4375
q8-34,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-34 0000.CSV,73b5d196c859b4c49709caf4bc4cc99059a8e472e7817636c7a7d92c485daa3d,172849,PASS,,q8-34,true,3,2760,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2307,1,-0.77156250000000004,0.0015625000000000001,1,-0.73031250000000003,0.0018749999999999999,1,-6242.1880000000001,28.125,1,-5339.0630000000001,48.4375,1,-3800,14.0625,1,-5657.8130000000001,-18.75
q8-35,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-35 0000.CSV,9d7ecd93fed8cfec96fd282a6f061c69a8ef7713b51abc475f587066f8f71bbd,187867,PASS,,q8-35,true,3,3078,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2563,1,-0.79156249999999995,0.0015625000000000001,1,-0.75624999999999998,0.0037499999999999999,1,-4092.1880000000001,768.75,1,-6384.375,176.5625,1,-8531.25,645.3125,1,-6432.8130000000001,34.375
q8-36,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-36 0000.CSV,60e264d35f4200144afd3869acd6f2d3ea59e38d9c88090179e3fd2dddb4b1e4,192236,PASS,,q8-36,true,3,3066,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2380,1,-0.85468750000000004,0.0018749999999999999,1,-0.77937500000000004,0.0037499999999999999,1,-4459.375,51198.440000000002,1,-6546.875,9875,1,-10456.25,29.6875,1,-8050,51198.440000000002
q8-37,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-37 0000.CSV,287f82eef003755301539bb53ee214846190835a450692a1389f75b5013aab8c,178698,PASS,,q8-37,true,3,2838,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2316,1,-0.80343750000000003,0.0025000000000000001,1,-0.77124999999999999,0.0050000000000000001,1,-9404.6880000000001,27350,1,-12573.440000000001,28.125,1,-4684.375,51198.440000000002,1,-6789.0630000000001,51198.440000000002
q8-38,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-38 0001.CSV,63dba85d4dcf0ed5db36d8b4acadedcaeffec7b72331511626c37a9306c7a9ae,158480,PASS,,q8-38,true,3,2541,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1694,1,-0.70656249999999998,0.0028124999999999999,1,-0.59843749999999996,0.0053125000000000004,1,-3845.3130000000001,160.9375,1,-3695.3130000000001,21.875,1,-5084.375,18.75,1,-6421.875,17.1875
q8-39,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-39 0000.CSV,00d1c2e600ae86cfdc0941c98b7eccc8c6d2d0b8c7768e6b9653be5f68ae93c2,162952,PASS,,q8-39,true,3,2598,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1691,1,-0.71406250000000004,0.0037499999999999999,1,-0.61531250000000004,0.0050000000000000001,1,-3907.8130000000001,12.5,1,-3639.0630000000001,15.625,1,-5646.875,9.375,1,-5920.3130000000001,7.8125
q8-4,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-4 0000.CSV,7eeaf952fa074c7b7e332c8df31d37667c63d14b57bf42c91669c93d1d08cf3e,176827,PASS,,q8-4,true,3,2847,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2326,1,-0.79531249999999998,0.0037499999999999999,1,-0.73312500000000003,0.018124999999999999,1,-7334.375,301.5625,1,-5926.5630000000001,201.5625,1,-4804.6880000000001,21.875,1,-5934.375,12.5
q8-40,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-40 0000.CSV,0b46456ec4c6381e8d800d6b918f987d031c9acd255fe033414ccd2795d3a4cb,163154,PASS,,q8-40,true,3,2580,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2056,1,-0.71999999999999997,0.0025000000000000001,1,-0.69093749999999998,0.0056249999999999998,1,-4204.6880000000001,51198.440000000002,1,-6973.4380000000001,470.3125,1,-10576.559999999999,1.5625,1,-7398.4380000000001,-1.5625
q8-41,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-41 0000.CSV,257629432c73fc377573d87d7f7a33c331cd32c5efad292a9b35bd554ff1334b,179612,PASS,,q8-41,true,3,2853,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2214,1,-0.79125000000000001,0.0040625000000000001,1,-0.73812500000000003,0.006875,1,-16243.75,26.5625,1,-9014.0630000000001,42.1875,1,-4651.5630000000001,51198.440000000002,1,-6353.125,2609.375
q8-42,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-42 0000.CSV,968e305a4850cfd8107f911679292d775352942cfa8843d0bff463e971157192,187817,PASS,,q8-42,true,3,3012,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2602,1,-0.80437499999999995,0.00093749999999999997,1,-0.78562500000000002,0.0021875000000000002,1,-5778.125,35.9375,1,-7678.125,26.5625,1,-2937.5,493.75,1,-3492.1880000000001,29.6875
q8-43,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-43 0000.CSV,fe13447abb84f1e32df5eb3ee799b0c9ef6070c413f6a917251d2ab5112a2a15,169449,PASS,,q8-43,true,3,2700,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2228,1,-0.77093750000000005,0.00125,1,-0.74124999999999996,0.0025000000000000001,1,-6006.25,18.75,1,-6904.6880000000001,17.1875,1,-5107.8130000000001,18.75,1,-3545.3130000000001,20.3125
q8-44,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-44 0000.CSV,92ba8a3d35da12c34a3a490e2a0ba847fe7a75c256419c277651efdc4a02fc86,183652,PASS,,q8-44,true,3,2961,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2314,1,-0.79437500000000005,0.00125,1,-0.70718749999999997,0.0021875000000000002,1,-5681.25,12.5,1,-7529.6880000000001,18.75,1,-4476.5630000000001,818.75,1,-3257.8130000000001,0
q8-45,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-45 0000.CSV,e8d9596a5250dd9bd6cc081a1b95c3104c42bfbe21351c3d488befc81c6218f4,200455,PASS,,q8-45,true,3,3234,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2720,1,-0.83906250000000004,0.0018749999999999999,1,-0.78593749999999996,0.0021875000000000002,1,-4585.9380000000001,51198.440000000002,1,-6912.5,15873.440000000001,1,-9534.375,21.875,1,-10043.75,8781.25
q8-46,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-46 0000.CSV,14084e40b36ab4cb469cc3a87b1dcc7432239e3e275a5717ad5dfa4e13b73b92,174117,PASS,,q8-46,true,3,2778,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2234,1,-0.78125,0.00125,1,-0.72843749999999996,0.0028124999999999999,1,-4571.875,10973.440000000001,1,-6073.4380000000001,4123.4380000000001,1,-12689.059999999999,15.625,1,-12492.190000000001,12.5
q8-47,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-47 0000.CSV,42cb2d1a11af2109a7be39e7f3d2fb53c2e18c977b93a5ae6008be940ee0a496,189119,PASS,,q8-47,true,3,2982,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2542,1,-0.85375000000000001,0.00093749999999999997,1,-0.81187500000000001,0.0015625000000000001,1,-7745.3130000000001,6.25,1,-6154.6880000000001,51198.440000000002,1,-4956.25,51198.440000000002,1,-7701.5630000000001,-7.8125
q8-48,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-48 0000.CSV,137b1d70a7d9879aed9cfc3e569d03328325868d98c7d68568144e9a3cafcd94,167346,PASS,,q8-48,true,3,2727,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2136,1,-0.71406250000000004,0.00062500000000000001,1,-0.62875000000000003,0.0015625000000000001,1,-5145.3130000000001,15.625,1,-5525,17.1875,1,-3746.875,21.875,1,-3610.9380000000001,15.625
q8-49,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-49 0000.CSV,fa8ae137ed67393aa30f5f7817bc757462c89af92751b518e8d85efde729cfd5,185199,PASS,,q8-49,true,3,3015,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2331,1,-0.75062499999999999,0.0065624999999999998,1,-0.62031250000000004,0.0018749999999999999,1,-5603.125,29.6875,1,-6023.4380000000001,37.5,1,-3089.0630000000001,15.625,1,-3195.3130000000001,9.375
q8-5,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-5 0000.CSV,757ea2401334cdfdc6c02787bb853bd270b9e8a3e495a0658173fdd1174ae235,186421,PASS,,q8-5,true,3,2961,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2197,1,-0.81874999999999998,0.0056249999999999998,1,-0.73406249999999995,0.0074999999999999997,1,-4178.125,51198.440000000002,1,-6168.75,9496.875,1,-14982.809999999999,7.8125,1,-11804.690000000001,7.8125
q8-50,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-50 0000.CSV,9e761551f2067dde9f243b2e080ad1e640553234b144b6b89e67435d0c715450,174498,PASS,,q8-50,true,3,2802,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1922,1,-0.75749999999999995,0.00093749999999999997,1,-0.5675,0.0018749999999999999,1,-3728.125,31.25,1,-3248.4380000000001,28.125,1,-5081.25,32.8125,1,-5131.25,29.6875
q8-51,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-51 0000.CSV,d4c69c047030e66c9dca05075dc323f5b699735d64d7253ea1c0ea8b7838790a,208431,PASS,,q8-51,true,3,3381,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2708,1,-0.93500000000000005,0.00093749999999999997,1,-0.68781250000000005,0.0018749999999999999,1,-5423.4380000000001,21.875,1,-7545.3130000000001,31.25,1,-4851.5630000000001,62.5,1,-3145.3130000000001,937.5
q8-53,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-53 0000.CSV,c86bd27c2d93e3a1efe41505bfe5439f138b40dcc9fee0c7e70a40604c52e858,195585,PASS,,q8-53,true,3,3105,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2676,1,-0.89749999999999996,0.0021875000000000002,1,-0.82781249999999995,0.0025000000000000001,1,-4973.4380000000001,51198.440000000002,1,-7621.875,509.375,1,-9160.9380000000001,7.8125,1,-5545.3130000000001,-7.8125
q8-54,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-54 0000.CSV,ad4c109b4a2b7e55ea841351ba372fbbb046cf446ddba252d79432c9d80b3c61,183976,PASS,,q8-54,true,3,2928,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2487,1,-0.84562499999999996,0.0021875000000000002,1,-0.80062500000000003,0.0028124999999999999,1,-4273.4380000000001,51198.440000000002,1,-7592.1880000000001,25,1,-10451.559999999999,51198.440000000002,1,-14503.129999999999,14.0625
q8-6,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-6 0000.CSV,31df70a164d25d51ccaebcec7c9de7cf18c6182dc5b2b817c8d30a6120cdb617,182219,PASS,,q8-6,true,3,2907,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2221,1,-0.8096875,0.0043750000000000004,1,-0.7528125,0.0065624999999999998,1,-4979.6880000000001,51198.440000000002,1,-6746.875,7946.875,1,-11448.440000000001,14.0625,1,-8190.625,7587.5
q8-7,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-7 0000.CSV,35f0aa2473a95947c3cd179449d7e92a7bb2ecf5854018cd0e26092e84ed41c0,154642,PASS,,q8-7,true,3,2484,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1844,1,-0.65062500000000001,0.0090624999999999994,1,-0.59343749999999995,0.0096874999999999999,1,-4073.4380000000001,25,1,-3945.3130000000001,18.75,1,-4807.8130000000001,23.4375,1,-4660.9380000000001,21.875
q8-8,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-8 0000.CSV,bd75b015597d020457a05d116e56044ec7095fa7b0f74e1907aab2b6d7bb6a67,160257,PASS,,q8-8,true,3,2550,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,1679,1,-0.70406250000000004,0.0081250000000000003,1,-0.57437499999999997,0.0090624999999999994,1,-3734.375,312.5,1,-3482.8130000000001,32.8125,1,-4681.25,21.875,1,-4981.25,4.6875
q8-9,ykhs7s2dck,true,8scdmfdcfb/v3/4_Compression after impact testing raw data/q8-9 0000.CSV,3988906be1337fbad8593fd7a10b3273944c43cd47dacce4f6d46fa4c7e6c6b8,160207,PASS,,q8-9,true,3,2568,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2004,1,-0.70437499999999997,0.0087500000000000008,1,-0.66093749999999996,0.0090624999999999994,1,-5168.75,34.375,1,-5660.9380000000001,25,1,-3885.9380000000001,32.8125,1,-3629.6880000000001,20.3125
r0-1,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-1 0000.CSV,fed0cf8e2f6dc13b42321f1fe5171562c2171bc15a1facebec36d35c0122a52f,229748,PASS,,r0-1,true,3,3690,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3366,1,-1.0575000000000001,0.0074999999999999997,1,-2.9281250000000001,0.0084375000000000006,1,-4975,34.375,1,-5085.9380000000001,34.375,1,-5595.3130000000001,37.5,1,-5523.4380000000001,31.25
r0-10,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-10 0000.CSV,205cc0800251b4aca3454321b96af8ec552a7a3bf354e5a43f5fd3883b6b27e2,306792,PASS,,r0-10,true,3,4884,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4511,1,-1.4940629999999999,0.0078125,1,-4.00875,0.0087500000000000008,1,-6718.75,2390.625,1,-6982.8130000000001,2270.3130000000001,1,-9367.1880000000001,25,1,-8520.3130000000001,26.5625
r0-11,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-11 0000.CSV,76c4ca95f5771688b3015f06517c34c3a359e5f6197be5f2bf657e13f590ae8f,314651,PASS,,r0-11,true,3,5004,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4599,1,-1.5075000000000001,0.0074999999999999997,1,-4.0909370000000003,0.0084375000000000006,1,-6979.6880000000001,39.0625,1,-7485.9380000000001,39.0625,1,-8709.375,193.75,1,-8250,34.375
r0-12,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-12 0000.CSV,a255c0ff86b23cfb883a91c2f05e97963d1fcbb9bc39e0b1803e6939b132a30d,294889,PASS,,r0-12,true,3,4701,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,4318,1,-1.420938,0.006875,1,-3.9234369999999998,0.0078125,1,-7843.75,23.4375,1,-7143.75,117.1875,1,-6801.5630000000001,14.0625,1,-7206.25,15.625
r0-13,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-13 0000.CSV,ec7294c8f49e9374505aa657b1c3ad6a90da87f68eec2e841181ac7edcc02fa9,195448,PASS,,r0-13,true,3,3123,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2678,1,-0.89218750000000002,0.0065624999999999998,1,-2.2400000000000002,0.0078125,1,-3782.8130000000001,31.25,1,-3703.125,28.125,1,-4942.1880000000001,26.5625,1,-4990.625,12.5
r0-14,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-14 0000.CSV,3b580ddb9508a31d6f5b0e857929e885a3363b9cce0070a1b82c2c964f31dba0,200398,PASS,,r0-14,true,3,3204,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2796,1,-0.93718749999999995,0.0084375000000000006,1,-2.2999999999999998,0.0090624999999999994,1,-4012.5,23.4375,1,-3878.125,15.625,1,-4929.6880000000001,18.75,1,-4779.6880000000001,25
r0-15,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-15 0000.CSV,80caf77c94fde108659cfc790debc5c4740db2b9139bfedcba6b1bedbe4c0834,204262,PASS,,r0-15,true,3,3288,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2884,1,-0.92406250000000001,0.0090624999999999994,1,-2.42875,0.0090624999999999994,1,-4368.75,20.3125,1,-4014.0630000000001,17.1875,1,-4845.3130000000001,21.875,1,-4717.1880000000001,23.4375
r0-16,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-16 0000.CSV,6f8d579945cd4c24c502ada1633978272a90301beafbbe599af41d22080f4099,221633,PASS,,r0-16,true,3,3537,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3122,1,-1.0290630000000001,0.0081250000000000003,1,-2.7243750000000002,0.0081250000000000003,1,-4760.9380000000001,23.4375,1,-4857.8130000000001,25,1,-5420.3130000000001,25,1,-5557.8130000000001,21.875
r0-17,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-17 0000.CSV,c9159ba4aecdbbe797cad5a2285dcf4bceaa6d6505e7f797bc4a8228222e888e,231205,PASS,,r0-17,true,3,3720,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3353,1,-1.088125,0.0053125000000000004,1,-2.79,0.0053125000000000004,1,-4750,21.875,1,-4759.375,18.75,1,-5692.1880000000001,14.0625,1,-5321.875,20.3125
r0-18,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-18 0001.CSV,d4962e5e7d2980e69062cd857d671f5dff394e5718fad47bad709d5dcb25090b,225356,PASS,,r0-18,true,3,3600,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3167,1,-1.080938,0.0081250000000000003,1,-2.5837500000000002,0.0087500000000000008,1,-4634.375,31.25,1,-4421.875,31.25,1,-5350,23.4375,1,-5250,17.1875
r0-19,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-19 0000.CSV,f5e51f44ea9fb15c83fb2f3b5ed8168afa2a2cfee77df5c31624d92c60c138e8,209158,PASS,,r0-19,true,3,3348,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2873,1,-0.9609375,0.0071875000000000003,1,-2.4243749999999999,0.0071875000000000003,1,-3679.6880000000001,10.9375,1,-3935.9380000000001,292.1875,1,-5365.625,21.875,1,-5026.5630000000001,25
r0-2,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-2 0000.CSV,07ae9021a1c03eb7ed3476c56a9d081270837964da30e5d9c8ea34543d2136d1,222452,PASS,,r0-2,true,3,3561,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3157,1,-1.0465629999999999,0.0062500000000000003,1,-2.703125,0.0081250000000000003,1,-4607.8130000000001,37.5,1,-4692.1880000000001,39.0625,1,-5257.8130000000001,31.25,1,-5179.6880000000001,26.5625
r0-20,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-20 0000.CSV,3e03ff6fffec551503ed15f0ffafa3931655ddb5d93a12c93c4840ac9e86a408,205503,PASS,,r0-20,true,3,3300,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2872,1,-0.92781250000000004,0.0087500000000000008,1,-2.3718750000000002,0.0090624999999999994,1,-3989.0630000000001,25,1,-4021.875,21.875,1,-5045.3130000000001,117.1875,1,-4784.375,25
r0-21,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-21 0000.CSV,23810149a876b0e99af3519d376b4fe59f974b307e20f5565116c3343ef7f4d9,203547,PASS,,r0-21,true,3,3270,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2834,1,-0.94406250000000003,0.0071875000000000003,1,-2.3631250000000001,0.0090624999999999994,1,-4142.1880000000001,15.625,1,-4167.1880000000001,23.4375,1,-4926.5630000000001,17.1875,1,-5156.25,12.5
r0-22,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-22 0000.CSV,a5c990aef7faf043cdcc31655a0cc0395babb1e4de4856b657fb938b6bd3f2f0,239569,PASS,,r0-22,true,3,3828,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3455,1,-1.1271880000000001,0.0062500000000000003,1,-2.9421879999999998,0.0084375000000000006,1,-5245.3130000000001,29.6875,1,-4851.5630000000001,39.0625,1,-5889.0630000000001,28.125,1,-5728.125,20.3125
r0-23,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-23 0000.CSV,3335d82033a69be77fc026e7862a2bab5cc6432452448c2e79db6c92c87b2e4f,230648,PASS,,r0-23,true,3,3693,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3283,1,-1.0543750000000001,0.0071875000000000003,1,-2.9506250000000001,0.0093749999999999997,1,-5031.25,120.3125,1,-5032.8130000000001,34.375,1,-5760.9380000000001,21.875,1,-5578.125,15.625
r0-24,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-24 0000.CSV,d6d98a0f7c06d7d607fedd7720a0cf0f7000c34a7e231b2b75216b15d99ac957,219609,PASS,,r0-24,true,3,3498,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,3068,1,-1.0287500000000001,0.006875,1,-2.7184370000000002,0.0081250000000000003,1,-4625,26.5625,1,-4679.6880000000001,71.875,1,-5667.1880000000001,29.6875,1,-5317.1880000000001,28.125
r0-25,,false,8scdmfdcfb/v3/4_Compression after impact testing raw data/r0-25 0000.CSV,25e26677b46f39e6e3cd6be79155d92515ffd7703009dcd8afeadb56e0d034e5,198437,PASS,,r0-25,true,3,3183,50,Extension|Load|Strain-FL|Strain-FR|Strain-BL|Strain-BR,V|V|με|με|με|με,2788,1,-0.92406250000000001,0.0074999999999999997,1,-2.4184380000000001,0.0096874999999999999,1,-3404.6880000000001,18.75,1,-4017.1880000000001,21.875,1,-5596.875,17.1875,1,-4968.75,20.3125
