specimen_id,view,file_id,relative_path,sha256,size,integrity_status,local_bytes_verified,input_forbidden
q8-29,front,083286bf-96b6-4d32-ad8d-bb30ccb0016a,8scdmfdcfb/v3/3_Specimen image/q8-29_front.jpg,decf914d0809b3b588ec93ad2cfe48d7a6cb814e3459bbc800121b5abc20619a,1921681,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-3,back,b5944913-d5a5-408d-b637-6415cd53ab33,8scdmfdcfb/v3/3_Specimen image/q8-3_back.jpg,5e2fe6f224cd9f7761e6d7079316946f5e7c49e03bd1d98c7786a0a0f60b5ef7,2200100,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-3,front,0eb5efb9-e01e-40fb-99a6-25bd0fd07118,8scdmfdcfb/v3/3_Specimen image/q8-3_front.jpg,1d5056a21e2ddb0798f2b92e167427b9c55f9ddbc9aec7b07f6c823a4a4eac7d,1799203,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-30,back,cf67f044-3e42-4668-a499-80aeaeb6812b,8scdmfdcfb/v3/3_Specimen image/q8-30_back.jpg,81ecad32f2fb8caba1509768a1fe7f0c995415848f96d99b2806f1f956285bdb,1812759,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-30,front,061622ff-03ef-40ec-8081-ff8b433f2450,8scdmfdcfb/v3/3_Specimen image/q8-30_front.jpg,7574667a025136efe60bd4660eae056d9a9664731139c5a6fe4057b43072d8e0,1909615,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-31,back,7b4ca1b3-cb50-4a89-851b-e37c55024605,8scdmfdcfb/v3/3_Specimen image/q8-31_back.jpg,970f164bf0a92e785023d2d5a36722aed25061bf6645595c62490b736adda18b,1775894,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-31,front,f7cc3ae2-5c07-4bda-8de6-ef1fbd1730fe,8scdmfdcfb/v3/3_Specimen image/q8-31_front.jpg,99ec4ce9998d220b9b080bc882cd75c380dccc9e8344551e180db0381414d964,1900971,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-32,back,f54fdb3a-1610-4746-ab4a-994fb50900f2,8scdmfdcfb/v3/3_Specimen image/q8-32_back.jpg,12c2519fda8aae9824a6b49a457b42c835f0ad88ee283b8db88c7d8c2c8ad78c,2153599,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-32,front,baeff301-d0cf-42b2-bbf3-d4ad51ab0fe7,8scdmfdcfb/v3/3_Specimen image/q8-32_front.jpg,83a380007b3ecb192db09d61516c49482e1965f71d160949ff24ca141dd876bd,1798268,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-33,back,ad5ac2a3-adc2-43a6-b9c2-ad0801cead11,8scdmfdcfb/v3/3_Specimen image/q8-33_back.jpg,85cd3f830e5b0cbd91ceb9a2d78a8f119fe1f25e8ff8abccafb8b80f083eabfb,2174698,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-33,front,82766a5d-6985-4455-a238-243daca6219f,8scdmfdcfb/v3/3_Specimen image/q8-33_front.jpg,15e2571ea47dbf120c0ecae5502b5009684875a88078f601be42ca95dda94e38,1791346,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-34,back,85e03f1b-4876-44bd-b804-293e8cc5e7f5,8scdmfdcfb/v3/3_Specimen image/q8-34_back.jpg,6105e3906abfc39007173da3bb781705c53fc66e92f9b7f43bf7d2735a0a8b90,1787244,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-34,front,8600c841-0707-4704-91e6-6facf89c0917,8scdmfdcfb/v3/3_Specimen image/q8-34_front.jpg,c74ad45767a890c2d6ba16816cc4b3273a83d30e650859bdc85ff8a4d3d6ab80,2172064,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-35,back,339e47cd-9f85-41a5-aeea-153faf813390,8scdmfdcfb/v3/3_Specimen image/q8-35_back.jpg,3229ed5168597cfe870a04d8fd8a070210a1e7d69bb31d07c49801380cb2e028,1771423,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-35,front,fb983b6f-3681-4431-8601-1436f56f682e,8scdmfdcfb/v3/3_Specimen image/q8-35_front.jpg,84546099943cd405f133312157171b4e46e8b6c231fe28fe096ded4a4893b93b,1849863,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-36,back,a7082814-1df1-4d64-afba-a1c60a028539,8scdmfdcfb/v3/3_Specimen image/q8-36_back.jpg,b9c9e44c20a99e8ff76f3ac5003cb387b4d47bee258949dd6a943d53ffaad45d,2180986,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-36,front,38880980-8220-489a-954c-91050b2d7ec0,8scdmfdcfb/v3/3_Specimen image/q8-36_front.jpg,1ecaf4da956e29abbca47de19813342c74f3e2b8bf18bb9f11eb187f105bb538,1867270,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-37,back,30772349-7b5e-4b00-9343-73cab195e4b9,8scdmfdcfb/v3/3_Specimen image/q8-37_back.jpg,01e6a15cefa08b4eb5deab237b3153c9fa7edd6de0d2af4edc38077a92d63f04,2132717,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-37,front,1fbfce23-74d9-484e-b07d-112f7d6c6e70,8scdmfdcfb/v3/3_Specimen image/q8-37_front.jpg,0247066ef09d31d19dbd266a9f12be2f8b91609f2c484ece211b803eba24e92f,1767295,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-38,back,b1b3cee4-8102-4bbb-a66e-e20a61722156,8scdmfdcfb/v3/3_Specimen image/q8-38_back.jpg,b92704ee84d29811a2379390c602d235ad4a1e0c6b19efd694a46eeba394e2d7,2135835,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-38,front,95e019c6-91e0-411a-acc7-e0146554ea39,8scdmfdcfb/v3/3_Specimen image/q8-38_front.jpg,c3e74006a3bc543b2b6a4ae602205d3ef31851deb03dfc9b068eeb3457119b44,1783269,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-39,back,13d8101e-5680-45ce-8616-26501f38afb0,8scdmfdcfb/v3/3_Specimen image/q8-39_back.jpg,601b2725a7314c27ceea05d6cca48665ee79cfc4741edeb076be9e13be87b63b,2140154,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-39,front,4492d235-73f7-47a4-9eb6-633941f495a3,8scdmfdcfb/v3/3_Specimen image/q8-39_front.jpg,2f591571bb3145da742cc7e2f27d7de7969ad15366f54dad726f6d3a6cc3516d,1789245,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-4,back,630bcf5e-b9fd-4996-a682-b819ff56a185,8scdmfdcfb/v3/3_Specimen image/q8-4_back.jpg,0ab903ddd05a322c375aa307e66ea837102f96d2eccd3d5fb4fba179a025330e,2156702,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-4,front,8303e7ab-4be6-4792-aaa8-288ed06c4ab4,8scdmfdcfb/v3/3_Specimen image/q8-4_front.jpg,242f89534aa3577bd3569424c39e5623ca5246e59b85285cfa3ac8080410cde0,1771591,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-40,back,716a58f6-0e3d-4e88-bc82-eeada3061a49,8scdmfdcfb/v3/3_Specimen image/q8-40_back.jpg,3a485bfd2f5b0ef42d425a68c3ac1a033821cb5e5d49a21afdc726e5670ad2d7,2187657,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-40,front,b0b55aad-2ef6-4f30-a51d-b393438baf8c,8scdmfdcfb/v3/3_Specimen image/q8-40_front.jpg,045ef81f6badbba8615cef2d6303de0c6c130a1a79798c3fbf31d9baaacb9e1e,1842248,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-41,back,656f28b2-739c-47bb-80bc-a66c828bc38c,8scdmfdcfb/v3/3_Specimen image/q8-41_back.jpg,e69a47a7847f56745a1a6719d305fed4bdabf04be7e4ff176163a9ae99d36339,1782041,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-41,front,4a4d4167-524b-42da-a221-f4198deddf88,8scdmfdcfb/v3/3_Specimen image/q8-41_front.jpg,0c03eb8438289f65d11add63135acdf987979009aef6b41b0989f6b3491204e4,1834414,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-42,back,85df027f-2b26-4ccf-ac95-fcacf4864c80,8scdmfdcfb/v3/3_Specimen image/q8-42_back.jpg,19edafccb64daa5b010acac463a11fd13a40e0a14648355af5c19f2fecac17fe,2287861,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-42,front,462276ba-595b-463a-b4d7-4c61c703615d,8scdmfdcfb/v3/3_Specimen image/q8-42_front.jpg,0e18b779f9b4a8e90f7a3d2796da52bf9b836b5149878cb4846888bb3eb7609d,2219027,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-43,back,30c4527a-83a3-4d15-8908-dd738dda1331,8scdmfdcfb/v3/3_Specimen image/q8-43_back.jpg,c7083980c4663afba592ec6c564dbee373b83735dbde080b6422ecdefd6a62ac,2301100,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-43,front,97c4b5cd-48be-4604-84b7-9bc557d89c4d,8scdmfdcfb/v3/3_Specimen image/q8-43_front.jpg,60e0a611bf56ce12692fa83060688002020b2d992f45c29af28807c6f4bf32ee,2294533,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-44,back,482c32b4-ff9e-4fc6-af8a-f10e673fd4e2,8scdmfdcfb/v3/3_Specimen image/q8-44_back.jpg,00669a7d60566f7020963e77d926c4099e67e756abd5c3cf023a875750850fe4,2224824,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-44,front,5ee5ccea-6f76-43ff-89cf-8d037d024444,8scdmfdcfb/v3/3_Specimen image/q8-44_front.jpg,3a87ab6fb473166452abc2150304cc4deecfcdee5e25d771848e5cf7483e9a24,2381863,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-45,back,237d1a59-545c-4ed3-a76e-9b2d9c89ad16,8scdmfdcfb/v3/3_Specimen image/q8-45_back.jpg,89755ef2d8ba7e2db2ef834b9de278d277f66c79aff16c7acc93127a38bdaa58,2363405,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-45,front,1e31c183-160e-451e-b995-ab9709cf1905,8scdmfdcfb/v3/3_Specimen image/q8-45_front.jpg,dc20daa17aaae5a0e00ddebeea05df1193d19fcaa0c5469a6a6850c2f1dcdd19,2342255,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-46,back,e16f7a8f-8226-4b6e-b871-e80324e2e52e,8scdmfdcfb/v3/3_Specimen image/q8-46_back.jpg,9ef574063bfe88def17e2a7223d9a33b4ac435aaad4f8594385009d2f5b88889,2274777,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-46,front,08f10c20-bd3b-46e3-a8d9-9e560e7cfcc0,8scdmfdcfb/v3/3_Specimen image/q8-46_front.jpg,aaeb19f9db96de49fc6c0370507937d61ab1772c5f230373484f47cbe92b553d,2259278,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-47,back,53e9ac0d-b740-4b2d-92f3-535cb61e25e0,8scdmfdcfb/v3/3_Specimen image/q8-47_back.jpg,b91b1d870f176f72e79f94d3c007c55080a1a51c2cd80e1a94bb37203cfcae86,2267879,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-47,front,6022df31-f2e8-475c-aa4c-7ed7e222a1e4,8scdmfdcfb/v3/3_Specimen image/q8-47_front.jpg,7fe0c148c3604dc37a26262d676fb40f88f6db004a8c5789892bcbc912e68fcc,2233685,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-48,back,55a425c1-8705-49ab-8536-eb4ca96f7de3,8scdmfdcfb/v3/3_Specimen image/q8-48_back.jpg,53335c8a1ccb1054ea0422c8ca14ac2a8d6d531ed581a79ef0db2727ad5ebfc3,2300501,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-48,front,fbde084b-4006-4c36-a2d7-248bd78ee049,8scdmfdcfb/v3/3_Specimen image/q8-48_front.jpg,544fb7982e214596a7ac4450571c6a17e1b507fe74551d3e6dd9d675b1b792d4,2283860,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-49,back,de30fe02-ea72-455c-85b7-4d8a58a3e087,8scdmfdcfb/v3/3_Specimen image/q8-49_back.jpg,13a122263c8f19403d79442267cc03a19c9759cbc037004dda955e053ec50473,2266970,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-49,front,5906a7ad-3c3f-49d7-8c5e-dd98e748a3c8,8scdmfdcfb/v3/3_Specimen image/q8-49_front.jpg,d38ee4fab231cc500135c6e15dfbf161f16e5a3bf57d723a3c2e053533eaf502,2258869,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-5,back,3895dadd-4473-404d-a3b8-32efb73d6c1f,8scdmfdcfb/v3/3_Specimen image/q8-5_back.jpg,18762401d7c0102c80947e3e0527d28a04d734d7a8cabcd3c7b666a4755a7d2c,2134379,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-5,front,6ecdec58-ad1f-4580-bda8-9d8da301eb8a,8scdmfdcfb/v3/3_Specimen image/q8-5_front.jpg,813e313b473bce937f59482d06657415c9a4cf8bfc2b7cf455f6d6026c9b3714,2147680,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-50,back,2929d1b5-cd3e-4a8d-9135-f7ee90035a59,8scdmfdcfb/v3/3_Specimen image/q8-50_back.jpg,fde35cd0a6224919afa0b44d2b462d4905d893564d81fd6dd3a1bad05e76cf91,2225171,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-50,front,82a596dc-5248-4fd0-a16a-2d139f0ff5f9,8scdmfdcfb/v3/3_Specimen image/q8-50_front.jpg,0e2fb43defe0b9a100cd5a1bd9f8bf81181202d0389688e0801e9affc4cb6548,2350048,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-51,back,7aab417f-54e6-4434-b027-3ad7c59221fc,8scdmfdcfb/v3/3_Specimen image/q8-51_back.jpg,7c2ea015ac2f33ba9ccf203e01fdeda1edb438b4d80d1451d9cf893c35d357d6,2283215,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-51,front,74a773ee-69f8-4ebe-b438-fce46e56a24f,8scdmfdcfb/v3/3_Specimen image/q8-51_front.jpg,7a1bf439b5e4ba3eba8ac2bf35f77a342cfcd1763dfdfa2ffe2bbb6c6bf6cb73,2281345,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-53,back,6020ffa7-fabd-47ec-84a5-0a22186d72a6,8scdmfdcfb/v3/3_Specimen image/q8-53_back.jpg,c46c329c61facd4ce8806a66b133689263b44b4abe3e1b230c66779b9ed798dd,2208408,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-53,front,adf2fcdd-b1da-4838-8b2a-32ed110a35e2,8scdmfdcfb/v3/3_Specimen image/q8-53_front.jpg,99093bc155996ae8a582b2cf19d27f35c922b0c61c637b6a68bd00b2c2ef03a3,1838531,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-54,back,29cf4807-cef6-47b4-aece-b1df8e6e394d,8scdmfdcfb/v3/3_Specimen image/q8-54_back.jpg,c23d6d2ccbc67805908dd857329698075da78092ae3bdd9ed416afef8f0a1a55,2165738,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-54,front,9de6090f-1210-4357-9e51-ad451a715c99,8scdmfdcfb/v3/3_Specimen image/q8-54_front.jpg,5e009bd7b56be812f9f3368997556552216e16b0ce563b8fd6958ecde8151255,1824820,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-6,back,7260948b-06a2-478b-9aa1-9cad58ca02a2,8scdmfdcfb/v3/3_Specimen image/q8-6_back.jpg,466769dafcbc1fb175d3f3b062d06ae3496591c6097199d7bac84e45386248b4,2157389,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-6,front,d9713df0-b39e-41f6-b0bf-1173211bc4cf,8scdmfdcfb/v3/3_Specimen image/q8-6_front.jpg,3a2fe0098a5ef9defa8e09d4b745fc5e3ad050416836eec7237878aaaafd81fe,1815594,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-7,back,78578141-952a-4063-8883-c2e7e51cd68f,8scdmfdcfb/v3/3_Specimen image/q8-7_back.jpg,ce42b6cc57a4dd767d8851b5454d24b5875f18c352130055752d1358f0b9a9fe,1755441,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-7,front,34be0468-6103-416b-9a06-5c12d107715c,8scdmfdcfb/v3/3_Specimen image/q8-7_front.jpg,93d78c4825b7a4c1aad71c4aff7aa7dc64525485f3ea5b6f38f5eb7363bcb098,1855587,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-8,back,9e656c85-01bd-43e2-a268-ff3bacfffa71,8scdmfdcfb/v3/3_Specimen image/q8-8_back.jpg,72e69a1c06ad40f894dcf1166f698a006d296a545ba2e196b1062ce2286c18ed,1800874,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-8,front,01cee8da-513f-4efa-b22d-9e7aaecc81e0,8scdmfdcfb/v3/3_Specimen image/q8-8_front.jpg,fcae38a03551ed90c8b00d66e9ac23fdb8e24fd7d56331569380bcc3875d98fa,1921745,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-9,back,ad8302d9-fda2-48b9-a085-10b0e76fb498,8scdmfdcfb/v3/3_Specimen image/q8-9_back.jpg,29bb67f1642c2a215647b6c2e0a71094ea36449a02f08225cab1dfa501cccd25,2176242,REMOTE_OFFICIAL_HASH_BOUND,false,true
q8-9,front,5f2fad34-808f-4c67-b802-a5f9b918e71c,8scdmfdcfb/v3/3_Specimen image/q8-9_front.jpg,9749ac23bc6fc2fb53db53337f389564371a4c1232404054b7f9b9d1ec095510,1816864,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-1,back,8b3e2e16-ffec-4494-99ad-d7677cc9e93a,8scdmfdcfb/v3/3_Specimen image/r0-1_back.jpg,11ebf67253b296e9b3dc7e77dc62b62a5c55f24c0e86d45b827d5f05ac42835c,2249177,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-1,front,bf8febad-aa1f-4351-8640-0e3cd9f7b6fb,8scdmfdcfb/v3/3_Specimen image/r0-1_front.jpg,62eddfdd6a10436243293914e40ea421c76204255f6780bd4386451f342e4b97,2160873,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-10,back,005100f4-e311-4ca2-8df9-084bff813abe,8scdmfdcfb/v3/3_Specimen image/r0-10_back.jpg,925c4b4aa262190c3066af51bfd7903e95bc69b29e024bac39fe45848cd2492c,2125970,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-10,front,e7c0aaba-8cb5-42eb-8df4-3693e30f033e,8scdmfdcfb/v3/3_Specimen image/r0-10_front.jpg,5da9d0fb98bb31e93ed94d9a1a0b692232e8a54c4dd77f0f12eb47a93137d556,2157349,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-11,back,d4d0dd8b-02f6-4083-9548-54599e7c4dac,8scdmfdcfb/v3/3_Specimen image/r0-11_back.jpg,1c45692b0c5ebdd8bd00b0e4b608a325d0f2bdf7904c8983e6d701eb11ccb381,1826111,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-11,front,d54b2809-7cdd-4053-8f87-dbebd90a672b,8scdmfdcfb/v3/3_Specimen image/r0-11_front.jpg,61cf0baecb383c6491799729734f504d8f5193b11ee35df84eebb2a49bb2ec81,2210001,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-12,back,7435e78d-4716-41c6-8652-059659611838,8scdmfdcfb/v3/3_Specimen image/r0-12_back.jpg,5c72b3def0347e60b85ef3e1b4f4458b1016b44415e8f61715001334d00e6884,2145231,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-12,front,a956fee2-5bc6-484f-b0ae-2bc9c3189164,8scdmfdcfb/v3/3_Specimen image/r0-12_front.jpg,8b4823f5b872d3f7b0af177c29d33a47d690c8171f54bfe2d39acffea1011a3e,1782754,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-13,back,7ee64585-4020-4178-8729-5692e1ffda93,8scdmfdcfb/v3/3_Specimen image/r0-13_back.jpg,ac4e4f8d191cd8d8f0550790a625e2d4950288244bb8bb8379a08b8c8b8dde5a,2127392,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-13,front,b37facc2-f708-42b7-9c29-26a0ba9ea8ca,8scdmfdcfb/v3/3_Specimen image/r0-13_front.jpg,3a914342f9402a6671a3f83706c4f70d9940308e17c29cd49d278532fa0f28e8,2178587,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-14,back,b7d90b5e-3522-49df-a1c1-f2a49e591bcf,8scdmfdcfb/v3/3_Specimen image/r0-14_back.jpg,a48c7d0948eb3a5f288d8ebd935931ad9e6a99717c4852320b7b5bbdc3325cb3,2161993,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-14,front,70bc57aa-ed1c-4836-aa35-2d75ef8053c5,8scdmfdcfb/v3/3_Specimen image/r0-14_front.jpg,29c3e133eb89e2ed3a77140dbe7f82a5ac1cc910ddb66827ff5399c25d9bf0db,2301442,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-15,back,9f9cc8cf-cc44-4418-8336-d5a8e8b5a87a,8scdmfdcfb/v3/3_Specimen image/r0-15_back.jpg,b3553ffcdf6870aa054a19028c467a4c49785fd1b3a30d3b99f9e564cb9a19b7,1801516,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-15,front,e3a53449-e79b-49a6-b814-8f4c36af0b9a,8scdmfdcfb/v3/3_Specimen image/r0-15_front.jpg,49f36a330873adb0d81db168dd29b874935970aba6c5efed8545c0c2ec6d0808,1800742,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-16,back,33a7455a-10e6-40c7-ac71-ecabad00571e,8scdmfdcfb/v3/3_Specimen image/r0-16_back.jpg,0f20dd2bdce222f7e5f806b7b2ac0004d1fcc43a1f10494262a5e7deef6e3bcf,2217287,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-16,front,dde9f5da-6931-474b-8ca5-09fbb1474f82,8scdmfdcfb/v3/3_Specimen image/r0-16_front.jpg,d867546248fbf674285f47caba34beaef1a69e52b9b9a1df3dd70247dcdc869f,2190121,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-17,back,181bad6b-9bc9-4255-94fc-113ddfb20275,8scdmfdcfb/v3/3_Specimen image/r0-17_back.jpg,d7df80429aace17d52309506fdbb8fd8896855de24f6c87a8ab0675ad45784ff,2263136,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-17,front,f3e8aa75-fc82-4865-9c58-d5979ff1c363,8scdmfdcfb/v3/3_Specimen image/r0-17_front.jpg,ed15aa4dde0f2936198f8e50a8c9fc5a476cdc53a5a0e26e3338e81fb31ccbfd,2158886,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-18,back,d11d4519-c674-4dc9-afc1-83b4138d1a13,8scdmfdcfb/v3/3_Specimen image/r0-18_back.jpg,00430f7a11b1589232cd2fa299580494a45ca1d4017c6695ed17dd2c612c2915,2233215,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-18,front,166edc56-50f3-40bb-b5cc-0bd00af04ddc,8scdmfdcfb/v3/3_Specimen image/r0-18_front.jpg,e9a86f7b88907d39e1480a5d6849eaf6143d0d76d0e9e50faeb693867f719154,2153233,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-19,back,ff5b1a15-44c9-476d-b4d6-9d5793272895,8scdmfdcfb/v3/3_Specimen image/r0-19_back.jpg,85f6ad18121c6d44eae4ca1f7bc62a299ffb2ea771c917c8153507fc231cfcf7,2258957,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-19,front,50cf705a-1135-496a-885f-469a794e02bb,8scdmfdcfb/v3/3_Specimen image/r0-19_front.jpg,86d37c537993166cb5dcc4bcfb3547ce2f86693463bbd4de63e1f85367b32f72,2217352,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-2,back,509ae692-abdb-4546-856c-98b0283bfb91,8scdmfdcfb/v3/3_Specimen image/r0-2_back.jpg,e750fda4d06c96f4945c4df5e373384d2125c8ab49fe417340c656d14851cbcd,2211079,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-2,front,2c3a5176-9b22-440d-b945-cbb085be9ef3,8scdmfdcfb/v3/3_Specimen image/r0-2_front.jpg,6740825e1fdc62543547a2a307b55e017424c787530f0bdfa8e04481efdefbb7,2166518,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-20,back,0c737701-b586-49ea-899d-0a94b4aa9c7f,8scdmfdcfb/v3/3_Specimen image/r0-20_back.jpg,82539f43b576e9aafc30d28d3696b5c435fa8bfe1d66e63fb99f81128e9f2405,2170253,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-20,front,166ed88b-fd96-4069-a4c0-ec7b0e3143b8,8scdmfdcfb/v3/3_Specimen image/r0-20_front.jpg,0bd92845895e04a6b9257b7f0bc14b1f59fdde43ec1ff77269f96873a3463ed1,1789018,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-21,back,d4e4ff26-b0e7-4f7d-b412-4b422cec6664,8scdmfdcfb/v3/3_Specimen image/r0-21_back.jpg,c6de4de24fddc957c1876ad99f80c97299cf89153eede0a39eb1e78b437bad19,2168840,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-21,front,52981b3b-49c3-406e-a687-4fce64ebba50,8scdmfdcfb/v3/3_Specimen image/r0-21_front.jpg,58927a1967ac55c4746ca0c8d106a26c163e5660053c2c1c04274c493fc01c58,2186790,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-22,back,e353954f-18a4-4d4f-a741-85e66852c4de,8scdmfdcfb/v3/3_Specimen image/r0-22_back.jpg,f070ee0df14c685f79efc369db623b40593982ae710237db21f2e78e39c9e2be,2319069,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-22,front,51a3fb12-3455-4b8d-89d5-b77ba242c431,8scdmfdcfb/v3/3_Specimen image/r0-22_front.jpg,6706a9483f3c9c78c50e7824c90d302ea35d949ac03868c07b8b7655099aa1c7,2158804,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-23,back,f8fb5cde-d8a3-4bb8-b386-76dfc3b742b0,8scdmfdcfb/v3/3_Specimen image/r0-23_back.jpg,05e2e92759e378069126c4bd8ace86519f05d074fe631fabe1c824a6acc8f252,2267803,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-23,front,d545b866-d35e-4803-99f6-c25d5526a855,8scdmfdcfb/v3/3_Specimen image/r0-23_front.jpg,06124b3d7f42aadd069bb9a605cde7bb1c0e1205e2fccdd293abb570a27774b6,2142159,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-24,back,184e32db-ab40-4551-bd4b-328ef86ad2d8,8scdmfdcfb/v3/3_Specimen image/r0-24_back.jpg,be89d02c96a668e30858b9e4fae013855fd1964e2487341384cb4135cbe0eaae,2346558,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-24,front,8eaec4cf-7178-4432-bdbd-1e055875aa5b,8scdmfdcfb/v3/3_Specimen image/r0-24_front.jpg,12cbdd133ec835b6b41614981c941b0e5b20efacd8894555392b3443e6384d76,2144778,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-25,back,e1e63234-3389-4bb2-9c80-0e6a236bf64b,8scdmfdcfb/v3/3_Specimen image/r0-25_back.jpg,d6bd80a1e8d0a19338ca6dd79c9bbbc4493b7db2818779627f16ec8e4c79cc6d,1809484,REMOTE_OFFICIAL_HASH_BOUND,false,true
r0-25,front,99eaf54f-d879-4ee8-b931-f95b5c8349bf,8scdmfdcfb/v3/3_Specimen image/r0-25_front.jpg,311b9633b8ea24dfa8313bf0d84c240b4adbb7fb21876b3885c3b9bb064280d7,2207579,REMOTE_OFFICIAL_HASH_BOUND,false,true
