replicate,reference_mode,control_mode,control_minus_reference_regret,reference_minus_control_utility
4078,spatial_real,deepsets_real,-0.00011028384597187278,-0.00011028384597187297
4079,spatial_real,deepsets_real,7.074669710379888e-6,7.074669710379418e-6
4080,spatial_real,deepsets_real,-0.000018604088225916346,-0.000018604088225916332
4081,spatial_real,deepsets_real,-0.000012314767026984133,-0.000012314767026982737
4082,spatial_real,deepsets_real,0.00001942427433046454,0.0000194242743304636
4083,spatial_real,deepsets_real,-0.00010195278821813925,-0.00010195278821813876
4084,spatial_real,deepsets_real,3.0552571016273858e-6,3.055257101627747e-6
4085,spatial_real,deepsets_real,-0.000014019552611734971,-0.000014019552611734503
4086,spatial_real,deepsets_real,0.00012772194991706042,0.0001277219499170596
4087,spatial_real,deepsets_real,0.00013473758849940568,0.00013473758849940468
4088,spatial_real,deepsets_real,-0.000012990885595990978,-0.000012990885595990795
4089,spatial_real,deepsets_real,-0.00013000993629581873,-0.00013000993629581813
4090,spatial_real,deepsets_real,-0.000011581518665784602,-0.00001158151866578427
4091,spatial_real,deepsets_real,0.00007609292738637585,0.00007609292738637593
4092,spatial_real,deepsets_real,-6.8595760815866325e-6,-6.859576081586533e-6
4093,spatial_real,deepsets_real,-6.413305442813076e-6,-6.41330544281267e-6
4094,spatial_real,deepsets_real,-0.00011768414724360402,-0.0001176841472436042
4095,spatial_real,deepsets_real,-0.00007656747914189185,-0.00007656747914189267
4096,spatial_real,deepsets_real,-0.00007490215271246242,-0.0000749021527124618
4097,spatial_real,deepsets_real,0.0001755651935422218,0.00017556519354222145
4098,spatial_real,deepsets_real,0.000027844090162770726,0.000027844090162768937
4099,spatial_real,deepsets_real,-5.359249785396568e-6,-5.359249785397156e-6
4100,spatial_real,deepsets_real,-0.00005126730225661422,-0.000051267302256614095
4101,spatial_real,deepsets_real,-0.000039206680653969206,-0.00003920668065396922
4102,spatial_real,deepsets_real,-9.151263641824295e-6,-9.151263641825723e-6
4103,spatial_real,deepsets_real,-0.00005116071712000057,-0.000051160717120001346
4104,spatial_real,deepsets_real,-0.00005854469031441797,-0.00005854469031441801
4105,spatial_real,deepsets_real,0.00014465044596696786,0.00014465044596696913
4106,spatial_real,deepsets_real,-0.000048388246858778114,-0.000048388246858778094
4107,spatial_real,deepsets_real,0.000022089234399458774,0.000022089234399458093
4108,spatial_real,deepsets_real,-0.00006628981916907666,-0.000066289819169076
4109,spatial_real,deepsets_real,-0.00008306047783480496,-0.00008306047783480549
4110,spatial_real,deepsets_real,-0.00008090271773935163,-0.00008090271773935285
4111,spatial_real,deepsets_real,-0.00004803368271575776,-0.00004803368271575822
4112,spatial_real,deepsets_real,0.00008247538632828472,0.00008247538632828487
4113,spatial_real,deepsets_real,0.000010515774574050446,0.000010515774574050899
4114,spatial_real,deepsets_real,0.000033539481667690364,0.000033539481667690595
4115,spatial_real,deepsets_real,-0.00005642380217002011,-0.00005642380217001973
4116,spatial_real,deepsets_real,0.0000419929942729553,0.00004199299427295466
4117,spatial_real,deepsets_real,-0.000020849079955718417,-0.000020849079955719406
4118,spatial_real,deepsets_real,0.00005451117429912505,0.000054511174299124315
4119,spatial_real,deepsets_real,-0.00010477207436123456,-0.00010477207436123385
4120,spatial_real,deepsets_real,1.2755722626582127e-6,1.275572262659098e-6
4121,spatial_real,deepsets_real,-0.000022674699593611358,-0.000022674699593611757
4122,spatial_real,deepsets_real,-0.00002551237687891967,-0.0000255123768789206
4123,spatial_real,deepsets_real,0.000057734337837201756,0.00005773433783720142
4124,spatial_real,deepsets_real,-0.0000223590029796407,-0.000022359002979639265
4125,spatial_real,deepsets_real,0.00003226545850976611,0.00003226545850976631
4126,spatial_real,deepsets_real,4.035674586734307e-6,4.0356745867348e-6
4127,spatial_real,deepsets_real,-7.96196825870865e-6,-7.961968258709336e-6
4128,spatial_real,deepsets_real,-0.00011014243082364614,-0.00011014243082364529
4129,spatial_real,deepsets_real,-0.00005295366733158233,-0.00005295366733158358
4130,spatial_real,deepsets_real,-0.000053675983598667924,-0.00005367598359866931
4131,spatial_real,deepsets_real,-0.0000712013583102422,-0.00007120135831024115
4132,spatial_real,deepsets_real,-0.000015503379652167387,-0.000015503379652167607
4133,spatial_real,deepsets_real,0.00009125640712717535,0.00009125640712717481
4134,spatial_real,deepsets_real,-0.00004047476610744323,-0.00004047476610744362
4135,spatial_real,deepsets_real,-0.00003623250468474745,-0.000036232504684746923
4136,spatial_real,deepsets_real,-0.000029174584431020806,-0.000029174584431021294
4137,spatial_real,deepsets_real,-0.000053774281725878083,-0.00005377428172587894
4138,spatial_real,deepsets_real,0.00011345357230795946,0.00011345357230795976
4139,spatial_real,deepsets_real,-0.00007811418680853312,-0.00007811418680853272
4140,spatial_real,deepsets_real,3.550888034347469e-6,3.5508880343472566e-6
4141,spatial_real,deepsets_real,0.00006408695707894035,0.00006408695707894002
4142,spatial_real,deepsets_real,9.651694636506869e-6,9.6516946365061e-6
4143,spatial_real,deepsets_real,0.00008339581034183009,0.00008339581034182994
4144,spatial_real,deepsets_real,0.0000365304685596363,0.00003653046855963711
4145,spatial_real,deepsets_real,0.000014320228917849622,0.000014320228917847037
4146,spatial_real,deepsets_real,0.000037134012221584287,0.00003713401222158473
4147,spatial_real,deepsets_real,-0.00002150007739594219,-0.00002150007739594148
4148,spatial_real,deepsets_real,-0.0001236258752919077,-0.0001236258752919071
4149,spatial_real,deepsets_real,-0.000017221758929550704,-0.000017221758929550772
4150,spatial_real,deepsets_real,0.00008190862568632108,0.00008190862568632118
4151,spatial_real,deepsets_real,-0.000010614769032256504,-0.00001061476903225702
4152,spatial_real,deepsets_real,-0.00001943971852934352,-0.000019439718529343668
4153,spatial_real,deepsets_real,-0.00007463345511865618,-0.00007463345511865606
4154,spatial_real,deepsets_real,-0.00006163003960835886,-0.0000616300396083591
4155,spatial_real,deepsets_real,0.00006479635101860545,0.00006479635101860538
4156,spatial_real,deepsets_real,0.000057517609748955596,0.00005751760974895676
4157,spatial_real,deepsets_real,-0.000059950271267868574,-0.00005995027126786892
4158,spatial_real,deepsets_real,-0.00004448872363182974,-0.00004448872363182994
4159,spatial_real,deepsets_real,-0.000020952112027555644,-0.00002095211202755611
4160,spatial_real,deepsets_real,0.00015447396283357057,0.00015447396283357182
4161,spatial_real,deepsets_real,0.000019205995234772056,0.000019205995234770836
4162,spatial_real,deepsets_real,0.000018489939741103228,0.0000184899397411028
4163,spatial_real,deepsets_real,-0.00004438062511751892,-0.00004438062511751756
4164,spatial_real,deepsets_real,-4.388850669080162e-6,-4.388850669080938e-6
4165,spatial_real,deepsets_real,0.00005075389835351978,0.00005075389835352018
4166,spatial_real,deepsets_real,0.000038783036792024855,0.000038783036792024544
4167,spatial_real,deepsets_real,0.00007793603107609029,0.00007793603107608935
4168,spatial_real,deepsets_real,-0.00011700681479001954,-0.00011700681479001912
4169,spatial_real,deepsets_real,-0.00007631479098366867,-0.00007631479098366758
4170,spatial_real,deepsets_real,-0.0000697048331482353,-0.0000697048331482345
4171,spatial_real,deepsets_real,0.000049744509007892554,0.00004974450900789202
4172,spatial_real,deepsets_real,0.00005010810724804764,0.00005010810724804712
4173,spatial_real,deepsets_real,0.000051015253289266906,0.00005101525328926706
4174,spatial_real,deepsets_real,0.0000984695279531977,0.00009846952795319795
4175,spatial_real,deepsets_real,-0.00004614848031957135,-0.000046148480319571205
4176,spatial_real,deepsets_real,0.00009307399776420078,0.00009307399776420124
4177,spatial_real,deepsets_real,6.816529563926331e-6,6.816529563925143e-6
4178,spatial_real,deepsets_real,-0.000031298890747778405,-0.00003129889074777814
4179,spatial_real,deepsets_real,-4.646753686072108e-6,-4.6467536860720555e-6
4180,spatial_real,deepsets_real,0.00005174617964489106,0.000051746179644891006
4181,spatial_real,deepsets_real,0.000015807531673739095,0.000015807531673738367
4182,spatial_real,deepsets_real,0.000060010735811366504,0.00006001073581136676
4183,spatial_real,deepsets_real,-0.00006566439624432468,-0.0000656643962443249
4184,spatial_real,deepsets_real,-0.00008621834395679637,-0.0000862183439567968
4185,spatial_real,deepsets_real,0.0000494566715757491,0.000049456671575749624
4186,spatial_real,deepsets_real,-0.000011208116676927199,-0.000011208116676928993
4187,spatial_real,deepsets_real,0.00007473932055141602,0.00007473932055141662
4188,spatial_real,deepsets_real,0.000054311130741049235,0.00005431113074104922
4189,spatial_real,deepsets_real,4.682147848401122e-6,4.68214784840087e-6
4190,spatial_real,deepsets_real,0.00001761965319532621,0.000017619653195325694
4191,spatial_real,deepsets_real,-0.00012925970195483156,-0.0001292597019548321
4192,spatial_real,deepsets_real,-0.00007011371453003827,-0.00007011371453003847
4193,spatial_real,deepsets_real,6.690816203888787e-6,6.690816203889465e-6
4194,spatial_real,deepsets_real,0.00003164661406298916,0.000031646614062989024
4195,spatial_real,deepsets_real,-0.000047782783118776685,-0.00004778278311877777
4196,spatial_real,deepsets_real,0.00004061172803436717,0.00004061172803436607
4197,spatial_real,deepsets_real,0.00003766671598664917,0.00003766671598664825
4198,spatial_real,deepsets_real,4.639589292549223e-6,4.639589292549891e-6
4199,spatial_real,deepsets_real,-0.000012302470804718043,-0.000012302470804717491
4200,spatial_real,deepsets_real,-0.00004494035578941005,-0.000044940355789409605
4201,spatial_real,deepsets_real,6.248682714507109e-6,6.248682714506739e-6
4202,spatial_real,deepsets_real,-4.289647219708296e-6,-4.289647219708657e-6
4203,spatial_real,deepsets_real,-0.0000335295006827184,-0.00003352950068271844
4204,spatial_real,deepsets_real,-0.000035138017949463335,-0.00003513801794946257
4205,spatial_real,deepsets_real,0.00009398924766346733,0.00009398924766346802
4206,spatial_real,deepsets_real,0.00009724944871876966,0.00009724944871877042
4207,spatial_real,deepsets_real,0.000027318664981402254,0.00002731866498140218
4208,spatial_real,deepsets_real,0.00006077990519620368,0.00006077990519620424
4209,spatial_real,deepsets_real,0.00002609949069690461,0.000026099490696903804
4210,spatial_real,deepsets_real,-0.00006789386577623485,-0.00006789386577623524
4211,spatial_real,deepsets_real,-0.00007706827510538857,-0.00007706827510538734
4212,spatial_real,deepsets_real,-0.00004844681579788673,-0.00004844681579788672
4213,spatial_real,deepsets_real,0.00008601033300702076,0.00008601033300702076
4214,spatial_real,deepsets_real,0.00005992354486631027,0.00005992354486630995
4215,spatial_real,deepsets_real,-3.915629189820205e-6,-3.9156291898203024e-6
4216,spatial_real,deepsets_real,0.00004412360806789675,0.00004412360806789731
4217,spatial_real,deepsets_real,0.000027047133344704443,0.000027047133344704362
4218,spatial_real,deepsets_real,4.401980536064322e-6,4.40198053606308e-6
4219,spatial_real,deepsets_real,-0.00008329422481102768,-0.0000832942248110287
4220,spatial_real,deepsets_real,0.0000771784213101833,0.00007717842131018295
4221,spatial_real,deepsets_real,0.000036597424760104594,0.000036597424760103564
4222,spatial_real,deepsets_real,-0.0000337380861094178,-0.00003373808610941794
4223,spatial_real,deepsets_real,0.000011495016520725147,0.000011495016520724109
4224,spatial_real,deepsets_real,0.000029430711207051145,0.000029430711207052077
4225,spatial_real,deepsets_real,-0.000010464784615219977,-0.000010464784615220092
4226,spatial_real,deepsets_real,-0.00002724761850519692,-0.000027247618505197635
4227,spatial_real,deepsets_real,0.00004988901273625968,0.00004988901273626027
4228,spatial_real,deepsets_real,0.00011726527205712892,0.00011726527205712833
4229,spatial_real,deepsets_real,0.00009598885867262748,0.00009598885867262815
4230,spatial_real,deepsets_real,-0.00003333412235596913,-0.00003333412235597014
4231,spatial_real,deepsets_real,0.000022062156657958663,0.00002206215665795852
4232,spatial_real,deepsets_real,0.00001854636389018195,0.000018546363890181468
4233,spatial_real,deepsets_real,0.000012738549158971754,0.000012738549158971526
4234,spatial_real,deepsets_real,0.00008130135140424228,0.00008130135140424126
4235,spatial_real,deepsets_real,-0.00007574981571968301,-0.00007574981571968285
4236,spatial_real,deepsets_real,-4.306084168786452e-6,-4.30608416878535e-6
4237,spatial_real,deepsets_real,0.000010772864746449977,0.000010772864746452101
4238,spatial_real,deepsets_real,-0.00008756986675686046,-0.00008756986675686144
4239,spatial_real,deepsets_real,0.00002035543638400818,0.00002035543638400902
4240,spatial_real,deepsets_real,-0.00010400399020749334,-0.00010400399020749425
4241,spatial_real,deepsets_real,-7.81414961194618e-6,-7.814149611945779e-6
4242,spatial_real,deepsets_real,-0.00002430506985674705,-0.00002430506985674809
4243,spatial_real,deepsets_real,0.00006431704297150563,0.00006431704297150564
4244,spatial_real,deepsets_real,-9.641664608211394e-6,-9.641664608210708e-6
4245,spatial_real,deepsets_real,-0.00007087904329802774,-0.00007087904329802806
4246,spatial_real,deepsets_real,0.000024737957437103927,0.000024737957437103775
4247,spatial_real,deepsets_real,-0.00008702867652587842,-0.00008702867652587806
4248,spatial_real,deepsets_real,-0.000018684494597167044,-0.00001868449459716628
4249,spatial_real,deepsets_real,4.059599865484954e-7,4.0595998654840954e-7
4250,spatial_real,deepsets_real,0.000019599945457360612,0.000019599945457359175
4251,spatial_real,deepsets_real,-0.0001261768115644052,-0.00012617681156440558
4252,spatial_real,deepsets_real,-0.00002164317543696907,-0.00002164317543696926
4253,spatial_real,deepsets_real,-0.000012715617107855216,-0.000012715617107854859
4254,spatial_real,deepsets_real,-0.00007211946347732868,-0.00007211946347732908
4255,spatial_real,deepsets_real,-0.00004848491797550403,-0.0000484849179755044
4256,spatial_real,deepsets_real,-0.000014122902159321877,-0.00001412290215932161
4257,spatial_real,deepsets_real,0.00006140934810363313,0.00006140934810363275
4258,spatial_real,deepsets_real,-1.156581734285007e-6,-1.1565817342840628e-6
4259,spatial_real,deepsets_real,0.000056593724190806896,0.00005659372419080686
4260,spatial_real,deepsets_real,-0.0000545532304797253,-0.00005455323047972512
4261,spatial_real,deepsets_real,0.00011857291921941553,0.00011857291921941566
4262,spatial_real,deepsets_real,0.00009106098194412657,0.00009106098194412697
4263,spatial_real,deepsets_real,-0.00007264298665436101,-0.00007264298665436051
4264,spatial_real,deepsets_real,0.0000532388426247255,0.000053238842624726003
4265,spatial_real,deepsets_real,3.948659859539262e-6,3.948659859538991e-6
4266,spatial_real,deepsets_real,-0.000029590768244023142,-0.0000295907682440234
4267,spatial_real,deepsets_real,0.00005617852519623391,0.000056178525196234955
4268,spatial_real,deepsets_real,-0.000023080530944549586,-0.000023080530944548837
4269,spatial_real,deepsets_real,0.00004173284688624839,0.00004173284688624815
4270,spatial_real,deepsets_real,-0.00006270347946408666,-0.00006270347946408653
4271,spatial_real,deepsets_real,0.00001964152288217354,0.000019641522882173978
4272,spatial_real,deepsets_real,4.031538413970641e-6,4.031538413970325e-6
4273,spatial_real,deepsets_real,-0.00013027059731371792,-0.00013027059731371827
4274,spatial_real,deepsets_real,0.00002066959293733327,0.000020669592937333582
4275,spatial_real,deepsets_real,0.00006753103317847821,0.00006753103317847893
4276,spatial_real,deepsets_real,3.3331274995997487e-6,3.333127499600331e-6
4277,spatial_real,deepsets_real,-0.00007709341133331233,-0.0000770934113333122
4278,spatial_real,deepsets_real,-0.00010536116795808088,-0.00010536116795808064
4279,spatial_real,deepsets_real,-0.0000281148500510976,-0.00002811485005109892
4280,spatial_real,deepsets_real,0.0001521712524425479,0.0001521712524425487
4281,spatial_real,deepsets_real,-0.0000554107686231217,-0.000055410768623120296
4282,spatial_real,deepsets_real,-0.000045604907438275,-0.00004560490743827547
4283,spatial_real,deepsets_real,0.00015084357751364084,0.00015084357751364138
4284,spatial_real,deepsets_real,0.0001670687207369721,0.00016706872073697223
4285,spatial_real,deepsets_real,-0.00007398770011815316,-0.00007398770011815373
4286,spatial_real,deepsets_real,0.00003747127289609534,0.00003747127289609522
4287,spatial_real,deepsets_real,-0.000050576745457886194,-0.00005057674545788657
4288,spatial_real,deepsets_real,-0.000094804261307361,-0.00009480426130736157
4289,spatial_real,deepsets_real,-0.000021374673958972763,-0.00002137467395897222
4290,spatial_real,deepsets_real,-0.00006932635434153504,-0.00006932635434153498
4291,spatial_real,deepsets_real,0.000021713807492011506,0.000021713807492010998
4292,spatial_real,deepsets_real,-0.000017669147452785184,-0.00001766914745278503
4293,spatial_real,deepsets_real,-0.00004926277460991831,-0.000049262774609917554
4294,spatial_real,deepsets_real,7.816232332604443e-6,7.816232332601933e-6
4295,spatial_real,deepsets_real,-0.000019551150543272756,-0.000019551150543273207
4296,spatial_real,deepsets_real,0.000046903727143266946,0.00004690372714326828
4297,spatial_real,deepsets_real,-0.00003222493885319047,-0.00003222493885318984
4298,spatial_real,deepsets_real,0.00007391422530749648,0.00007391422530749446
4299,spatial_real,deepsets_real,0.000017734382911134956,0.000017734382911134393
4300,spatial_real,deepsets_real,6.393576707588884e-6,6.393576707589562e-6
4301,spatial_real,deepsets_real,-0.00004897471580685876,-0.00004897471580685882
4302,spatial_real,deepsets_real,0.000011704265243906234,0.000011704265243906185
4303,spatial_real,deepsets_real,-3.031236635133057e-6,-3.0312366351341525e-6
4304,spatial_real,deepsets_real,-0.00010931086874243726,-0.00010931086874243774
4305,spatial_real,deepsets_real,0.000054291008768947956,0.00005429100876894791
4306,spatial_real,deepsets_real,1.2736580060892719e-6,1.273658006089674e-6
4307,spatial_real,deepsets_real,-4.969530293306296e-6,-4.969530293305858e-6
4308,spatial_real,deepsets_real,-0.00002395837811906383,-0.000023958378119064298
4309,spatial_real,deepsets_real,-0.000046741366648580446,-0.00004674136664857993
4310,spatial_real,deepsets_real,0.00009819660802293038,0.00009819660802292832
4311,spatial_real,deepsets_real,-0.000015847321472625686,-0.00001584732147262497
4312,spatial_real,deepsets_real,0.00009769751459770693,0.00009769751459770739
4313,spatial_real,deepsets_real,0.00009689766746702061,0.00009689766746702126
4314,spatial_real,deepsets_real,-0.000023367619964731294,-0.000023367619964731108
4315,spatial_real,deepsets_real,-0.000027570853599882816,-0.00002757085359988223
4316,spatial_real,deepsets_real,-0.00003669008253691519,-0.00003669008253691488
4317,spatial_real,deepsets_real,0.000057794883210898124,0.00005779488321089727
4318,spatial_real,deepsets_real,0.00002895483656498426,0.000028954836564983134
4319,spatial_real,deepsets_real,0.000010444949872349547,0.000010444949872350098
4320,spatial_real,deepsets_real,9.887140364918274e-6,9.88714036491762e-6
4321,spatial_real,deepsets_real,0.000017398895077824137,0.000017398895077824757
4322,spatial_real,deepsets_real,-0.00008648762529043514,-0.0000864876252904363
4323,spatial_real,deepsets_real,-0.00005877633147709458,-0.000058776331477094255
4324,spatial_real,deepsets_real,0.00004266099056786406,0.000042660990567863745
4325,spatial_real,deepsets_real,-0.0000810535953496442,-0.00008105359534964332
4326,spatial_real,deepsets_real,-0.000059746597469982045,-0.0000597465974699815
4327,spatial_real,deepsets_real,-1.838186275695634e-6,-1.838186275695155e-6
4328,spatial_real,deepsets_real,-2.000220275269355e-6,-2.0002202752688875e-6
4329,spatial_real,deepsets_real,-0.000037647443699909015,-0.000037647443699907647
4330,spatial_real,deepsets_real,0.00010329277178821687,0.00010329277178821678
4331,spatial_real,deepsets_real,-0.000052788346207764215,-0.000052788346207763016
4332,spatial_real,deepsets_real,9.349070467725915e-6,9.349070467725372e-6
4333,spatial_real,deepsets_real,0.000024660009004479008,0.000024660009004479014
4334,spatial_real,deepsets_real,0.00002582376320384161,0.000025823763203841407
4335,spatial_real,deepsets_real,0.00004616542218133264,0.00004616542218133205
4336,spatial_real,deepsets_real,0.000022485460572944694,0.000022485460572944663
4337,spatial_real,deepsets_real,-0.00009730456759938129,-0.0000973045675993822
4338,spatial_real,deepsets_real,0.00006975341328710673,0.00006975341328710687
4339,spatial_real,deepsets_real,0.000015171227485379947,0.000015171227485379559
4340,spatial_real,deepsets_real,-0.00008131455380103007,-0.0000813145538010292
4341,spatial_real,deepsets_real,-0.00004658874080747515,-0.00004658874080747548
4342,spatial_real,deepsets_real,-0.00005236907611711351,-0.0000523690761171138
4343,spatial_real,deepsets_real,-0.00011140581883871577,-0.00011140581883871555
4344,spatial_real,deepsets_real,0.000052239113434912436,0.00005223911343491271
4345,spatial_real,deepsets_real,0.0001041722846295776,0.00010417228462957793
4346,spatial_real,deepsets_real,-0.000015129926597542339,-0.000015129926597543347
4347,spatial_real,deepsets_real,-9.304538927784253e-6,-9.304538927784402e-6
4348,spatial_real,deepsets_real,0.00010377188925122145,0.00010377188925122064
4349,spatial_real,deepsets_real,-0.00002410357571375604,-0.000024103575713755856
4350,spatial_real,deepsets_real,-0.00004563141909821733,-0.00004563141909821715
4351,spatial_real,deepsets_real,0.00009241068527345395,0.00009241068527345313
4352,spatial_real,deepsets_real,0.00006702527296972068,0.0000670252729697214
4353,spatial_real,deepsets_real,-0.000055094725788960214,-0.000055094725788959665
4354,spatial_real,deepsets_real,-0.000054657382381924934,-0.000054657382381925205
4355,spatial_real,deepsets_real,-5.568466737072089e-6,-5.568466737071559e-6
4356,spatial_real,deepsets_real,0.000013740336698833967,0.000013740336698833638
4357,spatial_real,deepsets_real,0.00010010399014748785,0.00010010399014748764
4358,spatial_real,deepsets_real,-0.00010545216362354969,-0.00010545216362354962
4359,spatial_real,deepsets_real,-0.00004335500581278788,-0.000043355005812787305
4360,spatial_real,deepsets_real,-5.338701005711798e-6,-5.3387010057121865e-6
4361,spatial_real,deepsets_real,0.00007944863002232298,0.00007944863002232252
4362,spatial_real,deepsets_real,-0.00012177656345344356,-0.00012177656345344397
4363,spatial_real,deepsets_real,-0.00006980434530716422,-0.00006980434530716609
4364,spatial_real,deepsets_real,0.0000339400694485094,0.00003394006944850833
4365,spatial_real,deepsets_real,-0.00004337576324948793,-0.000043375763249488694
4366,spatial_real,deepsets_real,0.00009727600396910892,0.00009727600396910802
4367,spatial_real,deepsets_real,-0.00005982291867675637,-0.000059822918676756715
4368,spatial_real,deepsets_real,-0.000039687295682377076,-0.00003968729568237757
4369,spatial_real,deepsets_real,-0.00008397976898162918,-0.00008397976898162884
4370,spatial_real,deepsets_real,1.71563058843528e-6,1.7156305884341145e-6
4371,spatial_real,deepsets_real,0.000012199464077839011,0.00001219946407783874
4372,spatial_real,deepsets_real,-0.00006226463482892665,-0.00006226463482892681
4373,spatial_real,deepsets_real,-0.00007070764942512884,-0.00007070764942512934
4374,spatial_real,deepsets_real,0.00004945290655062728,0.000049452906550626194
4375,spatial_real,deepsets_real,-0.0000902159163953872,-0.0000902159163953868
4376,spatial_real,deepsets_real,0.000012412688159495663,0.000012412688159495883
4377,spatial_real,deepsets_real,-0.00011908211613421316,-0.00011908211613421341
4378,spatial_real,deepsets_real,-0.00004479650444246235,-0.00004479650444246152
4379,spatial_real,deepsets_real,0.00004575807274800574,0.00004575807274800599
4380,spatial_real,deepsets_real,-0.00005470477403442803,-0.00005470477403442929
4381,spatial_real,deepsets_real,0.00001606887452306061,0.000016068874523060162
4382,spatial_real,deepsets_real,0.00007525762507590555,0.00007525762507590683
4383,spatial_real,deepsets_real,-0.000022065420696754854,-0.000022065420696755647
4384,spatial_real,deepsets_real,0.00002150250704188005,0.000021502507041878436
4385,spatial_real,deepsets_real,-0.00014243179000876312,-0.00014243179000876296
4386,spatial_real,deepsets_real,0.00004647729603626168,0.0000464772960362621
4387,spatial_real,deepsets_real,0.00017023477777491162,0.0001702347777749125
4388,spatial_real,deepsets_real,-0.00003736460355277903,-0.00003736460355277823
4389,spatial_real,deepsets_real,0.00008692782065971318,0.0000869278206597131
4390,spatial_real,deepsets_real,0.000052084615748551666,0.000052084615748551795
4391,spatial_real,deepsets_real,0.00005885804382350432,0.000058858043823502544
4392,spatial_real,deepsets_real,-0.000018229139750099908,-0.000018229139750100382
4393,spatial_real,deepsets_real,-0.000025489148681598062,-0.000025489148681598794
4394,spatial_real,deepsets_real,-0.00008183757983124158,-0.00008183757983124154
4395,spatial_real,deepsets_real,0.00008760398952475125,0.00008760398952475185
4396,spatial_real,deepsets_real,-0.00005758559619776279,-0.000057585596197764055
4397,spatial_real,deepsets_real,-0.00001765675898370127,-0.000017656758983701658
4398,spatial_real,deepsets_real,8.665449606504519e-6,8.665449606504375e-6
4399,spatial_real,deepsets_real,-5.597842041942663e-6,-5.597842041942284e-6
4400,spatial_real,deepsets_real,0.00003631413339472405,0.000036314133394723624
4401,spatial_real,deepsets_real,-0.00009213312020749358,-0.00009213312020749364
4402,spatial_real,deepsets_real,0.00003224375147386759,0.00003224375147386808
4403,spatial_real,deepsets_real,0.00001691905532811514,0.000016919055328115873
4404,spatial_real,deepsets_real,0.00003594797100635259,0.00003594797100635196
4405,spatial_real,deepsets_real,-1.884145136994755e-6,-1.884145136995925e-6
4406,spatial_real,deepsets_real,7.192151274983763e-6,7.192151274984945e-6
4407,spatial_real,deepsets_real,-0.00008806102522582471,-0.0000880610252258252
4408,spatial_real,deepsets_real,0.00006278328851209904,0.000062783288512098
4409,spatial_real,deepsets_real,0.000014498985034789498,0.000014498985034789542
4410,spatial_real,deepsets_real,-0.00002853830626022245,-0.0000285383062602226
4411,spatial_real,deepsets_real,0.000038369969725382653,0.00003836996972538326
4412,spatial_real,deepsets_real,0.000047896954449678834,0.00004789695444967855
4413,spatial_real,deepsets_real,0.00006956884286559433,0.00006956884286559341
4414,spatial_real,deepsets_real,0.00002501501043169086,0.00002501501043169005
4415,spatial_real,deepsets_real,0.000042281343136430935,0.000042281343136430054
4416,spatial_real,deepsets_real,-0.00007349831026297875,-0.00007349831026297805
4417,spatial_real,deepsets_real,-1.8230777656943916e-6,-1.8230777656937275e-6
4418,spatial_real,deepsets_real,-0.00004259175738711348,-0.00004259175738711447
4419,spatial_real,deepsets_real,0.00011994979749565514,0.00011994979749565464
4420,spatial_real,deepsets_real,0.00003476341068867333,0.000034763410688673355
4421,spatial_real,deepsets_real,0.00009957344655997947,0.00009957344655997962
4422,spatial_real,deepsets_real,0.000010959886238450303,0.000010959886238450217
4423,spatial_real,deepsets_real,0.00007200719406205384,0.00007200719406205258
4424,spatial_real,deepsets_real,0.00002067320545192427,0.00002067320545192439
4425,spatial_real,deepsets_real,-0.00003356095001900578,-0.000033560950019005924
4426,spatial_real,deepsets_real,-0.00015461552171003082,-0.00015461552171003136
4427,spatial_real,deepsets_real,0.00010101531538781715,0.00010101531538781693
4428,spatial_real,deepsets_real,0.00003365839396402611,0.000033658393964025386
4429,spatial_real,deepsets_real,4.125439956099697e-6,4.125439956099684e-6
4430,spatial_real,deepsets_real,0.00005379277222175022,0.00005379277222174962
4431,spatial_real,deepsets_real,7.704437569828042e-6,7.704437569828706e-6
4432,spatial_real,deepsets_real,0.00016595814522036255,0.00016595814522036222
4433,spatial_real,deepsets_real,-0.00005075330390407034,-0.00005075330390407081
4434,spatial_real,deepsets_real,0.00004255372856292629,0.00004255372856292537
4435,spatial_real,deepsets_real,0.00007706694770212054,0.00007706694770212088
4436,spatial_real,deepsets_real,0.00013454798123732942,0.00013454798123733007
4437,spatial_real,deepsets_real,-0.000024987230417411178,-0.00002498723041741117
4438,spatial_real,deepsets_real,0.00009976602498107331,0.00009976602498107303
4439,spatial_real,deepsets_real,0.000040620960286322574,0.000040620960286321985
4440,spatial_real,deepsets_real,-0.00009704432732621428,-0.00009704432732621502
4441,spatial_real,deepsets_real,-6.817365481922901e-6,-6.817365481923723e-6
4442,spatial_real,deepsets_real,-7.972269732770739e-6,-7.972269732769932e-6
4443,spatial_real,deepsets_real,0.000015830787760812554,0.00001583078776081258
4444,spatial_real,deepsets_real,-0.000024214814758318517,-0.000024214814758318547
4445,spatial_real,deepsets_real,0.000021648420616136806,0.000021648420616136488
4446,spatial_real,deepsets_real,0.00003346738487037225,0.0000334673848703718
4447,spatial_real,deepsets_real,0.000038402385300789994,0.00003840238530078964
4448,spatial_real,deepsets_real,-0.000023922784478336175,-0.0000239227844783372
4449,spatial_real,deepsets_real,2.5345063067001967e-6,2.5345063067005084e-6
4450,spatial_real,deepsets_real,-0.00011280471093929346,-0.0001128047109392932
4451,spatial_real,deepsets_real,-0.00007334779912617576,-0.00007334779912617763
