protocol,outer_dataset_id,query_dataset_id,random_fold_position,method,seed,teacher_dimension,target_count,target_path,target_sha256,teacher_state_sha256,training_state_sha256
outer_lodo,ykhs7s2dck,,,global_shuffled_teacher,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__global_shuffled_teacher__seed-20260811__209abbe6b23b603f6d9cca352100d6c13dbbbb67b1c4aeff1d4bbc5973a327f2.npy,209abbe6b23b603f6d9cca352100d6c13dbbbb67b1c4aeff1d4bbc5973a327f2,cd0b0e75ca0729787e3f2e9d886e6165f78b3fced15b54bfbe45153ee74adba0,94706a9c09850b942f9dbd874bd836e7f994bffc07073e9608939dc38d95d2ac
outer_lodo,ykhs7s2dck,,,stratified_shuffled_teacher,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__stratified_shuffled_teacher__seed-20260811__046956d47530d826ffb91218511ba55b26c4e5380ea7d17a807420703eee3e78.npy,046956d47530d826ffb91218511ba55b26c4e5380ea7d17a807420703eee3e78,fce4a1ef27e3d66c7be4e09ecd4a729e2f47ed1c966f69de160b7b55e66c0b6d,af34447c25578d74ddc3df3bcb57a7a184e675c8d5d83b15dfa1a2dd1aa1b542
outer_lodo,ykhs7s2dck,,,random_teacher,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__random_teacher__seed-20260811__80a4b7d50e9fffa87884c9e7c2bd88f1cb046ee6390b38ddb145c369b1707023.npy,80a4b7d50e9fffa87884c9e7c2bd88f1cb046ee6390b38ddb145c369b1707023,d884bdfdc96f9d1ff1a642adf9eac8a2c7eb98fa80a2474e1b2c27d7f0c24495,38fcbd8756b091df67e34ed00c9383839a051e790d223c09f9c801e16323f078
outer_lodo,ykhs7s2dck,,,full_latent_imitation,20260811,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__full_latent_imitation__seed-20260811__5c0e50413956ef1ad6b55766d49f22a39fc33f3d8cb0167a3449cefd25ab1d54.npy,5c0e50413956ef1ad6b55766d49f22a39fc33f3d8cb0167a3449cefd25ab1d54,c4feb2cc1ce4645a3bac5cb348bdcbd127a15640231199478173e47ea73ccc24,a4eb72175c83261f1c70f6b9f928c18938814e071db3cdbb56336779a75f6179
outer_lodo,ykhs7s2dck,,,D0_equal_capacity,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__D0_equal_capacity__seed-20260812__0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d.npy,0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d,b1124d1787adeb30c27285c1f1bb8b9aabadf6c9b28d6490d71f1a1c079383f6,ef1a97403ef0e492d86f24b2ca1f8a88fa2d1a9cec7f83bb01ac373e7a4a231d
outer_lodo,ykhs7s2dck,,,MSPD,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__MSPD__seed-20260812__0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d.npy,0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d,b1124d1787adeb30c27285c1f1bb8b9aabadf6c9b28d6490d71f1a1c079383f6,237a81327f5c15d945309c91ce80344480b073a0aa713c399f98f903059a07c4
outer_lodo,ykhs7s2dck,,,scalar_teacher,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__scalar_teacher__seed-20260812__57072c395b3ad3df8ae6f64dda747d2763fb1ae720ef677b5a5e191590b9e0c7.npy,57072c395b3ad3df8ae6f64dda747d2763fb1ae720ef677b5a5e191590b9e0c7,87b0a9f7f2c59513f6d6774a4ded7258e8fc4ee3e75c53ed50478a6ce50beb5c,62e07a7bbb595754317dac9b297c4dcd65a8c3fa61820cb4f556ba95b7c4fe5d
outer_lodo,ykhs7s2dck,,,global_shuffled_teacher,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__global_shuffled_teacher__seed-20260812__bf4f783bde5676e62a9be1d5660f0880c389629558e26cfd9a01b09961fe6bfe.npy,bf4f783bde5676e62a9be1d5660f0880c389629558e26cfd9a01b09961fe6bfe,7dac0e27ae6361de1d7920e0ba8566483e9195f348f609b11427f6c2c7a6f8be,499d63957f0ab0b0cdd3c88a1bfdb31fdce48539a51bf815a81907ffe04331f8
outer_lodo,ykhs7s2dck,,,stratified_shuffled_teacher,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__stratified_shuffled_teacher__seed-20260812__b4a2208eda594d5c2a9909d01025898039a5f91e2c9d0a936dd1f5f00bdd9f7d.npy,b4a2208eda594d5c2a9909d01025898039a5f91e2c9d0a936dd1f5f00bdd9f7d,963698c8c92e84983d02c3afdca11874b5f0672e61d4c1680feb7dcdf501deba,0c6cb23297f227870e88530b910bb6f52a18f0acdfbe36e79f5818ece5258182
outer_lodo,ykhs7s2dck,,,random_teacher,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__random_teacher__seed-20260812__b71c239a35fb61ec0c2e4aab7928244db1b428581e9f053455f1d09cb9da4d69.npy,b71c239a35fb61ec0c2e4aab7928244db1b428581e9f053455f1d09cb9da4d69,6931a8ed453223c7b7a4ff336a4262a9a8d874ec25c1afd6a16aa1a6215b60b1,03b00ea976a3675241f71fd7ee6b5469f8a98705251a4ce45627be9ea0abc74c
outer_lodo,ykhs7s2dck,,,full_latent_imitation,20260812,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__full_latent_imitation__seed-20260812__5c0e50413956ef1ad6b55766d49f22a39fc33f3d8cb0167a3449cefd25ab1d54.npy,5c0e50413956ef1ad6b55766d49f22a39fc33f3d8cb0167a3449cefd25ab1d54,c4feb2cc1ce4645a3bac5cb348bdcbd127a15640231199478173e47ea73ccc24,1c4fff0b280eee36f5fc1180548e8432bbfa89be76282b8dd7461fcadd8c93e5
outer_lodo,ykhs7s2dck,,,D0_equal_capacity,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__D0_equal_capacity__seed-20260813__0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d.npy,0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d,b1124d1787adeb30c27285c1f1bb8b9aabadf6c9b28d6490d71f1a1c079383f6,f44403891d910b40cf5158da2c279be84b35931a5dce713a6118c54eddb44e11
outer_lodo,ykhs7s2dck,,,MSPD,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__MSPD__seed-20260813__0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d.npy,0d62ff957ab31543881f6b5b8d9d849eeaa865c79b424fbf968e99a0c34add9d,b1124d1787adeb30c27285c1f1bb8b9aabadf6c9b28d6490d71f1a1c079383f6,2ed9cd7f3592c3d3cc522217371e500656a69ae0cd305b004190f8477f238f58
outer_lodo,ykhs7s2dck,,,scalar_teacher,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__scalar_teacher__seed-20260813__57072c395b3ad3df8ae6f64dda747d2763fb1ae720ef677b5a5e191590b9e0c7.npy,57072c395b3ad3df8ae6f64dda747d2763fb1ae720ef677b5a5e191590b9e0c7,87b0a9f7f2c59513f6d6774a4ded7258e8fc4ee3e75c53ed50478a6ce50beb5c,050eac6c47142af1faf048efbb049c14c655c9db82c1d5eef5b3816a7b64d927
outer_lodo,ykhs7s2dck,,,global_shuffled_teacher,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__global_shuffled_teacher__seed-20260813__e00d0ca6a1289c8c51801fc4b07bfb815826cb0eb611f958a3d51f47c9807e6e.npy,e00d0ca6a1289c8c51801fc4b07bfb815826cb0eb611f958a3d51f47c9807e6e,1ae35582de18034feb3a43ab0e7926401d2bf9b75639dc2ec5779bcfa2d637d2,e966f4fe400fde5f914a1c63eb4709804cb557de4fabe2dfdbdff11d419cdba1
outer_lodo,ykhs7s2dck,,,stratified_shuffled_teacher,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__stratified_shuffled_teacher__seed-20260813__d5d684b98f193c81c299d52fa364ea32ed5eafac262b6f1acf9f56cdfcffe25a.npy,d5d684b98f193c81c299d52fa364ea32ed5eafac262b6f1acf9f56cdfcffe25a,9668375dc6f9067990497aacb38ec8f09fde03b58953ea8b1d130fae01702ef1,d6b96fa396dd40e756d7a7e611234505a3ef4458b79e48f68ea62fcbce093816
outer_lodo,ykhs7s2dck,,,random_teacher,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__random_teacher__seed-20260813__2394d84e18709484ce4519ab9219092a19b63b462c0933f774fa81bcbf40beab.npy,2394d84e18709484ce4519ab9219092a19b63b462c0933f774fa81bcbf40beab,d5dcebdfcab22d2742e4da9c1fe7ba1ec44be4b749c9073f4afa7c495d615049,1855418a777c25f6c67b774e8fc10711ea8a28fb6029cb6906fb127750105d77
outer_lodo,ykhs7s2dck,,,full_latent_imitation,20260813,8,238,arrays/teacher_targets/outer_lodo__ykhs7s2dck__full_latent_imitation__seed-20260813__5c0e50413956ef1ad6b55766d49f22a39fc33f3d8cb0167a3449cefd25ab1d54.npy,5c0e50413956ef1ad6b55766d49f22a39fc33f3d8cb0167a3449cefd25ab1d54,c4feb2cc1ce4645a3bac5cb348bdcbd127a15640231199478173e47ea73ccc24,59c6153451b84c65e11463ca98636f24ef5e763b8b7cc77b38525527c64ddf2d
random_split_D0,74t7kcdgkr,,1,random_split_D0,20260811,16,230,arrays/teacher_targets/random_split_D0__74t7kcdgkr__random_split_D0__seed-20260811__930e6dcb947ea7110d9738815368441d61126a415515c53cd5b9fdadb328ca41.npy,930e6dcb947ea7110d9738815368441d61126a415515c53cd5b9fdadb328ca41,a006f069f87b8b2a6cfadfb357f7e115a5760c5525b8f92713cbaeadf87b6f44,014fec55db2c805f13a6320e938148588efa513b5c1ed12ac226ed607175f25f
random_split_D0,74t7kcdgkr,,1,random_split_D0,20260812,16,230,arrays/teacher_targets/random_split_D0__74t7kcdgkr__random_split_D0__seed-20260812__930e6dcb947ea7110d9738815368441d61126a415515c53cd5b9fdadb328ca41.npy,930e6dcb947ea7110d9738815368441d61126a415515c53cd5b9fdadb328ca41,a006f069f87b8b2a6cfadfb357f7e115a5760c5525b8f92713cbaeadf87b6f44,36b9493df51e9821bbc4fc56ddd8a40d206f5b5cbd6a58f03cdc4516335e19c2
random_split_D0,74t7kcdgkr,,1,random_split_D0,20260813,16,230,arrays/teacher_targets/random_split_D0__74t7kcdgkr__random_split_D0__seed-20260813__930e6dcb947ea7110d9738815368441d61126a415515c53cd5b9fdadb328ca41.npy,930e6dcb947ea7110d9738815368441d61126a415515c53cd5b9fdadb328ca41,a006f069f87b8b2a6cfadfb357f7e115a5760c5525b8f92713cbaeadf87b6f44,dc7448d7619daf048c7e5b2cfb6e29cd0dce21fb9bc1795c2355cbeab9fd87b1
random_split_D0,cgtnjyggtm,,2,random_split_D0,20260811,32,230,arrays/teacher_targets/random_split_D0__cgtnjyggtm__random_split_D0__seed-20260811__35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927.npy,35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927,bdaa38202d5ce6646fa9e1474c8d7d504688d1e2ac1c19ed53dfd4791b19bb27,53538f5c0fa68a4b70b55b04731960d96c7ff788b2ee856118380e8bd79a3504
random_split_D0,cgtnjyggtm,,2,random_split_D0,20260812,32,230,arrays/teacher_targets/random_split_D0__cgtnjyggtm__random_split_D0__seed-20260812__35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927.npy,35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927,bdaa38202d5ce6646fa9e1474c8d7d504688d1e2ac1c19ed53dfd4791b19bb27,30b0bc1afc9cf7d3083f2767f091f852ff61ff2cda15995159874e37a691676d
random_split_D0,cgtnjyggtm,,2,random_split_D0,20260813,32,230,arrays/teacher_targets/random_split_D0__cgtnjyggtm__random_split_D0__seed-20260813__35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927.npy,35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927,bdaa38202d5ce6646fa9e1474c8d7d504688d1e2ac1c19ed53dfd4791b19bb27,71f4cda77a409d281dddab5d26c15f4f5c5186778662dce000431ce7366bd47a
random_split_D0,w68dtmpfyf,,3,random_split_D0,20260811,8,230,arrays/teacher_targets/random_split_D0__w68dtmpfyf__random_split_D0__seed-20260811__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,058065b63ae0f86c50285c239b8c863ae18212af5b17a535074e6e7d00bdf547,dc76265d7dcc74baf7dda21157ea3a9efa8eb61f58a67aa09d34da193a6363da
random_split_D0,w68dtmpfyf,,3,random_split_D0,20260812,8,230,arrays/teacher_targets/random_split_D0__w68dtmpfyf__random_split_D0__seed-20260812__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,058065b63ae0f86c50285c239b8c863ae18212af5b17a535074e6e7d00bdf547,af9a085539a1d94c838810f15de55377a9d2ac2bf126a36bb29b9aea222f97db
random_split_D0,w68dtmpfyf,,3,random_split_D0,20260813,8,230,arrays/teacher_targets/random_split_D0__w68dtmpfyf__random_split_D0__seed-20260813__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,058065b63ae0f86c50285c239b8c863ae18212af5b17a535074e6e7d00bdf547,107136df06a9066c1def8293a624c8ac15510ad963441be033d2e9ce1ad24661
random_split_D0,xcmzfsbd9t,,4,random_split_D0,20260811,32,230,arrays/teacher_targets/random_split_D0__xcmzfsbd9t__random_split_D0__seed-20260811__35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927.npy,35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927,15f3b08a4600d321f45a1f2aede4117faaf75b827a1cedfcc72d780e17cbc098,cc7bb0f5ccab80f62b03a2c54a34256884008d751947647219d041752c7e5500
random_split_D0,xcmzfsbd9t,,4,random_split_D0,20260812,32,230,arrays/teacher_targets/random_split_D0__xcmzfsbd9t__random_split_D0__seed-20260812__35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927.npy,35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927,15f3b08a4600d321f45a1f2aede4117faaf75b827a1cedfcc72d780e17cbc098,df6681377fde4700817566517c3bf1aa328be9bf554f9930ea3b3566ea719aa1
random_split_D0,xcmzfsbd9t,,4,random_split_D0,20260813,32,230,arrays/teacher_targets/random_split_D0__xcmzfsbd9t__random_split_D0__seed-20260813__35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927.npy,35f41e446d3e1187e6ba11d6e7208755b7fc3a067e9367d45d516c258b540927,15f3b08a4600d321f45a1f2aede4117faaf75b827a1cedfcc72d780e17cbc098,b9d972baeb4662c46b7b93168728801d017aab7e57b90afb2ba0dd98d1968ff6
random_split_D0,yfxyg8jm46,,5,random_split_D0,20260811,8,230,arrays/teacher_targets/random_split_D0__yfxyg8jm46__random_split_D0__seed-20260811__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,a03569709d005c68c3457f8103ad3edf38934f8e41939bc4ef65af5a30485d34,af2c89ff012fad2029825d4089cdf1c7cd6d18ad30c61ffc39f2d49b30a72915
random_split_D0,yfxyg8jm46,,5,random_split_D0,20260812,8,230,arrays/teacher_targets/random_split_D0__yfxyg8jm46__random_split_D0__seed-20260812__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,a03569709d005c68c3457f8103ad3edf38934f8e41939bc4ef65af5a30485d34,da08058b1cf490408c049ff32a9c0375f05bcbcc345881f09a0e503b2b959bec
random_split_D0,yfxyg8jm46,,5,random_split_D0,20260813,8,230,arrays/teacher_targets/random_split_D0__yfxyg8jm46__random_split_D0__seed-20260813__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,a03569709d005c68c3457f8103ad3edf38934f8e41939bc4ef65af5a30485d34,c802dfde8c3cda2f76202f5270087990fc40f60bb5fb34b5b4d2b05c9b2f644d
random_split_D0,ykhs7s2dck,,6,random_split_D0,20260811,8,230,arrays/teacher_targets/random_split_D0__ykhs7s2dck__random_split_D0__seed-20260811__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,c4513440b4e89c0bc4499b81bdd07ffc38c960b6e0309e35765d98a67466b7e4,1a1114b9cbce3c20cf9ad4395c88f669b4cd890c91ede14d8f4ece334cfaccee
random_split_D0,ykhs7s2dck,,6,random_split_D0,20260812,8,230,arrays/teacher_targets/random_split_D0__ykhs7s2dck__random_split_D0__seed-20260812__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,c4513440b4e89c0bc4499b81bdd07ffc38c960b6e0309e35765d98a67466b7e4,7aa531304e043b2c2ce64b40040955574147a5640764803e920986e5c7d79a7c
random_split_D0,ykhs7s2dck,,6,random_split_D0,20260813,8,230,arrays/teacher_targets/random_split_D0__ykhs7s2dck__random_split_D0__seed-20260813__8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2.npy,8b6d6781b4e8fdb5da0ca2f6a5b78d60a18e469042b7015ecc18b871213a99a2,c4513440b4e89c0bc4499b81bdd07ffc38c960b6e0309e35765d98a67466b7e4,61e4a3a15807d552df975705bf5d5b0d25239444cb35cca314f848cdc729ff2d
