dataset_id,specimen_id,comparison,first_method,second_method,nominal_checkpoint,first_action_count,second_action_count,exact_action_jaccard,normalized_symmetric_cell_distance,first_mean_radial_position,second_mean_radial_position,first_minus_second_level2_fraction
yfxyg8jm46,c16-29,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-29,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-29,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-29,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-29,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-29,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-29,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0,0.16935013702001658,0.5714285714285714,0.5230458017729962,0.25
yfxyg8jm46,c16-29,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,16,0.037037037037037035,0.16845445464253994,0.5550493308981825,0.5707739525401192,0.20833333333333331
yfxyg8jm46,c16-29,oracle,reconstruction_oracle,mechanical_oracle,0.125,18,22,0.14285714285714285,0.11852305844464561,0.6485562330237766,0.6296786975963274,0.14141414141414144
yfxyg8jm46,c16-29,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,28,0.16,0.08460780151664518,0.7101840788022586,0.6481947627165111,-0.05238095238095236
yfxyg8jm46,c16-29,oracle,reconstruction_oracle,mechanical_oracle,0.25,38,38,0.288135593220339,0.05128247701283131,0.7185585398126789,0.6902829720033806,0
yfxyg8jm46,c16-3,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-3,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-3,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-3,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-3,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-3,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-3,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-3,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,8,0.23076923076923078,0.10011388041464737,0.4067324411975766,0.2969556179761805,0
yfxyg8jm46,c16-3,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,14,0.23809523809523808,0.10156870332881793,0.5262129881684414,0.4148606741558332,0.11904761904761904
yfxyg8jm46,c16-3,oracle,reconstruction_oracle,mechanical_oracle,0.125,16,20,0.2413793103448276,0.08662891662289242,0.4848580470347471,0.4568844283044415,0.175
yfxyg8jm46,c16-3,oracle,reconstruction_oracle,mechanical_oracle,0.1875,28,31,0.20408163265306123,0.09460942004949213,0.5728496935190186,0.5202303534912486,0.05990783410138248
yfxyg8jm46,c16-3,oracle,reconstruction_oracle,mechanical_oracle,0.25,38,41,0.19696969696969696,0.08288064386348185,0.5958039562038501,0.5471562560510387,0.04557124518613609
yfxyg8jm46,c16-30,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-30,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-30,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-30,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-30,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-30,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-30,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-30,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0.05263157894736842,0.1521489870350135,0.6539982699388743,0.598330394721004,0.25
yfxyg8jm46,c16-30,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,16,0.07142857142857142,0.1305973732920694,0.6485175931800709,0.5866920523884095,0.08928571428571427
yfxyg8jm46,c16-30,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,20,0.1111111111111111,0.10946460939854255,0.6856155966020774,0.5847841172684297,0
yfxyg8jm46,c16-30,oracle,reconstruction_oracle,mechanical_oracle,0.1875,28,28,0.14285714285714285,0.0940518706398431,0.7353890848573509,0.5980186085297315,0
yfxyg8jm46,c16-30,oracle,reconstruction_oracle,mechanical_oracle,0.25,34,36,0.14754098360655737,0.09562743831594034,0.7343841624491777,0.6140746507593934,0.04901960784313725
yfxyg8jm46,c16-32,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-32,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-32,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-32,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-32,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-32,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-32,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-32,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,10,0.38461538461538464,0.08670950004438122,0.31514447565475695,0.3348153768195853,0.15
yfxyg8jm46,c16-32,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,16,0.25,0.08147393549252158,0.5416103287653574,0.3894058372724076,0.08928571428571427
yfxyg8jm46,c16-32,oracle,reconstruction_oracle,mechanical_oracle,0.125,22,22,0.2222222222222222,0.09198004114311169,0.6029680336473366,0.44499469199250963,0
yfxyg8jm46,c16-32,oracle,reconstruction_oracle,mechanical_oracle,0.1875,33,32,0.22641509433962265,0.08215463892978318,0.6501258114468597,0.4905619110601012,-0.005681818181818177
yfxyg8jm46,c16-32,oracle,reconstruction_oracle,mechanical_oracle,0.25,41,43,0.2727272727272727,0.059118285570186155,0.6661178518746778,0.5610137457413089,0.03460011344299488
yfxyg8jm46,c16-33,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-33,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-33,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-33,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-33,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-33,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-33,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-33,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0.1111111111111111,0.10022632195092432,0.2311477126785564,0.41570602956461133,0.25
yfxyg8jm46,c16-33,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,16,0.1111111111111111,0.12205172344346277,0.43764831188438774,0.45334262159366856,0.08928571428571427
yfxyg8jm46,c16-33,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,22,0.10526315789473684,0.1327170235036683,0.5647286596681143,0.5159711365014579,0.06363636363636366
yfxyg8jm46,c16-33,oracle,reconstruction_oracle,mechanical_oracle,0.1875,33,30,0.125,0.09153005476878642,0.6512111100401108,0.5595781893920908,-0.051515151515151514
yfxyg8jm46,c16-33,oracle,reconstruction_oracle,mechanical_oracle,0.25,41,39,0.23076923076923078,0.06705223402775944,0.6579134267435167,0.6151021215793844,-0.03814884302689181
yfxyg8jm46,c16-34,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-34,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-34,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-34,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-34,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-34,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-34,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-34,oracle,reconstruction_oracle,mechanical_oracle,0.0625,10,10,0.42857142857142855,0.06529184732074889,0.3921937132142757,0.3040535628718593,0
yfxyg8jm46,c16-34,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,18,0.28,0.10361009756663041,0.4648177462700986,0.3991172643008095,0.15873015873015872
yfxyg8jm46,c16-34,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,22,0.2,0.11278412808705437,0.5771790947086144,0.43229289061501003,0.06363636363636366
yfxyg8jm46,c16-34,oracle,reconstruction_oracle,mechanical_oracle,0.1875,33,35,0.2830188679245283,0.06769437917263471,0.6543337217158587,0.5730203571701971,0.038961038961038974
yfxyg8jm46,c16-34,oracle,reconstruction_oracle,mechanical_oracle,0.25,39,45,0.2923076923076923,0.06404341270465813,0.6619991629316097,0.5808448370523398,0.10427350427350426
yfxyg8jm46,c16-35,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-35,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-35,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-35,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-35,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-35,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-35,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-35,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0.17647058823529413,0.11113609005114014,0.5495895840547195,0.32369622810993426,0.25
yfxyg8jm46,c16-35,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,18,0.10344827586206896,0.13379112529687556,0.6744916191540967,0.39605245893482444,0.15873015873015872
yfxyg8jm46,c16-35,oracle,reconstruction_oracle,mechanical_oracle,0.125,22,27,0.13953488372093023,0.12522967433591728,0.7214621945866851,0.48218611532773187,0.09932659932659932
yfxyg8jm46,c16-35,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,37,0.21818181818181817,0.07075797494515292,0.6896407398167248,0.537315940643974,0.12522522522522522
yfxyg8jm46,c16-35,oracle,reconstruction_oracle,mechanical_oracle,0.25,39,43,0.24242424242424243,0.060843027635619565,0.695463056926091,0.5441392735121534,0.07274895646988669
yfxyg8jm46,c16-36,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-36,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-36,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-36,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-36,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-36,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-36,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-36,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,10,0.058823529411764705,0.15589612243543044,0.5714285714285714,0.3957934601999627,0.15
yfxyg8jm46,c16-36,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,16,0.034482758620689655,0.1385916103353783,0.6554276277588665,0.5071023845863791,0.08928571428571427
yfxyg8jm46,c16-36,oracle,reconstruction_oracle,mechanical_oracle,0.125,22,25,0.06818181818181818,0.11698850681467624,0.6832459349603827,0.5226905656553865,0.05636363636363635
yfxyg8jm46,c16-36,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,33,0.06779661016949153,0.10245837853475744,0.7077917508076343,0.5608837033697137,0.051515151515151514
yfxyg8jm46,c16-36,oracle,reconstruction_oracle,mechanical_oracle,0.25,38,45,0.12162162162162163,0.0795661667861661,0.7222495330569315,0.6154805881517611,0.11169590643274854
yfxyg8jm46,c16-37,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-37,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-37,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-37,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-37,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-37,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-37,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-37,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,10,0.2,0.1460581735482367,0.5238095238095238,0.378687313684668,0.15
yfxyg8jm46,c16-37,oracle,reconstruction_oracle,mechanical_oracle,0.09375,16,16,0.10344827586206896,0.14610584306780847,0.6940675225016701,0.4763714459457578,0
yfxyg8jm46,c16-37,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,20,0.17647058823529413,0.1297541725648536,0.700033767966948,0.5157782520802007,0
yfxyg8jm46,c16-37,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,28,0.1836734693877551,0.09584656141503542,0.7034588456948162,0.5052277793683138,-0.05238095238095236
yfxyg8jm46,c16-37,oracle,reconstruction_oracle,mechanical_oracle,0.25,36,36,0.14285714285714285,0.0869302256787313,0.7103549802807358,0.5048792834271608,0
yfxyg8jm46,c16-38,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-38,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-38,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-38,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-38,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-38,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-38,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-38,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0.1111111111111111,0.135807032460898,0.5329801144555834,0.4406875062249509,0.25
yfxyg8jm46,c16-38,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,18,0.18518518518518517,0.08889427454965383,0.6794937595064928,0.5516907808481095,0.15873015873015872
yfxyg8jm46,c16-38,oracle,reconstruction_oracle,mechanical_oracle,0.125,22,22,0.2222222222222222,0.08147028879715862,0.6832459349603827,0.553768443014474,0
yfxyg8jm46,c16-38,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,30,0.22448979591836735,0.05944762616065513,0.7034588456948162,0.5699690970754112,0
yfxyg8jm46,c16-38,oracle,reconstruction_oracle,mechanical_oracle,0.25,36,38,0.21311475409836064,0.05805956145251058,0.7039099652194368,0.5852740061155582,0.04385964912280699
yfxyg8jm46,c16-39,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-39,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-39,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-39,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-39,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-39,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-39,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-39,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,10,0.2857142857142857,0.10013027840563704,0.31514447565475695,0.3676261866787585,0.15
yfxyg8jm46,c16-39,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,16,0.2727272727272727,0.11523242276036164,0.4699791162106788,0.35177760172168526,0.20833333333333331
yfxyg8jm46,c16-39,oracle,reconstruction_oracle,mechanical_oracle,0.125,18,22,0.25,0.08906898636706204,0.5901537946695881,0.46510804342751616,0.14141414141414144
yfxyg8jm46,c16-39,oracle,reconstruction_oracle,mechanical_oracle,0.1875,30,37,0.3137254901960784,0.05496613977602939,0.6734571915219175,0.5689003765100671,0.12522522522522522
yfxyg8jm46,c16-39,oracle,reconstruction_oracle,mechanical_oracle,0.25,39,45,0.3548387096774194,0.0464707202673085,0.6937617229732634,0.5798728313123009,0.10427350427350426
yfxyg8jm46,c16-4,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-4,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-4,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-4,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-4,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-4,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-4,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-4,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0,0.15449223109388222,0.4067324411975766,0.555160060382088,0.25
yfxyg8jm46,c16-4,oracle,reconstruction_oracle,mechanical_oracle,0.09375,12,16,0.07692307692307693,0.1305166207353684,0.4411427734809378,0.4962596435928101,0.20833333333333331
yfxyg8jm46,c16-4,oracle,reconstruction_oracle,mechanical_oracle,0.125,16,20,0.125,0.12609807718251523,0.5243427902133216,0.46312065222852844,0.175
yfxyg8jm46,c16-4,oracle,reconstruction_oracle,mechanical_oracle,0.1875,28,32,0.2,0.09393217622672104,0.6375791626745162,0.5405255158159673,0.0982142857142857
yfxyg8jm46,c16-4,oracle,reconstruction_oracle,mechanical_oracle,0.25,36,38,0.2542372881355932,0.05760566495713014,0.642649274341457,0.5575430893042649,0.04385964912280699
yfxyg8jm46,c16-40,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-40,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-40,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-40,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-40,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-40,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-40,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-40,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,12,0,0.24274541592069726,0.9178735682793082,0.4767558024866627,0.25
yfxyg8jm46,c16-40,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,16,0.034482758620689655,0.1907295925951484,0.8584594770839207,0.468256190426974,0.08928571428571427
yfxyg8jm46,c16-40,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,20,0.08108108108108109,0.14214262138317887,0.7845688334797402,0.5265345463584077,0
yfxyg8jm46,c16-40,oracle,reconstruction_oracle,mechanical_oracle,0.1875,26,26,0.08333333333333333,0.1204277378359612,0.7972412550397554,0.5258606761983668,0
yfxyg8jm46,c16-40,oracle,reconstruction_oracle,mechanical_oracle,0.25,34,34,0.13333333333333333,0.09129233738038117,0.7763265098001737,0.5562857463001363,0
yfxyg8jm46,c16-41,learned,global_reconstruction_mask,global_mechanical_mask,0.03125,4,4,0,0.3040267127848131,0.35714285714285715,0.6718364082635668,0
yfxyg8jm46,c16-41,learned,global_reconstruction_mask,global_mechanical_mask,0.0625,12,12,0.043478260869565216,0.1451198137101638,0.6256034508063208,0.655842454764196,0
yfxyg8jm46,c16-41,learned,global_reconstruction_mask,global_mechanical_mask,0.09375,20,20,0.3333333333333333,0.07280277253875084,0.6990836382123635,0.6600022342184926,0
yfxyg8jm46,c16-41,learned,global_reconstruction_mask,global_mechanical_mask,0.125,29,29,0.4146341463414634,0.04570529356183262,0.6910330048255957,0.6963187602510283,0
yfxyg8jm46,c16-41,learned,global_reconstruction_mask,global_mechanical_mask,0.1875,46,46,0.6727272727272727,0.019763854132543255,0.6439770789457819,0.6703978977555004,0
yfxyg8jm46,c16-41,learned,global_reconstruction_mask,global_mechanical_mask,0.25,63,63,0.96875,0.0016034167373844615,0.6152791657652963,0.6164527583960303,0
yfxyg8jm46,c16-41,oracle,reconstruction_oracle,mechanical_oracle,0.03125,0,0,,,,,
yfxyg8jm46,c16-41,oracle,reconstruction_oracle,mechanical_oracle,0.0625,8,10,0.125,0.10415014195675382,0.31514447565475695,0.3932794800882767,0.15
yfxyg8jm46,c16-41,oracle,reconstruction_oracle,mechanical_oracle,0.09375,14,14,0.07692307692307693,0.13190741251441734,0.5176272826251179,0.4221462876187413,0
yfxyg8jm46,c16-41,oracle,reconstruction_oracle,mechanical_oracle,0.125,20,22,0.10526315789473684,0.10549545997889875,0.6052960306874958,0.5609422125130605,0.06363636363636366
yfxyg8jm46,c16-41,oracle,reconstruction_oracle,mechanical_oracle,0.1875,33,28,0.12962962962962962,0.08840119956346262,0.6669197916384285,0.5763434056752519,-0.10389610389610388
yfxyg8jm46,c16-41,oracle,reconstruction_oracle,mechanical_oracle,0.25,38,36,0.13846153846153847,0.0897298370912944,0.6669197916384285,0.5941141810723389,-0.04385964912280699
