schema_version,item_id,display_number,report_id,task,public_material_status,packet_id,packet_number,packet_path
1,blind-163-057ebefc,163,48459ba7af1f62af123239b45224ed4c92e8c98b4616ded28cc5678fffacb5ad,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-164-f0dc51d3,164,5f60699b3d9857a80b02292a42553a953c5c7d5e311ac77cda7f8a279b514c83,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-165-217ea660,165,49d25f9bdf6508c430da2150c97069ead05d3e847a2be2e81b8acd4ad294c1ba,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-166-c036c9af,166,7fca86d98d9d654728415d40efed0085845d7f75eec0125a91b3dd3b84bb2e07,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-167-386e52fb,167,2450b456af96ba377b31a46fcd29599041adbd4ffcbcede20548f82edd6a597c,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-168-2f1ea96f,168,6be632986c4b4fd36a5eb30d75219b2ade2aa46bbfd8a7c0a97a5aa8ff7b1d18,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-169-650f4b29,169,ca3fd914cd71bbcb0861a7cad56d0f08858305cfd663c44f0d5dc5410460c115,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-170-95fda806,170,d3608ad517bfcbe4f160533ecff4301694129983bd73d518fa58c08da34dd9f8,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-171-899cd8ca,171,98084c4ae9da3aeadce19ff73de39265a730d1230e8427cbabb7bd0e37ad4f29,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-172-7d41ad18,172,c1e0fb736065410fbbd32f50789231cf00211409480f6555ce57619915df6764,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-173-c2c82404,173,cbad5984c92508909b66ffdd0eb673876e369044924e59fe109e600e59a541b3,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-174-aae19709,174,c3d0a6de7da1f2d90d3768e90b3d718534618e541f2f6f91ade2b721e27515c9,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-175-343b8098,175,4ca0cae20ce7a2b183b374c0fb72a8099a708059fa12a293a3c755e7d1e84661,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-176-c2fd633a,176,a1aaba22794d402b6bd34cb8c439ddf8d883c55a0b0ab29e0ed516d06096ba86,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-177-9e89d313,177,30565d8e17d5ee7dcdf5fcca9e585f5769a9fdc4509e8126af2e974f1820a004,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-178-acdfc5b2,178,298944b9af187570ddba1b57c7e64fce5dcd0fa737749e4520af2f68ca158383,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-179-9147913d,179,496affd77fb80bfee6d619d36975cee0b782fe3436eb36880bdbe27d1d169e26,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-180-5ae16e17,180,739e9ec1256cfdcffe4b27685c3fd4581f90bf5d3c4ef3fbc2caa1029a551a7e,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-181-4676d1c2,181,74f940a789237a81d7d31c7991a34bb9fd81a43edb8c58a438da4e835ecb5db0,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-182-05236174,182,fa19cfe43b38799e44f7ba21f425db92b9866954ec1d19dbd03311c3c2f4d498,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-183-2427c13e,183,28c3b777f3b02de478c15c8153a9be1a056fe45b5f45130e864dcff84cd9695e,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-184-f46ac014,184,42297252df18b5f1a562674421589e9a231b52e10583c5c787ad44ffd58df01a,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-185-9ee97630,185,76e8707a32959522ef54b1037193c724268da62332bb5225a6b2302bd0567095,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-186-cd917dbb,186,4091e54bac8674710be79e6d8d4cca9e9d4253eecb3cb1dacf8cadaf810b1511,CHARACTERIZE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
1,blind-187-eaf7feff,187,1f7a24615cb16638c69a4aa0fdfbbdaac020ce99ad5eed25a90448c8dccf17ab,LOCATE,PREPARED,5b1a8e7d1e2ade169bf9f62a7fa853030b0f945f0e99288b6ac400ffdc78837c,6,/home/ww/diff/.worktrees/cscan-human-review-html/.local/cscan_human_review_html/blind_packets/blind_packet_006.json
