schema_version,dataset_id,specimen_id,specimen_key,surface_path,surface_sha256,registered_cscan_path,registered_cscan_sha256,native_height,native_width,registration_transform_sha256,surface_frame_transform,pilot_selected,smoke_selected,clean_render_sha256,gridded_render_sha256,surface_render_height_px,surface_render_width_px,model_surface_height_px,model_surface_width_px,model_surface_image_grid_thw,model_surface_visual_tokens,model_evidence_height_px,model_evidence_width_px,model_evidence_image_grid_thw,model_evidence_visual_tokens
1,w68dtmpfyf,q16-6,w68dtmpfyf:q16-6,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-6.png,f80208b89a0d53ce3118ae8e8f91e26907e1d543a78695262c0ab7fb0dc2c63f,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-6.png,bf9b2f864289c8b07d8df28e31bab74cfddcb9a04683aa9d7c3b00f3e7a2572e,674,675,b9e0e5eb199a801c846b036dfe7fc28264158dbf31016bed41f131a31a32bfc0,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-7,w68dtmpfyf:q16-7,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-7.png,fba20cddbde029deef62d3c31735e55b6d4b75069ae02c8b749596e94540153d,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-7.png,d4d8f534176be7a86b6b65c012c1c6b2217d305cb4af9698ea98cf37c6220522,674,675,632ce204bd6e19e03e5fe8b720ace0006d5fea2447658af6a30ab11cc6d3b689,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-8,w68dtmpfyf:q16-8,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-8.png,a5d5c5c9b51967c5a554e7890b9256607097eef4d18a5ea856f03dfa03a7b81c,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-8.png,8751cf3ccd04345642f6d65b1224c077815fe0f1e971f1f32c3f49b294da46e6,674,675,e819590b54f98b9a77911542adb7b55ab7825a0bcc053b273aa41ed29b3cd3ae,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,w68dtmpfyf,q16-9,w68dtmpfyf:q16-9,data/public/hasebe/raw/w68dtmpfyf/v1/impacted surface image/q16-9.png,fe9f4771ba3397ec2e93add86c5d1489a1ab619b295abdb534e2a15438c68797,data/public/hasebe/processed/w68dtmpfyf/internal_cscan/q16-9.png,0d1529616f897952436ca62733d41e3421635a9fb605f1e7422b2773bcef89d5,674,675,9cde8fad25e49473b78ee015017ad42cd3241e44572eaf7f0b09b10fd186f882,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-10,xcmzfsbd9t:c24-10,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-10.png,f21037304f0cc020726fc4214f78296f769acc66485f2deb97d16355e08129c5,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-10.png,e191a098ee009ad9308c0305c8cc21feb952252a3009d49218e8d8af34de5445,338,352,8f197c5dbf5f850bbe108fb7e75f84244f18e3c546310919cf69099b8e7befa2,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-10t,xcmzfsbd9t:c24-10t,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-10t.png,41cc928e47e3b86be03bb1f3cc88435985ce50a8d6a9713f735bbca0029489f6,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-10t.png,33f2fa44f5c0f3ba53d0f3aa587fb59070b9f318007bf7873d3160d044967418,674,675,304b4dbd7f632d8630b184b5ec7447337d408c193af4d48492bb0849abdeb101,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-11,xcmzfsbd9t:c24-11,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-11.png,08b4b1d97c6a481703a333e7d91e3dd96b6cfc31c7c86abeeaa3b24ad52635a1,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-11.png,8b2890b08602ce1699c2c2b615c7029a496ab5440f838ee45d371cd0d22b1832,338,340,9b0efab48f716ecfb7c872ffa0356884850c3a4a019fa6eb9b853dfd051394ca,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-11t,xcmzfsbd9t:c24-11t,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-11t.png,1a476ec3c4a4a1efd4a90572d3708adfbc9c0e7c6f04663d814790736411d00c,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-11t.png,da2f286f15fc6112799a945a07be3a3c705e6715ee540e9ecf730af3a5918305,674,675,c4ef2f3e10f5358bfd58b5a69903a4ab884648db3af11c397fd8801ff2cb0689,ROT90_CLOCKWISE,True,False,44497b388e8b7e59711f02d5da7f1260cbae0aa95f8cb38a4bb052b6eb320330,a87587426e94f2917b33cbcd6ad5931b6176fac43ef3f07b6e8012627f5a6619,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-12,xcmzfsbd9t:c24-12,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-12.png,b496377c7ba7b0763fb9f9f9bd47e2ad4f0fcddb6455a10ceacfaf1e7da26918,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-12.png,ec409643cde7cf03691b66a25498592842b45210640e7ea52f7d8cc49674c3e5,338,352,b50e6ed9ad9453371ed0c554d44111a9157ec94d24af1ce3e5c934a8d8ce7db2,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-12t,xcmzfsbd9t:c24-12t,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-12t.png,3028a212718d7de6a408cf37bfd5def4639c4e96c049fa7b67adc9d563f5df0c,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-12t.png,31d6ee277eca66c71e45ecba87f7647b14be3d3be4c4b704eec137bbb09a9ca0,674,675,4eca4dd8359561d028a957cb7262000febd4ca46683b821d0918e486f49222c8,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-13,xcmzfsbd9t:c24-13,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-13.png,5e7df7b29cbd244e20b9fa7c37e0ea405c0654500af3fafea490254a1baddd42,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-13.png,4ff73184f4d59f6c8ea9cc72edf340e30b7861c00cbe8f19fafdb39db44d38c4,338,340,4c69247e4f8143c10d7581c70e0a44143a81853ec892b0ab6897b501aba4571b,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-14,xcmzfsbd9t:c24-14,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-14.png,27b6ac88db0ce089b0122916118b6f48c4edab119ef2ca2d839bf1f9f74c9713,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-14.png,0f5ed28e63e9e38ebcb6e018e6fc609ae9fdeb49284bf3d48f37125e9d5ac141,338,340,67c9153a9dafe2bc345ed0293f79f00f4833428828684aa45aae2baf9dbd063f,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-15,xcmzfsbd9t:c24-15,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-15.png,fc2b5e17d20eea85433df34f628ae317d9357f2f82b1354a29eba4d012aba18a,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-15.png,714fc1a8fd8f61afc16b0ac0429ee6be6fffa1d4ba8d06e1944d22e6e5dd5d4a,338,352,da4f0709bdfe0e3dfdf00641e801047a1c1bdfca89fda96e6584b4e1fddb8abe,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-16,xcmzfsbd9t:c24-16,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-16.png,48c96103e8b0cea100f9a8dbd0b5db3ead0c74db4bc5f9b75057de8d0130ac53,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-16.png,e2c68273ac67adfab8ca9cc9a100f518e65889743f183773736bcdea52b55013,338,352,bf458e57a498d16672c3b9c9ca74939ea08a84f6bfe2ee43881e6a416738c96a,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-17,xcmzfsbd9t:c24-17,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-17.png,93429e5fa42c5e33ef67717d02f0354335306ebe6514840719d0adb6f4d3413d,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-17.png,42e7ab74f21ac710735b58de0e98d6eaada8ced1e1f683f3e8679daee1d2341a,338,340,1334c8352591f9ce254626de2f4ca15e714ece82647a25d3f55545c31b601c82,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-18,xcmzfsbd9t:c24-18,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-18.png,55e691dae1fda34b9ae32e22da4d465341ef634b777fdb954a39759ef53fb20e,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-18.png,ca968ff823645e6d0dcecd57c3e4c9b888bd573ae12664bb10edc6c5711b57d7,338,352,d42c70706880eb17015356259e8e675e2fbeaf1e78d214708226dd5de05bf9d8,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-2,xcmzfsbd9t:c24-2,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-2.png,463f0cbfbc7ac8a8d37d26410637c7cf176f97697b30492cb4bbede0414a29b8,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-2.png,4cb4b508acf7b4f22115507fb2580a5d84e4b3c55fed2ecf9ada5ed5c87c3cfc,338,340,c6f107ef8d7853bc43c9016e2e7cd46c39f3e1aaf33c9e750057aecae17b872a,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-20,xcmzfsbd9t:c24-20,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-20.png,5c8baeeebc704c726c510b8d0a0fa34f73c09688430a19f93e6694de6cdf4aea,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-20.png,9c021666e58c65b242b6b3da2d78a8cf4561e66f9c5485f2ea0e50505acda0e2,338,340,442ae4e18a129b2024bbc52219c917186f857ebee139091b81668167489f2487,ROT90_CLOCKWISE,True,True,825af58c69b5d2ef8a4b75c499792e83a21583180c13e2bb28536c87efa0343a,63c801ab9cbd9a13326bd3907c21e43c17e6c1cc3b42ccad325eb1cd71a8ebf3,1024,1024,980,980,"[1,70,70]",1225,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-21,xcmzfsbd9t:c24-21,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-21.png,6a050797a0880350bc3c88e842645c0811cf7f1bdb048c48f68b1907439dd2ed,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-21.png,8a4fc492e78241ed4d52eb92151bf036104adc536968f0c566062cdbd312c014,338,352,687f959bb5688fc77ed27da1a00f77875ee7604b0e85b11d7ff5f712a9d72310,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-24,xcmzfsbd9t:c24-24,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-24.png,4bca18aeb635da4d84aed48c6daa3559b93379c04d6864254795ef1b328f9ec0,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-24.png,15b0a1a29a107fab0f25598c3c6ca81a5f105ef1dd9642e8ffa2773695587c20,338,340,040520bc96a0dea69922c34f06a1a696084b343c0280cfdf17564f14a94a7cf4,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-25,xcmzfsbd9t:c24-25,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-25.png,bb626cfc7d4325ca05ed06f97e170a2a36cc44b299e3d1b29c99543cda74060c,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-25.png,5c72f91924287f5d1eb654f45ad0edad59f7cb0dcefc0542bdc6b3c914232142,338,352,c3f6fbcc729cd4c3425f4b182be7064513090785f2be430e7c94bd0ab9bf15bf,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-26,xcmzfsbd9t:c24-26,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-26.png,1067fe04312d4f42b0a9112d96c8b6612601b883f2334da58b44373b65ed79fc,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-26.png,2a66320a6700430f7e8aa6487012d13e88bacca9ec83a8df7f80ca88ec18c6bc,674,675,af3095d60ad129652206eadb79e291aac29f7b79c39302869dff8f61189a2dfd,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-27,xcmzfsbd9t:c24-27,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-27.png,2bbb5eed55c0cacdab8a105682fa61cb2904f095a257118c90deb5a99f8e9eca,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-27.png,03737e34b2c530e9c861fd54b06a39ec73e8eb5523b79354c2fc4d745950f051,674,675,1a0cee5144c880e868b08132a3108ead2425d10232ef340d69de635688019b4d,ROT90_CLOCKWISE,True,False,e7a86bf7fe36474ba8a399f37ec9a01225385101603a55a28b3779fc8b696216,32b51d4c6023a2cded53a99a219c10abfd21110492db7210a365fd6cc0df5a88,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-28,xcmzfsbd9t:c24-28,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-28.png,8da115a13a35b8f6c46f1291dd6856f780325a38e11cb9cddcad867021d477c5,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-28.png,5be43672ef1727e76e3c6d8fc69d6176759c836dd758ff4423437afa91be3192,674,675,21b12676fdda5eb112032e2fb2f7cfc8ccc5ff9218b8435b57113041d02b52a3,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-29,xcmzfsbd9t:c24-29,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-29.png,9bb561f6679f34d4ea07f43a41b8e18fc9c4113255cc4b639cd6d1baab83e098,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-29.png,d17ff341416843fd2eefcf0ef07a64e0a2323793cfb848b22c9cbfdd14637f99,674,675,5e82a073dcc33ef104820c484ac1755d736a32c4fd64a55f85b44f0e41d90894,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-3,xcmzfsbd9t:c24-3,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-3.png,036ba8ce8296fb7936d47add017f5dde03ca5e11f2a2147ff857d3f2349689f8,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-3.png,c91130c780021d44be436d16f42f0876fb9a3e05e53980dbcf97a0cacb3dee08,338,352,801893f88de998b0f8e969233336595a063d19d135f638687c4e2be4c67acbea,ROT90_CLOCKWISE,False,False,,,,,,,[],,448,476,"[1,32,34]",272
1,xcmzfsbd9t,c24-30,xcmzfsbd9t:c24-30,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-30.png,d7145feb0c9c8eae0c2b3fd03b50275d20a7a5c1f3dbf80b98fbc65ab962a2e5,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-30.png,131bcbf2d0770709bdbd0c178551b61c3a606982b31cfa87152dfc159b960379,674,675,c2fbf6d8ab26aa0b611a6e6665f58c9186b4f57214e414b9ea9accb3024a553b,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-31,xcmzfsbd9t:c24-31,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-31.png,6972ab7eec03806f69ba7b3d5f1f3d93219bc91d3eee6748350dd7e715caba24,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-31.png,8634f22b41c3efecb6a0913083a1f7f4d721688e824212dabc22545b5ecd05bb,674,675,1ce62c2dfb5d0bbcec3bcda10d44198468765bd596956defcfbb72427832847c,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-32,xcmzfsbd9t:c24-32,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-32.png,7b4ca2519113178ec8bc0558c4b7a5a6bd738314a03390ba824e577b5f5f9581,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-32.png,c474a9d225c01d372fa63c8409e86372ce73ca1700702557b5bb2888c5e3fe4c,674,675,11f6488c666b2834b68027656e910c86dfd3e25a73cfe347ba219f68ed89afb2,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-33,xcmzfsbd9t:c24-33,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-33.png,cb7f9b6cc5f9b7de07a032b39630a6d9b2a5e668f03f4a25a80babfc360e21b6,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-33.png,b66d551db8dbb948ad696f0f86b0d19a5e16b39f62cc8ab422ee5d4eb8052cc6,674,675,c82e497f8373274b2d1f8953c7b8dc706c6124b06c6d93d9ed20727537ee98d2,ROT90_CLOCKWISE,True,False,4bb3e19576175b6b5e0b79a0a6e04e5912aca4cf7b2d70e566c9181a5b031560,b896b8de1da71c6c00d9595f473b31f576af8613720c72aa84bad64f30d17083,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-34,xcmzfsbd9t:c24-34,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-34.png,7ce526b37d8a194c3dd0058d820c561a1cabd9ec74596c2422a143af09c70c0c,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-34.png,b7073f2614ae4cd18ad7152ebf58b4120a3ff0148cc6a3cce4c1a757c296873d,674,675,0320cda9580e0dc018891880c27386ee60f7d175f81dd524f549703b84aeced8,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-35,xcmzfsbd9t:c24-35,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-35.png,a62812dce1b0769c32720bf3df2f78c4a56a1891edbb30cd4266cb4f4c0be81a,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-35.png,c3e089e66880fd473c81b5d32c6ea2e9aab50781ded2d63c9880dd3aebe3bfd3,674,675,3af19cc8873c5bf131abec3275b80c5ff0967e4a9d0c6ca248c6a3e61607781f,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-36,xcmzfsbd9t:c24-36,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-36.png,4eb2762028483d1382e8b33caea404c42a7770c38ebaa61c296961dae68f0937,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-36.png,76bb1278394c563ce5f0092d5ab0cf65ab4bd12c4db1affdf93976447f3ec397,674,675,8a43b3a78f919c3c4484f95e8ecb3cae7c4a7baac87d761665aee246cd799f41,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-37,xcmzfsbd9t:c24-37,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-37.png,c67c6f2952d8388f434349604b62dbdc49aabce68f98f64de36049c8530de2ef,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-37.png,4b3d2ed2de86d80b1e865c9216375ca77682f50b6b7becec049e14d0c5afbc5e,674,675,3ed51d580223ceb6f6b0ef41d9cd6c55350a9d731c9d918954e066c8b0e69a18,ROT90_CLOCKWISE,True,False,5f04893a17be7de9b2df2e23a08965e2f82cf4ed79a71a5786afd8c7f6696128,70ada6ab8c42a13b77cb14981b1e64be8fa1054b47a3d51e57cfcc83f6b2c982,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-39,xcmzfsbd9t:c24-39,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-39.png,374800441e694305990ca41202ecc455061d4bccf3bb784c22d5c4f497a0c8fb,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-39.png,5bdfc9567c043ba84e34d7c8099106c7ba8424399f539b96ea3dea2690c37499,674,675,1cd09995fd0619e4aadd3c821e42ee1d877b16f030b83b609df658c584ca1fdf,ROT90_CLOCKWISE,True,False,a6980e049cb1e3f7db2292d0c5a37bc2c8d45fca9b5ed62a3ed598da3264b778,ebb2c24434d8d93cee57ef690ecd05f277f0b0feb5cc41f536f8774295557f13,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-40,xcmzfsbd9t:c24-40,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-40.png,badecd2699870cf322b5195a721f5675c5b046a30548ba637791893e7bfeac19,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-40.png,bd6b713024ffd7e96bb313167f486268d4cd4a10b5e8e969f71da9be75cf13b4,674,675,1dd88fedd2c30ad602922ebe4b43470d8e213bf69a2c73ddc418761d3058cf78,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-41,xcmzfsbd9t:c24-41,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-41.png,99cb0c65afadb1def75ee02bfc74d8609eddd13f4ced272e6ebe69f9e534f358,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-41.png,5fc9aca8383a4a114aa6527d179849045d08ea34681b92299e06d68e5e5d5f0a,674,675,a3ef07251af504a66a2231fb0ac07105ddbfe6fb33daddf5f85542861612d326,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-42,xcmzfsbd9t:c24-42,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-42.png,31926bce0ba4a73418c8d2d538a334c8494c6b5aff9c65291d49148962601dfc,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-42.png,687d9773586d0b6360709d7d5ee2b0b2147906ef770f64f5b962bc8ae6010c9b,674,675,201438691fb9d991f87269cd7176c3bdb993d5b085f2d81a1136d704e3832ba6,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-43,xcmzfsbd9t:c24-43,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-43.png,f9e395d81ee5aedda75c7652db77578533d9203045b3ec7fae659c57d18908aa,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-43.png,3ef0b32a50111d0dda8384bfe89e7e9daf625dd7476f367575c1104779d88962,674,675,d56229a40684bfd04db9609988eb8fcca00e7f52b675a39e55f2300c0a1161a6,ROT90_CLOCKWISE,True,False,7e94c1f0631c112c5bee6dd910190e170d048c2da821f4acf49c4234ba6744c3,4bfecb1625891d160ac5164a2869ab13f9867abf3132addd71c2210986277e43,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-44,xcmzfsbd9t:c24-44,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-44.png,5c5c7d010e4145ae8ac87c4118c65138de954f02df6418dcae74ab028aa8d5d4,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-44.png,f118be75bb6409600f41f82f7eab052525fdf37029af2f57011d3dad5e858fb6,674,675,d795b6195b398627c77566363bd6c5cc70f33807971255d4d38881958a8b1a53,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-45,xcmzfsbd9t:c24-45,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-45.png,13b707840a65c4eaa544cb74424ae590f2654649068ff24ac067862200e7d3aa,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-45.png,ddb7eca0731fa9704025412e3c16a7ecd4e0a13099547394f236fa27e1ea23da,674,675,d3697ca0576871b7ba9ddeea806f71b59b7c228479ba453a131cf37000d776d4,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-46,xcmzfsbd9t:c24-46,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-46.png,a80df91dafc228b9856a336a1970bf01f4e5a338b1000a1282ca6d9c92c5f339,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-46.png,c375e019c6168e49c34891f022e815397b42da99258d8cacf41c29a27a640980,674,675,c9d75d8395541d0ddbcf5a93a1344c4da1e15fdf60669784eaadda1a452fde5d,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-47,xcmzfsbd9t:c24-47,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-47.png,4acbee066fc4c9ff95db25732964f850b79165b2471becbe347226619496c81b,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-47.png,c4bca5a44e37edb2c89e7f79be5968be35a327c8a74e73fa2dcf9b5b355ddb98,674,675,c9ce52111e2c3337c69cdcc48cff0aa33de5a40053fbe1f52163b43f17a91857,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-48,xcmzfsbd9t:c24-48,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-48.png,1ecdf33e7f951a1d819238a49235581d07d18c9a71dee9a42fdce97ccb1bf2e4,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-48.png,6f9dd64ee13431000eddde186136cf2a046c4c0e93d53af25bc39790d093fc0c,674,675,907c8b9d4c87593c8f97c2312e62bc052d3d64645f4dcfa20723acc218d75841,ROT90_CLOCKWISE,False,False,,,,,,,[],,672,672,"[1,48,48]",576
1,xcmzfsbd9t,c24-49,xcmzfsbd9t:c24-49,data/public/hasebe/raw/xcmzfsbd9t/v1/impacted surface image/c24-49.png,48e36ff85000a16cb6f32f39bbcc72f7170e4a417efb590b08dbeacc659432b3,data/public/hasebe/processed/xcmzfsbd9t/internal_cscan/c24-49.png,b2f0842f2c51b23410f0128ebf40dd66688846d5fd37b4284fb1c16a8f2c2234,674,675,4a2c179e22cc8d66b0c8324796183e3667abaad2fd9790b5ea8a891d45d6bd55,ROT90_CLOCKWISE,True,False,7e6e9b83a8fbe51748dd22dc4a08f34e5f57648a8ba56ff9553a897b18f1b7df,161ce27ffb6eec037797b2847f299c152e159f6fe18389839b6e6e1a76f88766,1024,1024,980,980,"[1,70,70]",1225,672,672,"[1,48,48]",576
