method,specimen_id,dataset_id,normalized_rgb_l1,ssim_11x11_gaussian,psnr_db,measured_point_mae,measured_point_maximum_absolute_error,source_sha256,reconstruction_sha256
nearest,q8-3,ykhs7s2dck,0.008841526074473458,0.9418995889844585,31.167164109626118,0.0,0.0,87285ae7c655ca0d42832e3c0334b5150ca0c70f24e207b3d1ab693efb03736d,71d1d5b6e6768069c69eba0490bbb406703d56568214311cc82b9a7e208ade63
nearest,q8-4,ykhs7s2dck,0.006626757088152329,0.9568227216428725,32.508108432870124,0.0,0.0,0cf2127f4e7cef9542e8306c32b143db9016a4a4c2a876f377c9909c557183ad,b7fca1bea1ef3b44c67effb3ed5d0ca7a36dafc8abecb7b6307835c732c575ba
nearest,q8-5,ykhs7s2dck,0.008093211420920348,0.9509877308454189,31.594863804288124,0.0,0.0,ccb9150ee3918dd4e9cf8e55f165a49a35c73cc0572ad94a0bc5887dfe768abd,49fa33e46d47fedcf55f94f605dd49ba9324f973e95a5900840209df6d7aca16
nearest,q8-6,ykhs7s2dck,0.008576617268147688,0.9391764832353492,31.471193806052348,0.0,0.0,8546bd907e3fa68c3bc35efede4aaef8639908d7368d04d3b48746389f2b21a7,e95eb3a76027d345f8a221d774bec4150c3171230a2224d991808ab0e733646a
nearest,q8-7,ykhs7s2dck,0.006700441835524552,0.9587389987834234,31.58272162361582,0.0,0.0,d749f327998121b84ef9ca96bf8bec9b2fce560a603e86e4243a10f4b4621785,7b4d3367ac5acbf8f66a1058ae3c1a4040fa43054fbb9ca447d028198c0aa02f
nearest,q8-8,ykhs7s2dck,0.009415893580203814,0.9342502932021417,30.698128111341877,0.0,0.0,2f8b73a4c59817a0f23be322091e312f8e550f8d0be263898f16e5c275e60025,8f335df9729d8ff0e6089286ff5a134c4649bd75d7c0ba726f1dc2b7d1755a90
nearest,q8-9,ykhs7s2dck,0.009510512898422365,0.9341267208779289,30.616578313057843,0.0,0.0,42ca45e8fc9723dae4d07b1c5ed97c97e059dc1c5dbb98567d2cbc9ed18360af,4f38c4855673806963b112632219da101e8be1d33d0937fffdf9786ca99830f1
nearest,q8-10,ykhs7s2dck,0.006414552486195782,0.9601546656874799,31.830928302268028,0.0,0.0,3ae25efdf3664a9dd0977c6b8f3004a67580b890e0f1a1cb001779355a39b0d8,6a1a67409c5702af20a016635c22271bfe4bb3f3b1c6628304ac708b48f8325b
nearest,q8-11,ykhs7s2dck,0.009024207932064645,0.9294857594758935,31.289615088499968,0.0,0.0,99dd7a677594c7d301018d9f27df282800922574e16ddd5ceabc08f3567b98b3,555602632013bab6243419e0eff183449f2e02a04f9c35a2fa66443b8f910bb1
nearest,q8-12,ykhs7s2dck,0.008451696552160081,0.9435730735324279,31.327110093591337,0.0,0.0,e339099d637df0ca84378b19aa811e2a62c4ea0df9ec456299908dc6f4fab186,1fe3af896277e669a917b84d59c69d1da8db2a3d57d36fdca7b742e0da9391ec
nearest,q8-13,ykhs7s2dck,0.007443650706426836,0.9413149641804267,32.1805494163128,0.0,0.0,d7276c3bd28aeacb210701077015f744541f26faeb464db4911b5685ec096d33,dadfc4da79b7b916f3520507038c2050920cd639a4b86b43357b68cb0ecc5564
nearest,q8-14,ykhs7s2dck,0.008813416973925884,0.9219527818240311,31.383661279805818,0.0,0.0,709764706657f645bc680e9e8d06b6bee51fc63b71763c30a5bb19c98747780e,49a967b0f57954186edcf09e1617dcae5d5c062256d21e6da6dfa71781e138f1
nearest,q8-15,ykhs7s2dck,0.009161411833664118,0.9342360651337774,30.632864335095444,0.0,0.0,92b3d7817b519b264623d3f86b8cb086e30a2c5c0af0048494ae8f2589e1979f,aba73ea9fa8d3965724e537867b02ed0e4e0375eaa39173ea561395b8a63bdf8
nearest,q8-16,ykhs7s2dck,0.007807250240096773,0.948063127774749,30.79053482267188,0.0,0.0,509b8bba1ea0a1da665a8e7b619978dcbd3f91252638be8a35bfd221cb956fe7,bf86af7ef3ca9bbbedbd1235e7ad99787bf8ddc4331f0a65ef162e8a808974db
nearest,q8-18,ykhs7s2dck,0.00757227218102686,0.9521539771414904,31.0199045729173,0.0,0.0,bedc6fe72f7887df29277d405202f36217f1b07231f52ba85f152610b44f61e1,52694b80cd07fbe14e2605fe9c397d0601bd9f3405963b3d5d483b0fe55b39c1
nearest,q8-19,ykhs7s2dck,0.008337679857084057,0.9451068208632168,29.02181808567482,0.0,0.0,4b55b41e6e2e4bdabe9eb353dfbd15401c090d905afb9d56c4ba28b319609aff,4901844a44244d5cc37f13033e8f7f64e57c33beaa1788a7e7a63b1be359daa0
nearest,q8-20,ykhs7s2dck,0.007165392735106278,0.9540272576986011,31.660351717977694,0.0,0.0,e5462ff959f97724dc18bc09fc664d0de34ce7fd17e02ed61d058d7f2d7f189b,67c9ece0f00c1a9b3f1286e0e88bf33c5a4015809c1e67633d534b6429d0e403
nearest,q8-21,ykhs7s2dck,0.006707314672947612,0.9551280180989066,32.36652463979127,0.0,0.0,9f5b6fdc955476d16bc3cb6a187bb73fb19ad09aff007b98da37d81b46411dc6,698924600f0f47d67c24cd21b95592a16f1ffe6c92eee0ae6d25b8c0dac20e34
nearest,q8-22,ykhs7s2dck,0.00828733172574448,0.9424142031636414,29.515905133449465,0.0,0.0,48fa1e9b750370fa4826adf17ad3a0d2fd2197151b018846b2022b419eaafd8e,133a831bb516d9ea269bb84c59e61779f0238059ba7062262f7b77a93c0070cc
nearest,q8-23,ykhs7s2dck,0.006582342238283744,0.9580105883788691,32.40677573027181,0.0,0.0,98da6ba92bfd6ef960dfb775b9c41f7abd0378f9c31723190fa2083462f7104f,5a55254df6d71e4f5a2e974558b11e698d88782b44a17e3e0eda85bc81de84f3
nearest,q8-24,ykhs7s2dck,0.006636523298186183,0.9583625868162695,32.37953756721237,0.0,0.0,4a8002b8252721853988d6129ccbc005a278094feed7c5630c2ee89440beed51,99ccd14beac31cac47c223afeb75d3b4c982908bf223a25adb8e827a93de4ebd
nearest,q8-27,ykhs7s2dck,0.009622417747551085,0.9413957967193828,28.69436603185995,0.0,0.0,f06233efa990b318102f8c61fa74573b0b75c4e2a21a7dac896f4a7e0ead68e4,bdcf303322e83e5ab1116c5284140791661b9d6452a255c3e4c1c3216718c2a0
nearest,q8-28,ykhs7s2dck,0.008596804791448028,0.9457040337538705,30.879648247511117,0.0,0.0,0f7886caa5ffbe40978d2f4efd829527a7affe811909a679b419360041d255f1,d8084b5a5a4b2bbc6338c83f5570af015ccded661fe9e979f825228d82943b6c
nearest,q8-29,ykhs7s2dck,0.009070297892392111,0.9425250558802286,30.77265110214455,0.0,0.0,c71aac8c5d5c096c3ff42fb7cc1e40bcdf85d1f51253f70b8052f6c42499d033,0636b25d6f3f124180b79c8d078d5f632f9b07366d8bc73d61f612994b5240b0
nearest,q8-30,ykhs7s2dck,0.008518864746323485,0.9454305858366507,31.08240954410158,0.0,0.0,519e2f2c7daff2613fe992c6c1093840644f2df82fd350ff546ad4fe02987b69,c07b6bb513e191999aa204cce180b658d7a16fd16c187806e66c1396583075ff
nearest,q8-31,ykhs7s2dck,0.008039228615943575,0.9489812808444232,31.021813879368302,0.0,0.0,08432b3cbc4487d0323153fa9129f60beeeebd0cfd39614c4d06195a4b0cab17,c4ecb70f4f9671d0655ef244f0f8aab03b2d21826ec11d52753d83e09bbef759
nearest,q8-32,ykhs7s2dck,0.008333436052370906,0.9483098101261235,30.986975793128174,0.0,0.0,82749ca807e381ce1203a09c6026082154692b8be2c42fef1d147b63966eed8c,6166cab570b7b95f31fe3908d54d48a23a9cbf6322e84b2cc803862858b8d0c4
nearest,q8-33,ykhs7s2dck,0.007937299724813544,0.9487192756871395,31.569530301850296,0.0,0.0,76edfb3fbb769c7824c6db42ab1b4e1c2906cd102598ada072af9e569f9bcc14,addae5418cb20b4927c5c3dfc2a7caf8a54ffa32bb0ce7f1edbd67e299623a0d
nearest,q8-34,ykhs7s2dck,0.009571431752537626,0.931190338708548,31.245639421773674,0.0,0.0,05968040190c074a2746cc969c02d7f8de424326096668b4f3c12bd9eb2ba791,753893a54610fdd3a4267ccd1d7699a29f06aacc8f8312cf0cb29b91c900309c
nearest,q8-35,ykhs7s2dck,0.007691072853656977,0.9483963751844872,32.1759513886726,0.0,0.0,3af40c1d2cc0cad4a465a1828fd3694816abd327ca6739bfacde2104904a02f1,386bd080ba0fb295cb6145fd06cfcb905c5e0c8609f4a16fc8e719f4edbf0d82
nearest,q8-36,ykhs7s2dck,0.0075359771633311725,0.9499548526276795,32.318948905761886,0.0,0.0,493717b894563ce28e718c2d362fc9245091e9d311a5fd3ff1c3a52056f0b299,ee6960871c1ba731148978e8f2216bb3473d0db9903c6aee21261831a430026c
nearest,q8-37,ykhs7s2dck,0.007697089459661947,0.9491330156420376,32.06564805645188,0.0,0.0,998d6ba07eabc5975b62a091e01f2c6211ace1869e841df416e6402d89d24b10,1e69d9d0d253d1606180a9d744613618bf116096ea7ab2bd810ebffdfd798b2c
nearest,q8-38,ykhs7s2dck,0.00821361537251454,0.9478784653052689,31.396757099816707,0.0,0.0,4020ba1e30f22bb6324ff252c8358104e74923d504422ab7cbc3410fe1d28adc,fa04b962b7af51189512d7fbd8b09d398cff48c6754496cf31e00e0abc91834b
nearest,q8-39,ykhs7s2dck,0.007562873748246413,0.9512977954905711,31.583255679982585,0.0,0.0,b7a65ef5f2ac87dba0b438bad2d2459b78de4ee1e3b90745782147ed983b4f20,6e0db97a9a66c3651683f727e03b21c686b5e5d01451ecc0829182edd2874c83
nearest,q8-40,ykhs7s2dck,0.008225367005064838,0.9481984812359766,31.19934288739051,0.0,0.0,7f93b931d7324ab2b893dc5a1605f0ff964b8c2e0d75dc42083af6896a0d8d22,a778a8ce70a5708fc43951462a3983fc9d2e9fa363a8dca65eb9b5d21fcff8d2
nearest,q8-41,ykhs7s2dck,0.007660228409787185,0.9465822774205389,31.27628536356709,0.0,0.0,aca680fa0e5d600b1f26feb9eb6d5074df280f3bfb27ab2fb19c911d61962c34,6368d9e7473d21ffc72bca0d81fe1dee5228eb6163d294b14704d780406771cc
bilinear,q8-1,ykhs7s2dck,0.005441574776226936,0.9753406584233296,32.85461573513259,0.0,0.0,e98612c9c24d71e8741c7f281d20205736154656fed1415a6bd9d7d61b2db259,b8d2df7fe089563a08c815293e2059ee47e2e10f88855d7f8b266693bc0f36a8
bilinear,q8-2,ykhs7s2dck,0.005852948000462594,0.9762009267740762,32.992047136760974,0.0,0.0,3c248190f375bb2c2d1bc7caac24f87485508da60efafd9cbcfc10f6f86fb5c0,4bc203d0d1655655c596d60fb518bc1ae69f8e1bcd4399f1559d2836e6d3a3ab
bilinear,q8-3,ykhs7s2dck,0.006012161072070693,0.9735664196557122,32.929475409918815,0.0,0.0,87285ae7c655ca0d42832e3c0334b5150ca0c70f24e207b3d1ab693efb03736d,590c0ef77dc1cbd75ad7a3a63c10efbcbd732134047a3ae1a7eca5c55ebaba05
bilinear,q8-4,ykhs7s2dck,0.004527481652440439,0.9806157927152072,33.599239293516675,0.0,0.0,0cf2127f4e7cef9542e8306c32b143db9016a4a4c2a876f377c9909c557183ad,73ab13de0b9573e6c6734752e8a7540625400fdb13466e0a924c867a479bc6bf
bilinear,q8-5,ykhs7s2dck,0.00519735344040536,0.9797022126414094,33.64529284346305,0.0,0.0,ccb9150ee3918dd4e9cf8e55f165a49a35c73cc0572ad94a0bc5887dfe768abd,aea7506a75f416bb56531d164a9e0c136ac8890f5e2eae5c191c735f760504e0
bilinear,q8-6,ykhs7s2dck,0.005731044207256848,0.9725890593913739,33.202093937152654,0.0,0.0,8546bd907e3fa68c3bc35efede4aaef8639908d7368d04d3b48746389f2b21a7,eaa8d26414e8293d380d220db0a1bccf7870090d0c5623883caea394aa30eecc
bilinear,q8-7,ykhs7s2dck,0.004815408142961913,0.9797888942305346,33.0258708079015,0.0,0.0,d749f327998121b84ef9ca96bf8bec9b2fce560a603e86e4243a10f4b4621785,1d340b8f3dda2d4487b75fc880d9eba7523f43185214fda93de16205a284c39a
bilinear,q8-8,ykhs7s2dck,0.0064903749388534404,0.9678646085908055,32.54955198956234,0.0,0.0,2f8b73a4c59817a0f23be322091e312f8e550f8d0be263898f16e5c275e60025,cd0f2f9d16a52e6ef674f161b7886a93aada6f2329c053deae6d0184539e41e9
bilinear,q8-9,ykhs7s2dck,0.006535077114701249,0.9680372355632052,32.51967202251499,0.0,0.0,42ca45e8fc9723dae4d07b1c5ed97c97e059dc1c5dbb98567d2cbc9ed18360af,34ab2ae5f642fc007a2e662a9b331f4694479892af5af6705bdbf9184d8fe305
bilinear,q8-10,ykhs7s2dck,0.004597373696886895,0.9806613231281309,33.127824931796816,0.0,0.0,3ae25efdf3664a9dd0977c6b8f3004a67580b890e0f1a1cb001779355a39b0d8,ef131dd0d2658ff1a5f47bfce8b9e9cbb96d2076e28d93630f2469405984a3dd
bilinear,q8-11,ykhs7s2dck,0.006204859113297662,0.9657132773380663,33.05654538057872,0.0,0.0,99dd7a677594c7d301018d9f27df282800922574e16ddd5ceabc08f3567b98b3,3789864d5fef2a97f2f44896f68a263b3466a8aa1f9197bb7fe4e1f45960e687
bilinear,q8-12,ykhs7s2dck,0.005738572147912541,0.9739329917626351,33.042235130583364,0.0,0.0,e339099d637df0ca84378b19aa811e2a62c4ea0df9ec456299908dc6f4fab186,be213e32520a7698b7a0953f0635eb9e915fe0c5bfa7c0ba31e8e10da636ad6d
bilinear,q8-13,ykhs7s2dck,0.005095206181531117,0.9723127960462398,33.580085555815295,0.0,0.0,d7276c3bd28aeacb210701077015f744541f26faeb464db4911b5685ec096d33,90cacc589ce5a838215c40cbc45050492f3f2bdd37fe76c10b07898934cff84d
bilinear,q8-14,ykhs7s2dck,0.0060406523161706345,0.9625405251267017,33.07940117570696,0.0,0.0,709764706657f645bc680e9e8d06b6bee51fc63b71763c30a5bb19c98747780e,b8a71e06e55c8a324291c0f46ad24ce754bd50d01ed5a4daff7e548af84b779e
bilinear,q8-15,ykhs7s2dck,0.006254876819761132,0.9686015905812692,32.5572107195686,0.0,0.0,92b3d7817b519b264623d3f86b8cb086e30a2c5c0af0048494ae8f2589e1979f,55fec8162ae52901ebfbca2a1494e3dea500e0c4504697b7df209fd91b6b64c5
bilinear,q8-16,ykhs7s2dck,0.0054475770159329445,0.9758545586957411,32.26021906829116,0.0,0.0,509b8bba1ea0a1da665a8e7b619978dcbd3f91252638be8a35bfd221cb956fe7,d8df11a01f97697825225a8f847a8411587ae01eafa44543c01c1d9eefd2c14c
bilinear,q8-18,ykhs7s2dck,0.004934174336474524,0.9796842400019797,33.42401788309069,0.0,0.0,bedc6fe72f7887df29277d405202f36217f1b07231f52ba85f152610b44f61e1,1c1cf6ce4dfe26eeb875150e7cd033b6c92af45d7dfe1aa8005608f4af8c4ecc
bilinear,q8-19,ykhs7s2dck,0.005688850387207673,0.9740634641333107,31.660286666340284,0.0,0.0,4b55b41e6e2e4bdabe9eb353dfbd15401c090d905afb9d56c4ba28b319609aff,f3f9fa0e0915134dfd96745c47079a806df72ad3fcca343797e6e38e65fc1b13
bilinear,q8-20,ykhs7s2dck,0.004796887110341077,0.9801573174494652,33.48114539928157,0.0,0.0,e5462ff959f97724dc18bc09fc664d0de34ce7fd17e02ed61d058d7f2d7f189b,cd862883d7c158c80763f29ea773521ce562c96661ac83bbca6cd46d78b917dc
bilinear,q8-21,ykhs7s2dck,0.0044877703288517656,0.9806903681795119,33.92734720928172,0.0,0.0,9f5b6fdc955476d16bc3cb6a187bb73fb19ad09aff007b98da37d81b46411dc6,437c77ff93fc05ef29a00f7b07f7bce8abd4f7b5458c702c29f31b07380b541e
bilinear,q8-22,ykhs7s2dck,0.005868021121332732,0.9717998083874889,31.47620508700479,0.0,0.0,48fa1e9b750370fa4826adf17ad3a0d2fd2197151b018846b2022b419eaafd8e,392e43fc8f8821ca6ee0901de1a4f6a8092effaaa242ac8cdb6f1a3e29d10b34
bilinear,q8-23,ykhs7s2dck,0.004336007619884969,0.9826860247180139,33.9351990395097,0.0,0.0,98da6ba92bfd6ef960dfb775b9c41f7abd0378f9c31723190fa2083462f7104f,c0254a455c489987c8a189204a91eea294ecfe6a94a991d52ec59712fde3c9ba
bilinear,q8-24,ykhs7s2dck,0.004344406158257713,0.9830591051497569,33.934420324575726,0.0,0.0,4a8002b8252721853988d6129ccbc005a278094feed7c5630c2ee89440beed51,15aabd3d53c6c956825a439faf17df0d6c131afd6f486dd3c9d6fd2cbb1604c2
bilinear,q8-27,ykhs7s2dck,0.006036086706360749,0.975815868667549,32.00342824036611,0.0,0.0,f06233efa990b318102f8c61fa74573b0b75c4e2a21a7dac896f4a7e0ead68e4,fbf82207518e9a44f1364c18c182bbe972ab8679e8ddb0bf950ea1ea2db87e11
bilinear,q8-28,ykhs7s2dck,0.005556712042621936,0.9771773512764123,33.146883051662954,0.0,0.0,0f7886caa5ffbe40978d2f4efd829527a7affe811909a679b419360041d255f1,91f0832d5db76e6e3c4eef7e4013b860f36f5081f7e98725475f583bf7365566
bilinear,q8-29,ykhs7s2dck,0.005855097198787197,0.9758779922088489,33.02684114725468,0.0,0.0,c71aac8c5d5c096c3ff42fb7cc1e40bcdf85d1f51253f70b8052f6c42499d033,0c1de93259ddfee875ff5ae73c7f6b7d98d27d62c827bdd8f14a02efa26d5cef
bilinear,q8-30,ykhs7s2dck,0.0054859005550419605,0.9770895631757456,33.08715124543637,0.0,0.0,519e2f2c7daff2613fe992c6c1093840644f2df82fd350ff546ad4fe02987b69,82089cf2436b11456bbc11e0bd1067d8cdea62e07abc40b5ba299305795713d4
bilinear,q8-31,ykhs7s2dck,0.005125389775648693,0.9790681413927129,33.30692135016663,0.0,0.0,08432b3cbc4487d0323153fa9129f60beeeebd0cfd39614c4d06195a4b0cab17,37313501849997ee23e49bc59d06b02fb9dfceb134efcb05bb59ba04fa7670b0
bilinear,q8-32,ykhs7s2dck,0.005380724880346688,0.9787034997987428,33.004741924629094,0.0,0.0,82749ca807e381ce1203a09c6026082154692b8be2c42fef1d147b63966eed8c,66d91f5256f89f38dc4808f6254470739141a4bc74a4b9412e7217914168144d
bilinear,q8-33,ykhs7s2dck,0.005098527669850957,0.9788291911353236,33.53556580451618,0.0,0.0,76edfb3fbb769c7824c6db42ab1b4e1c2906cd102598ada072af9e569f9bcc14,c480eae9db1d0d7ca3a3485f402cb09384782fdcc884d73ef91427b79dc3c36f
bilinear,q8-34,ykhs7s2dck,0.00610414273779996,0.9701817984760517,33.33249580175474,0.0,0.0,05968040190c074a2746cc969c02d7f8de424326096668b4f3c12bd9eb2ba791,e8ac22c612b1337b1be7c02ce45e02fe27e296333e8eb572afef98c228fa4e84
bilinear,q8-35,ykhs7s2dck,0.004864035191685935,0.979405103847751,33.84172757160669,0.0,0.0,3af40c1d2cc0cad4a465a1828fd3694816abd327ca6739bfacde2104904a02f1,46c626833399b1b26fdaf89b95bf70fc80a254163938b05d3cee8285017ba16a
bilinear,q8-36,ykhs7s2dck,0.004750756924376521,0.9803464446025973,33.98345287232498,0.0,0.0,493717b894563ce28e718c2d362fc9245091e9d311a5fd3ff1c3a52056f0b299,a48fa147688695fb8ee22a9fdf2ced801b6be659b5a26c8901eea4e751ddfd25
bilinear,q8-37,ykhs7s2dck,0.004784451641960223,0.9803589577046506,33.92766997035176,0.0,0.0,998d6ba07eabc5975b62a091e01f2c6211ace1869e841df416e6402d89d24b10,386d74e3282e056657f498c82e7333413637325fd6ebd0bf5c046965aa62040f
bilinear,q8-38,ykhs7s2dck,0.005346283115216999,0.9782596729364205,33.203116025606974,0.0,0.0,4020ba1e30f22bb6324ff252c8358104e74923d504422ab7cbc3410fe1d28adc,aa1cf02d4e5fbd064ff7d6091fa76637f33300c1cb64774f852378cdbfe7ac1d
bilinear,q8-39,ykhs7s2dck,0.00502666744244681,0.9789200275948712,33.41584931716072,0.0,0.0,b7a65ef5f2ac87dba0b438bad2d2459b78de4ee1e3b90745782147ed983b4f20,21771b9932e9d29d2a380ad34e948099e6e542fc8fa0220ca242d5ea2c4a04ef
bilinear,q8-40,ykhs7s2dck,0.005241627500544124,0.9785653743672803,33.31367294567366,0.0,0.0,7f93b931d7324ab2b893dc5a1605f0ff964b8c2e0d75dc42083af6896a0d8d22,82bcf420344b48699f39a0588dfb8d0a58a77a7359587d0ed07dfc36b32bf003
bilinear,q8-41,ykhs7s2dck,0.00531056274947976,0.9744337509643156,33.09588748571095,0.0,0.0,aca680fa0e5d600b1f26feb9eb6d5074df280f3bfb27ab2fb19c911d61962c34,a9c5833caf53e0cc135e84b440a7ce3d438dd41c72735847908823357e32e360
bicubic,q8-1,ykhs7s2dck,0.00549552022882641,0.9750939799199436,32.76416472039911,0.0,0.0,e98612c9c24d71e8741c7f281d20205736154656fed1415a6bd9d7d61b2db259,be34c375c84f160e18b5f82749fa4337b40bb6fa93a6b92b94db3b12a349621d
bicubic,q8-2,ykhs7s2dck,0.005875879486864534,0.9761146301150166,33.03162046573803,0.0,0.0,3c248190f375bb2c2d1bc7caac24f87485508da60efafd9cbcfc10f6f86fb5c0,05155d1fb76a8bdd085bb8b77621e9bacd14a60c6d94dedd097938416dfb2dea
bicubic,q8-3,ykhs7s2dck,0.006021068177426665,0.973680628406509,32.903002654298675,0.0,0.0,87285ae7c655ca0d42832e3c0334b5150ca0c70f24e207b3d1ab693efb03736d,2a1b9733333cc3a85555dff77fbdd4cca46cc76cb43a3bc125d4e169151b598c
bicubic,q8-4,ykhs7s2dck,0.00457299121428987,0.9804329404873027,33.513026691998306,0.0,0.0,0cf2127f4e7cef9542e8306c32b143db9016a4a4c2a876f377c9909c557183ad,6e0a257c5b053cf6a1460276c6bbeb1624612486fcadb12f03a5997af0e8183e
bicubic,q8-5,ykhs7s2dck,0.005265880686450497,0.9793498476006887,33.69352712650014,0.0,0.0,ccb9150ee3918dd4e9cf8e55f165a49a35c73cc0572ad94a0bc5887dfe768abd,20bf6210fb020ed6b1590f95da52d1d22fa297d0d0e6238881d0f847e5bb797a
bicubic,q8-6,ykhs7s2dck,0.005843520835084225,0.9718803405605877,33.14122244144606,0.0,0.0,8546bd907e3fa68c3bc35efede4aaef8639908d7368d04d3b48746389f2b21a7,2cb0309aa2f0d1c90a67e1643c249277419c8281f8f365631ec15304e58feb0c
bicubic,q8-7,ykhs7s2dck,0.004873528442039526,0.9795419711799198,32.98039941384212,0.0,0.0,d749f327998121b84ef9ca96bf8bec9b2fce560a603e86e4243a10f4b4621785,ae8cc3f1f5f665a0d0f7eb5aa09ffb4148bfb0d263cad0da951af99066e9e7a5
bicubic,q8-8,ykhs7s2dck,0.006530112121780243,0.9675087869327966,32.471979134476264,0.0,0.0,2f8b73a4c59817a0f23be322091e312f8e550f8d0be263898f16e5c275e60025,1577657d338d4d9f7cd89b767915c63e27b13062e7cabf61ba629bb8f0476640
bicubic,q8-9,ykhs7s2dck,0.006593935841545469,0.9677443982045681,32.45343301649039,0.0,0.0,42ca45e8fc9723dae4d07b1c5ed97c97e059dc1c5dbb98567d2cbc9ed18360af,657386e8631402cae43a75ed86826c086a1284490ca0335c27ef41f9050e0b4c
bicubic,q8-10,ykhs7s2dck,0.004684815612144407,0.980269524806034,33.07376412728289,0.0,0.0,3ae25efdf3664a9dd0977c6b8f3004a67580b890e0f1a1cb001779355a39b0d8,38916715cd8c15b092be6c280685a2c0ba7625e5e4b2fac46efb2efe258084d8
bicubic,q8-11,ykhs7s2dck,0.0062469092703572255,0.9655159716213514,33.013438370276255,0.0,0.0,99dd7a677594c7d301018d9f27df282800922574e16ddd5ceabc08f3567b98b3,dd0639b22ae65dc87c29b401026fe76cacddad728ba87b2d1f8cb5b74f0d364a
bicubic,q8-12,ykhs7s2dck,0.005751159899062384,0.9739716874189052,33.04649827842039,0.0,0.0,e339099d637df0ca84378b19aa811e2a62c4ea0df9ec456299908dc6f4fab186,eedd35b0f204bf219b91f7baa7a4f7afbeb5608da0f1b5a552c7ce6b72c56344
bicubic,q8-13,ykhs7s2dck,0.005102800207162031,0.9722201547780894,33.5316278596766,0.0,0.0,d7276c3bd28aeacb210701077015f744541f26faeb464db4911b5685ec096d33,818abe4899c7ad0c77282287f33e13eaf15c3e35e276695240cb3d2e31cfab8a
bicubic,q8-14,ykhs7s2dck,0.006097988215324963,0.9625756644570216,32.88569535648561,0.0,0.0,709764706657f645bc680e9e8d06b6bee51fc63b71763c30a5bb19c98747780e,dfa7c82e3e01b1f4cbeabf2c9ec8aa724975698a478ba10a349c6019343871c4
bicubic,q8-15,ykhs7s2dck,0.006318916034010777,0.9682505058949022,32.49034647427753,0.0,0.0,92b3d7817b519b264623d3f86b8cb086e30a2c5c0af0048494ae8f2589e1979f,90b4da7bdc0793be1bf1bb9dc5c1fc20ac5b9289e2eee1978396e13e2d6e1433
bicubic,q8-16,ykhs7s2dck,0.005518572392139623,0.9755368204437387,32.18542798922356,0.0,0.0,509b8bba1ea0a1da665a8e7b619978dcbd3f91252638be8a35bfd221cb956fe7,4063a115141c09d670b1a644710372c8571a94718be043b87bb77d2611d08cd2
bicubic,q8-18,ykhs7s2dck,0.004961668559426555,0.979683623896829,33.584232232596186,0.0,0.0,bedc6fe72f7887df29277d405202f36217f1b07231f52ba85f152610b44f61e1,e1dd0179c72e5ea356c581b37cb74df0568bfe964d98b901c424d25c5be698c7
bicubic,q8-19,ykhs7s2dck,0.005833642567918474,0.9734903477559363,31.372975214615643,0.0,0.0,4b55b41e6e2e4bdabe9eb353dfbd15401c090d905afb9d56c4ba28b319609aff,02beb0af7a1ecd65fa282b3773e5ca1c41fcd9bcb34147abc9dbdc7949d1eab5
bicubic,q8-20,ykhs7s2dck,0.004802762926616227,0.9803761389891598,33.572213617453954,0.0,0.0,e5462ff959f97724dc18bc09fc664d0de34ce7fd17e02ed61d058d7f2d7f189b,1443497c1e248aeef13389c24f3f39b9eb452b2b1683f36da2e5475923564226
bicubic,q8-21,ykhs7s2dck,0.00449132742447457,0.9808331237565843,34.05960969718541,0.0,0.0,9f5b6fdc955476d16bc3cb6a187bb73fb19ad09aff007b98da37d81b46411dc6,e3bad31f2cdcd34e83b8af2538befbe036e2ac002f0fe1f2db5fcba1c209e646
bicubic,q8-22,ykhs7s2dck,0.006021927282104547,0.9709726230807544,31.224705589599097,0.0,0.0,48fa1e9b750370fa4826adf17ad3a0d2fd2197151b018846b2022b419eaafd8e,dda01d4d0ff0c1d9ce33f31860be2816f73b655649ccfbf006f170fd6f9ed5d1
bicubic,q8-23,ykhs7s2dck,0.0043252932341196725,0.982824836353292,34.07171347545249,0.0,0.0,98da6ba92bfd6ef960dfb775b9c41f7abd0378f9c31723190fa2083462f7104f,d8dccdd8021eda9853a1af3e82305c2e1b370c460dab56a65b42653a38552510
bicubic,q8-24,ykhs7s2dck,0.0043502158895576395,0.9831101740756849,34.048930632398545,0.0,0.0,4a8002b8252721853988d6129ccbc005a278094feed7c5630c2ee89440beed51,ac60d015545021e631a881a85907d0e85cf939f03fdc62d398bb803f403d1ba8
bicubic,q8-27,ykhs7s2dck,0.006179341693082699,0.9754220023606296,31.923775254866822,0.0,0.0,f06233efa990b318102f8c61fa74573b0b75c4e2a21a7dac896f4a7e0ead68e4,80e0b3f0c504958de8152a2b961e07d92239fc26eac1c37feea74dce10670d15
bicubic,q8-28,ykhs7s2dck,0.005579994066718529,0.977237112341847,33.259640629802185,0.0,0.0,0f7886caa5ffbe40978d2f4efd829527a7affe811909a679b419360041d255f1,dfa3986ba3d6e08991eeb610942a3df659e02d2de0f54e88582e34bd3bc6c3ff
bicubic,q8-29,ykhs7s2dck,0.005871038044114594,0.9759159864704007,33.15372278282234,0.0,0.0,c71aac8c5d5c096c3ff42fb7cc1e40bcdf85d1f51253f70b8052f6c42499d033,85f02a8f247c456962644544fd2d173c4878df0e75e1da833fd33eb16737a9c1
