outer_domain,specimen_id,dataset_id,method,nominal_checkpoint,budgeted_regret,selected_mechanical_value,oracle_mechanical_value,value_capture
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_mlp_huber,0.0625,0.06367333883998905,0.008245534826367917,0.07191887366635696,0.11465050001506223
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_mlp_huber,0.09375,0.09379182459785307,-0.010560850499022334,0.08323097409883073,-0.12688606150977028
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_mlp_huber,0.125,0.09683136981468166,-0.01379362947562257,0.08303774033905909,-0.1661127749779862
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_mlp_huber,0.1875,0.08188585573299156,-0.03093838690167805,0.050947468831313514,-0.6072605295488711
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_mlp_huber,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_ridge,0.0625,0.11067822012001804,-0.03875934645366108,0.07191887366635696,-0.5389314998656934
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_ridge,0.09375,0.12537297881229703,-0.0421420047134663,0.08323097409883073,-0.5063259822410071
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_ridge,0.125,0.1881844045451342,-0.1051466642060751,0.08303774033905909,-1.2662515113819455
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_ridge,0.1875,0.1842277111060434,-0.1332802422747299,0.050947468831313514,-2.6160326574028487
xcmzfsbd9t,c24-16,xcmzfsbd9t,o1_candidate_ridge,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-16,xcmzfsbd9t,o2_global_candidate,0.0625,0.14846894165146018,-0.07655006798510322,0.07191887366635696,-1.0643947003429322
xcmzfsbd9t,c24-16,xcmzfsbd9t,o2_global_candidate,0.09375,0.18978174431975536,-0.10655077022092463,0.08323097409883073,-1.2801817036816525
xcmzfsbd9t,c24-16,xcmzfsbd9t,o2_global_candidate,0.125,0.1842127038058765,-0.10117496346681742,0.08303774033905909,-1.21842144371584
xcmzfsbd9t,c24-16,xcmzfsbd9t,o2_global_candidate,0.1875,0.18094393379780604,-0.12999646496649253,0.050947468831313514,-2.55157847776323
xcmzfsbd9t,c24-16,xcmzfsbd9t,o2_global_candidate,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_mlp_huber,0.0625,0.1095602805240794,-0.03764140685772244,0.07191887366635696,-0.5233870462480666
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_mlp_huber,0.09375,0.11713185140792137,-0.03390087730909064,0.08323097409883073,-0.407310832008716
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_mlp_huber,0.125,0.13719601695119377,-0.05415827661213468,0.08303774033905909,-0.652212793736872
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_mlp_huber,0.1875,0.10762435901033374,-0.05667689017902022,0.050947468831313514,-1.1124574287817273
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_mlp_huber,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_ridge,0.0625,0.12135580871853113,-0.04943693505217417,0.07191887366635696,-0.6873986275357973
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_ridge,0.09375,0.19775419272743155,-0.11452321862860082,0.08323097409883073,-1.375968740827337
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_ridge,0.125,0.19621849048104134,-0.11318075014198226,0.08303774033905909,-1.3630037339629362
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_ridge,0.1875,0.20050897726246752,-0.149561508431154,0.050947468831313514,-2.935602334364254
xcmzfsbd9t,c24-16,xcmzfsbd9t,o3_a5_ridge,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-16,xcmzfsbd9t,observed_uncertainty,0.0625,0.10607102678950109,-0.034152153123144124,0.07191887366635696,-0.4748705226055314
xcmzfsbd9t,c24-16,xcmzfsbd9t,observed_uncertainty,0.09375,0.16837582420785258,-0.08514485010902184,0.08323097409883073,-1.0229947568307745
xcmzfsbd9t,c24-16,xcmzfsbd9t,observed_uncertainty,0.125,0.15539297557351217,-0.07235523523445309,0.08303774033905909,-0.8713536151033582
xcmzfsbd9t,c24-16,xcmzfsbd9t,observed_uncertainty,0.1875,0.16992983459472621,-0.1189823657634127,0.050947468831313514,-2.3353930723695413
xcmzfsbd9t,c24-16,xcmzfsbd9t,observed_uncertainty,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-16,xcmzfsbd9t,random_median,0.0625,0.09506777614714168,-0.023148902480784717,0.07191887366635696,-0.32187520883844956
xcmzfsbd9t,c24-16,xcmzfsbd9t,random_median,0.09375,0.12076720164488097,-0.03753622754605024,0.08323097409883073,-0.4509886848311867
xcmzfsbd9t,c24-16,xcmzfsbd9t,random_median,0.125,0.1363222832277155,-0.053284542888656417,0.08303774033905909,-0.641690665847666
xcmzfsbd9t,c24-16,xcmzfsbd9t,random_median,0.1875,0.14325326669002192,-0.0923057978587084,0.050947468831313514,-1.8117837838879072
xcmzfsbd9t,c24-16,xcmzfsbd9t,random_median,0.25,0.0,-0.12916466966786277,-0.12916466966786277,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,global_mechanical,0.0625,0.14470426308751116,-0.05368207231198119,0.09102219077552998,-0.5897690646049891
xcmzfsbd9t,c24-17,xcmzfsbd9t,global_mechanical,0.09375,0.1810528325483528,-0.07795630459861846,0.10309652794973434,-0.7561486904450049
xcmzfsbd9t,c24-17,xcmzfsbd9t,global_mechanical,0.125,0.17560960963576377,-0.0777300626085281,0.09787954702723567,-0.7941399911352182
xcmzfsbd9t,c24-17,xcmzfsbd9t,global_mechanical,0.1875,0.1689476302310905,-0.11626716674399751,0.05268046348709299,-2.20702626833349
xcmzfsbd9t,c24-17,xcmzfsbd9t,global_mechanical,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_mlp_huber,0.0625,0.07252989321321568,0.018492297562314297,0.09102219077552998,0.2031625189940571
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_mlp_huber,0.09375,0.11234157906679632,-0.009245051117061975,0.10309652794973434,-0.08967373878555333
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_mlp_huber,0.125,0.1353853613526954,-0.03750581432545974,0.09787954702723567,-0.3831833663372337
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_mlp_huber,0.1875,0.11316601734606191,-0.06048555385896892,0.05268046348709299,-1.1481591059613252
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_mlp_huber,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_ridge,0.0625,0.08999474167882149,0.0010274490967084882,0.09102219077552998,0.011287896807958431
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_ridge,0.09375,0.13587004442380812,-0.03277351647407378,0.10309652794973434,-0.31789156362329496
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_ridge,0.125,0.14594250365279604,-0.04806295662556037,0.09787954702723567,-0.49104187836286695
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_ridge,0.1875,0.15251220538261712,-0.09983174189552413,0.05268046348709299,-1.8950429682529932
xcmzfsbd9t,c24-17,xcmzfsbd9t,o1_candidate_ridge,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,o2_global_candidate,0.0625,0.1133900959724814,-0.02236790519695142,0.09102219077552998,-0.2457412308621857
xcmzfsbd9t,c24-17,xcmzfsbd9t,o2_global_candidate,0.09375,0.13264510254539408,-0.029548574595659738,0.10309652794973434,-0.2866107635561347
xcmzfsbd9t,c24-17,xcmzfsbd9t,o2_global_candidate,0.125,0.1428932517721998,-0.045013704744964134,0.09787954702723567,-0.4598887725996398
xcmzfsbd9t,c24-17,xcmzfsbd9t,o2_global_candidate,0.1875,0.13737213046315766,-0.08469166697606467,0.05268046348709299,-1.6076484785828546
xcmzfsbd9t,c24-17,xcmzfsbd9t,o2_global_candidate,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_mlp_huber,0.0625,0.09367026737499051,-0.002648076599460536,0.09102219077552998,-0.029092648472842885
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_mlp_huber,0.09375,0.1415594537257554,-0.03846292577602106,0.10309652794973434,-0.373076829461939
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_mlp_huber,0.125,0.15121219095197558,-0.05333264392473991,0.09787954702723567,-0.5448803712781765
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_mlp_huber,0.1875,0.12067948047110277,-0.06799901698400979,0.05268046348709299,-1.2907824358961826
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_mlp_huber,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_ridge,0.0625,0.10325308736007821,-0.012230896584548234,0.09102219077552998,-0.1343726895643599
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_ridge,0.09375,0.1406890528684438,-0.03759252491870946,0.10309652794973434,-0.36463424778997444
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_ridge,0.125,0.14770028154761605,-0.04982073452038038,0.09787954702723567,-0.5090004606020235
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_ridge,0.1875,0.16179888818735155,-0.10911842470025856,0.05268046348709299,-2.0713262085667337
xcmzfsbd9t,c24-17,xcmzfsbd9t,o3_a5_ridge,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,observed_uncertainty,0.0625,0.11642841448233576,-0.025406223706805786,0.09102219077552998,-0.2791212064919436
xcmzfsbd9t,c24-17,xcmzfsbd9t,observed_uncertainty,0.09375,0.15303504342536434,-0.049938515475629996,0.10309652794973434,-0.48438600667500636
xcmzfsbd9t,c24-17,xcmzfsbd9t,observed_uncertainty,0.125,0.15426397421485372,-0.05638442718761805,0.09787954702723567,-0.5760593392604145
xcmzfsbd9t,c24-17,xcmzfsbd9t,observed_uncertainty,0.1875,0.12958174594766847,-0.07690128246057548,0.05268046348709299,-1.4597685246147603
xcmzfsbd9t,c24-17,xcmzfsbd9t,observed_uncertainty,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-17,xcmzfsbd9t,random_median,0.0625,0.11385960395141709,-0.02283741317588711,0.09102219077552998,-0.2508994013581425
xcmzfsbd9t,c24-17,xcmzfsbd9t,random_median,0.09375,0.13561494254018575,-0.032518414590451405,0.10309652794973434,-0.31541716522506036
xcmzfsbd9t,c24-17,xcmzfsbd9t,random_median,0.125,0.14357646334349772,-0.04569691631626205,0.09787954702723567,-0.46686889860193737
xcmzfsbd9t,c24-17,xcmzfsbd9t,random_median,0.1875,0.12360805283055604,-0.07092758934346305,0.05268046348709299,-1.3463736772331305
xcmzfsbd9t,c24-17,xcmzfsbd9t,random_median,0.25,0.0,-0.10318076410439103,-0.10318076410439103,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,global_mechanical,0.0625,0.08215083326845873,-0.03524093674425122,0.04690989652420752,-0.7512473775350449
xcmzfsbd9t,c24-18,xcmzfsbd9t,global_mechanical,0.09375,0.08192414177774754,-0.028900965781856303,0.053023175995891236,-0.5450628944613924
xcmzfsbd9t,c24-18,xcmzfsbd9t,global_mechanical,0.125,0.16717512230236287,-0.12063948905328725,0.046535633249075614,-2.5924110328010554
xcmzfsbd9t,c24-18,xcmzfsbd9t,global_mechanical,0.1875,0.2502756396943806,-0.2435344911147943,0.006741148579586298,-36.126557401845595
xcmzfsbd9t,c24-18,xcmzfsbd9t,global_mechanical,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_mlp_huber,0.0625,0.05848699488810771,-0.011577098363900196,0.04690989652420752,-0.246794370094718
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_mlp_huber,0.09375,0.08236925468808376,-0.029346078692192523,0.053023175995891236,-0.553457580407227
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_mlp_huber,0.125,0.10466269578281884,-0.05812706253374322,0.046535633249075614,-1.2490871720306473
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_mlp_huber,0.1875,0.07435961935386548,-0.06761847077427918,0.006741148579586298,-10.03070470498796
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_mlp_huber,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_ridge,0.0625,0.08035182418597253,-0.033441927661765014,0.04690989652420752,-0.712897067349265
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_ridge,0.09375,0.1348705350474394,-0.08184735905154816,0.053023175995891236,-1.5436147970066998
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_ridge,0.125,0.17191567513080364,-0.12538004188172802,0.046535633249075614,-2.694280342348593
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_ridge,0.1875,0.1771337625370022,-0.1703926139574159,0.006741148579586298,-25.276495829420337
xcmzfsbd9t,c24-18,xcmzfsbd9t,o1_candidate_ridge,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,o2_global_candidate,0.0625,0.24971523514497873,-0.2028053386207712,0.04690989652420752,-4.323295373634324
xcmzfsbd9t,c24-18,xcmzfsbd9t,o2_global_candidate,0.09375,0.2572072000854273,-0.20418402408953606,0.053023175995891236,-3.8508448476447033
xcmzfsbd9t,c24-18,xcmzfsbd9t,o2_global_candidate,0.125,0.26860616933613224,-0.22207053608705662,0.046535633249075614,-4.772053598120271
xcmzfsbd9t,c24-18,xcmzfsbd9t,o2_global_candidate,0.1875,0.26427992525981514,-0.25753877668022884,0.006741148579586298,-38.20399055735305
xcmzfsbd9t,c24-18,xcmzfsbd9t,o2_global_candidate,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_mlp_huber,0.0625,0.14177010267350088,-0.09486020614929336,0.04690989652420752,-2.022178968148894
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_mlp_huber,0.09375,0.171896495027556,-0.11887331903166476,0.053023175995891236,-2.2419124618426527
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_mlp_huber,0.125,0.1909141734047095,-0.1443785401556339,0.046535633249075614,-3.102537347732382
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_mlp_huber,0.1875,0.1695297338055365,-0.1627885852259502,0.006741148579586298,-24.148493881133305
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_mlp_huber,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_ridge,0.0625,0.1571784884941485,-0.11026859196994099,0.04690989652420752,-2.350646668193729
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_ridge,0.09375,0.19369224630136583,-0.1406690703054746,0.053023175995891236,-2.6529733020212714
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_ridge,0.125,0.20160081319607537,-0.15506517994699975,0.046535633249075614,-3.33218158044685
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_ridge,0.1875,0.19311950491024,-0.1863783563306537,0.006741148579586298,-27.64786358441185
xcmzfsbd9t,c24-18,xcmzfsbd9t,o3_a5_ridge,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,observed_uncertainty,0.0625,0.25243361794049857,-0.20552372141629105,0.04690989652420752,-4.381244399254473
xcmzfsbd9t,c24-18,xcmzfsbd9t,observed_uncertainty,0.09375,0.26106637282796097,-0.20804319683206973,0.053023175995891236,-3.923627601036026
xcmzfsbd9t,c24-18,xcmzfsbd9t,observed_uncertainty,0.125,0.25933125304055227,-0.21279561979147665,0.046535633249075614,-4.572745763499493
xcmzfsbd9t,c24-18,xcmzfsbd9t,observed_uncertainty,0.1875,0.25348910333274577,-0.24674795475315947,0.006741148579586298,-36.603251187841686
xcmzfsbd9t,c24-18,xcmzfsbd9t,observed_uncertainty,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-18,xcmzfsbd9t,random_median,0.0625,0.09325552226679373,-0.046345625742586216,0.04690989652420752,-0.9879711782921944
xcmzfsbd9t,c24-18,xcmzfsbd9t,random_median,0.09375,0.13939831178503082,-0.08637513578913958,0.053023175995891236,-1.6290072061287462
xcmzfsbd9t,c24-18,xcmzfsbd9t,random_median,0.125,0.16606441137891548,-0.11952877812983986,0.046535633249075614,-2.5685430665588758
xcmzfsbd9t,c24-18,xcmzfsbd9t,random_median,0.1875,0.20335328324515572,-0.19661213466556943,0.006741148579586298,-29.16596961843488
xcmzfsbd9t,c24-18,xcmzfsbd9t,random_median,0.25,0.0,-0.2682867407741981,-0.2682867407741981,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,global_mechanical,0.0625,0.3019931962785405,0.0322623041586837,0.3342555004372242,0.0965198900735601
xcmzfsbd9t,c24-2,xcmzfsbd9t,global_mechanical,0.09375,0.24960202768041456,0.1272705422380198,0.3768725699184344,0.33770179205550743
xcmzfsbd9t,c24-2,xcmzfsbd9t,global_mechanical,0.125,0.2294992279124619,0.16197535638642813,0.39147458429889004,0.4137570173974826
xcmzfsbd9t,c24-2,xcmzfsbd9t,global_mechanical,0.1875,0.2104068657640158,0.15308453648182724,0.36349140224584303,0.4211503643167063
xcmzfsbd9t,c24-2,xcmzfsbd9t,global_mechanical,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_mlp_huber,0.0625,0.08435357484304223,0.24990192559418195,0.3342555004372242,0.7476374368328922
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_mlp_huber,0.09375,0.14805987170262297,0.2288126982158114,0.3768725699184344,0.6071354523502009
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_mlp_huber,0.125,0.16940788217687813,0.2220667021220119,0.39147458429889004,0.5672570098508987
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_mlp_huber,0.1875,0.1558652402755199,0.20762616197032313,0.36349140224584303,0.5711996506313447
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_mlp_huber,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_ridge,0.0625,0.30285336616675085,0.031402134270473336,0.3342555004372242,0.09394649969678182
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_ridge,0.09375,0.3162677375076622,0.06060483241077219,0.3768725699184344,0.1608098791161393
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_ridge,0.125,0.2896266449836334,0.10184793931525665,0.39147458429889004,0.26016488272836624
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_ridge,0.1875,0.14719167109239334,0.2162997311534497,0.36349140224584303,0.5950614782551528
xcmzfsbd9t,c24-2,xcmzfsbd9t,o1_candidate_ridge,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,o2_global_candidate,0.0625,0.07709310097844135,0.25716239945878283,0.3342555004372242,0.7693587663401218
xcmzfsbd9t,c24-2,xcmzfsbd9t,o2_global_candidate,0.09375,0.09527835281708635,0.281594217101348,0.3768725699184344,0.7471868201028607
xcmzfsbd9t,c24-2,xcmzfsbd9t,o2_global_candidate,0.125,0.137018807290956,0.25445577700793404,0.39147458429889004,0.6499930958829695
xcmzfsbd9t,c24-2,xcmzfsbd9t,o2_global_candidate,0.1875,0.12742239960984092,0.2360690026360021,0.36349140224584303,0.6494486559446588
xcmzfsbd9t,c24-2,xcmzfsbd9t,o2_global_candidate,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_mlp_huber,0.0625,0.30548020511713353,0.028775295320090655,0.3342555004372242,0.08608772415846866
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_mlp_huber,0.09375,0.37100253390571764,0.0058700360127167395,0.3768725699184344,0.015575652040654425
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_mlp_huber,0.125,0.35350896822888106,0.03796561607000898,0.39147458429889004,0.0969810495820651
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_mlp_huber,0.1875,0.25163294556788596,0.11185845667795707,0.36349140224584303,0.30773343189642477
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_mlp_huber,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_ridge,0.0625,0.30534728182723236,0.02890821860999182,0.3342555004372242,0.08648539387438146
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_ridge,0.09375,0.36897570027134563,0.007896869647088745,0.3768725699184344,0.020953686411292402
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_ridge,0.125,0.3500435745023835,0.041431009796506546,0.39147458429889004,0.10583320465288254
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_ridge,0.1875,0.22033145742726534,0.1431599448185777,0.36349140224584303,0.3938468528665588
xcmzfsbd9t,c24-2,xcmzfsbd9t,o3_a5_ridge,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,observed_uncertainty,0.0625,0.07978973368831255,0.25446576674891164,0.3342555004372242,0.7612911871788399
xcmzfsbd9t,c24-2,xcmzfsbd9t,observed_uncertainty,0.09375,0.09889005840046339,0.277982511517971,0.3768725699184344,0.7376034599125484
xcmzfsbd9t,c24-2,xcmzfsbd9t,observed_uncertainty,0.125,0.1322728943526843,0.25920168994620574,0.39147458429889004,0.6621162658884281
xcmzfsbd9t,c24-2,xcmzfsbd9t,observed_uncertainty,0.1875,0.11542733766280006,0.24806406458304298,0.36349140224584303,0.6824482313759593
xcmzfsbd9t,c24-2,xcmzfsbd9t,observed_uncertainty,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-2,xcmzfsbd9t,random_median,0.0625,0.30344890353603493,0.030806596901189226,0.3342555004372242,0.0921648166175053
xcmzfsbd9t,c24-2,xcmzfsbd9t,random_median,0.09375,0.29502231522697153,0.08185025469146281,0.3768725699184344,0.2171828390407332
xcmzfsbd9t,c24-2,xcmzfsbd9t,random_median,0.125,0.29589343531232615,0.09558114898656392,0.39147458429889004,0.24415671622142374
xcmzfsbd9t,c24-2,xcmzfsbd9t,random_median,0.1875,0.2059510894867349,0.15754031275910813,0.36349140224584303,0.4334086357634331
xcmzfsbd9t,c24-2,xcmzfsbd9t,random_median,0.25,0.0,0.20867503018283534,0.20867503018283534,1.0
xcmzfsbd9t,c24-20,xcmzfsbd9t,global_mechanical,0.0625,0.08681140194586634,0.0023924034786679815,0.08920380542453432,0.026819522634512885
xcmzfsbd9t,c24-20,xcmzfsbd9t,global_mechanical,0.09375,0.12096467424622315,-0.012600168048953697,0.10836450619726945,-0.11627578522820044
xcmzfsbd9t,c24-20,xcmzfsbd9t,global_mechanical,0.125,0.11897813462860596,-0.0016907231899128128,0.11728741143869315,-0.014415214464823996
xcmzfsbd9t,c24-20,xcmzfsbd9t,global_mechanical,0.1875,0.14685509897552407,-0.03849992222135945,0.10835517675416462,-0.3553122552576124
xcmzfsbd9t,c24-20,xcmzfsbd9t,global_mechanical,0.25,0.0,-0.04082149644561783,-0.04082149644561783,1.0
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_mlp_huber,0.0625,0.13894599567617372,-0.049742190251639395,0.08920380542453432,-0.5576240835792692
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_mlp_huber,0.09375,0.14852103397545147,-0.040156527778182016,0.10836450619726945,-0.3705690099771236
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_mlp_huber,0.125,0.161478456070836,-0.04419104463214285,0.11728741143869315,-0.3767756836823173
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_mlp_huber,0.1875,0.1399774656069641,-0.031622288852799496,0.10835517675416462,-0.29183920694941873
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_mlp_huber,0.25,0.0,-0.04082149644561783,-0.04082149644561783,1.0
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_ridge,0.0625,0.1240135537221071,-0.03480974829757277,0.08920380542453432,-0.39022716723695755
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_ridge,0.09375,0.1446304684579599,-0.036265962260690454,0.10836450619726945,-0.3346664284583274
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_ridge,0.125,0.13618147827734284,-0.018894066838649692,0.11728741143869315,-0.1610920269011627
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_ridge,0.1875,0.1535335205924181,-0.045178343838253476,0.10835517675416462,-0.4169467965591875
xcmzfsbd9t,c24-20,xcmzfsbd9t,o1_candidate_ridge,0.25,0.0,-0.04082149644561783,-0.04082149644561783,1.0
xcmzfsbd9t,c24-20,xcmzfsbd9t,o2_global_candidate,0.0625,0.15252992341209815,-0.06332611798756382,0.08920380542453432,-0.7099037724476586
xcmzfsbd9t,c24-20,xcmzfsbd9t,o2_global_candidate,0.09375,0.15511871557621137,-0.046754209378941924,0.10836450619726945,-0.4314531669053093
xcmzfsbd9t,c24-20,xcmzfsbd9t,o2_global_candidate,0.125,0.1486630318200357,-0.03137562038134256,0.11728741143869315,-0.2675105537455125
xcmzfsbd9t,c24-20,xcmzfsbd9t,o2_global_candidate,0.1875,0.16550480548312352,-0.0571496287289589,0.10835517675416462,-0.5274286881430643
xcmzfsbd9t,c24-20,xcmzfsbd9t,o2_global_candidate,0.25,0.0,-0.04082149644561783,-0.04082149644561783,1.0
xcmzfsbd9t,c24-20,xcmzfsbd9t,o3_a5_mlp_huber,0.0625,0.0718167684544121,0.017387036970122227,0.08920380542453432,0.19491362377843305
xcmzfsbd9t,c24-20,xcmzfsbd9t,o3_a5_mlp_huber,0.09375,0.10117849689928904,0.007186009297980411,0.10836450619726945,0.06631331189659852
xcmzfsbd9t,c24-20,xcmzfsbd9t,o3_a5_mlp_huber,0.125,0.11549448138878837,0.001792930049904773,0.11728741143869315,0.015286636714989216
xcmzfsbd9t,c24-20,xcmzfsbd9t,o3_a5_mlp_huber,0.1875,0.09671536408533865,0.011639812668825966,0.10835517675416462,0.1074227648138518
xcmzfsbd9t,c24-20,xcmzfsbd9t,o3_a5_mlp_huber,0.25,0.0,-0.04082149644561783,-0.04082149644561783,1.0
xcmzfsbd9t,c24-20,xcmzfsbd9t,o3_a5_ridge,0.0625,0.1357548240455636,-0.04655101862102928,0.08920380542453432,-0.5218501430458711
