method,seed,outer_domain,inner_domain,pca_dimension,mae,fit_domains_json,fit_sample_count,query_sample_count,pca_state_sha256,ridge_state_sha256,state_sha256
patch_shuffle_4x4,20260901,74t7kcdgkr,yfxyg8jm46,16,0.1326336481002914,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,39a09022cd1083a2cb5611f30776303bd841418860dd03310f2c3746fa28f6d4,d0d2a3ddb63486fceda0fe44d87a72af1d1ac4213904f8c66a9858aef2763760,2df6f0baa45fbf7eb9d2945776d534935b913f81b39d76e56c6a2a3afd3c55a8
patch_shuffle_4x4,20260901,74t7kcdgkr,ykhs7s2dck,16,0.30366596248019756,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,5527b5cee21042abee7323e2f982987ceb588f152b74592298de6e44f8972023,188eedb2dc782adf5733ae9c35b0845b104c2481bd566796190e336e26fdfc82,6646a467c3964f3f40138420c69af265e79a2c582137d672e92fc1078741d7c3
patch_shuffle_4x4,20260901,74t7kcdgkr,cgtnjyggtm,32,0.1496582265930767,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,49,fdb57d93c03839a16faa4a96f278f2bcbdfb6b7aafa367e73017ed8d15c4c058,46bb2e9f166d02ed295eb00cf9d739cc5ad9fe01c836a8fdddf994c62149b7f9,fbbb69865353571ec924825b7c20b488f3df995c4749cb7d1a61e9fc777453e0
patch_shuffle_4x4,20260901,74t7kcdgkr,w68dtmpfyf,32,0.12185346843814406,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,43,62f4e33542727c9ab2ef85bc780567b34fd23896bc56a7a4f15224b9f4467c80,482a7f262d52a88d227d9bab2e9f042d904b89249efef9eddef2b5b02360afbe,3c24f1a7d7a6a5a5897649f7b52f1096e61e8a38ddae48bc1a1e6386979e7ca0
patch_shuffle_4x4,20260901,74t7kcdgkr,xcmzfsbd9t,32,0.09604384646348299,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,59,0d4aac18ce92551df1e0239928f60b602cdaea776ea213d8c0bcc014b23a7a98,fc1e1b5c81cf4a00fbddd9b696d453556a2b7c6a97d5b6f8b8319bd52e43602a,104c9998fa77a92223af95fcabf1fb86e6f3a0d640e0eafc968bf8953757f071
patch_shuffle_4x4,20260901,74t7kcdgkr,yfxyg8jm46,32,0.1408163707577195,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,42,9d87d89c71a53cfba9ab0cb3ff73fa2db45b0b0f45b3ced64bd3365c3245ef4c,752f69da4119c9f2c3979764b35690a7f649fd1fac08ef5e9f88a4e36b252c40,864cd2b6a56043422a5ba44b0a41809da160cf87635d8f646bcd8a4ffcaf1c00
patch_shuffle_4x4,20260901,74t7kcdgkr,ykhs7s2dck,32,0.2094058588100694,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",193,38,e96941ea23c596d085c19ad9d91d7b48bb0ed1af4ebe75283fdec5761918d322,f0b42684340a4bdc9b526dc75b0583d131a22523b58d62bf19fb950bb1ddf8d7,e9c01f0e005b71c1fc972b89bfe403c22cc2182c4be732e836085614bf914b4d
patch_shuffle_4x4,20260901,cgtnjyggtm,74t7kcdgkr,8,0.18359632903421988,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,ae88435ede1b6883497a14b925aaaa8953958b998129632210b4161550abb882,7ccd7773dba991a8fff7b6488c0d34765f5d1ff63ba903c4f5cb2557b34b481f,617174026782931e8bd75270cec29d62c5f22820074cdadad0c6436e4f678113
patch_shuffle_4x4,20260901,cgtnjyggtm,w68dtmpfyf,8,0.16521901472173048,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,e8d9fa06200ed0b0c574d2bf5e26932a757548bd3b83e362c2080c652b2f3e30,54c78d9db5e35ecfafad4f0b53c9b1f769ffd8a56e1a5096cc31b8af3d8e24e9,f0d74b2314d3ce9c97ead861c1cffaa35577157abc228d0327eed6dca314f88c
patch_shuffle_4x4,20260901,cgtnjyggtm,xcmzfsbd9t,8,0.12147279977166721,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,ee6b4c58091d1e4131ada2a8dfdb1c446dd625daddb866ce67d872be8e7010da,fd4e6a12d204ce006b5b760c84a842cb59014c7d22e91e4b8abbbe59b9dfac30,120b672822941ed5c9f451b38024b4bab29aff07d9f480a06daa4272df259820
patch_shuffle_4x4,20260901,cgtnjyggtm,yfxyg8jm46,8,0.15234579238279428,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,1dfae41831394c50364b36ee5ca7b4e09d6956d4b38312559f2f2e0c3c6ef81e,f3aa5f7e7627f7ab2fe56392e0a86d5c730eb7894b62f1a278b48e65c52f5edb,9defd29e41737f96fcfcb54903e92d65772529b7578e3fd0acbc3cfab32dc069
patch_shuffle_4x4,20260901,cgtnjyggtm,ykhs7s2dck,8,0.4284258376539133,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,f616a9bc8929420c73ab40b3fc5bfeae49fddff4023a155d8aaef42449f719d6,1e3d767b80332e027bec950cc59af96f83c03b9d8ed1fdb4c1d0dcf9e938062d,02c6979df730265ee799f7df6b6deeceef3c745a5ed5a656d1a5b31397040658
patch_shuffle_4x4,20260901,cgtnjyggtm,74t7kcdgkr,16,0.16423524026206518,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,e888bbfc2bf98534d4647fbe7e95dd9e4da5c47609f3749b5a239fd9a9a9f461,1cfa4a8b67780d36c16b578e25d1d8ed846991570e8db65eab081d1dc27ca5f6,305d29bba72e9c4160badb26b202b5944a71282d8b828e81209f3e265eb28df2
patch_shuffle_4x4,20260901,cgtnjyggtm,w68dtmpfyf,16,0.15074834162374962,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,27f1ac54d18ade5867dd2ada7032323dfaf73039d3eea4ad4125915448f8bdca,9c0fee36a536252b1fd8cfc69a9d6ee9a9ef298bae75216794d2cc414c38dbe8,de053649bad2f9fa7a4d4854b3874d817293c23f80e4feb5cf67b0b7caa97452
patch_shuffle_4x4,20260901,cgtnjyggtm,xcmzfsbd9t,16,0.1316480191014652,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,d65d5839af94ed8dd899d12b4fa4ffec8818be0b60c3bd53ff841f220747bfb4,9a073e22d86e960375e27251e1e87e675fe7fdf384dc5aad07f16f2d54080190,c085e740000cc89741d08e6966670d269e27eaf67f2118273e11e6e95f582a4e
patch_shuffle_4x4,20260901,cgtnjyggtm,yfxyg8jm46,16,0.14019226486060127,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,e8b4b73e745300f540970fd28179a715c1f2f83f2295d2bc1b31f4a70e9bc4d2,654830feaa8c46c5a3d41b992e795675b39c9a9514ea8c19b64bcba129940d87,fdb4148901c47ee4126a67aae5f9d831eb8c6f841f2456c69c5f70812afbea1c
patch_shuffle_4x4,20260901,cgtnjyggtm,ykhs7s2dck,16,0.4374196107740249,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,49f7f2889b85dc1e73eba2ba77160b4ef637532c361105f7654d82aea72641d5,9c1aba3f8fe17ea6cfa92547116f4f7617b8eb64c4f04aee2315bedbb32edd9a,2a93dd01129bc14be92f77fe20c8fd8077302965f1419947a43e4a7b43d8428f
patch_shuffle_4x4,20260901,cgtnjyggtm,74t7kcdgkr,32,0.1577183808594576,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",182,45,6aebdb1c4c4c3f87b3f3024ce7150e37cfac760fe7b1d3adaf84fef40c0a1dc0,46bb2e9f166d02ed295eb00cf9d739cc5ad9fe01c836a8fdddf994c62149b7f9,fab5d05a8cd77230c3bf3b286b93c666426e74b8cdf7ace62d429a5d3e7d693b
patch_shuffle_4x4,20260901,cgtnjyggtm,w68dtmpfyf,32,0.14763342188287792,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,43,a91bd9df200aa97f9614b81f5ea1d81630df0e2e053c22c2ea55f6a2a3b351bc,7d7f85b4c548974574d13ba7dc698f1636fc6e1aa355b3539dc2e220b56c83a0,bb5e3ddb96be7ac902b5d6ad218e3e6668ae5df28e222c5fe6cb59af8ecd06ef
patch_shuffle_4x4,20260901,cgtnjyggtm,xcmzfsbd9t,32,0.12783673578084606,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,59,26f0716cb05087d4b7a94b4e6ce7907de317d8b4bff1ba8dac490c9a4abb342e,5bc638bdfa6e7fd8829ede0b08d57227ed572866454c2d00d7e20fc275ab6e34,6dcb286ecac06cc34dee4c5c4d30401258429264be5ca157b9dead2312e9435a
patch_shuffle_4x4,20260901,cgtnjyggtm,yfxyg8jm46,32,0.14954027586827873,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,42,457074598400e70f4a87d0499b0cef0da38b190d34ac803f989ae5b78ec31522,c5de2b90e8953e9f4685e47a268f139d8eb20e3155301b0960c8a6fed8b3b456,f19472c88d40200a51a172731d6ab2b67000c4e6accdf405a86c868d3b54bae2
patch_shuffle_4x4,20260901,cgtnjyggtm,ykhs7s2dck,32,0.36212393499758067,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",189,38,1f23fb0fa32d00075a4e03c6bd7a7310dd372f0fe1823dcb747e6c6cdba70219,4521e3241ccd599a11012187892ca2738b18f4e4f2b461efe841670380be6b9e,fd7606d28c3eebce65f663a9f1d0e6a393911a96d1abd574fd5a8eb0fd682a71
patch_shuffle_4x4,20260901,w68dtmpfyf,74t7kcdgkr,8,0.13321588880085333,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,e11c6c7e1c211fc717553fab39cb3a3d5d9b0f6f9141631ea9def6f1ab64db42,46b9fcbcbd5313cbae2f945cdbd6aae21ac4f87535897869e9e4012d4d4c5a33,a96aa2bd0168c132c6a04d5281534519d18c1b44388d425f861a2f21e22dd36e
patch_shuffle_4x4,20260901,w68dtmpfyf,cgtnjyggtm,8,0.1723079471558063,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,1cdcdee6d012cb60f6be50b0fe5c9e5b60e4f9504da219a05227a52dcf709b03,54c78d9db5e35ecfafad4f0b53c9b1f769ffd8a56e1a5096cc31b8af3d8e24e9,2a2dbd20be9bf87926b206fb6b7663d63f9812956381bfa49235ee3a38916b64
patch_shuffle_4x4,20260901,w68dtmpfyf,xcmzfsbd9t,8,0.09671980822518852,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,e3b4ca485fdb5068a740f6b7abde2c2075253b3a90bd5268128986c264f0dc3a,939e2f8b876b19a610ea5595cf9b483634aaf2219d1d1208d34113768762c89d,5f164dc019e9707061ce05a4d136e107da471f0d0ba5489defc2265e0506814c
patch_shuffle_4x4,20260901,w68dtmpfyf,yfxyg8jm46,8,0.1329374448922634,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,25d2cf9fc7575b3bbb3167340405efa7aad7ce2c161c1ffaf73592b0c119312c,698fb1d4fe47b5fe62715a54d98aeb65d758afb31837f536fd46226f60133216,92d818496b80d6e18c8fd4f17d60a62cdfdc6fe6a514a93b995c5b7055e30a41
patch_shuffle_4x4,20260901,w68dtmpfyf,ykhs7s2dck,8,0.3023723508334979,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,5f3ef9c85f07546ef76a79511447f000a1908568c7f25333468d9e9eb64df382,a25824b106496d57465654a51fdeff0eeab0344d907e0a69d598f1b6e7fd405b,dd907dd4fdb295da70dabac1f1f368e22e9ce07bbd99bd25afe3b345afd4167e
patch_shuffle_4x4,20260901,w68dtmpfyf,74t7kcdgkr,16,0.1254386967601442,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,219c94e91f7edbd937a6d917e080cbfdbda1895c9d47012e8b21a73615d67280,376ce53f1feabde5f5327b215f0c033ce58035c3eea200b2e29ac921f18584c2,d3cc282c1dd5bbeb905e51b9429301b1098d453e1389068e31df040eb45c02c7
patch_shuffle_4x4,20260901,w68dtmpfyf,cgtnjyggtm,16,0.1706354110069536,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,5d29ce41d036d5a49d0fdd2efd26f94ecc42244dc79a853f1c0fb25bf4168a7f,9c0fee36a536252b1fd8cfc69a9d6ee9a9ef298bae75216794d2cc414c38dbe8,c663474ccd5d88b0fa848df97a143a889d2243a921d1a5ff2c46e205ce44ef76
patch_shuffle_4x4,20260901,w68dtmpfyf,xcmzfsbd9t,16,0.08824119541208808,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,6731b51ba21cbd78b7acfe1d0727868e54444dc4a979fa745e1125cd900032ec,31c54e7fae491345b9880b673f09ba963f0e657390c8f07f814509fbaafde8b6,32901d2ba32eff7d2eec5349d731062500fe46187e74439397866e425aa5bbc1
patch_shuffle_4x4,20260901,w68dtmpfyf,yfxyg8jm46,16,0.12184160792323433,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,748f864ef7398513972f1629de1be2d9d24edb16cb2bced94f2dcbb1c37f6046,b7284e42b83ce97dfde3b5a36c5993a6fe4c14c3cbf0bcb4a63abe860dd483cd,ec863ec584193f567d6ad84ee5d9fbd1c87fd1d691334aa7f306dacfa392b10b
patch_shuffle_4x4,20260901,w68dtmpfyf,ykhs7s2dck,16,0.2651043205346692,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,3624320d16502e01619d2cc3eca3310d0566a876b378aae404e974bee9042d8a,cca56e2386f2da6e9031e83e1dc6a1f14cd66e37220c9a2a6256acfa60977aaf,d511bdaaef0611f687b4476ff85bf12425a60a3021e6eea9af8f79003e2ef098
patch_shuffle_4x4,20260901,w68dtmpfyf,74t7kcdgkr,32,0.12518695288180876,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",188,45,1b8ecd80ecf0c992b06378527f3c5236330099f2f232e5efc963679de6c4cfc8,482a7f262d52a88d227d9bab2e9f042d904b89249efef9eddef2b5b02360afbe,dcaf4a47249d471e0a8b9b37276990f5720bf30179b92414ceec7938c95575a9
patch_shuffle_4x4,20260901,w68dtmpfyf,cgtnjyggtm,32,0.17172143791381525,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",184,49,45579af35c8cfa48d64bdef52774857e73bd62cdc4e41ad472704f9ec6e75eac,7d7f85b4c548974574d13ba7dc698f1636fc6e1aa355b3539dc2e220b56c83a0,d51021db3f3204cb54b85aa55821b3482159bddf59e32b73f0fa170f2d60004e
patch_shuffle_4x4,20260901,w68dtmpfyf,xcmzfsbd9t,32,0.09132471509952411,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,59,14a3b83f60fa97eb02c2a956dc94029be2ae9f6e2fb15927f8bcd0b994842016,385089ebaa2b34c01824a42d1d4edafc2fd45d75cb2cdc50ab4e39fd8931555f,a041845b8f2aecee3b1066a5d5eb21f151cd6da71171c5d237464ac181caab0b
patch_shuffle_4x4,20260901,w68dtmpfyf,yfxyg8jm46,32,0.11936527339002508,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,42,0297f821361dbf4b50b9f0a849a368f04fe2fcd6f5ddba91150463306fa45197,2db74329f0fb2b650dea901c7acf189c40a61bbbb2d7c8d5a98b3328e8de8642,b40845ab610c9dec3ef8a1dff7d977531c282dd5b4ea14d5c9d9c12b97a5679b
patch_shuffle_4x4,20260901,w68dtmpfyf,ykhs7s2dck,32,0.1944805595221058,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",195,38,920378ef741b5d746860fe7dbe4245dc110031db6724ca1d10dfc8f8cf069c25,cfc83c82a5f8503b872c6d98c6026cd7ff8f41d8a0dab39d4db9ce9816a2dc60,ca1224ac11c3f4878745ebcae82b431d473eea23ae3e86eef73a5f9a0ebdc948
patch_shuffle_4x4,20260901,xcmzfsbd9t,74t7kcdgkr,8,0.14218767909745822,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,644c5458db02d5e152d7fa7f34b7edb662fc6d2f7b8aa6081b2219bd9f10ecb0,9822dbfc38e8d9427a468d16d9bdb0621b8135ef2c5a1a0ab6db6f6b35fd2f23,99837edd8d2e0dbc93ab0d70b60fef4286a652ee6f06d5b6c7ae998e112b0aa0
patch_shuffle_4x4,20260901,xcmzfsbd9t,cgtnjyggtm,8,0.12045104195316005,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,27004d275535b7faa02596371503d18b467bddcda00a67a7df77bcded6ec8f16,fd4e6a12d204ce006b5b760c84a842cb59014c7d22e91e4b8abbbe59b9dfac30,834583880bea8da7fc2b1dee6f41851489eb482ffe3a1a1536dd1a8989003b3d
patch_shuffle_4x4,20260901,xcmzfsbd9t,w68dtmpfyf,8,0.1246086126423554,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,8744454782c3377ee02b5a8bb7372ff5effade01cd21263df71dfb6c4653b720,939e2f8b876b19a610ea5595cf9b483634aaf2219d1d1208d34113768762c89d,4bed9de5a237a52399517ff5f66f9d96bce52df6d458cf6474d20c91c6e67992
patch_shuffle_4x4,20260901,xcmzfsbd9t,yfxyg8jm46,8,0.16832356350748018,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,94eb57cd1978e57e26fc47182b44c47c36eab7fa1c811dd9e9eb9c99fe4a05aa,abcf1c7a66a77836b80f2fcd158f9bbf819cf9cc80992ca5bad329094087637e,d7fbd35c8a319a2eebfd8f456f04af77724baca91b9a5e8f06b1f62574f06f93
patch_shuffle_4x4,20260901,xcmzfsbd9t,ykhs7s2dck,8,0.3651491117751513,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,60b294848c2c3e3c24c3136dee619b10725b094e84e73bc4134cb1c198e0f10b,beb2486dd3e452c844b71c9389e7a6b7e1ccf6739d6d9b97a7b8a8e1cb4eab95,a1429a55ddf29a711d2de069f6558ba687b424ff35a0f057f2a0babf7a78988d
patch_shuffle_4x4,20260901,xcmzfsbd9t,74t7kcdgkr,16,0.1430686119556149,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,6c94a797781537dff3b65b1b37daf49dd89db651d52485e9b0ecf07bd4595496,88b970411523859f00b50ec3df37525d4a65d297e2ee4c950f86d1ca9537062e,2b5d98983756d3da56fb428d30906fc2a410c59baf8d05536b251ffa5fae99ea
patch_shuffle_4x4,20260901,xcmzfsbd9t,cgtnjyggtm,16,0.12388319668832595,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,12f8efea95eeb51c75ddcc7e6aff16b849d487d5f5bd434652f64306beafc1eb,9a073e22d86e960375e27251e1e87e675fe7fdf384dc5aad07f16f2d54080190,6181ecd7978bb2ded14a38280c42ca33ee579ce5d22cb5d159c1d1270c6c9b62
patch_shuffle_4x4,20260901,xcmzfsbd9t,w68dtmpfyf,16,0.11150432277429588,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,2442b96f20c0b80d717c6ef8a2a8063aa81557102b0bfcf1a178295873f5dca6,31c54e7fae491345b9880b673f09ba963f0e657390c8f07f814509fbaafde8b6,be92f83faef8ac0f39c981a4c54a0a904dc911df53eaa50cc13158f090fa3365
patch_shuffle_4x4,20260901,xcmzfsbd9t,yfxyg8jm46,16,0.1651710053784845,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,57fbd4c9b358f38c0507544f9cfbe24e36bc2e69d9de93f53faee81ade775050,80b78a329611f5218af40dbad571968fe2e1a2e94e75e333a927e1cd01654b18,195eeb76cd77173dff248f4f72003bcbbaaeb4c0f956e11834b586e04c383654
patch_shuffle_4x4,20260901,xcmzfsbd9t,ykhs7s2dck,16,0.3357553987190201,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,a822a760c49d9fe912b552cc7efb89cbba919a285818198c36621a43e70ebdb8,3151d27c7366f9c9ee5d7b7430f651fac3efeb317bdc7cd68a080edf0f635587,578f6aca2b46a27c536c11bee89b2cb4d13efaba8cab19ebf4ee13d67ef3ea10
patch_shuffle_4x4,20260901,xcmzfsbd9t,74t7kcdgkr,32,0.1103130327525282,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",172,45,b15625855613ea558275b42f124e659b5db461baa408adea82db090d32e32dad,fc1e1b5c81cf4a00fbddd9b696d453556a2b7c6a97d5b6f8b8319bd52e43602a,227f146b61de08d0db97c221bfa3f6a76d4535e7924869f838b226a6a47666e4
patch_shuffle_4x4,20260901,xcmzfsbd9t,cgtnjyggtm,32,0.12777865898257507,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",168,49,49f78888174156582165316d6443f8b719304528b03463c70ff1e5b58e6ced6d,5bc638bdfa6e7fd8829ede0b08d57227ed572866454c2d00d7e20fc275ab6e34,190382c3f147daa22fd2658da53683ee71abdb5370d35be8918137e481baa0fd
patch_shuffle_4x4,20260901,xcmzfsbd9t,w68dtmpfyf,32,0.10114291597016874,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",174,43,58ec01647323c4ede832692aba10cd6b03379c33d231676162113aa1ff454a8e,385089ebaa2b34c01824a42d1d4edafc2fd45d75cb2cdc50ab4e39fd8931555f,91a5fd51d7c34d36ee6fd5c6445e814e38879356328dba286b91bac599829a04
patch_shuffle_4x4,20260901,xcmzfsbd9t,yfxyg8jm46,32,0.16573969522882792,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,42,05c3dc9607915a84061bd1175b711f66fb2f0737805b847641b1d0da05ed2b28,f8871cc113f479543c708360a0713d82f26bb9844840d51592f87b90f0b7f18b,f3cc3e921a4faee07a5abe015d27396889dea53480f91b4062cb8e10642ac097
patch_shuffle_4x4,20260901,xcmzfsbd9t,ykhs7s2dck,32,0.2627309487152824,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",179,38,f581f5b329a4f3170497e0d00f59688556075ed1f22ea2315644b55300f92e22,71f123cb7cbc8ea64a3d0b8dc422ad58417c101c27f846a6c169c6b790c7e7ee,d154644215751851f28b13282d9b34ed54d9c3a93a420dc10d87c06bf21601ae
patch_shuffle_4x4,20260901,yfxyg8jm46,74t7kcdgkr,8,0.08905696656551657,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,2f482cc9740f1897faec00e392e669a65338b78164b4b4abf5615b6d1f68bf4b,38774860de71ef0db2fb95e221a154fbb972f2c554c1d9ddc69a97e30ceeec11,6277e4897687594e11f562ec934401838d4da667539dbc8969a3d1a08424043c
patch_shuffle_4x4,20260901,yfxyg8jm46,cgtnjyggtm,8,0.12101869836947507,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,0265101e98c1906780c44196cc5e333c9b2caa5f5f161ee0231893ba88876da2,f3aa5f7e7627f7ab2fe56392e0a86d5c730eb7894b62f1a278b48e65c52f5edb,9ff0b1a41f9875a4bf80cebb5006b67c10878c14e1e071d90a3937ee0058ef59
patch_shuffle_4x4,20260901,yfxyg8jm46,w68dtmpfyf,8,0.10857033892380812,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",191,43,123704977c07d7c3f0b23fef7d564d02444efc1eb6aafd8c4b74157ac9903fc6,698fb1d4fe47b5fe62715a54d98aeb65d758afb31837f536fd46226f60133216,d44d68807b8e42f9a64b6db9d020c21a3089e904381ecc66dfe304828196271f
patch_shuffle_4x4,20260901,yfxyg8jm46,xcmzfsbd9t,8,0.11125311199912175,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",175,59,ac149359426aff65a5ae96dbaf2c0adaf5588b14926fea445f7ebc8b9d206f6f,abcf1c7a66a77836b80f2fcd158f9bbf819cf9cc80992ca5bad329094087637e,2d94b1d5377980f362e55df2466c459de55004847695e4ae096117193d487697
patch_shuffle_4x4,20260901,yfxyg8jm46,ykhs7s2dck,8,0.2973918572751537,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",196,38,81090f95b356d5f546cfedaf48482033a755e8d398730b88903385f933faab64,f3e7de5a6190046f26dde899ca0f18d217afa8667bfe88d77bc58803e9939d91,66b3b809ba19ecb679c005b609c251b9de8745ab1f35d8c9badbd23cedb0b1c6
patch_shuffle_4x4,20260901,yfxyg8jm46,74t7kcdgkr,16,0.09152064379428376,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",189,45,63d01bd83a98236cbbb28afbfd8ca380d5edb48099dd2939730b3341538fcebf,d0d2a3ddb63486fceda0fe44d87a72af1d1ac4213904f8c66a9858aef2763760,04290c5298c5abe8717139483774c9318451cd110328c3cb26478133e7791f27
patch_shuffle_4x4,20260901,yfxyg8jm46,cgtnjyggtm,16,0.11931052258312756,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",185,49,b3a757640c72011b617d5b7e828d6b6d639b1f9e2fb9de75330b36f0303a8d8a,654830feaa8c46c5a3d41b992e795675b39c9a9514ea8c19b64bcba129940d87,31a4bb2b042f929830db4865b0ba5cecbfd718a0b5c93420371e4ea125af7087
