method,budget,specimen_key,partial_abs_error,full_abs_error,gap_mpa
VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-3,77.604736328125,8.855377197265625,68.74935913085938
VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-33,6.886322021484375,13.4556884765625,-6.569366455078125
VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-38,78.88333129882812,86.91232299804688,-8.02899169921875
VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-43,6.72149658203125,24.352386474609375,-17.630889892578125
VLM_SPATIAL_FEEDBACK,0.0,w68dtmpfyf:q16-6,61.359619140625,87.81918334960938,-26.459564208984375
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-37,111.63165283203125,45.913787841796875,65.71786499023438
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-39,21.984634399414062,14.7996826171875,7.1849517822265625
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-42,28.987762451171875,1.78533935546875,27.202423095703125
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-47,15.187255859375,30.435546875,-15.248291015625
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-50,73.44450378417969,63.49839782714844,9.94610595703125
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-51,80.38818359375,61.579620361328125,18.808563232421875
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-52,140.62449645996094,100.54997253417969,40.07452392578125
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-56,61.45823669433594,10.77606201171875,50.68217468261719
VLM_SPATIAL_FEEDBACK,0.0,xcmzfsbd9t:c24-9t,52.28483581542969,42.31825256347656,9.966583251953125
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-12,10.045257568359375,30.113800048828125,-20.06854248046875
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-14,19.52197265625,75.1148681640625,-55.5928955078125
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-16,99.45077514648438,83.43072509765625,16.020050048828125
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-17,15.2723388671875,39.58477783203125,-24.31243896484375
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-24,135.2977294921875,106.78729248046875,28.51043701171875
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-39,15.092727661132812,13.16387939453125,1.9288482666015625
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-42,88.8741455078125,70.09922790527344,18.774917602539062
VLM_SPATIAL_FEEDBACK,0.0,yfxyg8jm46:c16-5,28.29486083984375,1.26910400390625,27.0257568359375
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-15,30.12420654296875,27.02520751953125,3.0989990234375
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-2,27.22247314453125,4.3756256103515625,22.846847534179688
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-22,10.51983642578125,10.238296508789062,0.2815399169921875
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-33,6.0832061767578125,2.6740875244140625,3.40911865234375
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-34,12.063369750976562,22.742568969726562,-10.67919921875
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-37,50.68145751953125,55.085052490234375,-4.403594970703125
VLM_SPATIAL_FEEDBACK,0.0,ykhs7s2dck:q8-8,26.8619384765625,24.179000854492188,2.6829376220703125
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-12,1.180633544921875,13.05218505859375,-11.871551513671875
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-13,91.38442993164062,48.41204833984375,42.972381591796875
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-16,11.535858154296875,55.365203857421875,-43.829345703125
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-2,34.25340270996094,49.50349426269531,-15.250091552734375
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-21,26.627960205078125,40.40264892578125,-13.774688720703125
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-28,19.126983642578125,24.069305419921875,-4.94232177734375
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-3,9.070053100585938,9.135330200195312,-0.065277099609375
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-39,64.53108215332031,34.272247314453125,30.258834838867188
VLM_SPATIAL_FEEDBACK,0.0625,74t7kcdgkr:c8-43,36.41850280761719,8.22113037109375,28.197372436523438
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-11,26.382171630859375,50.60479736328125,-24.222625732421875
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-22,140.1934814453125,136.11361694335938,4.079864501953125
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-24,163.65313720703125,136.93490600585938,26.718231201171875
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-30,15.13916015625,17.6099853515625,-2.4708251953125
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-44,66.70721435546875,35.23248291015625,31.4747314453125
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-47,41.07362365722656,15.954833984375,25.118789672851562
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-48,119.04994201660156,86.39570617675781,32.65423583984375
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-6,28.9324951171875,51.736358642578125,-22.803863525390625
VLM_SPATIAL_FEEDBACK,0.0625,cgtnjyggtm:q24-9,15.946151733398438,44.77290344238281,-28.826751708984375
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-14,57.779632568359375,1.595977783203125,56.18365478515625
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-2,74.18682861328125,65.98843383789062,8.198394775390625
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-29,9.9427490234375,0.1917724609375,9.7509765625
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-3,41.28497314453125,8.855377197265625,32.429595947265625
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-33,0.488494873046875,13.4556884765625,-12.967193603515625
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-38,74.88876342773438,86.91232299804688,-12.0235595703125
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-43,22.800323486328125,24.352386474609375,-1.55206298828125
VLM_SPATIAL_FEEDBACK,0.0625,w68dtmpfyf:q16-6,103.8687744140625,87.81918334960938,16.049591064453125
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-37,83.18170166015625,45.913787841796875,37.267913818359375
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-39,17.121200561523438,14.7996826171875,2.3215179443359375
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-42,2.9627685546875,1.78533935546875,1.17742919921875
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-47,20.708740234375,30.435546875,-9.726806640625
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-50,56.59381103515625,63.49839782714844,-6.9045867919921875
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-51,26.339141845703125,61.579620361328125,-35.240478515625
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-52,131.10728454589844,100.54997253417969,30.55731201171875
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-56,38.58302307128906,10.77606201171875,27.806961059570312
VLM_SPATIAL_FEEDBACK,0.0625,xcmzfsbd9t:c24-9t,47.72694396972656,42.31825256347656,5.40869140625
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-12,23.262985229492188,30.113800048828125,-6.8508148193359375
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-14,42.9398193359375,75.1148681640625,-32.175048828125
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-16,87.28692626953125,83.43072509765625,3.856201171875
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-17,20.4161376953125,39.58477783203125,-19.16864013671875
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-24,129.2884521484375,106.78729248046875,22.50115966796875
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-39,7.000640869140625,13.16387939453125,-6.163238525390625
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-42,71.16673278808594,70.09922790527344,1.0675048828125
VLM_SPATIAL_FEEDBACK,0.0625,yfxyg8jm46:c16-5,10.24249267578125,1.26910400390625,8.973388671875
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-15,20.0291748046875,27.02520751953125,-6.99603271484375
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-2,1.47808837890625,4.3756256103515625,-2.8975372314453125
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-22,44.833648681640625,10.238296508789062,34.59535217285156
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-33,18.495285034179688,2.6740875244140625,15.821197509765625
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-34,8.1123046875,22.742568969726562,-14.630264282226562
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-37,28.024139404296875,55.085052490234375,-27.0609130859375
VLM_SPATIAL_FEEDBACK,0.0625,ykhs7s2dck:q8-8,42.52360534667969,24.179000854492188,18.3446044921875
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-12,10.382308959960938,13.05218505859375,-2.6698760986328125
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-13,106.76278686523438,48.41204833984375,58.350738525390625
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-16,4.406219482421875,55.365203857421875,-50.958984375
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-2,41.68244934082031,49.50349426269531,-7.821044921875
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-21,27.979751586914062,40.40264892578125,-12.422897338867188
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-28,34.272003173828125,24.069305419921875,10.20269775390625
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-3,9.516006469726562,9.135330200195312,0.38067626953125
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-39,63.33494567871094,34.272247314453125,29.062698364257812
VLM_SPATIAL_FEEDBACK,0.125,74t7kcdgkr:c8-43,27.839004516601562,8.22113037109375,19.617874145507812
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-11,13.62493896484375,50.60479736328125,-36.9798583984375
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-22,138.20547485351562,136.11361694335938,2.09185791015625
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-24,160.28125,136.93490600585938,23.346343994140625
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-30,15.354705810546875,17.6099853515625,-2.255279541015625
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-44,47.897674560546875,35.23248291015625,12.665191650390625
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-47,38.20185852050781,15.954833984375,22.247024536132812
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-48,108.76132202148438,86.39570617675781,22.365615844726562
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-6,35.264129638671875,51.736358642578125,-16.47222900390625
VLM_SPATIAL_FEEDBACK,0.125,cgtnjyggtm:q24-9,23.742584228515625,44.77290344238281,-21.030319213867188
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-14,47.938262939453125,1.595977783203125,46.34228515625
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-2,89.93881225585938,65.98843383789062,23.95037841796875
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-29,11.867462158203125,0.1917724609375,11.675689697265625
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-3,2.159698486328125,8.855377197265625,-6.6956787109375
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-33,4.957183837890625,13.4556884765625,-8.498504638671875
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-38,62.883453369140625,86.91232299804688,-24.02886962890625
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-43,25.21759033203125,24.352386474609375,0.865203857421875
VLM_SPATIAL_FEEDBACK,0.125,w68dtmpfyf:q16-6,99.71835327148438,87.81918334960938,11.899169921875
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-37,93.0894775390625,45.913787841796875,47.175689697265625
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-39,12.630172729492188,14.7996826171875,-2.1695098876953125
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-42,2.472900390625,1.78533935546875,0.68756103515625
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-47,22.353302001953125,30.435546875,-8.082244873046875
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-50,62.36756896972656,63.49839782714844,-1.130828857421875
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-51,48.08087158203125,61.579620361328125,-13.498748779296875
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-52,121.05723571777344,100.54997253417969,20.50726318359375
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-56,42.41606140136719,10.77606201171875,31.639999389648438
VLM_SPATIAL_FEEDBACK,0.125,xcmzfsbd9t:c24-9t,48.99884033203125,42.31825256347656,6.6805877685546875
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-12,29.624954223632812,30.113800048828125,-0.4888458251953125
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-14,11.62451171875,75.1148681640625,-63.4903564453125
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-16,99.4239501953125,83.43072509765625,15.99322509765625
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-17,13.59820556640625,39.58477783203125,-25.986572265625
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-24,128.02969360351562,106.78729248046875,21.242401123046875
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-39,12.149200439453125,13.16387939453125,-1.014678955078125
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-42,74.31062316894531,70.09922790527344,4.211395263671875
VLM_SPATIAL_FEEDBACK,0.125,yfxyg8jm46:c16-5,2.9554443359375,1.26910400390625,1.68634033203125
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-15,21.195266723632812,27.02520751953125,-5.8299407958984375
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-2,0.807952880859375,4.3756256103515625,-3.5676727294921875
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-22,31.330154418945312,10.238296508789062,21.09185791015625
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-33,15.393218994140625,2.6740875244140625,12.719131469726562
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-34,4.4581756591796875,22.742568969726562,-18.284393310546875
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-37,25.4586181640625,55.085052490234375,-29.626434326171875
VLM_SPATIAL_FEEDBACK,0.125,ykhs7s2dck:q8-8,29.661712646484375,24.179000854492188,5.4827117919921875
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-12,13.322982788085938,13.05218505859375,0.2707977294921875
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-13,104.72677612304688,48.41204833984375,56.314727783203125
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-16,6.020782470703125,55.365203857421875,-49.34442138671875
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-2,49.58604431152344,49.50349426269531,0.082550048828125
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-21,32.866058349609375,40.40264892578125,-7.536590576171875
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-28,37.737274169921875,24.069305419921875,13.66796875
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-3,6.967987060546875,9.135330200195312,-2.1673431396484375
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-39,55.67137145996094,34.272247314453125,21.399124145507812
VLM_SPATIAL_FEEDBACK,0.1875,74t7kcdgkr:c8-43,26.1954345703125,8.22113037109375,17.97430419921875
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-11,8.65240478515625,50.60479736328125,-41.952392578125
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-22,140.56536865234375,136.11361694335938,4.451751708984375
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-24,156.30380249023438,136.93490600585938,19.368896484375
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-30,20.950531005859375,17.6099853515625,3.340545654296875
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-44,45.40525817871094,35.23248291015625,10.172775268554688
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-47,37.241668701171875,15.954833984375,21.286834716796875
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-48,112.95631408691406,86.39570617675781,26.56060791015625
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-6,42.3760986328125,51.736358642578125,-9.360260009765625
VLM_SPATIAL_FEEDBACK,0.1875,cgtnjyggtm:q24-9,27.770263671875,44.77290344238281,-17.002639770507812
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-14,46.6075439453125,1.595977783203125,45.011566162109375
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-2,77.39627075195312,65.98843383789062,11.4078369140625
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-29,29.33367919921875,0.1917724609375,29.14190673828125
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-3,2.36260986328125,8.855377197265625,-6.492767333984375
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-33,6.7572021484375,13.4556884765625,-6.698486328125
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-38,70.87344360351562,86.91232299804688,-16.03887939453125
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-43,28.071197509765625,24.352386474609375,3.71881103515625
VLM_SPATIAL_FEEDBACK,0.1875,w68dtmpfyf:q16-6,91.21990966796875,87.81918334960938,3.400726318359375
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-37,73.95242309570312,45.913787841796875,28.03863525390625
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-39,12.294113159179688,14.7996826171875,-2.5055694580078125
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-42,8.079833984375,1.78533935546875,6.29449462890625
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-47,19.17071533203125,30.435546875,-11.26483154296875
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-50,65.93215942382812,63.49839782714844,2.4337615966796875
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-51,50.022064208984375,61.579620361328125,-11.55755615234375
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-52,118.44853210449219,100.54997253417969,17.8985595703125
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-56,48.98625183105469,10.77606201171875,38.21018981933594
VLM_SPATIAL_FEEDBACK,0.1875,xcmzfsbd9t:c24-9t,44.35935974121094,42.31825256347656,2.041107177734375
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-12,34.320831298828125,30.113800048828125,4.20703125
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-14,18.7684326171875,75.1148681640625,-56.346435546875
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-16,105.60311889648438,83.43072509765625,22.172393798828125
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-17,6.396209716796875,39.58477783203125,-33.188568115234375
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-24,130.37539672851562,106.78729248046875,23.588104248046875
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-39,13.888336181640625,13.16387939453125,0.724456787109375
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-42,76.20211791992188,70.09922790527344,6.1028900146484375
VLM_SPATIAL_FEEDBACK,0.1875,yfxyg8jm46:c16-5,0.568939208984375,1.26910400390625,-0.700164794921875
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-15,20.385574340820312,27.02520751953125,-6.6396331787109375
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-2,3.8070220947265625,4.3756256103515625,-0.568603515625
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-22,28.822982788085938,10.238296508789062,18.584686279296875
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-33,10.845718383789062,2.6740875244140625,8.171630859375
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-34,6.000457763671875,22.742568969726562,-16.742111206054688
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-37,30.55804443359375,55.085052490234375,-24.527008056640625
VLM_SPATIAL_FEEDBACK,0.1875,ykhs7s2dck:q8-8,28.500274658203125,24.179000854492188,4.3212738037109375
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-12,5.3521270751953125,13.05218505859375,-7.7000579833984375
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-13,94.53756713867188,48.41204833984375,46.125518798828125
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-16,24.1690673828125,55.365203857421875,-31.196136474609375
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-2,49.32939147949219,49.50349426269531,-0.174102783203125
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-21,30.92327880859375,40.40264892578125,-9.4793701171875
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-28,41.206451416015625,24.069305419921875,17.13714599609375
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-3,6.3531494140625,9.135330200195312,-2.7821807861328125
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-39,54.554473876953125,34.272247314453125,20.2822265625
VLM_SPATIAL_FEEDBACK,0.25,74t7kcdgkr:c8-43,24.122406005859375,8.22113037109375,15.901275634765625
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-11,18.037322998046875,50.60479736328125,-32.567474365234375
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-22,141.45587158203125,136.11361694335938,5.342254638671875
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-24,151.5445556640625,136.93490600585938,14.609649658203125
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-30,18.777252197265625,17.6099853515625,1.167266845703125
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-44,43.986602783203125,35.23248291015625,8.754119873046875
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-47,37.53501892089844,15.954833984375,21.580184936523438
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-48,106.01681518554688,86.39570617675781,19.621109008789062
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-6,41.25738525390625,51.736358642578125,-10.478973388671875
VLM_SPATIAL_FEEDBACK,0.25,cgtnjyggtm:q24-9,32.72706604003906,44.77290344238281,-12.04583740234375
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-14,42.424591064453125,1.595977783203125,40.82861328125
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-2,79.74844360351562,65.98843383789062,13.760009765625
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-29,22.086883544921875,0.1917724609375,21.895111083984375
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-3,2.83209228515625,8.855377197265625,-6.023284912109375
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-33,0.616302490234375,13.4556884765625,-12.839385986328125
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-38,72.4244384765625,86.91232299804688,-14.487884521484375
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-43,29.28125,24.352386474609375,4.928863525390625
VLM_SPATIAL_FEEDBACK,0.25,w68dtmpfyf:q16-6,100.82879638671875,87.81918334960938,13.009613037109375
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-37,50.103424072265625,45.913787841796875,4.18963623046875
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-39,12.854293823242188,14.7996826171875,-1.9453887939453125
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-42,6.6650390625,1.78533935546875,4.87969970703125
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-47,20.20367431640625,30.435546875,-10.23187255859375
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-50,66.23162841796875,63.49839782714844,2.7332305908203125
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-51,57.628509521484375,61.579620361328125,-3.95111083984375
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-52,119.68589782714844,100.54997253417969,19.13592529296875
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-56,42.81935119628906,10.77606201171875,32.04328918457031
VLM_SPATIAL_FEEDBACK,0.25,xcmzfsbd9t:c24-9t,41.246307373046875,42.31825256347656,-1.0719451904296875
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-12,36.9256591796875,30.113800048828125,6.811859130859375
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-14,24.60003662109375,75.1148681640625,-50.51483154296875
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-16,102.82687377929688,83.43072509765625,19.396148681640625
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-17,2.17681884765625,39.58477783203125,-37.407958984375
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-24,127.58340454101562,106.78729248046875,20.796112060546875
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-39,12.9190673828125,13.16387939453125,-0.24481201171875
VLM_SPATIAL_FEEDBACK,0.25,yfxyg8jm46:c16-42,77.83381652832031,70.09922790527344,7.734588623046875
